DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,KG        ,37,13,NULL,NULL,NULL,6,37,13,NULL,NULL,NULL,6,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,01        ,27,10,3,NULL,NULL,5,27,10,3,NULL,NULL,5,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,02        ,29,15,1,NULL,NULL,4,29,15,1,NULL,NULL,4,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,03        ,37,13,5,NULL,NULL,6,37,13,5,NULL,NULL,6,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,04        ,35,17,5,NULL,NULL,7,35,17,5,NULL,NULL,7,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,05        ,26,11,1,NULL,NULL,3,26,11,1,NULL,NULL,3,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,06        ,32,10,7,NULL,NULL,4,32,10,7,NULL,NULL,4,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,07        ,30,9,6,NULL,NULL,NULL,30,9,6,NULL,NULL,NULL,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,08        ,37,11,6,NULL,NULL,10,37,11,6,NULL,NULL,10,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,09        ,41,13,4,NULL,NULL,5,41,13,4,NULL,NULL,5,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,10        ,46,11,4,NULL,NULL,7,46,11,4,NULL,NULL,7,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,11        ,25,5,3,NULL,NULL,4,25,5,3,NULL,NULL,4,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,12        ,40,8,4,NULL,NULL,10,40,8,4,NULL,NULL,10,  , ,EC-12,  
11-12,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01 ,All Grades,442,146,49,NULL,NULL,71,447,147,49,NULL,NULL,76,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,7,3,NULL,NULL,NULL,7,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,KG        ,17,4,1,NULL,NULL,NULL,17,4,1,NULL,NULL,NULL,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,01        ,31,10,2,NULL,NULL,3,31,10,2,NULL,NULL,3,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,02        ,32,6,6,NULL,NULL,4,32,6,6,NULL,NULL,4,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,03        ,29,4,5,NULL,NULL,8,29,4,5,NULL,NULL,8,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,04        ,33,5,5,NULL,NULL,5,33,5,5,NULL,NULL,5,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,05        ,35,8,4,NULL,NULL,13,35,8,4,NULL,NULL,13,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,06        ,29,4,6,NULL,NULL,6,29,4,6,NULL,NULL,6,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,07        ,30,8,6,NULL,NULL,6,30,8,6,NULL,NULL,6,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,08        ,38,7,7,NULL,NULL,8,38,7,7,NULL,NULL,8,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,09        ,43,4,6,NULL,NULL,9,43,4,6,NULL,NULL,9,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,10        ,32,4,6,NULL,NULL,4,32,4,6,NULL,NULL,4,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,11        ,40,7,6,NULL,NULL,10,40,7,6,NULL,NULL,10,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,12        ,29,12,1,NULL,NULL,4,29,12,1,NULL,NULL,4,  , ,EC-12,  
11-12,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01 ,All Grades,418,83,61,NULL,NULL,80,425,86,61,NULL,NULL,87,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,14,1,NULL,NULL,NULL,14,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,KG        ,93,26,7,2,2,20,93,26,7,2,2,20,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,01        ,92,27,7,3,3,18,92,27,7,3,3,18,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,02        ,78,22,4,4,4,11,78,22,4,4,4,11,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,03        ,82,20,5,1,1,11,82,20,5,1,1,11,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,04        ,78,20,9,2,2,10,78,20,9,2,2,10,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,05        ,80,26,5,3,3,10,80,26,5,3,3,10,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,06        ,71,20,3,1,1,10,71,20,3,1,1,10,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,07        ,73,25,4,4,4,13,73,25,4,4,4,13,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,08        ,59,14,9,1,1,10,59,14,9,1,1,10,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,09        ,87,12,3,NULL,NULL,9,87,12,3,NULL,NULL,9,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,10        ,75,14,3,1,1,8,75,14,3,1,1,8,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,11        ,84,17,6,NULL,NULL,10,84,17,6,NULL,NULL,10,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,12        ,93,10,4,7,NULL,6,93,10,4,7,NULL,6,  , ,EC-12,  
11-12,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,All Grades,1045,253,69,29,22,146,1059,254,69,29,22,160,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,34,12,1,NULL,NULL,34,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,KG        ,102,43,10,12,12,17,102,43,10,12,12,17,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,01        ,95,38,9,4,4,13,95,38,9,4,4,13,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,02        ,83,29,10,3,3,13,83,29,10,3,3,13,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,03        ,89,38,8,2,2,12,89,38,8,2,2,12,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,04        ,74,24,10,5,5,10,74,24,10,5,5,10,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,05        ,94,30,15,7,7,14,94,30,15,7,7,14,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,06        ,72,26,10,4,4,6,72,26,10,4,4,6,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,07        ,76,27,10,2,2,7,76,27,10,2,2,7,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,08        ,87,18,12,1,1,7,87,18,12,1,1,7,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,09        ,97,28,13,2,2,11,97,28,13,2,2,11,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,10        ,88,23,12,2,2,6,88,23,12,2,2,6,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,11        ,77,17,13,3,3,8,77,17,13,3,3,8,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,12        ,79,18,7,1,1,8,79,18,7,1,1,8,  , ,EC-12,  
11-12,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOL DISTRICT     ,000, ,06,08 ,All Grades,1113,359,139,48,48,132,1147,371,140,48,48,166,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,16,2,NULL,NULL,NULL,16,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,KG        ,49,9,1,1,NULL,15,49,9,1,1,NULL,15,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,01        ,51,20,5,NULL,NULL,6,51,20,5,NULL,NULL,6,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,02        ,81,25,7,1,NULL,12,81,25,7,1,NULL,12,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,03        ,74,26,3,NULL,NULL,12,74,26,3,NULL,NULL,12,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,04        ,77,28,12,NULL,NULL,18,77,28,12,NULL,NULL,18,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,05        ,74,29,6,1,NULL,15,74,29,6,1,NULL,15,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,06        ,79,35,10,NULL,NULL,13,79,35,10,NULL,NULL,13,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,07        ,77,24,5,NULL,NULL,14,77,24,5,NULL,NULL,14,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,08        ,73,27,8,NULL,NULL,14,73,27,8,NULL,NULL,14,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,09        ,61,17,6,NULL,NULL,13,61,17,6,NULL,NULL,13,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,10        ,61,15,9,NULL,NULL,10,61,15,9,NULL,NULL,10,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,11        ,52,16,7,NULL,NULL,9,52,16,7,NULL,NULL,9,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,12        ,56,10,4,NULL,NULL,8,56,10,4,NULL,NULL,8,  , ,EC-12,  
11-12,69,St. Louis                                    ,2711,01,MESABI EAST SCHOOL DISTRICT        ,000, ,03,03 ,All Grades,865,281,83,3,NULL,159,881,283,83,3,NULL,175,  , ,EC-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,KG        ,143,67,15,7,7,12,143,67,15,7,7,12,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,01        ,129,63,10,8,8,21,129,63,10,8,8,21,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,02        ,131,58,7,3,3,17,131,58,7,3,3,17,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,03        ,96,36,8,3,3,10,96,36,8,3,3,10,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,04        ,132,53,14,3,3,22,132,53,14,3,3,22,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,05        ,134,55,18,10,10,19,134,55,18,10,10,19,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,06        ,128,51,15,4,4,18,128,51,15,4,4,18,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,07        ,117,40,10,4,4,19,117,40,10,4,4,19,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,08        ,150,27,19,2,2,10,150,27,19,2,2,10,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,09        ,138,33,15,2,2,11,138,33,15,2,2,11,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,10        ,132,32,10,3,3,15,132,32,10,3,3,15,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,11        ,132,26,12,2,2,15,132,26,12,2,2,15,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,12        ,156,28,14,1,1,14,156,28,14,1,1,14,  , ,KG-12,  
11-12,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOL DISTRICT      ,000, ,09,09 ,All Grades,1718,569,167,52,52,203,1718,569,167,52,52,203,  , ,KG-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,10,5,1,NULL,NULL,10,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,KG        ,73,39,7,23,22,11,73,39,7,23,22,11,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,01        ,66,35,15,32,24,14,66,35,15,32,24,14,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,02        ,62,36,8,22,18,7,62,36,8,22,18,7,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,03        ,65,32,8,25,22,8,65,32,8,25,22,8,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,04        ,74,45,6,33,21,15,74,45,6,33,21,15,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,05        ,65,33,10,24,13,11,65,33,10,24,13,11,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,06        ,66,30,7,16,9,15,66,30,7,16,9,15,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,07        ,70,28,7,19,15,6,70,28,7,19,15,6,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,08        ,67,25,13,17,14,9,67,25,13,17,14,9,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,09        ,79,25,11,11,9,13,79,25,11,11,9,13,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,10        ,82,22,13,7,4,8,82,22,13,7,4,8,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,11        ,94,30,11,9,4,9,94,30,11,9,4,9,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,12        ,83,15,10,4,1,8,83,15,10,4,1,8,  , ,EC-12,  
11-12,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,000, ,05,05 ,All Grades,946,395,126,242,176,134,956,400,127,242,176,144,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,22,4,NULL,NULL,NULL,22,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,KG        ,31,10,4,NULL,NULL,4,31,10,4,NULL,NULL,4,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,01        ,40,17,7,NULL,NULL,4,40,17,7,NULL,NULL,4,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,02        ,43,19,6,NULL,NULL,11,43,19,6,NULL,NULL,11,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,03        ,41,9,6,NULL,NULL,4,41,9,6,NULL,NULL,4,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,04        ,25,10,4,NULL,NULL,3,25,10,4,NULL,NULL,3,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,05        ,35,7,7,NULL,NULL,5,35,7,7,NULL,NULL,5,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,06        ,37,13,6,NULL,NULL,7,37,13,6,NULL,NULL,7,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,07        ,43,13,9,NULL,NULL,5,43,13,9,NULL,NULL,5,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,08        ,44,16,9,1,1,5,44,16,9,1,1,5,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,09        ,38,17,7,NULL,NULL,9,38,17,7,NULL,NULL,9,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,10        ,38,15,7,NULL,NULL,5,38,15,7,NULL,NULL,5,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,11        ,35,13,7,NULL,NULL,10,35,13,7,NULL,NULL,10,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,12        ,28,5,5,NULL,NULL,8,28,5,5,NULL,NULL,8,  , ,EC-12,  
11-12,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT     ,000, ,06,08 ,All Grades,478,164,84,1,1,80,500,168,84,1,1,102,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,NULL,4,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,KG        ,24,11,6,NULL,NULL,2,24,11,6,NULL,NULL,2,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,01        ,20,11,2,NULL,NULL,4,20,11,2,NULL,NULL,4,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,02        ,17,4,6,NULL,NULL,2,17,4,6,NULL,NULL,2,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,03        ,23,10,4,NULL,NULL,4,23,10,4,NULL,NULL,4,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,04        ,21,8,8,NULL,NULL,3,21,8,8,NULL,NULL,3,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,05        ,19,11,5,NULL,NULL,3,19,11,5,NULL,NULL,3,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,06        ,20,3,8,NULL,NULL,2,20,3,8,NULL,NULL,2,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,07        ,17,8,2,NULL,NULL,1,17,8,2,NULL,NULL,1,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,08        ,12,8,2,NULL,NULL,NULL,12,8,2,NULL,NULL,NULL,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,09        ,26,12,6,NULL,NULL,3,26,12,6,NULL,NULL,3,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,10        ,14,10,2,NULL,NULL,2,14,10,2,NULL,NULL,2,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,11        ,11,2,4,NULL,NULL,2,11,2,4,NULL,NULL,2,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,12        ,37,12,5,NULL,NULL,1,37,12,5,NULL,NULL,1,  , ,EC-12,  
11-12,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,000, ,05,05 ,All Grades,261,110,60,NULL,NULL,29,265,114,60,NULL,NULL,33,  , ,EC-12,  
11-12,79,Wabasha                                      ,2805,01,ZUMBROTA-MAZEPPA SCHOOL DISTRICT   ,000, ,10,10 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,20,1,NULL,NULL,NULL,20,  , ,EC-12,  
11-12,79,Wabasha                                      ,2805,01,ZUMBROTA-MAZEPPA SCHOOL DISTRICT   ,000, ,10,10 ,KG        ,95,14,5,1,1,7,95,14,5,1,1,7,  , ,EC-12,  
11-12,79,Wabasha                                      ,2805,01,ZUMBROTA-MAZEPPA SCHOOL DISTRICT   ,000, ,10,10 ,01        ,78,13,6,2,2,8,78,13,6,2,2,8,  , ,EC-12,  
11-12,79,Wabasha                                      ,2805,01,ZUMBROTA-MAZEPPA SCHOOL DISTRICT   ,000, ,10,10 ,02        ,78,19,4,1,1,8,78,19,4,1,1,8,  , ,EC-12,  
