DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,02,181,46,22,5,21,181,46,22,5,21,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,03,142,34,20,2,31,142,34,20,2,31,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,04,122,33,13,7,35,122,33,13,7,35,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,05,139,39,12,3,30,139,39,12,3,30,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,06,147,23,15,4,14,147,23,15,4,14,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,07,167,31,21,1,26,167,31,21,1,26,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,08,157,32,20,4,23,157,32,20,4,23,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,09,180,28,18,1,18,180,28,18,1,18,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,10,150,23,8,2,22,150,23,8,2,22,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,11,173,22,10,1,19,173,22,10,1,19,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,12,159,25,8,,19,159,25,8,,19,  , ,  
06-07,57,Pennington                                   ,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT  ,000, ,01,01 ,All Grades,1995,402,202,34,298,2026,410,204,34,329,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,EC,,,,,,1,,,,1,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,KG,48,16,4,,5,48,16,4,,5,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,01,28,8,3,,6,28,8,3,,6,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,02,32,11,5,,4,32,11,5,,4,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,03,29,6,5,,1,29,6,5,,1,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,04,30,12,3,,4,30,12,3,,4,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,05,36,13,3,,4,36,13,3,,4,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,06,27,10,3,,1,27,10,3,,1,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,07,34,14,5,,5,34,14,5,,5,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,08,34,16,6,,4,34,16,6,,4,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,09,35,12,6,,6,35,12,6,,6,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,10,39,13,4,,10,39,13,4,,10,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,11,39,16,5,2,1,39,16,5,2,1,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,12,36,6,3,,5,36,6,3,,5,  , ,  
06-07,58,Pine                                         ,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,000, ,07,07E,All Grades,447,153,55,2,56,448,153,55,2,57,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,EC,,,,,,24,3,,,24,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,KG,120,32,16,1,8,120,32,16,1,8,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,01,107,33,11,,5,107,33,11,,5,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,02,128,39,20,,12,128,39,20,,12,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,03,119,36,13,,9,119,36,13,,9,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,04,112,27,14,,7,112,27,14,,7,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,05,96,24,10,,4,96,24,10,,4,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,06,110,32,13,1,16,110,32,13,1,16,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,07,130,31,19,,8,130,31,19,,8,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,08,132,32,15,,8,132,32,15,,8,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,09,116,26,9,,6,116,26,9,,6,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,10,140,34,9,1,10,140,34,9,1,10,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,11,143,24,14,,11,143,24,14,,11,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,12,180,24,12,,11,180,24,12,,11,  , ,  
06-07,58,Pine                                         ,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,All Grades,1633,394,175,3,115,1657,397,175,3,139,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,EC,,,,,,3,1,,,3,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,KG,23,2,3,1,3,23,2,3,1,3,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,01,18,4,3,,3,18,4,3,,3,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,02,17,4,2,,4,17,4,2,,4,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,03,20,4,2,,6,20,4,2,,6,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,04,22,5,2,,3,22,5,2,,3,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,05,16,3,3,1,3,16,3,3,1,3,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,06,22,4,3,,2,22,4,3,,2,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,07,23,8,1,1,5,23,8,1,1,5,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,08,30,4,9,,6,30,4,9,,6,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,09,29,6,3,,9,29,6,3,,9,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,10,23,2,5,1,4,23,2,5,1,4,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,11,25,4,3,,5,25,4,3,,5,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,12,24,1,3,,3,24,1,3,,3,  , ,  
06-07,59,Pipestone                                    ,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT    ,000, ,06,08 ,All Grades,292,51,42,4,56,295,52,42,4,59,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,EC,,,,,,1,,,,1,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,KG,9,4,3,,3,9,4,3,,3,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,01,15,7,1,,3,15,7,1,,3,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,02,10,5,1,,,10,5,1,,,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,03,3,2,,,,3,2,,,,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,04,7,4,,,,7,4,,,,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,05,7,5,1,,2,7,5,1,,2,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,06,11,5,,,1,11,5,,,1,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,07,8,2,2,,2,8,2,2,,2,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,08,18,11,1,,4,18,11,1,,4,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,09,14,7,1,,3,14,7,1,,3,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,10,10,4,1,,4,10,4,1,,4,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,11,12,6,1,,3,12,6,1,,3,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,12,10,4,2,,2,10,4,2,,2,  , ,  
06-07,60,Polk                                         ,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,All Grades,134,66,14,,27,135,66,14,,28,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,EC,,,,,,16,2,,,16,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,KG,91,28,10,6,9,91,28,10,6,9,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,01,85,33,13,12,10,85,33,13,12,10,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,02,94,35,18,14,11,94,35,18,14,11,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,03,76,28,7,7,6,76,28,7,7,6,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,04,80,31,11,10,18,80,31,11,10,18,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,05,87,29,16,10,18,87,29,16,10,18,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,06,112,28,17,7,26,112,28,17,7,26,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,07,100,30,16,5,22,100,30,16,5,22,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,08,138,37,19,9,25,138,37,19,9,25,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,09,119,40,14,8,30,119,40,14,8,30,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,10,135,35,17,13,25,135,35,17,13,25,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,11,131,22,13,5,19,131,22,13,5,19,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,12,128,24,9,9,22,128,24,9,9,22,  , ,  
06-07,60,Polk                                         ,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,All Grades,1376,400,180,115,241,1392,402,180,115,257,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,EC,,,,,,21,,,,21,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,KG,133,37,19,1,15,133,37,19,1,15,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,01,130,38,10,2,8,130,38,10,2,8,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,02,115,32,11,1,9,115,32,11,1,9,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,03,139,38,12,1,17,139,38,12,1,17,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,04,125,30,24,1,20,125,30,24,1,20,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,05,135,22,13,1,26,135,22,13,1,26,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,06,129,35,10,2,18,129,35,10,2,18,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,07,144,31,17,2,25,144,31,17,2,25,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,08,134,27,13,3,20,134,27,13,3,20,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,09,140,31,18,6,30,140,31,18,6,30,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,10,157,27,16,1,19,157,27,16,1,19,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,11,143,21,16,,15,143,21,16,,15,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,12,126,12,8,1,12,126,12,8,1,12,  , ,  
06-07,60,Polk                                         ,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,000, ,01,01 ,All Grades,1750,381,187,22,234,1771,381,187,22,255,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,EC,,,,,,5,2,,,5,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,KG,32,8,1,,1,32,8,1,,1,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,01,25,6,2,,5,25,6,2,,5,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,02,32,14,3,,1,32,14,3,,1,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,03,33,9,4,,6,33,9,4,,6,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,04,31,9,4,,7,31,9,4,,7,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,05,43,12,4,,6,43,12,4,,6,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,06,33,8,3,,4,33,8,3,,4,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,07,44,14,3,,6,44,14,3,,6,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,08,34,12,6,,5,34,12,6,,5,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,09,32,7,3,,5,32,7,3,,5,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,10,45,14,6,,14,45,14,6,,14,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,11,48,14,3,,8,48,14,3,,8,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,12,49,9,2,,5,49,9,2,,5,  , ,  
06-07,60,Polk                                         ,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT   ,000, ,01,01 ,All Grades,481,136,44,,73,486,138,44,,78,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,EC,,,,,,5,2,,,5,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,KG,22,4,,,3,22,4,,,3,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,01,18,5,,,2,18,5,,,2,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,02,22,7,1,,4,22,7,1,,4,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,03,20,4,2,,6,20,4,2,,6,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,04,24,7,1,,1,24,7,1,,1,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,05,24,6,2,,2,24,6,2,,2,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,06,15,4,,,,15,4,,,,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,07,23,5,5,,3,23,5,5,,3,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,08,20,8,,,6,20,8,,,6,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,09,28,9,,,5,28,9,,,5,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,10,30,6,1,,8,30,6,1,,8,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,11,27,6,2,,4,27,6,2,,4,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,12,26,5,,,2,26,5,,,2,  , ,  
06-07,60,Polk                                         ,0600,01,FISHER PUBLIC SCHOOL DISTRICT      ,000, ,01,01 ,All Grades,299,76,14,,46,304,78,14,,51,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,EC,,,,,,14,3,,,14,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,KG,50,11,11,,8,50,11,11,,8,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,01,51,12,8,,2,51,12,8,,2,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,02,32,12,6,,9,32,12,6,,9,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,03,54,13,7,,7,54,13,7,,7,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,04,57,18,11,,6,57,18,11,,6,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,05,55,14,7,,8,55,14,7,,8,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,06,54,22,10,,9,54,22,10,,9,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,07,41,12,8,,5,41,12,8,,5,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,08,58,19,7,,6,58,19,7,,6,  , ,  
06-07,60,Polk                                         ,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT     ,000, ,01,01 ,09,56,22,12,,12,56,22,12,,12,  , ,  
