districtNumber,districtType,districtName,year,gradRate
0531,01,Byron Public School District,2016,95.68
0533,01,Dover-Eyota Public School District,2016,98.72
0534,01,Stewartville Public School District,2016,91.28
0535,01,Rochester Public School District,2016,86.62
0542,01,Battle Lake Public School District,2016,95.83
0544,01,Fergus Falls Public School District,2016,68.98
0545,01,Henning Public School District,2016,97.06
0547,01,Parkers Prairie Public School Dist.,2016,94.74
0548,01,Pelican Rapids Public School Dist.,2016,86.75
0549,01,Perham-Dent Public School District,2016,73.85
0550,01,Underwood Public School District,2016,97.96
0553,01,New York Mills Public School Dist.,2016,96.23
0561,01,Goodridge Public School District,2016,90
0564,01,Thief River Falls School District,2016,91.53
0577,01,Willow River Public School District,2016,87.1
0578,01,Pine City Public School District,2016,81.25
0581,01,Edgerton Public School District,2016,96
0592,01,Climax-Shelly Public Schools,2016,78.95
0593,01,Crookston Public School District,2016,81.44
0595,01,East Grand Forks Public School Dist,2016,91.84
0599,01,Fertile-Beltrami School District,2016,100
0600,01,Fisher Public School District,2016,84
0601,01,Fosston Public School District,2016,89.13
0621,01,Mounds View Public School District,2016,91.2
0622,01,North St Paul-Maplewood Oakdale Public School District,2016,82.36
0623,01,Roseville Public School District,2016,85.05
0624,01,White Bear Lake School District,2016,92.07
0625,01,St. Paul Public School District,2016,75.9
0630,01,Red Lake Falls Public School Dist.,2016,85.71
0640,01,Wabasso Public School District,2016,91.67
0656,01,Faribault Public School District,2016,75
0659,01,Northfield Public School District,2016,92.5
0671,01,Hills-Beaver Creek School District,2016,90
0676,01,Badger Public School District,2016,93.1
0682,01,Roseau Public School District,2016,89.01
0690,01,Warroad Public School District,2016,90.7
0695,01,Chisholm Public School District,2016,78.05
0696,01,Ely Public School District,2016,97.3
0698,01,Floodwood Public School District,2016,92
0700,01,Hermantown Public School District,2016,98.03
0701,01,Hibbing Public School District,2016,82.76
0704,01,Proctor Public School District,2016,89.91
0706,01,Virginia Public School District,2016,94.39
0709,01,Duluth Public School District,2016,75.13
0712,01,Mountain Iron-Buhl School District,2016,83.87
0716,01,Belle Plaine Public School District,2016,89.47
0717,01,Jordan Public School District,2016,92.36
0719,01,Prior Lake-Savage Area Schools,2016,92.07
0720,01,Shakopee Public School District,2016,82.1
0721,01,New Prague Area Schools,2016,92.19
0726,01,Becker Public School District,2016,96.21
0727,01,Big Lake Public School District,2016,95.12
0728,01,Elk River Public School District,2016,89.29
0738,01,Holdingford Public School District,2016,95
0739,01,Kimball Public School District,2016,85.42
0740,01,Melrose Public School District,2016,95.37
0741,01,Paynesville Public School District,2016,98.28
0742,01,St. Cloud Public School District,2016,73.92
0743,01,Sauk Centre Public School District,2016,94.25
0745,01,Albany Public School District,2016,96.18
0748,01,Sartell-St. Stephen School District,2016,98.73
0750,01,Rocori Public School District,2016,93.65
0756,01,Blooming Prairie Public School Dist,2016,90.91
0761,01,Owatonna Public School District,2016,85.68
0763,01,Medford Public School District,2016,93.75
0768,01,Hancock Public School District,2016,95.45
0771,01,Chokio-Alberta Public School Dist.,2016,94.74
0775,01,Kerkhoven-Murdock-Sunburg,2016,93.62
0777,01,Benson Public School District,2016,91.3
0786,01,Bertha-Hewitt Public School District,2016,85.29
0787,01,Browerville Public School District,2016,86.96
0803,01,Wheaton Area Public School District,2016,95.83
0811,01,Wabasha-Kellogg Public School Dist.,2016,93.18
0813,01,Lake City Public School District,2016,93.1
0818,01,Verndale Public School District,2016,100
0820,01,Sebeka Public School District,2016,93.33
0821,01,Menahga Public School District,2016,98
0829,01,Waseca Public School District,2016,90.54
0831,01,Forest Lake Public School District,2016,84.95
0832,01,Mahtomedi Public School District,2016,96.85
0833,01,South Washington County School Dist,2016,92.29
0834,01,Stillwater Area Public School Dist.,2016,86.29
0836,01,Butterfield Public School District,2016,94.74
0837,01,Madelia Public School District,2016,74.42
0840,01,St. James Public School District,2016,91.89
0846,01,Breckenridge Public School District,2016,92.42
0850,01,Rothsay Public School District,2016,80.77
0857,01,Lewiston-Altura Public School Dist.,2016,95.83
0858,01,St. Charles Public School District,2016,96.67
0861,01,Winona Area Public School District,2016,83.97
0876,01,Annandale Public School District,2016,92.62
0877,01,Buffalo-Hanover-Montrose Public Sch,2016,92.07
0879,01,Delano Public School District,2016,96.84
0881,01,Maple Lake Public School District,2016,97.1
0882,01,Monticello Public School District,2016,90.76
0883,01,Rockford Public School District,2016,91.75
0885,01,St. Michael-Albertville School Dist,2016,95.48
0891,01,Canby Public School District,2016,98
0911,01,Cambridge-Isanti Public School Dist,2016,95.34
0912,01,Milaca Public School District,2016,89.71
0914,01,Ulen-Hitterdal Public School Dist,2016,91.3
0915,52,Southern Plains Education Coop.,2016,30.77
0916,06,Northeast Metro 916,2016,21.54
0917,06,Intermediate School District 917,2016,53.48
0926,83,Region 4-Lakes Country Service Coop,2016,29.17
0966,51,Wright Technical Center,2016,46.15
0991,83,Region 6 And 8-Sw/Wc Service Cooperative,2016,45.71
1000,70,Perpich Center For Arts Education,2016,98.06
1094,34,Fond Du Lac Ojibwe,2016,43.33
1435,34,Circle Of Life,2016,75
2071,01,Lake Crystal-Wellcome Memorial,2016,92.86
2125,01,Triton School District,2016,93.55
2134,01,United South Central School Dist.,2016,83.33
2135,01,Maple River School District,2016,92.96
2137,01,Kingsland Public School District,2016,93.62
2142,01,St. Louis County School District,2016,86.63
2143,01,Waterville-Elysian-Morristown Public School District,2016,90
2144,01,Chisago Lakes School District,2016,86.03
2149,01,Minnewaska School District,2016,90
2154,01,Eveleth-Gilbert School District,2016,93.33
2155,01,Wadena-Deer Creek School District,2016,84.62
2159,01,Buffalo Lk-Hector-Stewart Public Sc,2016,94.12
2164,01,Dilworth-Glyndon-Felton,2016,97.44
2165,01,Hinckley-Finlayson School District,2016,83.61
2167,01,Lakeview School District,2016,98.53
2168,01,Nrheg School District,2016,95.31
2169,01,Murray County Central School Dist.,2016,89.47
2170,01,Staples-Motley School District,2016,91.95
2171,01,Kittson Central School District,2016,100
2172,01,Kenyon-Wanamingo School District,2016,100
2174,01,Pine River-Backus School District,2016,69.23
2176,01,Warren-Alvarado-Oslo School Dist.,2016,97.06
2180,01,Maccray School District,2016,91.3
2184,01,Luverne Public School District,2016,96.74
2190,01,Yellow Medicine East,2016,88.24
2198,01,Fillmore Central,2016,100
2215,01,Norman County East School District,2016,96.43
2310,01,Sibley East School District,2016,90
2311,01,Clearbrook-Gonvick School District,2016,87.1
2342,01,West Central Area,2016,90.38
2358,01,Tri-County School District,2016,81.82
2364,01,Belgrade-Brooten-Elrosa Public School District,2016,86.27
2365,01,G.f.w. Public School District,2016,81.69
2396,01,A.c.g.c. Public School District,2016,96.49
2397,01,Le Sueur-Henderson School District,2016,89.04
2448,01,Martin County West School District,2016,91.94
2527,01,Norman County West School District,2016,90
2534,01,Bird Island-Olivia-Lake Lillian Public School District,2016,83.61
2536,01,Granada Huntley-East Chain,2016,100
2580,01,East Central School District,2016,78.69
2609,01,Win-E-Mac School District,2016,97.37
2683,01,Greenbush-Middle River School Dist.,2016,94.74
2687,01,Howard Lake-Waverly-Winsted,2016,90.91
2689,01,Pipestone Area School District,2016,91.14
2711,01,Mesabi East School District,2016,80.88
2752,01,Fairmont Area School District,2016,94.29
2753,01,Long Prairie-Grey Eagle School District,2016,93.33
2754,01,Cedar Mountain School District,2016,91.43
2769,01,Morris Area Public Schools,2016,96.2
2805,01,Zumbrota-Mazeppa School District,2016,88.24
2835,01,Janesville-Waldorf-Pemberton,2016,90.57
2853,01,Lac Qui Parle Valley School Dist.,2016,85.45
2854,01,Ada-Borup Public School District,2016,92.68
2856,01,Stephen-Argyle Central Schools,2016,96.15
2859,01,Glencoe-Silver Lake School District,2016,96.61
2860,01,Blue Earth Area Public School,2016,91.01
2884,01,Red Rock Central School District,2016,100
2886,01,Glenville-Emmons School District,2016,85
2888,01,Clinton-Graceville-Beardsley,2016,94.44
2889,01,Lake Park Audubon School District,2016,95.45
2890,01,Renville County West School Dist.,2016,90.24
2895,01,Jackson County Central School Dist.,2016,96.1
2897,01,Redwood Area School District,2016,85.11
2898,01,Westbrook-Walnut Grove Schools,2016,100
2899,01,Plainview-Elgin-Millville,2016,97.2
2902,01,Rtr Public Schools,2016,90.24
2903,01,Ortonville Public Schools,2016,91.49
2904,01,Tracy Area Public School District,2016,88.14
2905,01,Tri-City United School District,2016,94.81
2906,01,Red Lake County Central Public Schools,2016,100
2908,01,Brandon-Evansville Public Schools,2016,96.97
4000,07,City Academy,2016,60.56
4003,07,"New Heights School, Inc.",2016,NA
4007,07,Minnesota New Country School,2016,62.5
4008,07,Pact Charter School,2016,92.31
4015,07,Community Of Peace Academy,2016,86.89
4017,07,Minnesota Transitions Charter School,2016,41.07
4025,07,Cyber Village Academy,2016,52
4026,07,E.c.h.o. Charter School,2016,NA
4027,07,Higher Ground Academy,2016,95
4031,07,Jennings Community School,2016,32.26
4036,07,Face To Face Academy,2016,31.25
4039,07,High School For Recording Arts,2016,31.25
4043,07,Math And Science Academy,2016,96.08
4049,07,Northwest Passage High School,2016,50
4053,07,North Lakes Academy,2016,84.21
4056,07,Rosa Parks Charter High School,2016,22.73
4057,07,El Colegio Charter School,2016,31.25
4059,07,Crosslake Community Charter School,2016,15.38
4066,07,Kato Public Charter School,2016,58.82
4074,07,Afsa High School,2016,87.5
4075,07,Avalon School,2016,78.38
4080,07,Pillager Area Charter School,2016,31.25
4081,07,Discovery Public School Faribault,2016,43.75
4082,07,Bluesky Charter School,2016,36
4085,07,Harbor City International Charter,2016,87.18
4087,07,Sage Academy Charter School,2016,68
4091,07,Arcadia Charter School,2016,100
4092,07,Watershed High School,2016,60.87
4093,07,New Century Academy,2016,70.83
4095,07,Trio Wolf Creek Distance Learning,2016,40
4098,07,Nova Classical Academy,2016,85.11
4102,07,Minnesota Internship Center,2016,20.81
4103,07,Hmong College Prep Academy,2016,75
4104,07,Paladin Career And Technical High School,2016,15.46
4105,07,Great River School,2016,91.11
4106,07,Treknorth High School,2016,62.5
4107,07,Voyageurs Expeditionary,2016,46.15
4110,07,Pim Arts High School,2016,84.38
4111,07,Augsburg Fairview Academy,2016,17.78
4112,07,St Paul Conservatory Performing Art,2016,87.41
4118,07,Kaleidoscope Charter School,2016,NA
4119,07,Academic Arts High School,2016,26.92
4120,07,St. Croix Preparatory Academy,2016,97.73
4121,07,Ubah Medical Academy Charter School,2016,83.7
4122,07,Eagle Ridge Academy Charter School,2016,81.25
4126,07,Prairie Seeds Academy,2016,80.82
4131,07,Metro Schools Charter,2016,37.5
4132,07,Twin Cities Academy,2016,89.36
4146,07,Northern Lights Community School,2016,63.16
4150,07,Minnesota Online High School,2016,42.86
4151,07,Edvisions Off Campus School,2016,29.17
4160,07,Spectrum High School,2016,84.48
4163,07,Learning For Leadership Charter,2016,61.54
4166,07,East Range Academy Of Tech-Science,2016,62.5
4178,07,Lincoln International School,2016,45.61
4183,07,Lionsgate Academy,2016,18.18
4190,07,Rivers Edge Academy,2016,50
4200,07,Step Academy Charter School,2016,77.78
4204,07,Rochester Stem Academy,2016,73.91
4207,07,Vermilion Country School,2016,NA
4210,07,Upper Mississippi Academy,2016,NA
4217,07,Technical Academies Of Minnesota,2016,52.63
4237,07,Career Pathways,2016,0
6004,61,Freshwater Ed. Dist.,2016,39.71
6012,61,Zumbro Education District,2016,43.9
6013,61,Hiawatha Valley Ed. District,2016,30
6014,61,Runestone Area Ed. District,2016,18.42
6018,61,Mn River Valley Education District,2016,62.67
6026,61,West Central Education District,2016,40.91
6049,61,River Bend Education District,2016,36.59
6051,61,Goodhue County Education District,2016,32.81
6074,50,Central Minnesota Jt. Powers Dist.,2016,48.78
6076,50,Northland Learning Center,2016,46.88
6079,52,Rum River Special Education Coop,2016,20
6083,52,Southern Mn Education Consortium,2016,NA
0000,01,Minneapolis-St. Paul International Airport,2016,NA
2759,01,Eagle Valley,2016,NA
0323,02,Franconia,2016,NA
0815,02,Prinsburg,2016,NA
0025,01,Pine Point,2016,NA
0264,01,Herman-Norcross,2016,NA
0402,01,Hendricks,2016,NA
0403,01,Ivanhoe,2016,NA
0404,01,Lake Benton,2016,NA
0415,01,Lynd,2016,NA
0635,01,Milroy,2016,NA
0707,01,Nett Lake,2016,NA
0801,01,Browns Valley,2016,NA
0852,01,Campbell-Tintah,2016,NA
2907,01,Round Lake-Brewster,2016,NA
0001,01,Aitkin Public School District,2017,94.57
0001,03,Minneapolis Public School District,2017,65.99
0002,01,Hill City Public School District,2017,94.44
0004,01,Mcgregor Public School District,2017,82.93
0006,03,South St. Paul Public School Dist.,2017,80.35
0011,01,Anoka-Hennepin Public School District,2017,83.2
0012,01,Centennial Public School District,2017,92.02
0013,01,Columbia Heights Public School Dist,2017,82.8
0014,01,Fridley Public School District,2017,81.3
0015,01,St. Francis Public School District,2017,89.49
0016,01,Spring Lake Park Public Schools,2017,82.83
0022,01,Detroit Lakes Public School Dist.,2017,84.78
0023,01,Frazee-Vergas Public School Dist.,2017,96.36
0031,01,Bemidji Public School District,2017,75.85
0032,01,Blackduck Public School District,2017,83.33
0036,01,Kelliher Public School District,2017,85.71
0038,01,Red Lake Public School District,2017,33.7
0047,01,Sauk Rapids-Rice Public Schools,2017,93.43
0051,01,Foley Public School District,2017,94.52
0075,01,St. Clair Public School District,2017,100
0077,01,Mankato Public School District,2017,86.09
0081,01,Comfrey Public School District,2017,81.25
0084,01,Sleepy Eye Public School District,2017,97.06
0085,01,Springfield Public School District,2017,95.65
0088,01,New Ulm Public School District,2017,95.07
0091,01,Barnum Public School District,2017,97.87
0093,01,Carlton Public School District,2017,94.59
0094,01,Cloquet Public School District,2017,83
0095,01,Cromwell-Wright Public Schools,2017,96
0097,01,Moose Lake Public School District,2017,94
0099,01,Esko Public School District,2017,98.82
0100,01,Wrenshall Public School District,2017,88.24
0108,01,Central Public School District,2017,91.55
0110,01,Waconia Public School District,2017,93.95
0111,01,Watertown-Mayer Public School Dist.,2017,93.28
0112,01,Eastern Carver County Public School,2017,91.73
0113,01,Walker-Hackensack-Akeley Schl. Dist,2017,86.36
0115,01,Cass Lake-Bena Public Schools,2017,53.49
0116,01,Pillager Public School District,2017,88.89
0118,01,Northland Community Schools,2017,95
0129,01,Montevideo Public School District,2017,92.39
0138,01,North Branch Public Schools,2017,84.43
0139,01,Rush City Public School District,2017,92.86
0146,01,Barnesville Public School District,2017,92.16
0150,01,Hawley Public School District,2017,86.57
0152,01,Moorhead Public School District,2017,80.55
0160,70,Minnesota State Academies,2017,69.23
0162,01,Bagley Public School District,2017,77.94
0166,01,Cook County Public Schools,2017,90.48
0173,01,Mountain Lake Public Schools,2017,97.44
0177,01,Windom Public School District,2017,95
0181,01,Brainerd Public School District,2017,80.24
0182,01,Crosby-Ironton Public School Dist.,2017,90.36
0186,01,Pequot Lakes Public Schools,2017,92.56
0191,01,Burnsville Public School District,2017,79.21
0192,01,Farmington Public School District,2017,91.98
0194,01,Lakeville Public School District,2017,93.52
0195,01,Randolph Public School District,2017,92.68
0196,01,Rosemount-Apple Valley-Eagan,2017,89.95
0197,01,West St. Paul-Mendota Hts.-Eagan,2017,87.07
0199,01,Inver Grove Heights Schools,2017,87.5
0200,01,Hastings Public School District,2017,92.59
0203,01,Hayfield Public School District,2017,90.24
0204,01,Kasson-Mantorville School District,2017,98.55
0206,01,Alexandria Public School District,2017,90.24
0213,01,Osakis Public School District,2017,96.97
0227,01,Chatfield Public Schools,2017,93.94
0229,01,Lanesboro Public School District,2017,92
0238,01,Mabel-Canton Public School Dist.,2017,87.5
0239,01,Rushford-Peterson Public Schools,2017,94.92
0241,01,Albert Lea Public School District,2017,80.43
0242,01,Alden-Conger Public School District,2017,97.37
0252,01,Cannon Falls Public School District,2017,96.2
0253,01,Goodhue Public School District,2017,95.74
0255,01,Pine Island Public School Dist.,2017,95.96
0256,01,Red Wing Public School District,2017,90.79
0261,01,Ashby Public School District,2017,94.12
0270,01,Hopkins Public School District,2017,88.94
0271,01,Bloomington Public School District,2017,82.37
0272,01,Eden Prairie Public School District,2017,86.54
0273,01,Edina Public School District,2017,96.22
0276,01,Minnetonka Public School District,2017,96.61
0277,01,Westonka Public School District,2017,93.96
0278,01,Orono Public School District,2017,96.25
0279,01,Osseo Public School District,2017,83.99
0280,01,Richfield Public School District,2017,75.74
0281,01,Robbinsdale Public School District,2017,79.39
0282,01,St. Anthony-New Brighton Schools,2017,96.91
0283,01,St. Louis Park Public School Dist.,2017,89.88
0284,01,Wayzata Public School District,2017,94.75
0286,01,Brooklyn Center School District,2017,50
0287,06,Intermediate School District 287,2017,30.52
0288,06,Southwest Metro Intermediate 288,2017,46.27
0294,01,Houston Public School District,2017,46.01
0297,01,Spring Grove School District,2017,100
0299,01,Caledonia Public School District,2017,93.88
0300,01,La Crescent-Hokah School District,2017,98.9
0306,01,Laporte Public School District,2017,75
0308,01,Nevis Public School District,2017,80.95
0309,01,Park Rapids Public School District,2017,74.22
0314,01,Braham Public School District,2017,93.62
0316,01,Greenway Public School District,2017,94.87
0317,01,Deer River Public School District,2017,89.36
0318,01,Grand Rapids Public School District,2017,90.96
0319,01,Nashwauk-Keewatin School District,2017,79.07
0330,01,Heron Lake-Okabena School District,2017,97.14
0332,01,Mora Public School District,2017,93.29
0333,01,Ogilvie Public School District,2017,86.67
0345,01,New London-Spicer School District,2017,96.94
0347,01,Willmar Public School District,2017,68.77
0356,01,Lancaster Public School District,2017,83.33
0361,01,International Falls School District,2017,91.67
0362,01,Littlefork-Big Falls School Dist.,2017,89.19
0363,01,South Koochiching School District,2017,78.26
0378,01,Dawson-Boyd Public School District,2017,93.75
0381,01,Lake Superior Public School Dist.,2017,91.34
0390,01,Lake Of The Woods School District,2017,88.24
0391,01,Cleveland Public School District,2017,90.91
0413,01,Marshall Public School District,2017,80.1
0414,01,Minneota Public School District,2017,95.65
0423,01,Hutchinson Public School District,2017,92.02
0424,01,Lester Prairie Public School Dist.,2017,96.77
0432,01,Mahnomen Public School District,2017,34.48
0435,01,Waubun-Ogema-White Earth Public Sch,2017,75.68
0441,01,Marshall County Central Schools,2017,100
0447,01,Grygla Public School District,2017,90
0458,01,Truman Public School District,2017,90.91
0463,01,Eden Valley-Watkins School District,2017,92.06
0465,01,Litchfield Public School District,2017,92.2
0466,01,Dassel-Cokato Public School Dist.,2017,89.69
0473,01,Isle Public School District,2017,60.61
0477,01,Princeton Public School District,2017,85.32
0480,01,Onamia Public School District,2017,54.55
0482,01,Little Falls Public School District,2017,90.15
0484,01,Pierz Public School District,2017,92
0485,01,Royalton Public School District,2017,92.42
0486,01,Swanville Public School District,2017,77.27
0487,01,Upsala Public School District,2017,96.77
0492,01,Austin Public School District,2017,71.01
0495,01,Grand Meadow Public School District,2017,96.3
0497,01,Lyle Public School District,2017,100
0499,01,Leroy-Ostrander Public Schools,2017,100
0500,01,Southland Public School District,2017,93.33
0505,01,Fulda Public School District,2017,95
0507,01,Nicollet Public School District,2017,96.15
0508,01,St. Peter Public School District,2017,87.2
0511,01,Adrian Public School District,2017,95.24
0514,01,Ellsworth Public School District,2017,100
0518,01,Worthington Public School District,2017,70.63
0531,01,Byron Public School District,2017,100
0533,01,Dover-Eyota Public School District,2017,91.86
0534,01,Stewartville Public School District,2017,93.16
0535,01,Rochester Public School District,2017,85.83
0542,01,Battle Lake Public School District,2017,95.12
0544,01,Fergus Falls Public School District,2017,74.81
0545,01,Henning Public School District,2017,94.59
0547,01,Parkers Prairie Public School Dist.,2017,97.87
0548,01,Pelican Rapids Public School Dist.,2017,82.26
0549,01,Perham-Dent Public School District,2017,78.68
0550,01,Underwood Public School District,2017,93.33
0553,01,New York Mills Public School Dist.,2017,89.47
0561,01,Goodridge Public School District,2017,95.24
0564,01,Thief River Falls School District,2017,90.86
0577,01,Willow River Public School District,2017,100
0578,01,Pine City Public School District,2017,85.21
0581,01,Edgerton Public School District,2017,96.3
0592,01,Climax-Shelly Public Schools,2017,92.86
0593,01,Crookston Public School District,2017,85.45
0595,01,East Grand Forks Public School Dist,2017,89.06
0599,01,Fertile-Beltrami School District,2017,100
0600,01,Fisher Public School District,2017,90
0601,01,Fosston Public School District,2017,92.86
0621,01,Mounds View Public School District,2017,91.1
0622,01,North St Paul-Maplewood Oakdale Public School District,2017,82.44
0623,01,Roseville Public School District,2017,87.02
0624,01,White Bear Lake School District,2017,88.68
0625,01,St. Paul Public School District,2017,76.85
0630,01,Red Lake Falls Public School Dist.,2017,92.86
0640,01,Wabasso Public School District,2017,97.3
0656,01,Faribault Public School District,2017,69.32
0659,01,Northfield Public School District,2017,91.18
0671,01,Hills-Beaver Creek School District,2017,95.83
0676,01,Badger Public School District,2017,75
0682,01,Roseau Public School District,2017,90.79
0690,01,Warroad Public School District,2017,92.54
0695,01,Chisholm Public School District,2017,79.17
0696,01,Ely Public School District,2017,87.8
0698,01,Floodwood Public School District,2017,87.5
0700,01,Hermantown Public School District,2017,94.16
0701,01,Hibbing Public School District,2017,87.98
0704,01,Proctor Public School District,2017,94.35
0706,01,Virginia Public School District,2017,95.45
0709,01,Duluth Public School District,2017,76.04
0712,01,Mountain Iron-Buhl School District,2017,85.71
0716,01,Belle Plaine Public School District,2017,91.82
0717,01,Jordan Public School District,2017,93.53
0719,01,Prior Lake-Savage Area Schools,2017,94.09
0720,01,Shakopee Public School District,2017,79.65
0721,01,New Prague Area Schools,2017,92.35
0726,01,Becker Public School District,2017,91.59
0727,01,Big Lake Public School District,2017,93.25
0728,01,Elk River Public School District,2017,91.03
0738,01,Holdingford Public School District,2017,95.24
0739,01,Kimball Public School District,2017,93.88
0740,01,Melrose Public School District,2017,96.24
0741,01,Paynesville Public School District,2017,97.3
0742,01,St. Cloud Public School District,2017,75.92
0743,01,Sauk Centre Public School District,2017,85.06
0745,01,Albany Public School District,2017,94.21
0748,01,Sartell-St. Stephen School District,2017,96.58
0750,01,Rocori Public School District,2017,98.06
0756,01,Blooming Prairie Public School Dist,2017,94.44
0761,01,Owatonna Public School District,2017,89.13
0763,01,Medford Public School District,2017,91.07
0768,01,Hancock Public School District,2017,100
0771,01,Chokio-Alberta Public School Dist.,2017,100
0775,01,Kerkhoven-Murdock-Sunburg,2017,98.04
0777,01,Benson Public School District,2017,97.22
0786,01,Bertha-Hewitt Public School District,2017,100
0787,01,Browerville Public School District,2017,83.33
0803,01,Wheaton Area Public School District,2017,94.59
0811,01,Wabasha-Kellogg Public School Dist.,2017,91.11
0813,01,Lake City Public School District,2017,89.77
0818,01,Verndale Public School District,2017,91.43
0820,01,Sebeka Public School District,2017,97.22
0821,01,Menahga Public School District,2017,98.11
0829,01,Waseca Public School District,2017,84.57
0831,01,Forest Lake Public School District,2017,85.63
0832,01,Mahtomedi Public School District,2017,93.88
0833,01,South Washington County School Dist,2017,92.42
0834,01,Stillwater Area Public School Dist.,2017,88.89
0836,01,Butterfield Public School District,2017,92.86
0837,01,Madelia Public School District,2017,65.79
0840,01,St. James Public School District,2017,92.86
0846,01,Breckenridge Public School District,2017,89.83
0850,01,Rothsay Public School District,2017,95.24
0857,01,Lewiston-Altura Public School Dist.,2017,90.77
0858,01,St. Charles Public School District,2017,98.78
0861,01,Winona Area Public School District,2017,83.22
0876,01,Annandale Public School District,2017,93.33
0877,01,Buffalo-Hanover-Montrose Public Sch,2017,91.67
0879,01,Delano Public School District,2017,97.97
0881,01,Maple Lake Public School District,2017,96.05
0882,01,Monticello Public School District,2017,91.35
0883,01,Rockford Public School District,2017,91.45
0885,01,St. Michael-Albertville School Dist,2017,94.63
0891,01,Canby Public School District,2017,97.22
0911,01,Cambridge-Isanti Public School Dist,2017,86.46
0912,01,Milaca Public School District,2017,85.71
0914,01,Ulen-Hitterdal Public School Dist,2017,95.83
0915,52,Southern Plains Education Coop.,2017,47.62
0916,06,Northeast Metro 916,2017,27
0917,06,Intermediate School District 917,2017,47.6
0926,83,Region 4-Lakes Country Service Coop,2017,20
0966,51,Wright Technical Center,2017,47.5
0991,83,Region 6 And 8-Sw/Wc Service Cooperative,2017,39.39
1000,70,Perpich Center For Arts Education,2017,96.55
1094,34,Fond Du Lac Ojibwe,2017,52.94
1435,34,Circle Of Life,2017,60
2071,01,Lake Crystal-Wellcome Memorial,2017,93.33
2125,01,Triton School District,2017,92.19
2134,01,United South Central School Dist.,2017,83.33
2135,01,Maple River School District,2017,91.78
2137,01,Kingsland Public School District,2017,95
2142,01,St. Louis County School District,2017,88.81
2143,01,Waterville-Elysian-Morristown Public School District,2017,86.44
2144,01,Chisago Lakes School District,2017,89.77
2149,01,Minnewaska School District,2017,90.79
2154,01,Eveleth-Gilbert School District,2017,87.78
2155,01,Wadena-Deer Creek School District,2017,88.68
2159,01,Buffalo Lk-Hector-Stewart Public Sc,2017,92.11
2164,01,Dilworth-Glyndon-Felton,2017,93.33
2165,01,Hinckley-Finlayson School District,2017,73.21
2167,01,Lakeview School District,2017,95.56
2168,01,Nrheg School District,2017,88.89
2169,01,Murray County Central School Dist.,2017,100
2170,01,Staples-Motley School District,2017,92.94
2171,01,Kittson Central School District,2017,88
2172,01,Kenyon-Wanamingo School District,2017,97.3
2174,01,Pine River-Backus School District,2017,77.91
2176,01,Warren-Alvarado-Oslo School Dist.,2017,96.43
2180,01,Maccray School District,2017,88.89
2184,01,Luverne Public School District,2017,95.28
2190,01,Yellow Medicine East,2017,92.16
2198,01,Fillmore Central,2017,95.92
2215,01,Norman County East School District,2017,90.48
2310,01,Sibley East School District,2017,88.31
2311,01,Clearbrook-Gonvick School District,2017,90.32
2342,01,West Central Area,2017,95.56
2358,01,Tri-County School District,2017,100
2364,01,Belgrade-Brooten-Elrosa Public School District,2017,95.35
2365,01,G.f.w. Public School District,2017,90.48
2396,01,A.c.g.c. Public School District,2017,98.48
2397,01,Le Sueur-Henderson School District,2017,90.22
2448,01,Martin County West School District,2017,94.23
2527,01,Norman County West School District,2017,90.91
2534,01,Bird Island-Olivia-Lake Lillian Public School District,2017,92.98
2536,01,Granada Huntley-East Chain,2017,100
2580,01,East Central School District,2017,80.39
2609,01,Win-E-Mac School District,2017,88.89
2683,01,Greenbush-Middle River School Dist.,2017,90
2687,01,Howard Lake-Waverly-Winsted,2017,92.13
2689,01,Pipestone Area School District,2017,82.72
2711,01,Mesabi East School District,2017,90.32
2752,01,Fairmont Area School District,2017,90.09
2753,01,Long Prairie-Grey Eagle School District,2017,94.03
2754,01,Cedar Mountain School District,2017,85.71
2769,01,Morris Area Public Schools,2017,100
2805,01,Zumbrota-Mazeppa School District,2017,93.33
2835,01,Janesville-Waldorf-Pemberton,2017,93.1
2853,01,Lac Qui Parle Valley School Dist.,2017,97.56
2854,01,Ada-Borup Public School District,2017,96.88
2856,01,Stephen-Argyle Central Schools,2017,94.74
2859,01,Glencoe-Silver Lake School District,2017,92.44
2860,01,Blue Earth Area Public School,2017,91.03
2884,01,Red Rock Central School District,2017,100
2886,01,Glenville-Emmons School District,2017,84.21
2888,01,Clinton-Graceville-Beardsley,2017,92.86
2889,01,Lake Park Audubon School District,2017,91.67
2890,01,Renville County West School Dist.,2017,87.1
2895,01,Jackson County Central School Dist.,2017,97.85
2897,01,Redwood Area School District,2017,90.91
2898,01,Westbrook-Walnut Grove Schools,2017,100
2899,01,Plainview-Elgin-Millville,2017,94.96
2902,01,Rtr Public Schools,2017,94.12
2903,01,Ortonville Public Schools,2017,93.75
2904,01,Tracy Area Public School District,2017,94.83
2905,01,Tri-City United School District,2017,90.48
2906,01,Red Lake County Central Public Schools,2017,95.65
2908,01,Brandon-Evansville Public Schools,2017,80
4000,07,City Academy,2017,66.27
4003,07,"New Heights School, Inc.",2017,76.47
4007,07,Minnesota New Country School,2017,72
4008,07,Pact Charter School,2017,87.04
4015,07,Community Of Peace Academy,2017,91.07
4017,07,Minnesota Transitions Charter School,2017,50.27
4025,07,Cyber Village Academy,2017,60
