Data Year,County Number,County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Economic Development Region,School Classification,Grade,Total Enrollment,Filter Groups,Total Female Count,Total Female Percent,Total Male Count,Total Male Percent,Total American Indian or Alaska Native Count,Total American Indian or Alaska Native Percent,American Indian or Alaska Native Female Count,American Indian or Alaska Native Male Count,Total Asian Count,Total Asian Percent,Asian Female Count,Asian Male Count,Total Native Hawaiian or Pacific Islander Count,Total Native Hawaiian or Pacific Islander Percent,Native Hawaiian or Pacific Islander Female Count,Native Hawaiian or Pacific Islander Male Count,Total Hispanic or Latino Count,Total Hispanic or Latino Percent,Hispanic or Latino Female Count,Hispanic or Latino Male Count,Total Black or African American Count,Total Black or African American Percent,Black or African American Female Count,Black or African American Male Count,Total White Count,Total White Percent,White Female Count,White Male Count,Total Two or More Races Count,Total Two or More Races Percent,Two or More Races Female Count,Two or More Races Male Count,Total Students of Color or American Indian Count,Total Students of Color or American Indian Percent,Total Students Eligible for Free or Reduced-Priced Meals Count,Total Students Eligible for Free or Reduced-Priced Meals Percent,Total Students Receiving Special Education Services Count,Total Students Receiving Special Education Services Percent,Total English learner Identified Count,Total English learner Identified Percent,Total Students Experiencing Homelessness Count,Total Students Experiencing Homelessness Percent,Additional Suppression Free or Reduced-Priced Meals Applied,Additional Suppression Special Education Applied,Additional Suppression English learner Identified Applied,Additional Suppression Homeless Applied
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,3,277,N,129,46.57%,148,53.43%,1,0.36%,1,0,4,1.44%,3,1,0,0.00%,0,0,57,20.58%,28,29,17,6.14%,8,9,168,60.65%,80,88,30,10.83%,9,21,109,39.35%,131,47.29%,38,13.72%,30,10.83%,0,0.00%,N,N,N,N
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,4,256,N,126,49.22%,130,50.78%,1,0.39%,1,0,3,1.17%,1,2,0,0.00%,0,0,73,28.52%,29,44,15,5.86%,8,7,145,56.64%,80,65,19,7.42%,7,12,111,43.36%,134,52.34%,48,18.75%,22,8.59%,1,0.39%,N,N,N,N
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,5,259,N,133,51.35%,126,48.65%,2,0.77%,1,1,7,2.70%,4,3,0,0.00%,0,0,55,21.24%,22,33,19,7.34%,10,9,157,60.62%,85,72,19,7.34%,11,8,102,39.38%,126,48.65%,42,16.22%,23,8.88%,1,0.39%,N,N,N,N
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,6,254,N,118,46.46%,136,53.54%,1,0.39%,1,0,2,0.79%,2,0,0,0.00%,0,0,57,22.44%,23,34,21,8.27%,11,10,160,62.99%,74,86,13,5.12%,7,6,94,37.01%,126,49.61%,39,15.35%,16,6.30%,2,0.79%,N,N,N,N
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,7,243,N,106,43.62%,137,56.38%,1,0.41%,1,0,5,2.06%,2,3,0,0.00%,0,0,73,30.04%,24,49,10,4.12%,5,5,141,58.02%,67,74,13,5.35%,7,6,102,41.98%,107,44.03%,42,17.28%,15,6.17%,1,0.41%,N,N,N,N
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,8,247,N,112,45.34%,135,54.66%,4,1.62%,1,3,1,0.40%,0,1,0,0.00%,0,0,47,19.03%,19,28,11,4.45%,4,7,174,70.45%,81,93,10,4.05%,7,3,73,29.55%,101,40.89%,30,12.15%,5,2.02%,0,0.00%,N,N,N,N
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,9,233,N,116,49.79%,117,50.21%,3,1.29%,1,2,3,1.29%,2,1,0,0.00%,0,0,54,23.18%,22,32,14,6.01%,9,5,151,64.81%,78,73,8,3.43%,4,4,82,35.19%,101,43.35%,44,18.88%,3,1.29%,0,0.00%,N,N,N,N
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,10,242,N,107,44.21%,135,55.79%,2,0.83%,1,1,7,2.89%,5,2,1,0.41%,0,1,40,16.53%,17,23,10,4.13%,6,4,170,70.25%,75,95,12,4.96%,3,9,72,29.75%,101,41.74%,41,16.94%,0,0.00%,0,0.00%,N,N,N,N
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,11,241,N,118,48.96%,123,51.04%,3,1.24%,2,1,3,1.24%,2,1,0,0.00%,0,0,52,21.58%,22,30,18,7.47%,7,11,158,65.56%,80,78,7,2.90%,5,2,83,34.44%,90,37.34%,29,12.03%,3,1.24%,0,0.00%,N,N,N,N
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,12,272,N,140,51.47%,132,48.53%,3,1.10%,3,0,7,2.57%,3,4,0,0.00%,0,0,56,20.59%,32,24,21,7.72%,7,14,180,66.18%,94,86,5,1.84%,1,4,92,33.82%,92,33.82%,36,13.24%,2,0.74%,0,0.00%,N,N,N,N
13-14,19,Dakota,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,000,no data,11,11,no data,All Grades,3442,N,1645,47.79%,1797,52.21%,23,0.67%,15,8,54,1.57%,28,26,1,0.03%,0,1,808,23.47%,354,454,219,6.36%,111,108,2125,61.74%,1044,1081,212,6.16%,93,119,1317,38.26%,1582,45.96%,581,16.88%,237,6.89%,13,0.38%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,ECSE,735,N,257,34.97%,478,65.03%,5,0.68%,3,2,24,3.27%,8,16,3,0.41%,3,0,45,6.12%,10,35,71,9.66%,28,43,549,74.69%,192,357,38,5.17%,13,25,186,25.31%,187,25.44%,,>=90%,0,0.00%,3,0.41%,N,Y,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,KG,2601,N,1248,47.98%,1353,52.02%,15,0.58%,7,8,122,4.69%,55,67,1,0.04%,0,1,117,4.50%,53,64,219,8.42%,119,100,2019,77.62%,959,1060,108,4.15%,55,53,582,22.38%,973,37.41%,301,11.57%,298,11.46%,21,0.81%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,1,2735,N,1303,47.64%,1432,52.36%,16,0.59%,8,8,139,5.08%,54,85,6,0.22%,2,4,150,5.48%,65,85,245,8.96%,106,139,2067,75.58%,1016,1051,112,4.10%,52,60,668,24.42%,990,36.20%,334,12.21%,300,10.97%,19,0.69%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,2,2700,N,1292,47.85%,1408,52.15%,17,0.63%,9,8,152,5.63%,82,70,2,0.07%,1,1,140,5.19%,69,71,235,8.70%,109,126,2045,75.74%,973,1072,109,4.04%,49,60,655,24.26%,1006,37.26%,355,13.15%,324,12.00%,26,0.96%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,3,2763,N,1426,51.61%,1337,48.39%,18,0.65%,12,6,182,6.59%,93,89,0,0.00%,0,0,153,5.54%,77,76,247,8.94%,119,128,2030,73.47%,1051,979,133,4.81%,74,59,733,26.53%,966,34.96%,378,13.68%,322,11.65%,19,0.69%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,4,2796,N,1357,48.53%,1439,51.47%,20,0.72%,8,12,197,7.05%,96,101,0,0.00%,0,0,153,5.47%,81,72,268,9.59%,123,145,2038,72.89%,990,1048,120,4.29%,59,61,758,27.11%,967,34.59%,391,13.98%,219,7.83%,36,1.29%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,5,2760,N,1367,49.53%,1393,50.47%,29,1.05%,16,13,184,6.67%,98,86,1,0.04%,0,1,135,4.89%,75,60,265,9.60%,111,154,2059,74.60%,1025,1034,87,3.15%,42,45,701,25.40%,960,34.78%,467,16.92%,156,5.65%,21,0.76%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,6,2729,N,1373,50.31%,1356,49.69%,34,1.25%,20,14,183,6.71%,96,87,1,0.04%,0,1,111,4.07%,50,61,257,9.42%,144,113,2094,76.73%,1033,1061,49,1.80%,30,19,635,23.27%,907,33.24%,356,13.05%,101,3.70%,23,0.84%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,7,2938,N,1435,48.84%,1503,51.16%,31,1.06%,16,15,209,7.11%,98,111,1,0.03%,1,0,130,4.42%,63,67,277,9.43%,140,137,2241,76.28%,1095,1146,49,1.67%,22,27,697,23.72%,967,32.91%,390,13.27%,147,5.00%,37,1.26%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,8,2858,N,1445,50.56%,1413,49.44%,39,1.36%,15,24,204,7.14%,105,99,4,0.14%,3,1,118,4.13%,53,65,306,10.71%,153,153,2154,75.37%,1099,1055,33,1.15%,17,16,704,24.63%,939,32.86%,345,12.07%,135,4.72%,31,1.08%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,9,3021,N,1414,46.81%,1607,53.19%,37,1.22%,18,19,190,6.29%,88,102,1,0.03%,0,1,122,4.04%,54,68,298,9.86%,147,151,2329,77.09%,1086,1243,44,1.46%,21,23,692,22.91%,956,31.65%,379,12.55%,136,4.50%,30,0.99%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,10,2980,N,1453,48.76%,1527,51.24%,34,1.14%,17,17,178,5.97%,87,91,3,0.10%,1,2,99,3.32%,48,51,298,10.00%,151,147,2311,77.55%,1120,1191,57,1.91%,29,28,669,22.45%,890,29.87%,323,10.84%,59,1.98%,25,0.84%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,11,3050,N,1468,48.13%,1582,51.87%,34,1.11%,16,18,186,6.10%,90,96,2,0.07%,1,1,121,3.97%,60,61,281,9.21%,129,152,2376,77.90%,1153,1223,50,1.64%,19,31,674,22.10%,897,29.41%,317,10.39%,48,1.57%,31,1.02%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,12,3517,N,1627,46.26%,1890,53.74%,33,0.94%,18,15,216,6.14%,103,113,3,0.09%,3,0,132,3.75%,62,70,327,9.30%,152,175,2751,78.22%,1263,1488,55,1.56%,26,29,766,21.78%,966,27.47%,587,16.69%,77,2.19%,58,1.65%,N,N,N,N
13-14,2,Anoka,0011,01,Anoka-Hennepin Public School District,000,no data,11,11,no data,All Grades,38183,N,18465,48.36%,19718,51.64%,362,0.95%,183,179,2366,6.20%,1153,1213,28,0.07%,15,13,1726,4.52%,820,906,3594,9.41%,1731,1863,29063,76.12%,14055,15008,1044,2.73%,508,536,9120,23.88%,12571,32.92%,5658,14.82%,2322,6.08%,380,1.00%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,ECSE,84,N,24,28.57%,60,71.43%,0,0.00%,0,0,1,1.19%,0,1,0,0.00%,0,0,4,4.76%,1,3,0,0.00%,0,0,74,88.10%,21,53,5,5.95%,2,3,10,11.90%,16,19.05%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,KG,410,N,222,54.15%,188,45.85%,1,0.24%,0,1,26,6.34%,17,9,0,0.00%,0,0,15,3.66%,9,6,10,2.44%,6,4,331,80.73%,180,151,27,6.59%,10,17,79,19.27%,86,20.98%,38,9.27%,11,2.68%,1,0.24%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,1,477,N,241,50.52%,236,49.48%,3,0.63%,3,0,23,4.82%,8,15,0,0.00%,0,0,29,6.08%,17,12,14,2.94%,5,9,384,80.50%,196,188,24,5.03%,12,12,93,19.50%,96,20.13%,46,9.64%,13,2.73%,1,0.21%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,2,441,N,217,49.21%,224,50.79%,2,0.45%,1,1,10,2.27%,6,4,0,0.00%,0,0,27,6.12%,13,14,13,2.95%,4,9,367,83.22%,180,187,22,4.99%,13,9,74,16.78%,88,19.95%,57,12.93%,8,1.81%,1,0.23%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,3,437,N,202,46.22%,235,53.78%,1,0.23%,0,1,22,5.03%,10,12,0,0.00%,0,0,22,5.03%,13,9,10,2.29%,5,5,359,82.15%,161,198,23,5.26%,13,10,78,17.85%,73,16.70%,56,12.81%,8,1.83%,1,0.23%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,4,510,N,245,48.04%,265,51.96%,6,1.18%,2,4,25,4.90%,10,15,0,0.00%,0,0,23,4.51%,10,13,8,1.57%,3,5,430,84.31%,209,221,18,3.53%,11,7,80,15.69%,86,16.86%,78,15.29%,8,1.57%,2,0.39%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,5,493,N,254,51.52%,239,48.48%,4,0.81%,1,3,16,3.25%,11,5,0,0.00%,0,0,23,4.67%,11,12,10,2.03%,4,6,432,87.63%,224,208,8,1.62%,3,5,61,12.37%,93,18.86%,81,16.43%,8,1.62%,2,0.41%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,6,497,N,230,46.28%,267,53.72%,9,1.81%,4,5,26,5.23%,11,15,0,0.00%,0,0,21,4.23%,15,6,16,3.22%,6,10,413,83.10%,186,227,12,2.41%,8,4,84,16.90%,109,21.93%,83,16.70%,8,1.61%,0,0.00%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,7,495,N,240,48.48%,255,51.52%,7,1.41%,3,4,20,4.04%,10,10,0,0.00%,0,0,27,5.45%,19,8,10,2.02%,6,4,425,85.86%,200,225,6,1.21%,2,4,70,14.14%,101,20.40%,93,18.79%,4,0.81%,0,0.00%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,8,491,N,240,48.88%,251,51.12%,5,1.02%,3,2,34,6.92%,21,13,0,0.00%,0,0,19,3.87%,11,8,11,2.24%,4,7,409,83.30%,193,216,13,2.65%,8,5,82,16.70%,113,23.01%,84,17.11%,6,1.22%,3,0.61%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,9,554,N,281,50.72%,273,49.28%,3,0.54%,2,1,22,3.97%,13,9,0,0.00%,0,0,23,4.15%,12,11,19,3.43%,7,12,478,86.28%,241,237,9,1.62%,6,3,76,13.72%,86,15.52%,82,14.80%,6,1.08%,0,0.00%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,10,521,N,246,47.22%,275,52.78%,6,1.15%,3,3,21,4.03%,8,13,0,0.00%,0,0,20,3.84%,10,10,16,3.07%,8,8,452,86.76%,215,237,6,1.15%,2,4,69,13.24%,110,21.11%,96,18.43%,2,0.38%,0,0.00%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,11,566,N,289,51.06%,277,48.94%,8,1.41%,4,4,26,4.59%,16,10,0,0.00%,0,0,9,1.59%,5,4,21,3.71%,11,10,498,87.99%,252,246,4,0.71%,1,3,68,12.01%,82,14.49%,109,19.26%,3,0.53%,2,0.35%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,12,556,N,263,47.30%,293,52.70%,7,1.26%,1,6,20,3.60%,8,12,0,0.00%,0,0,26,4.68%,11,15,20,3.60%,9,11,474,85.25%,228,246,9,1.62%,6,3,82,14.75%,96,17.27%,119,21.40%,3,0.54%,3,0.54%,N,N,N,N
13-14,2,Anoka,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,All Grades,6532,N,3194,48.90%,3338,51.10%,62,0.95%,27,35,292,4.47%,149,143,0,0.00%,0,0,288,4.41%,157,131,178,2.73%,78,100,5526,84.60%,2686,2840,186,2.85%,97,89,1006,15.40%,1235,18.91%,1106,16.93%,88,1.35%,16,0.24%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,ECSE,62,N,15,24.19%,47,75.81%,1,1.61%,0,1,2,3.23%,2,0,0,0.00%,0,0,12,19.35%,1,11,19,30.65%,4,15,23,37.10%,7,16,5,8.06%,1,4,39,62.90%,23,37.10%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,KG,285,N,143,50.18%,142,49.82%,4,1.40%,1,3,14,4.91%,11,3,0,0.00%,0,0,93,32.63%,42,51,63,22.11%,31,32,86,30.18%,45,41,25,8.77%,13,12,199,69.82%,234,82.11%,29,10.18%,122,42.81%,3,1.05%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,1,273,N,130,47.62%,143,52.38%,2,0.73%,0,2,12,4.40%,7,5,0,0.00%,0,0,83,30.40%,45,38,84,30.77%,37,47,70,25.64%,33,37,22,8.06%,8,14,203,74.36%,213,78.02%,21,7.69%,120,43.96%,1,0.37%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,2,283,N,143,50.53%,140,49.47%,6,2.12%,2,4,9,3.18%,3,6,0,0.00%,0,0,88,31.10%,48,40,87,30.74%,35,52,63,22.26%,39,24,30,10.60%,16,14,220,77.74%,241,85.16%,32,11.31%,117,41.34%,2,0.71%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,3,258,N,126,48.84%,132,51.16%,7,2.71%,6,1,13,5.04%,7,6,0,0.00%,0,0,75,29.07%,31,44,78,30.23%,43,35,58,22.48%,28,30,27,10.47%,11,16,200,77.52%,208,80.62%,31,12.02%,95,36.82%,6,2.33%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,4,269,N,131,48.70%,138,51.30%,0,0.00%,0,0,7,2.60%,2,5,0,0.00%,0,0,93,34.57%,45,48,87,32.34%,45,42,59,21.93%,26,33,23,8.55%,13,10,210,78.07%,225,83.64%,35,13.01%,96,35.69%,7,2.60%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,5,224,N,98,43.75%,126,56.25%,7,3.13%,4,3,12,5.36%,5,7,1,0.45%,1,0,68,30.36%,31,37,66,29.46%,27,39,52,23.21%,24,28,18,8.04%,6,12,172,76.79%,194,86.61%,35,15.63%,44,19.64%,4,1.79%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,6,252,N,131,51.98%,121,48.02%,3,1.19%,1,2,12,4.76%,8,4,0,0.00%,0,0,78,30.95%,40,38,82,32.54%,44,38,66,26.19%,32,34,11,4.37%,6,5,186,73.81%,210,83.33%,46,18.25%,40,15.87%,3,1.19%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,7,240,N,122,50.83%,118,49.17%,5,2.08%,1,4,15,6.25%,8,7,0,0.00%,0,0,67,27.92%,33,34,79,32.92%,47,32,59,24.58%,27,32,15,6.25%,6,9,181,75.42%,194,80.83%,42,17.50%,47,19.58%,7,2.92%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,8,208,N,101,48.56%,107,51.44%,4,1.92%,1,3,10,4.81%,7,3,0,0.00%,0,0,65,31.25%,28,37,80,38.46%,44,36,42,20.19%,19,23,7,3.37%,2,5,166,79.81%,170,81.73%,31,14.90%,50,24.04%,2,0.96%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,9,201,N,93,46.27%,108,53.73%,2,1.00%,0,2,10,4.98%,5,5,0,0.00%,0,0,56,27.86%,26,30,74,36.82%,35,39,52,25.87%,22,30,7,3.48%,5,2,149,74.13%,153,76.12%,36,17.91%,45,22.39%,2,1.00%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,10,219,N,113,51.60%,106,48.40%,4,1.83%,2,2,13,5.94%,6,7,0,0.00%,0,0,43,19.63%,22,21,89,40.64%,43,46,63,28.77%,37,26,7,3.20%,3,4,156,71.23%,168,76.71%,36,16.44%,23,10.50%,1,0.46%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,11,192,N,101,52.60%,91,47.40%,4,2.08%,3,1,14,7.29%,8,6,0,0.00%,0,0,49,25.52%,25,24,70,36.46%,32,38,44,22.92%,27,17,11,5.73%,6,5,148,77.08%,145,75.52%,30,15.63%,23,11.98%,0,0.00%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,12,202,N,101,50.00%,101,50.00%,4,1.98%,0,4,9,4.46%,5,4,0,0.00%,0,0,51,25.25%,23,28,68,33.66%,38,30,67,33.17%,33,34,3,1.49%,2,1,135,66.83%,147,72.77%,49,24.26%,27,13.37%,1,0.50%,N,N,N,N
13-14,2,Anoka,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000,no data,11,11,no data,All Grades,3168,N,1548,48.86%,1620,51.14%,53,1.67%,21,32,152,4.80%,84,68,1,0.03%,1,0,921,29.07%,440,481,1026,32.39%,505,521,804,25.38%,399,405,211,6.66%,98,113,2364,74.62%,2525,79.70%,515,16.26%,849,26.80%,39,1.23%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,ECSE,34,N,9,26.47%,25,73.53%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,5.88%,0,2,9,26.47%,4,5,22,64.71%,5,17,1,2.94%,0,1,12,35.29%,11,32.35%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,KG,254,N,116,45.67%,138,54.33%,4,1.57%,2,2,13,5.12%,6,7,0,0.00%,0,0,44,17.32%,19,25,58,22.83%,34,24,116,45.67%,48,68,19,7.48%,7,12,138,54.33%,160,62.99%,19,7.48%,50,19.69%,0,0.00%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,1,223,N,121,54.26%,102,45.74%,2,0.90%,0,2,15,6.73%,10,5,0,0.00%,0,0,28,12.56%,13,15,53,23.77%,31,22,104,46.64%,55,49,21,9.42%,12,9,119,53.36%,154,69.06%,18,8.07%,50,22.42%,5,2.24%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,2,233,N,120,51.50%,113,48.50%,2,0.86%,2,0,12,5.15%,4,8,0,0.00%,0,0,25,10.73%,9,16,54,23.18%,24,30,124,53.22%,73,51,16,6.87%,8,8,109,46.78%,145,62.23%,28,12.02%,51,21.89%,1,0.43%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,3,192,N,96,50.00%,96,50.00%,1,0.52%,1,0,15,7.81%,9,6,0,0.00%,0,0,27,14.06%,6,21,47,24.48%,27,20,91,47.40%,45,46,11,5.73%,8,3,101,52.60%,122,63.54%,21,10.94%,47,24.48%,3,1.56%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,4,225,N,107,47.56%,118,52.44%,2,0.89%,2,0,18,8.00%,8,10,1,0.44%,0,1,26,11.56%,10,16,51,22.67%,23,28,108,48.00%,55,53,19,8.44%,9,10,117,52.00%,129,57.33%,30,13.33%,58,25.78%,1,0.44%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,5,199,N,91,45.73%,108,54.27%,4,2.01%,1,3,18,9.05%,7,11,1,0.50%,1,0,24,12.06%,12,12,47,23.62%,18,29,100,50.25%,49,51,5,2.51%,3,2,99,49.75%,122,61.31%,27,13.57%,39,19.60%,3,1.51%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,6,215,N,97,45.12%,118,54.88%,6,2.79%,2,4,16,7.44%,7,9,0,0.00%,0,0,31,14.42%,16,15,51,23.72%,23,28,105,48.84%,46,59,6,2.79%,3,3,110,51.16%,144,66.98%,34,15.81%,46,21.40%,3,1.40%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,7,230,N,109,47.39%,121,52.61%,8,3.48%,2,6,21,9.13%,10,11,0,0.00%,0,0,25,10.87%,13,12,49,21.30%,31,18,115,50.00%,44,71,12,5.22%,9,3,115,50.00%,143,62.17%,29,12.61%,36,15.65%,2,0.87%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,8,203,N,93,45.81%,110,54.19%,4,1.97%,2,2,11,5.42%,3,8,0,0.00%,0,0,21,10.34%,10,11,57,28.08%,25,32,104,51.23%,49,55,6,2.96%,4,2,99,48.77%,123,60.59%,31,15.27%,31,15.27%,2,0.99%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,9,242,N,114,47.11%,128,52.89%,3,1.24%,3,0,20,8.26%,6,14,0,0.00%,0,0,22,9.09%,9,13,74,30.58%,38,36,116,47.93%,54,62,7,2.89%,4,3,126,52.07%,146,60.33%,44,18.18%,21,8.68%,4,1.65%,N,N,N,N
13-14,2,Anoka,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,000,no data,11,11,no data,10,228,N,124,54.39%,104,45.61%,6,2.63%,2,4,10,4.39%,6,4,1,0.44%,1,0,18,7.89%,11,7,58,25.44%,33,25,130,57.02%,68,62,5,2.19%,3,2,98,42.98%,122,53.51%,35,15.35%,21,9.21%,6,2.63%,N,N,N,N
