DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
09-10,27,Hennepin,4067,07,AURORA CHARTER SCHOOL,000,,11,11,07,25,24,1,13,13,1,25,24,1,13,13,1,,,KG-08,
09-10,27,Hennepin,4067,07,AURORA CHARTER SCHOOL,000,,11,11,08,32,30,1,11,11,1,32,30,1,11,11,1,,,KG-08,
09-10,27,Hennepin,4067,07,AURORA CHARTER SCHOOL,000,,11,11,All Grades,302,266,18,243,242,10,302,266,18,243,242,10,,,KG-08,
09-10,27,Hennepin,4068,07,EXCELL ACADEMY CHARTER,000,,11,11,KG,73,55,9,1,1,,73,55,9,1,1,,,,KG-08,
09-10,27,Hennepin,4068,07,EXCELL ACADEMY CHARTER,000,,11,11,01,72,57,7,11,11,1,72,57,7,11,11,1,,,KG-08,
09-10,27,Hennepin,4068,07,EXCELL ACADEMY CHARTER,000,,11,11,02,63,51,6,14,14,4,63,51,6,14,14,4,,,KG-08,
09-10,27,Hennepin,4068,07,EXCELL ACADEMY CHARTER,000,,11,11,03,64,50,8,16,16,7,64,50,8,16,16,7,,,KG-08,
09-10,27,Hennepin,4068,07,EXCELL ACADEMY CHARTER,000,,11,11,04,64,49,4,12,12,4,64,49,4,12,12,4,,,KG-08,
09-10,27,Hennepin,4068,07,EXCELL ACADEMY CHARTER,000,,11,11,05,49,36,6,7,7,8,49,36,6,7,7,8,,,KG-08,
09-10,27,Hennepin,4068,07,EXCELL ACADEMY CHARTER,000,,11,11,06,46,34,4,9,9,4,46,34,4,9,9,4,,,KG-08,
09-10,27,Hennepin,4068,07,EXCELL ACADEMY CHARTER,000,,11,11,07,21,16,2,3,3,4,21,16,2,3,3,4,,,KG-08,
09-10,27,Hennepin,4068,07,EXCELL ACADEMY CHARTER,000,,11,11,08,22,18,1,4,4,2,22,18,1,4,4,2,,,KG-08,
09-10,27,Hennepin,4068,07,EXCELL ACADEMY CHARTER,000,,11,11,All Grades,474,366,47,77,77,34,474,366,47,77,77,34,,,KG-08,
09-10,62,Ramsey,4070,07,HOPE COMMUNITY ACADEMY,000,,11,11,KG,51,32,8,39,39,,51,32,8,39,39,,,,KG-08,
09-10,62,Ramsey,4070,07,HOPE COMMUNITY ACADEMY,000,,11,11,01,48,32,3,40,40,1,48,32,3,40,40,1,,,KG-08,
09-10,62,Ramsey,4070,07,HOPE COMMUNITY ACADEMY,000,,11,11,02,51,36,7,37,37,2,51,36,7,37,37,2,,,KG-08,
09-10,62,Ramsey,4070,07,HOPE COMMUNITY ACADEMY,000,,11,11,03,62,39,8,40,40,3,62,39,8,40,40,3,,,KG-08,
09-10,62,Ramsey,4070,07,HOPE COMMUNITY ACADEMY,000,,11,11,04,47,37,4,31,31,12,47,37,4,31,31,12,,,KG-08,
09-10,62,Ramsey,4070,07,HOPE COMMUNITY ACADEMY,000,,11,11,05,36,25,6,33,33,10,36,25,6,33,33,10,,,KG-08,
09-10,62,Ramsey,4070,07,HOPE COMMUNITY ACADEMY,000,,11,11,06,50,37,5,30,30,4,50,37,5,30,30,4,,,KG-08,
09-10,62,Ramsey,4070,07,HOPE COMMUNITY ACADEMY,000,,11,11,07,40,36,1,26,26,11,40,36,1,26,26,11,,,KG-08,
09-10,62,Ramsey,4070,07,HOPE COMMUNITY ACADEMY,000,,11,11,08,35,26,3,21,21,6,35,26,3,21,21,6,,,KG-08,
09-10,62,Ramsey,4070,07,HOPE COMMUNITY ACADEMY,000,,11,11,All Grades,420,300,45,297,297,49,420,300,45,297,297,49,,,KG-08,
09-10,62,Ramsey,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,000,,11,11,KG,54,50,1,27,26,4,54,50,1,27,26,4,,,KG-06,
09-10,62,Ramsey,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,000,,11,11,01,53,46,5,29,29,6,53,46,5,29,29,6,,,KG-06,
09-10,62,Ramsey,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,000,,11,11,02,59,55,4,29,29,8,59,55,4,29,29,8,,,KG-06,
09-10,62,Ramsey,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,000,,11,11,03,48,42,4,23,23,5,48,42,4,23,23,5,,,KG-06,
09-10,62,Ramsey,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,000,,11,11,04,44,38,4,16,16,8,44,38,4,16,16,8,,,KG-06,
09-10,62,Ramsey,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,000,,11,11,05,31,25,6,11,11,6,31,25,6,11,11,6,,,KG-06,
09-10,62,Ramsey,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,000,,11,11,06,28,26,2,8,8,4,28,26,2,8,8,4,,,KG-06,
09-10,62,Ramsey,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.,000,,11,11,All Grades,317,282,26,143,142,41,317,282,26,143,142,41,,,KG-06,
09-10,62,Ramsey,4074,07,AFSA HIGH SCHOOL,000,,11,11,09,41,9,5,,,14,41,9,5,,,14,,,09-12,
09-10,62,Ramsey,4074,07,AFSA HIGH SCHOOL,000,,11,11,10,45,13,4,,,12,45,13,4,,,12,,,09-12,
09-10,62,Ramsey,4074,07,AFSA HIGH SCHOOL,000,,11,11,11,50,8,7,,,11,50,8,7,,,11,,,09-12,
09-10,62,Ramsey,4074,07,AFSA HIGH SCHOOL,000,,11,11,12,66,10,4,,,21,66,10,4,,,21,,,09-12,
09-10,62,Ramsey,4074,07,AFSA HIGH SCHOOL,000,,11,11,All Grades,202,40,20,,,58,202,40,20,,,58,,,09-12,
09-10,62,Ramsey,4075,07,AVALON SCHOOL,000,,11,11,07,9,,,,,2,9,,,,,2,,,07-12,
09-10,62,Ramsey,4075,07,AVALON SCHOOL,000,,11,11,08,15,5,1,,,4,15,5,1,,,4,,,07-12,
09-10,62,Ramsey,4075,07,AVALON SCHOOL,000,,11,11,09,39,8,2,,,5,39,8,2,,,5,,,07-12,
09-10,62,Ramsey,4075,07,AVALON SCHOOL,000,,11,11,10,41,6,5,,,10,41,6,5,,,10,,,07-12,
09-10,62,Ramsey,4075,07,AVALON SCHOOL,000,,11,11,11,29,4,,1,,5,29,4,,1,,5,,,07-12,
09-10,62,Ramsey,4075,07,AVALON SCHOOL,000,,11,11,12,39,3,4,,,7,39,3,4,,,7,,,07-12,
09-10,62,Ramsey,4075,07,AVALON SCHOOL,000,,11,11,All Grades,172,26,12,1,,33,172,26,12,1,,33,,,07-12,
09-10,27,Hennepin,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000,,11,11,KG,111,98,8,105,105,,111,98,8,105,105,,,,KG-04,
09-10,27,Hennepin,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000,,11,11,01,123,117,3,115,114,2,123,117,3,115,114,2,,,KG-04,
09-10,27,Hennepin,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000,,11,11,02,114,105,5,108,108,9,114,105,5,108,108,9,,,KG-04,
09-10,27,Hennepin,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000,,11,11,03,110,104,4,106,106,9,110,104,4,106,106,9,,,KG-04,
09-10,27,Hennepin,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000,,11,11,04,103,93,4,90,90,4,103,93,4,90,90,4,,,KG-04,
09-10,27,Hennepin,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000,,11,11,All Grades,561,517,24,524,523,24,561,517,24,524,523,24,,,KG-04,
09-10,27,Hennepin,4078,07,MN INTERNATIONAL MIDDLE CHARTER,000,,11,11,05,94,92,1,92,92,4,94,92,1,92,92,4,,,05-08,
09-10,27,Hennepin,4078,07,MN INTERNATIONAL MIDDLE CHARTER,000,,11,11,06,78,76,2,78,78,4,78,76,2,78,78,4,,,05-08,
09-10,27,Hennepin,4078,07,MN INTERNATIONAL MIDDLE CHARTER,000,,11,11,07,70,67,3,70,70,3,70,67,3,70,70,3,,,05-08,
09-10,27,Hennepin,4078,07,MN INTERNATIONAL MIDDLE CHARTER,000,,11,11,08,67,64,2,67,67,3,67,64,2,67,67,3,,,05-08,
09-10,27,Hennepin,4078,07,MN INTERNATIONAL MIDDLE CHARTER,000,,11,11,All Grades,309,299,8,307,307,14,309,299,8,307,307,14,,,05-08,
09-10,27,Hennepin,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000,,11,11,KG,30,27,3,,,,30,27,3,,,,,,KG-06,
09-10,27,Hennepin,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000,,11,11,01,22,18,4,,,,22,18,4,,,,,,KG-06,
09-10,27,Hennepin,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000,,11,11,02,18,16,1,,,1,18,16,1,,,1,,,KG-06,
09-10,27,Hennepin,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000,,11,11,03,13,11,2,,,2,13,11,2,,,2,,,KG-06,
09-10,27,Hennepin,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000,,11,11,04,14,14,,,,2,14,14,,,,2,,,KG-06,
09-10,27,Hennepin,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000,,11,11,05,13,11,,,,4,13,11,,,,4,,,KG-06,
09-10,27,Hennepin,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000,,11,11,06,10,8,2,,,2,10,8,2,,,2,,,KG-06,
09-10,27,Hennepin,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000,,11,11,All Grades,120,105,12,,,11,120,105,12,,,11,,,KG-06,
09-10,11,Cass,4080,07,PILLAGER AREA CHARTER SCHOOL,000,,05,05,09,5,4,1,,,2,5,4,1,,,2,,,09-12,
09-10,11,Cass,4080,07,PILLAGER AREA CHARTER SCHOOL,000,,05,05,10,10,7,1,,,2,10,7,1,,,2,,,09-12,
09-10,11,Cass,4080,07,PILLAGER AREA CHARTER SCHOOL,000,,05,05,11,16,10,2,,,6,16,10,2,,,6,,,09-12,
09-10,11,Cass,4080,07,PILLAGER AREA CHARTER SCHOOL,000,,05,05,12,14,12,,,,4,14,12,,,,4,,,09-12,
09-10,11,Cass,4080,07,PILLAGER AREA CHARTER SCHOOL,000,,05,05,All Grades,45,33,4,,,14,45,33,4,,,14,,,09-12,
09-10,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,,10,10,06,3,3,,,,3,3,3,,,,3,,,06-12,
09-10,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,,10,10,07,4,4,,,,1,4,4,,,,1,,,06-12,
09-10,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,,10,10,08,2,2,,,,1,2,2,,,,1,,,06-12,
09-10,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,,10,10,09,9,6,,2,2,1,9,6,,2,2,1,,,06-12,
09-10,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,,10,10,10,9,4,2,1,1,1,9,4,2,1,1,1,,,06-12,
09-10,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,,10,10,11,15,9,,1,1,2,15,9,,1,1,2,,,06-12,
09-10,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,,10,10,12,14,6,,,,2,14,6,,,,2,,,06-12,
09-10,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,,10,10,All Grades,56,34,2,4,4,11,56,34,2,4,4,11,,,06-12,
09-10,62,Ramsey,4082,07,BLUESKY CHARTER SCHOOL,000,,11,11,07,7,,,,,,7,,,,,,,,07-12,
09-10,62,Ramsey,4082,07,BLUESKY CHARTER SCHOOL,000,,11,11,08,27,5,6,,,3,27,5,6,,,3,,,07-12,
09-10,62,Ramsey,4082,07,BLUESKY CHARTER SCHOOL,000,,11,11,09,37,3,2,,,6,37,3,2,,,6,,,07-12,
09-10,62,Ramsey,4082,07,BLUESKY CHARTER SCHOOL,000,,11,11,10,87,14,6,,,18,87,14,6,,,18,,,07-12,
09-10,62,Ramsey,4082,07,BLUESKY CHARTER SCHOOL,000,,11,11,11,154,12,13,,,25,154,12,13,,,25,,,07-12,
09-10,62,Ramsey,4082,07,BLUESKY CHARTER SCHOOL,000,,11,11,12,422,28,23,,,78,422,28,23,,,78,,,07-12,
09-10,62,Ramsey,4082,07,BLUESKY CHARTER SCHOOL,000,,11,11,All Grades,734,62,50,,,130,734,62,50,,,130,,,07-12,
09-10,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,,10,10,KG,16,3,1,,,,16,3,1,,,,,,KG-05,
09-10,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,,10,10,01,13,2,2,,,2,13,2,2,,,2,,,KG-05,
09-10,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,,10,10,02,10,1,,,,1,10,1,,,,1,,,KG-05,
09-10,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,,10,10,03,13,5,,,,1,13,5,,,,1,,,KG-05,
09-10,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,,10,10,04,15,3,1,,,1,15,3,1,,,1,,,KG-05,
09-10,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,,10,10,05,15,1,1,,,2,15,1,1,,,2,,,KG-05,
09-10,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,,10,10,All Grades,82,15,5,,,7,82,15,5,,,7,,,KG-05,
09-10,69,St. Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,,03,03,KG,42,7,7,,,5,42,7,7,,,5,,,KG-06,
09-10,69,St. Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,,03,03,01,39,7,13,,,4,39,7,13,,,4,,,KG-06,
09-10,69,St. Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,,03,03,02,48,15,9,,,4,48,15,9,,,4,,,KG-06,
09-10,69,St. Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,,03,03,03,43,7,13,,,4,43,7,13,,,4,,,KG-06,
09-10,69,St. Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,,03,03,04,49,18,12,,,3,49,18,12,,,3,,,KG-06,
09-10,69,St. Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,,03,03,05,47,14,9,,,8,47,14,9,,,8,,,KG-06,
09-10,69,St. Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,,03,03,06,42,10,7,,,4,42,10,7,,,4,,,KG-06,
09-10,69,St. Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,,03,03,All Grades,310,78,70,,,32,310,78,70,,,32,,,KG-06,
09-10,69,St. Louis,4085,07,HARBOR CITY INTERNATIONAL CHARTER,000,,03,03,09,43,13,4,,,8,43,13,4,,,8,,,09-12,
09-10,69,St. Louis,4085,07,HARBOR CITY INTERNATIONAL CHARTER,000,,03,03,10,54,20,4,,,15,54,20,4,,,15,,,09-12,
09-10,69,St. Louis,4085,07,HARBOR CITY INTERNATIONAL CHARTER,000,,03,03,11,54,18,7,,,9,54,18,7,,,9,,,09-12,
09-10,69,St. Louis,4085,07,HARBOR CITY INTERNATIONAL CHARTER,000,,03,03,12,49,8,4,,,8,49,8,4,,,8,,,09-12,
09-10,69,St. Louis,4085,07,HARBOR CITY INTERNATIONAL CHARTER,000,,03,03,All Grades,200,59,19,,,40,200,59,19,,,40,,,09-12,
09-10,27,Hennepin,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,,11,11,KG,42,39,2,,,2,42,39,2,,,2,,,KG-08,
09-10,27,Hennepin,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,,11,11,01,44,35,6,,,2,44,35,6,,,2,,,KG-08,
09-10,27,Hennepin,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,,11,11,02,43,36,2,,,5,43,36,2,,,5,,,KG-08,
09-10,27,Hennepin,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,,11,11,03,43,34,4,,,4,43,34,4,,,4,,,KG-08,
09-10,27,Hennepin,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,,11,11,04,43,35,5,,,7,43,35,5,,,7,,,KG-08,
09-10,27,Hennepin,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,,11,11,05,43,36,2,,,9,43,36,2,,,9,,,KG-08,
09-10,27,Hennepin,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,,11,11,06,35,29,2,,,7,35,29,2,,,7,,,KG-08,
09-10,27,Hennepin,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,,11,11,07,38,32,1,,,9,38,32,1,,,9,,,KG-08,
09-10,27,Hennepin,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,,11,11,08,24,20,1,,,5,24,20,1,,,5,,,KG-08,
09-10,27,Hennepin,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,,11,11,All Grades,355,296,25,,,50,355,296,25,,,50,,,KG-08,
09-10,27,Hennepin,4087,07,SAGE ACADEMY CHARTER SCHOOL,000,,11,11,09,18,8,1,1,1,4,18,8,1,1,1,4,,,09-12,
09-10,27,Hennepin,4087,07,SAGE ACADEMY CHARTER SCHOOL,000,,11,11,10,29,15,8,,,8,29,15,8,,,8,,,09-12,
09-10,27,Hennepin,4087,07,SAGE ACADEMY CHARTER SCHOOL,000,,11,11,11,25,13,4,1,1,5,25,13,4,1,1,5,,,09-12,
09-10,27,Hennepin,4087,07,SAGE ACADEMY CHARTER SCHOOL,000,,11,11,12,14,6,2,3,3,2,14,6,2,3,3,2,,,09-12,
09-10,27,Hennepin,4087,07,SAGE ACADEMY CHARTER SCHOOL,000,,11,11,All Grades,86,42,15,5,5,19,86,42,15,5,5,19,,,09-12,
09-10,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,,11,11,KG,38,35,1,6,6,2,38,35,1,6,6,2,,,KG-06,
09-10,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,,11,11,01,38,35,3,6,6,3,38,35,3,6,6,3,,,KG-06,
09-10,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,,11,11,02,44,43,1,8,8,5,44,43,1,8,8,5,,,KG-06,
09-10,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,,11,11,03,38,35,1,10,10,6,38,35,1,10,10,6,,,KG-06,
09-10,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,,11,11,04,44,41,2,10,10,9,44,41,2,10,10,9,,,KG-06,
09-10,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,,11,11,05,38,37,1,6,6,8,38,37,1,6,6,8,,,KG-06,
09-10,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,,11,11,06,28,26,1,9,9,6,28,26,1,9,9,6,,,KG-06,
09-10,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,,11,11,All Grades,268,252,10,55,55,39,268,252,10,55,55,39,,,KG-06,
09-10,27,Hennepin,4089,07,NEW CITY SCHOOL,000,,11,11,KG,18,2,3,,,2,18,2,3,,,2,,,KG-08,
09-10,27,Hennepin,4089,07,NEW CITY SCHOOL,000,,11,11,01,16,3,,,,1,16,3,,,,1,,,KG-08,
09-10,27,Hennepin,4089,07,NEW CITY SCHOOL,000,,11,11,02,10,3,,,,2,10,3,,,,2,,,KG-08,
09-10,27,Hennepin,4089,07,NEW CITY SCHOOL,000,,11,11,03,15,9,2,,,3,15,9,2,,,3,,,KG-08,
09-10,27,Hennepin,4089,07,NEW CITY SCHOOL,000,,11,11,04,10,3,2,1,1,,10,3,2,1,1,,,,KG-08,
09-10,27,Hennepin,4089,07,NEW CITY SCHOOL,000,,11,11,05,21,9,,2,2,2,21,9,,2,2,2,,,KG-08,
09-10,27,Hennepin,4089,07,NEW CITY SCHOOL,000,,11,11,06,8,3,1,,,2,8,3,1,,,2,,,KG-08,
09-10,27,Hennepin,4089,07,NEW CITY SCHOOL,000,,11,11,07,9,6,,2,2,1,9,6,,2,2,1,,,KG-08,
09-10,27,Hennepin,4089,07,NEW CITY SCHOOL,000,,11,11,08,5,4,,,,1,5,4,,,,1,,,KG-08,
09-10,27,Hennepin,4089,07,NEW CITY SCHOOL,000,,11,11,All Grades,112,42,8,5,5,14,112,42,8,5,5,14,,,KG-08,
09-10,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,KG,29,2,1,,,,29,2,1,,,,,,KG-05,
09-10,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,01,29,5,3,,,2,29,5,3,,,2,,,KG-05,
09-10,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,02,31,3,1,,,2,31,3,1,,,2,,,KG-05,
09-10,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,03,30,3,4,,,6,30,3,4,,,6,,,KG-05,
09-10,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,04,31,2,2,,,4,31,2,2,,,4,,,KG-05,
09-10,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,05,27,3,1,,,5,27,3,1,,,5,,,KG-05,
09-10,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,All Grades,177,18,12,,,19,177,18,12,,,19,,,KG-05,
09-10,66,Rice,4091,07,ARTECH,000,,10,10,06,15,3,2,1,1,1,15,3,2,1,1,1,,,06-12,
09-10,66,Rice,4091,07,ARTECH,000,,10,10,07,16,4,2,3,3,2,16,4,2,3,3,2,,,06-12,
09-10,66,Rice,4091,07,ARTECH,000,,10,10,08,19,4,2,1,1,7,19,4,2,1,1,7,,,06-12,
09-10,66,Rice,4091,07,ARTECH,000,,10,10,09,26,4,3,1,1,7,26,4,3,1,1,7,,,06-12,
09-10,66,Rice,4091,07,ARTECH,000,,10,10,10,10,3,,1,1,3,10,3,,1,1,3,,,06-12,
09-10,66,Rice,4091,07,ARTECH,000,,10,10,11,18,2,3,,,5,18,2,3,,,5,,,06-12,
09-10,66,Rice,4091,07,ARTECH,000,,10,10,12,21,6,1,1,1,6,21,6,1,1,1,6,,,06-12,
09-10,66,Rice,4091,07,ARTECH,000,,10,10,All Grades,125,26,13,8,8,31,125,26,13,8,8,31,,,06-12,
09-10,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,,11,11,09,12,6,,,,1,12,6,,,,1,,,09-12,
09-10,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,,11,11,10,19,8,,,,4,19,8,,,,4,,,09-12,
09-10,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,,11,11,11,31,6,,1,1,3,31,6,,1,1,3,,,09-12,
09-10,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,,11,11,12,22,5,1,,,7,22,5,1,,,7,,,09-12,
09-10,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,,11,11,All Grades,84,25,1,1,1,15,84,25,1,1,1,15,,,09-12,
09-10,43,McLeod,4093,07,NEW CENTURY CHARTER SCHOOL,000,,06E,06,07,25,10,3,,,5,25,10,3,,,5,,,07-12,
09-10,43,McLeod,4093,07,NEW CENTURY CHARTER SCHOOL,000,,06E,06,08,22,8,5,,,6,22,8,5,,,6,,,07-12,
09-10,43,McLeod,4093,07,NEW CENTURY CHARTER SCHOOL,000,,06E,06,09,28,11,2,,,6,28,11,2,,,6,,,07-12,
09-10,43,McLeod,4093,07,NEW CENTURY CHARTER SCHOOL,000,,06E,06,10,23,6,4,,,4,23,6,4,,,4,,,07-12,
09-10,43,McLeod,4093,07,NEW CENTURY CHARTER SCHOOL,000,,06E,06,11,18,2,4,,,2,18,2,4,,,2,,,07-12,
09-10,43,McLeod,4093,07,NEW CENTURY CHARTER SCHOOL,000,,06E,06,12,28,4,2,,,5,28,4,2,,,5,,,07-12,
09-10,43,McLeod,4093,07,NEW CENTURY CHARTER SCHOOL,000,,06,06E,All Grades,144,41,20,,,28,144,41,20,,,28,,,07-12,
09-10,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,07E,07,09,6,1,,,,,6,1,,,,,,,09-12,
09-10,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,07E,07,10,19,4,,,,3,19,4,,,,3,,,09-12,
09-10,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,07E,07,11,24,5,1,,,3,24,5,1,,,3,,,09-12,
09-10,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,07E,07,12,75,13,2,,,7,75,13,2,,,7,,,09-12,
09-10,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,07,07E,All Grades,124,23,3,,,13,124,23,3,,,13,,,09-12,
09-10,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,KG,43,39,2,38,38,,43,39,2,38,38,,,,KG-06,
09-10,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,01,37,33,4,34,34,1,37,33,4,34,34,1,,,KG-06,
09-10,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,02,48,46,2,43,43,2,48,46,2,43,43,2,,,KG-06,
09-10,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,03,43,36,6,35,35,4,43,36,6,35,35,4,,,KG-06,
09-10,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,04,42,39,3,37,37,2,42,39,3,37,37,2,,,KG-06,
09-10,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,05,38,36,2,27,27,8,38,36,2,27,27,8,,,KG-06,
09-10,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,06,32,27,5,16,16,2,32,27,5,16,16,2,,,KG-06,
09-10,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,All Grades,283,256,24,230,230,19,283,256,24,230,230,19,,,KG-06,
09-10,62,Ramsey,4098,07,NOVA CLASSICAL ACADEMY,000,,11,11,KG,87,5,1,,,2,87,5,1,,,2,,,KG-09,
09-10,62,Ramsey,4098,07,NOVA CLASSICAL ACADEMY,000,,11,11,01,45,5,2,,,2,45,5,2,,,2,,,KG-09,
09-10,62,Ramsey,4098,07,NOVA CLASSICAL ACADEMY,000,,11,11,02,72,5,4,,,5,72,5,4,,,5,,,KG-09,
09-10,62,Ramsey,4098,07,NOVA CLASSICAL ACADEMY,000,,11,11,03,78,8,7,,,10,78,8,7,,,10,,,KG-09,
09-10,62,Ramsey,4098,07,NOVA CLASSICAL ACADEMY,000,,11,11,04,52,2,4,,,6,52,2,4,,,6,,,KG-09,
09-10,62,Ramsey,4098,07,NOVA CLASSICAL ACADEMY,000,,11,11,05,53,1,4,,,7,53,1,4,,,7,,,KG-09,
09-10,62,Ramsey,4098,07,NOVA CLASSICAL ACADEMY,000,,11,11,06,54,2,2,,,5,54,2,2,,,5,,,KG-09,
