DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
13-14,64,Redwood                                      ,2897,01,REDWOOD AREA SCHOOL DISTRICT       ,000, ,06,08,08,6,3,0,0,0,2,5,0,0,0,1,2,29,28,41,35,19,76,District,EC-12,, ,
13-14,64,Redwood                                      ,2897,01,REDWOOD AREA SCHOOL DISTRICT       ,000, ,06,08,09,13,9,0,1,0,2,1,2,0,0,0,0,23,24,37,38,28,75,District,EC-12,, ,
13-14,64,Redwood                                      ,2897,01,REDWOOD AREA SCHOOL DISTRICT       ,000, ,06,08,10,9,7,0,0,0,0,3,1,0,0,2,1,41,27,55,36,23,91,District,EC-12,, ,
13-14,64,Redwood                                      ,2897,01,REDWOOD AREA SCHOOL DISTRICT       ,000, ,06,08,11,4,9,0,0,1,0,2,1,0,0,3,1,22,34,32,45,21,77,District,EC-12,, ,
13-14,64,Redwood                                      ,2897,01,REDWOOD AREA SCHOOL DISTRICT       ,000, ,06,08,12,7,9,2,0,0,0,1,2,0,0,1,0,39,28,50,39,22,89,District,EC-12,, ,
13-14,64,Redwood                                      ,2897,01,REDWOOD AREA SCHOOL DISTRICT       ,000, ,06,08,All Grades,115,103,3,3,6,10,38,27,0,0,39,29,383,345,584,517,373,1101,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,EC,0,0,1,1,0,0,0,0,0,0,0,0,6,2,7,3,2,10,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,KG,0,0,5,5,0,1,0,1,0,0,0,0,8,13,13,20,12,33,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,01,1,0,3,4,0,0,0,0,0,0,0,0,8,10,12,14,8,26,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,02,0,0,4,4,0,0,0,0,0,0,1,0,8,8,13,12,9,25,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,03,0,0,4,1,0,0,0,0,0,0,0,0,13,8,17,9,5,26,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,04,0,0,3,3,0,0,0,0,0,0,0,0,6,9,9,12,6,21,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,05,0,0,6,5,0,0,0,0,0,0,0,0,19,7,25,12,11,37,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,06,0,0,3,1,0,0,0,0,0,0,0,0,8,11,11,12,4,23,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,07,0,0,4,2,0,0,1,0,0,0,0,1,11,14,16,17,8,33,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,08,0,0,4,1,0,0,2,0,0,0,0,0,15,12,21,13,7,34,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,09,0,0,9,5,1,1,1,0,0,0,0,0,9,14,20,20,17,40,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,10,0,0,3,1,0,0,1,0,0,0,1,0,10,11,15,12,6,27,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,11,0,0,5,5,0,0,1,1,0,0,1,0,9,17,16,23,13,39,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,12,0,0,5,6,0,0,0,0,0,0,0,2,20,6,25,14,13,39,District,EC-12,, ,
13-14,17,Cottonwood                                   ,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS     ,000, ,06,08,All Grades,1,0,59,44,1,2,6,2,0,0,3,3,150,142,220,193,121,413,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,EC,0,0,0,0,0,0,0,1,0,0,0,0,8,2,8,3,1,11,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,KG,0,0,0,0,0,0,7,2,0,0,1,2,56,66,64,70,12,134,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,01,0,0,0,0,0,0,5,6,0,0,2,0,52,34,59,40,13,99,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,02,0,0,0,0,0,0,4,8,0,0,0,2,54,60,58,70,14,128,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,03,0,0,0,0,0,0,5,4,0,0,2,1,52,57,59,62,12,121,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,04,0,1,2,1,0,0,6,5,0,0,1,0,49,38,58,45,16,103,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,05,0,0,0,0,1,0,7,6,0,0,0,0,48,61,56,67,14,123,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,06,0,0,0,0,0,0,5,6,0,0,0,2,45,42,50,50,13,100,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,07,0,0,0,0,0,0,11,6,0,0,0,0,59,47,70,53,17,123,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,08,0,0,0,0,1,0,3,3,0,0,0,0,45,42,49,45,7,94,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,09,0,0,0,0,0,1,6,4,0,0,0,0,62,45,68,50,11,118,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,10,0,0,0,0,1,2,3,4,0,0,1,0,53,50,58,56,11,114,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,11,0,0,1,0,0,0,3,2,0,0,1,1,55,46,60,49,8,109,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,12,0,1,0,1,0,0,3,2,0,1,0,0,64,59,67,64,8,131,District,EC-12,, ,
13-14,79,Wabasha                                      ,2899,01,PLAINVIEW-ELGIN-MILLVILLE          ,000, ,10,10,All Grades,0,2,3,2,3,3,68,59,0,1,8,8,702,649,784,724,157,1508,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,EC,0,0,0,0,0,0,0,0,0,0,0,1,8,1,8,2,1,10,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,KG,0,0,1,0,0,0,1,1,0,0,0,0,28,18,30,19,3,49,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,01,0,0,0,0,0,0,0,1,0,0,1,1,21,19,22,21,3,43,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,02,0,0,1,0,0,0,1,0,0,0,0,0,22,28,24,28,2,52,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,03,0,0,0,0,0,0,0,0,0,0,1,0,24,19,25,19,1,44,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,04,0,0,1,0,0,0,0,1,0,0,1,0,23,20,25,21,3,46,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,05,0,0,0,0,0,0,1,0,0,0,1,3,20,20,22,23,5,45,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,06,0,0,1,1,0,0,0,0,0,0,0,1,21,16,22,18,3,40,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,07,0,0,0,0,0,0,1,0,0,0,0,0,19,16,20,16,1,36,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,08,0,0,0,0,0,0,0,1,0,0,1,0,19,18,20,19,2,39,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,09,0,0,0,0,0,0,1,0,0,0,0,0,16,22,17,22,1,39,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,10,0,0,0,0,0,0,1,1,0,0,1,0,25,16,27,17,3,44,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,11,0,0,0,0,0,0,2,1,0,0,0,0,18,28,20,29,3,49,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,12,0,0,0,0,0,0,1,0,0,0,0,0,20,22,21,22,1,43,District,EC-12,, ,
13-14,41,Lincoln                                      ,2902,01,RTR PUBLIC SCHOOLS                 ,000, ,06,08,All Grades,0,0,4,1,0,0,9,6,0,0,6,6,284,263,303,276,32,579,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,EC,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,6,0,10,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,KG,0,0,0,0,0,0,0,0,0,0,0,0,14,21,14,21,0,35,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,01,0,0,0,0,0,0,0,1,0,0,1,0,20,16,21,17,2,38,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,02,0,0,0,1,0,0,0,3,0,0,1,0,19,13,20,17,5,37,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,03,0,0,0,0,0,0,0,0,0,0,1,0,19,18,20,18,1,38,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,04,0,0,0,0,0,0,0,1,0,0,0,1,17,10,17,12,2,29,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,05,0,0,0,0,0,0,2,0,0,0,1,0,14,7,17,7,3,24,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,06,0,0,0,0,0,0,0,1,0,0,0,0,16,19,16,20,1,36,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,07,0,0,0,0,0,1,1,0,0,0,2,0,17,21,20,22,4,42,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,08,0,0,0,0,0,0,0,1,0,0,1,0,12,16,13,17,2,30,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,09,1,0,0,1,0,0,1,2,0,0,0,0,22,19,24,22,5,46,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,10,1,0,1,0,0,0,0,0,0,0,0,0,26,21,28,21,2,49,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,11,0,0,0,0,0,0,3,0,0,0,0,2,17,23,20,25,5,45,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,12,0,0,0,0,0,0,0,0,0,0,0,0,29,23,29,23,0,52,District,EC-12,, ,
13-14,06,Big Stone                                    ,2903,01,ORTONVILLE PUBLIC SCHOOLS          ,000, ,06,06W,All Grades,2,0,1,2,0,1,7,9,0,0,7,3,246,233,263,248,32,511,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,EC,0,0,0,0,0,0,0,1,0,0,0,0,7,5,7,6,1,13,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,KG,0,0,3,7,0,0,0,0,0,0,0,0,17,13,20,20,10,40,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,01,0,0,1,3,0,0,1,0,0,0,0,0,24,20,26,23,5,49,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,02,0,0,3,0,0,0,1,2,0,0,0,0,18,19,22,21,6,43,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,03,0,0,8,5,1,1,1,3,0,0,1,0,22,27,33,36,20,69,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,04,0,1,4,4,1,0,1,2,0,0,0,0,25,25,31,32,13,63,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,05,0,0,7,4,0,1,2,4,0,0,0,0,18,14,27,23,18,50,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,06,0,0,7,5,0,0,1,2,0,0,0,0,26,22,34,29,15,63,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,07,0,0,4,3,0,0,2,0,0,0,0,1,29,32,35,36,10,71,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,08,0,0,5,4,0,0,2,3,0,0,0,0,18,28,25,35,14,60,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,09,0,0,2,5,0,0,1,1,0,0,0,1,24,26,27,33,10,60,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,10,0,0,7,4,0,0,1,3,0,0,1,2,21,17,30,26,18,56,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,11,0,0,3,7,0,0,2,1,0,0,0,0,28,25,33,33,13,66,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,12,0,0,6,6,0,0,1,1,0,0,0,0,21,25,28,32,14,60,District,EC-12,, ,
13-14,42,Lyon                                         ,2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT  ,000, ,06,08,All Grades,0,1,60,57,2,2,16,23,0,0,2,4,298,298,378,385,167,763,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,EC,0,0,0,0,0,0,9,3,0,0,0,0,12,10,21,13,12,34,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,KG,0,1,1,0,2,0,14,8,0,0,0,1,78,52,95,62,27,157,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,01,0,0,0,0,0,0,15,12,0,0,5,4,69,67,89,83,36,172,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,02,0,0,0,0,3,0,12,12,0,0,2,5,82,58,99,75,34,174,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,03,0,0,0,0,2,0,13,10,0,0,4,3,68,38,87,51,32,138,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,04,0,0,1,0,1,0,16,15,0,0,3,0,62,58,83,73,36,156,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,05,0,1,0,0,0,1,10,9,0,0,1,0,57,49,68,60,22,128,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,06,0,1,1,0,1,1,15,10,0,0,0,1,66,57,83,70,30,153,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,07,0,0,0,0,0,0,10,12,0,0,0,0,65,54,75,66,22,141,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,08,0,0,1,0,0,1,11,9,0,0,0,1,44,49,56,60,23,116,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,09,0,0,0,0,0,0,13,8,0,0,0,0,44,54,57,62,21,119,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,10,0,1,1,0,0,0,9,11,0,0,1,2,59,58,70,72,25,142,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,11,0,0,0,1,0,0,11,6,0,0,0,0,41,61,52,68,18,120,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,12,0,0,0,0,0,1,4,4,0,0,1,1,62,48,67,54,11,121,District,EC-12,, ,
13-14,40,Le Sueur                                     ,2905,01,TRI-CITY UNITED SCHOOL DISTRICT    ,000, ,09,09,All Grades,0,4,5,1,9,4,162,129,0,0,17,18,809,713,1002,869,349,1871,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,EC,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,KG,0,0,0,0,0,0,0,0,0,0,1,2,23,13,24,15,3,39,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,01,4,0,0,0,1,0,1,0,0,0,1,1,10,9,17,10,8,27,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,02,0,1,0,0,0,0,1,0,0,0,0,0,12,14,13,15,2,28,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,03,0,3,0,0,0,0,1,0,0,0,0,0,15,14,16,17,4,33,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,04,0,3,0,0,0,1,0,0,0,0,1,0,15,15,16,19,5,35,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,05,0,1,0,0,0,1,0,1,0,0,0,0,11,10,11,13,3,24,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,06,2,0,0,0,0,1,0,0,0,0,0,0,13,11,15,12,3,27,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,07,2,1,0,0,0,1,0,1,0,0,0,0,12,8,14,11,5,25,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,08,1,1,0,0,0,1,0,0,0,0,0,0,14,13,15,15,3,30,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,09,0,0,0,1,0,0,1,0,0,0,0,0,9,12,10,13,2,23,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,10,2,2,0,0,0,0,0,0,0,0,0,0,15,17,17,19,4,36,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,11,0,0,1,0,0,0,0,0,0,0,0,0,10,10,11,10,1,21,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,12,0,0,0,0,0,0,0,0,0,0,0,0,9,13,9,13,0,22,District,EC-12,, ,
13-14,63,Red Lake                                     ,2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH ,000, ,01,01,All Grades,11,14,1,1,1,5,4,2,0,0,3,3,169,159,189,184,45,373,District,EC-12,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,EC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,District,EC-08,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,KG,0,0,0,0,0,1,2,6,0,0,0,0,9,8,11,15,9,26,District,EC-08,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,01,0,0,0,0,0,0,5,6,0,0,0,0,4,3,9,9,11,18,District,EC-08,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,02,1,0,0,0,0,0,3,5,0,0,0,0,5,5,9,10,9,19,District,EC-08,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,03,0,0,0,0,0,0,3,6,0,0,1,0,4,2,8,8,10,16,District,EC-08,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,04,0,0,0,0,0,0,2,8,0,0,0,0,12,5,14,13,10,27,District,EC-08,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,05,0,1,0,0,0,0,4,5,0,0,0,1,6,2,10,9,11,19,District,EC-08,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,06,0,1,0,0,0,0,3,2,0,0,0,0,3,7,6,10,6,16,District,EC-08,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,07,0,0,0,0,0,0,1,6,0,0,0,0,0,7,1,13,7,14,District,EC-08,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,08,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,1,1,5,District,EC-08,, ,
13-14,53,Nobles                                       ,2907,01,ROUND LAKE-BREWSTER PUBLIC SCHOOLS ,000, ,06,08,All Grades,1,2,0,0,0,1,23,45,0,0,1,1,48,39,73,88,74,161,District,EC-08,, ,
13-14,21,Douglas                                      ,2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS  ,000, ,04,04,EC,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,7,1,12,District,EC-12,, ,
13-14,21,Douglas                                      ,2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS  ,000, ,04,04,KG,0,0,0,0,0,0,0,0,0,0,0,1,25,19,25,20,1,45,District,EC-12,, ,
13-14,21,Douglas                                      ,2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS  ,000, ,04,04,01,0,0,0,0,0,0,0,0,0,0,0,1,16,20,16,21,1,37,District,EC-12,, ,
13-14,21,Douglas                                      ,2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS  ,000, ,04,04,02,0,0,0,0,0,0,2,0,0,0,0,2,22,12,24,14,4,38,District,EC-12,, ,
13-14,21,Douglas                                      ,2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS  ,000, ,04,04,03,0,0,0,0,0,0,0,0,0,0,0,1,15,18,15,19,1,34,District,EC-12,, ,
13-14,21,Douglas                                      ,2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS  ,000, ,04,04,04,1,0,0,0,0,0,0,1,0,0,0,1,24,11,25,13,3,38,District,EC-12,, ,
13-14,21,Douglas                                      ,2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS  ,000, ,04,04,05,0,0,0,1,0,0,1,0,0,0,0,0,17,13,18,14,2,32,District,EC-12,, ,
13-14,21,Douglas                                      ,2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS  ,000, ,04,04,06,0,0,0,0,0,0,0,1,0,0,0,0,17,15,17,16,1,33,District,EC-12,, ,
13-14,21,Douglas                                      ,2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS  ,000, ,04,04,07,0,0,0,0,0,0,0,0,0,0,0,0,11,20,11,20,0,31,District,EC-12,, ,
