DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
10-11,71,Sherburne                                    ,4118,07,KALEIDOSCOPE CHARTER SCHOOL        ,000, ,07,07W,07        ,0,0,4,0,0,0,1,0,25,18,30,18,5,48,District,KG-08,  , ,  
10-11,71,Sherburne                                    ,4118,07,KALEIDOSCOPE CHARTER SCHOOL        ,000, ,07,07W,08        ,0,0,0,1,0,0,1,0,28,18,29,19,2,48,District,KG-08,  , ,  
10-11,71,Sherburne                                    ,4118,07,KALEIDOSCOPE CHARTER SCHOOL        ,000, ,07,07W,All Grades,0,2,7,7,3,7,5,1,216,184,231,201,32,432,District,KG-08,  , ,  
10-11,19,Dakota                                       ,4119,07,RIVER HEIGHTS CHARTER SCHOOL       ,000, ,11,11,08        ,0,0,0,0,0,0,0,0,4,0,4,0,0,4,District,08-12,  , ,  
10-11,19,Dakota                                       ,4119,07,RIVER HEIGHTS CHARTER SCHOOL       ,000, ,11,11,09        ,0,0,0,0,0,0,0,0,4,2,4,2,0,6,District,08-12,  , ,  
10-11,19,Dakota                                       ,4119,07,RIVER HEIGHTS CHARTER SCHOOL       ,000, ,11,11,10        ,0,0,0,0,3,0,1,0,3,4,7,4,4,11,District,08-12,  , ,  
10-11,19,Dakota                                       ,4119,07,RIVER HEIGHTS CHARTER SCHOOL       ,000, ,11,11,11        ,0,0,0,0,1,2,0,1,4,10,5,13,4,18,District,08-12,  , ,  
10-11,19,Dakota                                       ,4119,07,RIVER HEIGHTS CHARTER SCHOOL       ,000, ,11,11,12        ,0,0,1,0,5,2,1,0,4,6,11,8,9,19,District,08-12,  , ,  
10-11,19,Dakota                                       ,4119,07,RIVER HEIGHTS CHARTER SCHOOL       ,000, ,11,11,All Grades,0,0,1,0,9,4,2,1,19,22,31,27,17,58,District,08-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,KG        ,0,0,0,3,2,2,1,0,29,50,32,55,8,87,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,01        ,0,0,6,1,1,1,1,2,32,43,40,47,12,87,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,02        ,0,0,5,3,1,0,0,0,35,43,41,46,9,87,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,03        ,1,0,3,1,3,0,1,0,35,43,43,44,9,87,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,04        ,0,0,2,3,1,1,0,0,36,43,39,47,7,86,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,05        ,0,1,0,0,2,1,1,0,36,46,39,48,5,87,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,06        ,0,0,5,1,2,2,0,2,35,40,42,45,12,87,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,07        ,0,0,1,1,0,1,0,0,34,45,35,47,3,82,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,08        ,0,0,3,3,2,3,1,0,35,33,41,39,12,80,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,09        ,0,0,2,2,2,1,0,2,33,40,37,45,9,82,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,10        ,0,0,4,2,1,0,1,0,33,26,39,28,8,67,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,11        ,0,0,0,1,0,1,0,0,7,15,7,17,2,24,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,12        ,0,0,0,0,0,1,0,0,1,11,1,12,1,13,District,KG-12,  , ,  
10-11,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11,All Grades,1,1,31,21,17,14,6,6,381,478,436,520,97,956,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,000, ,11,11,09        ,0,0,1,0,0,0,26,37,1,0,28,37,64,65,District,09-12,  , ,  
10-11,27,Hennepin                                     ,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,000, ,11,11,10        ,0,0,0,0,0,0,26,26,1,0,27,26,52,53,District,09-12,  , ,  
10-11,27,Hennepin                                     ,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,000, ,11,11,11        ,0,0,0,0,0,0,21,21,0,1,21,22,42,43,District,09-12,  , ,  
10-11,27,Hennepin                                     ,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,000, ,11,11,12        ,0,0,0,0,0,0,21,35,0,0,21,35,56,56,District,09-12,  , ,  
10-11,27,Hennepin                                     ,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,000, ,11,11,All Grades,0,0,1,0,0,0,94,119,2,1,97,120,214,217,District,09-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,KG        ,0,0,2,5,0,1,0,0,17,17,19,23,8,42,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,01        ,0,0,3,2,0,0,1,1,14,15,18,18,7,36,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,02        ,1,0,1,1,1,0,0,2,21,18,24,21,6,45,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,03        ,0,0,5,1,0,0,1,0,17,18,23,19,7,42,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,04        ,1,1,1,3,0,0,0,0,12,24,14,28,6,42,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,05        ,0,0,1,1,1,0,1,2,19,20,22,23,6,45,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,06        ,0,0,2,1,0,0,0,0,28,17,30,18,3,48,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,07        ,0,0,1,1,1,0,2,0,22,23,26,24,5,50,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,08        ,0,0,0,0,3,0,0,0,24,19,27,19,3,46,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,09        ,0,0,1,0,0,0,2,3,26,26,29,29,6,58,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,10        ,0,0,1,0,1,0,0,1,13,23,15,24,3,39,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,11        ,0,0,2,2,0,0,0,0,8,20,10,22,4,32,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,12        ,0,0,0,0,0,0,1,0,14,19,15,19,1,34,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11,All Grades,2,1,20,17,7,1,8,9,235,259,272,287,65,559,District,KG-12,  , ,  
10-11,85,Winona                                       ,4123,07,DAKOTA AREA COMMUNITY CHARTER SCH  ,000, ,10,10,KG        ,0,0,0,0,0,0,0,0,3,1,3,1,0,4,District,KG-05,  , ,  
10-11,85,Winona                                       ,4123,07,DAKOTA AREA COMMUNITY CHARTER SCH  ,000, ,10,10,01        ,0,0,0,0,0,0,0,0,2,4,2,4,0,6,District,KG-05,  , ,  
10-11,85,Winona                                       ,4123,07,DAKOTA AREA COMMUNITY CHARTER SCH  ,000, ,10,10,02        ,0,0,0,0,0,0,0,0,5,5,5,5,0,10,District,KG-05,  , ,  
10-11,85,Winona                                       ,4123,07,DAKOTA AREA COMMUNITY CHARTER SCH  ,000, ,10,10,03        ,0,0,0,0,1,0,0,0,4,1,5,1,1,6,District,KG-05,  , ,  
10-11,85,Winona                                       ,4123,07,DAKOTA AREA COMMUNITY CHARTER SCH  ,000, ,10,10,04        ,0,0,0,0,1,0,0,0,2,2,3,2,1,5,District,KG-05,  , ,  
10-11,85,Winona                                       ,4123,07,DAKOTA AREA COMMUNITY CHARTER SCH  ,000, ,10,10,05        ,0,0,0,0,0,0,0,0,4,1,4,1,0,5,District,KG-05,  , ,  
10-11,85,Winona                                       ,4123,07,DAKOTA AREA COMMUNITY CHARTER SCH  ,000, ,10,10,All Grades,0,0,0,0,2,0,0,0,20,14,22,14,2,36,District,KG-05,  , ,  
10-11,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11,KG        ,0,1,0,0,0,1,2,4,16,20,18,26,8,44,District,KG-08,  , ,  
10-11,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11,01        ,0,1,1,1,1,1,3,0,21,15,26,18,8,44,District,KG-08,  , ,  
10-11,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11,02        ,0,2,0,2,0,0,2,1,23,17,25,22,7,47,District,KG-08,  , ,  
10-11,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11,03        ,0,0,0,3,1,4,0,2,19,19,20,28,10,48,District,KG-08,  , ,  
10-11,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11,04        ,1,0,0,1,0,0,1,5,19,21,21,27,8,48,District,KG-08,  , ,  
10-11,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11,05        ,0,1,0,0,2,0,2,1,12,30,16,32,6,48,District,KG-08,  , ,  
10-11,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11,06        ,0,0,0,1,1,1,5,1,16,20,22,23,9,45,District,KG-08,  , ,  
10-11,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11,07        ,0,0,0,1,3,0,2,4,24,13,29,18,10,47,District,KG-08,  , ,  
10-11,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11,08        ,0,0,0,1,0,0,2,1,17,22,19,24,4,43,District,KG-08,  , ,  
10-11,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11,All Grades,1,5,1,10,8,7,19,19,167,177,196,218,70,414,District,KG-08,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,KG        ,0,0,30,21,1,1,3,4,2,0,36,26,60,62,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,01        ,0,0,22,16,0,2,8,4,0,2,30,24,52,54,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,02        ,0,0,19,22,0,1,1,3,0,0,20,26,46,46,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,03        ,0,0,31,23,1,0,0,1,0,0,32,24,56,56,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,04        ,0,0,23,31,0,2,0,1,0,1,23,35,57,58,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,05        ,0,0,21,24,1,1,4,1,1,0,27,26,52,53,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,06        ,0,0,22,20,1,2,5,3,1,0,29,25,53,54,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,07        ,0,0,30,17,3,5,2,4,0,1,35,27,61,62,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,08        ,0,0,33,24,2,0,5,3,0,0,40,27,67,67,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,09        ,0,0,26,26,2,1,4,4,0,1,32,32,63,64,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,10        ,0,0,18,16,2,0,10,6,0,0,30,22,52,52,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,11        ,0,0,17,14,2,0,9,5,0,0,28,19,47,47,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,12        ,0,0,12,9,0,1,6,2,0,0,18,12,30,30,District,KG-12,  , ,  
10-11,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11,All Grades,0,0,304,263,15,16,57,41,4,5,380,325,696,705,District,KG-12,  , ,  
10-11,81,Waseca                                       ,4127,07,TEAM ACADEMY                       ,000, ,09,9,KG        ,1,0,0,0,3,1,0,0,4,9,8,10,5,18,District,KG-06,  , ,  
10-11,81,Waseca                                       ,4127,07,TEAM ACADEMY                       ,000, ,09,9,01        ,0,0,1,0,3,1,0,0,6,7,10,8,5,18,District,KG-06,  , ,  
10-11,81,Waseca                                       ,4127,07,TEAM ACADEMY                       ,000, ,09,9,02        ,0,0,0,0,4,0,1,0,11,9,16,9,5,25,District,KG-06,  , ,  
10-11,81,Waseca                                       ,4127,07,TEAM ACADEMY                       ,000, ,09,9,03        ,0,1,1,0,4,3,2,0,4,6,11,10,11,21,District,KG-06,  , ,  
10-11,81,Waseca                                       ,4127,07,TEAM ACADEMY                       ,000, ,09,9,04        ,0,0,0,0,1,6,1,0,9,7,11,13,8,24,District,KG-06,  , ,  
10-11,81,Waseca                                       ,4127,07,TEAM ACADEMY                       ,000, ,09,9,05        ,1,0,0,0,2,1,0,0,10,9,13,10,4,23,District,KG-06,  , ,  
10-11,81,Waseca                                       ,4127,07,TEAM ACADEMY                       ,000, ,09,9,06        ,0,0,2,0,1,1,0,0,11,7,14,8,4,22,District,KG-06,  , ,  
10-11,81,Waseca                                       ,4127,07,TEAM ACADEMY                       ,000, ,09,9,All Grades,2,1,4,0,18,13,4,0,55,54,83,68,42,151,District,KG-06,  , ,  
10-11,27,Hennepin                                     ,4131,07,LIGHTHOUSE ACADEMY OF NATIONS      ,000, ,11,11,09        ,0,1,0,0,1,3,9,9,0,0,10,13,23,23,District,09-12,  , ,  
10-11,27,Hennepin                                     ,4131,07,LIGHTHOUSE ACADEMY OF NATIONS      ,000, ,11,11,10        ,0,0,1,2,0,8,17,10,0,0,18,20,38,38,District,09-12,  , ,  
10-11,27,Hennepin                                     ,4131,07,LIGHTHOUSE ACADEMY OF NATIONS      ,000, ,11,11,11        ,0,0,0,1,0,2,10,14,0,0,10,17,27,27,District,09-12,  , ,  
10-11,27,Hennepin                                     ,4131,07,LIGHTHOUSE ACADEMY OF NATIONS      ,000, ,11,11,12        ,0,0,9,7,2,2,27,23,0,0,38,32,70,70,District,09-12,  , ,  
10-11,27,Hennepin                                     ,4131,07,LIGHTHOUSE ACADEMY OF NATIONS      ,000, ,11,11,All Grades,0,1,10,10,3,15,63,56,0,0,76,82,158,158,District,09-12,  , ,  
10-11,62,Ramsey                                       ,4132,07,TWIN CITIES ACADEMY HIGH SCHOOL    ,000, ,11,11,09        ,0,0,4,1,5,2,3,7,14,11,26,21,22,47,District,09-12,  , ,  
10-11,62,Ramsey                                       ,4132,07,TWIN CITIES ACADEMY HIGH SCHOOL    ,000, ,11,11,10        ,0,1,1,1,3,0,4,6,12,11,20,19,16,39,District,09-12,  , ,  
10-11,62,Ramsey                                       ,4132,07,TWIN CITIES ACADEMY HIGH SCHOOL    ,000, ,11,11,11        ,0,1,4,3,3,0,4,2,5,4,16,10,17,26,District,09-12,  , ,  
10-11,62,Ramsey                                       ,4132,07,TWIN CITIES ACADEMY HIGH SCHOOL    ,000, ,11,11,12        ,0,0,0,0,1,0,1,2,7,4,9,6,4,15,District,09-12,  , ,  
10-11,62,Ramsey                                       ,4132,07,TWIN CITIES ACADEMY HIGH SCHOOL    ,000, ,11,11,All Grades,0,2,9,5,12,2,12,17,38,30,71,56,59,127,District,09-12,  , ,  
10-11,27,Hennepin                                     ,4133,07,BEACON PREPARATORY SCHOOL          ,000, ,11,11,06        ,1,0,1,1,0,0,7,1,30,9,39,11,11,50,District,06-08,  , ,  
10-11,27,Hennepin                                     ,4133,07,BEACON PREPARATORY SCHOOL          ,000, ,11,11,07        ,0,1,0,2,0,2,5,3,13,25,18,33,13,51,District,06-08,  , ,  
10-11,27,Hennepin                                     ,4133,07,BEACON PREPARATORY SCHOOL          ,000, ,11,11,08        ,0,0,1,0,0,1,3,0,14,9,18,10,5,28,District,06-08,  , ,  
10-11,27,Hennepin                                     ,4133,07,BEACON PREPARATORY SCHOOL          ,000, ,11,11,All Grades,1,1,2,3,0,3,15,4,57,43,75,54,29,129,District,06-08,  , ,  
10-11,55,Olmsted                                      ,4135,07,ROCHESTER MATH & SCIENCE ACADEMY   ,000, ,11,10,KG        ,0,0,0,0,0,0,10,18,0,0,10,18,28,28,District,KG-08,  , ,  
10-11,55,Olmsted                                      ,4135,07,ROCHESTER MATH & SCIENCE ACADEMY   ,000, ,11,10,01        ,0,0,0,0,0,0,13,14,1,0,14,14,27,28,District,KG-08,  , ,  
10-11,55,Olmsted                                      ,4135,07,ROCHESTER MATH & SCIENCE ACADEMY   ,000, ,11,10,02        ,0,0,0,0,0,0,13,15,0,1,13,16,28,29,District,KG-08,  , ,  
10-11,55,Olmsted                                      ,4135,07,ROCHESTER MATH & SCIENCE ACADEMY   ,000, ,11,10,03        ,0,0,0,0,0,0,12,13,0,0,12,13,25,25,District,KG-08,  , ,  
10-11,55,Olmsted                                      ,4135,07,ROCHESTER MATH & SCIENCE ACADEMY   ,000, ,11,10,04        ,0,0,0,0,0,0,8,13,0,0,8,13,21,21,District,KG-08,  , ,  
10-11,55,Olmsted                                      ,4135,07,ROCHESTER MATH & SCIENCE ACADEMY   ,000, ,11,10,05        ,0,0,0,0,0,0,14,11,0,0,14,11,25,25,District,KG-08,  , ,  
10-11,55,Olmsted                                      ,4135,07,ROCHESTER MATH & SCIENCE ACADEMY   ,000, ,11,10,06        ,0,0,0,0,0,0,10,10,0,0,10,10,20,20,District,KG-08,  , ,  
10-11,55,Olmsted                                      ,4135,07,ROCHESTER MATH & SCIENCE ACADEMY   ,000, ,11,10,07        ,0,0,0,0,0,0,6,14,0,0,6,14,20,20,District,KG-08,  , ,  
10-11,55,Olmsted                                      ,4135,07,ROCHESTER MATH & SCIENCE ACADEMY   ,000, ,11,10,08        ,0,0,0,0,0,0,12,12,0,0,12,12,24,24,District,KG-08,  , ,  
10-11,55,Olmsted                                      ,4135,07,ROCHESTER MATH & SCIENCE ACADEMY   ,000, ,11,10,All Grades,0,0,0,0,0,0,98,120,1,1,99,121,218,220,District,KG-08,  , ,  
10-11,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,KG        ,0,0,1,0,1,1,0,1,12,8,14,10,4,24,District,KG-06,  , ,  
10-11,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,01        ,0,0,0,0,0,1,0,0,10,12,10,13,1,23,District,KG-06,  , ,  
10-11,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,02        ,0,0,0,0,0,2,0,0,14,9,14,11,2,25,District,KG-06,  , ,  
