Data Year,County Number,County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Economic Development Region,School Classification,Grade,Total Enrollment,Filter Groups,Total Female Count,Total Female Percent,Total Male Count,Total Male Percent,Total American Indian or Alaska Native Count,Total American Indian or Alaska Native Percent,American Indian or Alaska Native Female Count,American Indian or Alaska Native Male Count,Total Asian Count,Total Asian Percent,Asian Female Count,Asian Male Count,Total Native Hawaiian or Pacific Islander Count,Total Native Hawaiian or Pacific Islander Percent,Native Hawaiian or Pacific Islander Female Count,Native Hawaiian or Pacific Islander Male Count,Total Hispanic or Latino Count,Total Hispanic or Latino Percent,Hispanic or Latino Female Count,Hispanic or Latino Male Count,Total Black or African American Count,Total Black or African American Percent,Black or African American Female Count,Black or African American Male Count,Total White Count,Total White Percent,White Female Count,White Male Count,Total Two or More Races Count,Total Two or More Races Percent,Two or More Races Female Count,Two or More Races Male Count,Total Students of Color or American Indian Count,Total Students of Color or American Indian Percent,Total Students Eligible for Free or Reduced-Priced Meals Count,Total Students Eligible for Free or Reduced-Priced Meals Percent,Total Students Receiving Special Education Services Count,Total Students Receiving Special Education Services Percent,Total English learner Identified Count,Total English learner Identified Percent,Total Students Experiencing Homelessness Count,Total Students Experiencing Homelessness Percent,Additional Suppression Free or Reduced-Priced Meals Applied,Additional Suppression Special Education Applied,Additional Suppression English learner Identified Applied,Additional Suppression Homeless Applied
14-15,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,,3,30,N,15,50.00%,15,50.00%,0,0.00%,0,0,1,3.33%,1,0,0,0.00%,0,0,1,3.33%,0,1,0,0.00%,0,0,27,90.00%,14,13,1,3.33%,0,1,3,10.00%,0,0.00%,8,26.67%,0,0.00%,0,0.00%,N,N,N,N
14-15,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,,4,29,N,16,55.17%,13,44.83%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,3.45%,1,0,0,0.00%,0,0,28,96.55%,15,13,0,0.00%,0,0,1,3.45%,4,13.79%,3,10.34%,0,0.00%,0,0.00%,N,N,N,N
14-15,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,,5,32,N,20,62.50%,12,37.50%,0,0.00%,0,0,0,0.00%,0,0,1,3.13%,1,0,2,6.25%,0,2,1,3.13%,1,0,27,84.38%,17,10,1,3.13%,1,0,5,15.63%,6,18.75%,9,28.13%,0,0.00%,0,0.00%,N,N,N,N
14-15,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,,11,11,,All Grades,181,N,89,49.17%,92,50.83%,0,0.00%,0,0,2,1.10%,1,1,1,0.55%,1,0,5,2.76%,1,4,2,1.10%,1,1,161,88.95%,81,80,10,5.52%,4,6,20,11.05%,26,14.36%,31,17.13%,0,0.00%,0,0.00%,N,N,N,N
14-15,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,,10,10,,6,12,N,4,33.33%,8,66.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,8.33%,0,1,0,0.00%,0,0,11,91.67%,4,7,0,0.00%,0,0,1,8.33%,2,16.67%,8,66.67%,0,0.00%,0,0.00%,N,N,N,N
14-15,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,,10,10,,7,22,N,8,36.36%,14,63.64%,0,0.00%,0,0,1,4.55%,1,0,0,0.00%,0,0,0,0.00%,0,0,1,4.55%,0,1,20,90.91%,7,13,0,0.00%,0,0,2,9.09%,3,13.64%,5,22.73%,0,0.00%,0,0.00%,N,N,N,N
14-15,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,,10,10,,8,21,N,13,61.90%,8,38.10%,0,0.00%,0,0,1,4.76%,0,1,0,0.00%,0,0,2,9.52%,2,0,0,0.00%,0,0,18,85.71%,11,7,0,0.00%,0,0,3,14.29%,9,42.86%,4,19.05%,0,0.00%,0,0.00%,N,N,N,N
14-15,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,,10,10,,9,19,N,9,47.37%,10,52.63%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,10.53%,0,2,2,10.53%,0,2,15,78.95%,9,6,0,0.00%,0,0,4,21.05%,6,31.58%,8,42.11%,0,0.00%,0,0.00%,N,N,N,N
14-15,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,,10,10,,10,18,N,9,50.00%,9,50.00%,0,0.00%,0,0,1,5.56%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,17,94.44%,9,8,0,0.00%,0,0,1,5.56%,4,22.22%,6,33.33%,0,0.00%,0,0.00%,N,N,N,N
14-15,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,,10,10,,11,21,N,14,66.67%,7,33.33%,0,0.00%,0,0,1,4.76%,0,1,0,0.00%,0,0,3,14.29%,3,0,0,0.00%,0,0,17,80.95%,11,6,0,0.00%,0,0,4,19.05%,4,19.05%,6,28.57%,0,0.00%,0,0.00%,N,N,N,N
14-15,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,,10,10,,12,13,N,5,38.46%,8,61.54%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,7.69%,0,1,0,0.00%,0,0,12,92.31%,5,7,0,0.00%,0,0,1,7.69%,1,7.69%,3,23.08%,0,0.00%,0,0.00%,N,N,N,N
14-15,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,,10,10,,All Grades,126,N,62,49.21%,64,50.79%,0,0.00%,0,0,4,3.17%,1,3,0,0.00%,0,0,9,7.14%,5,4,3,2.38%,0,3,110,87.30%,56,54,0,0.00%,0,0,16,12.70%,29,23.02%,40,31.75%,0,0.00%,0,0.00%,N,N,N,N
14-15,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,,11,11,,9,3,Y,2,66.67%,1,33.33%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,66.67%,1,1,1,33.33%,1,0,1,33.33%,,,,,,,,,Y,Y,Y,Y
14-15,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,,11,11,,10,13,N,7,53.85%,6,46.15%,0,0.00%,0,0,1,7.69%,1,0,0,0.00%,0,0,2,15.38%,1,1,3,23.08%,1,2,5,38.46%,2,3,2,15.38%,2,0,8,61.54%,,>=90%,,,,,,,Y,Y,Y,Y
14-15,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,,11,11,,11,15,N,8,53.33%,7,46.67%,0,0.00%,0,0,1,6.67%,1,0,0,0.00%,0,0,1,6.67%,1,0,2,13.33%,1,1,11,73.33%,5,6,0,0.00%,0,0,4,26.67%,9,60.00%,5,33.33%,0,0.00%,0,0.00%,N,N,N,N
14-15,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,,11,11,,12,20,N,10,50.00%,10,50.00%,2,10.00%,1,1,1,5.00%,1,0,0,0.00%,0,0,1,5.00%,1,0,1,5.00%,1,0,14,70.00%,6,8,1,5.00%,0,1,6,30.00%,12,60.00%,7,35.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,,11,11,,All Grades,51,N,27,52.94%,24,47.06%,2,3.92%,1,1,3,5.88%,3,0,0,0.00%,0,0,4,7.84%,3,1,6,11.76%,3,3,32,62.75%,14,18,4,7.84%,3,1,19,37.25%,37,72.55%,17,33.33%,0,0.00%,0,0.00%,N,N,N,N
14-15,43,Mcleod,4093,07,New Century Academy,000,,6 and 8,06E,,7,15,N,8,53.33%,7,46.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,6.67%,1,0,0,0.00%,0,0,13,86.67%,6,7,1,6.67%,1,0,2,13.33%,10,66.67%,2,13.33%,0,0.00%,0,0.00%,N,N,N,N
14-15,43,Mcleod,4093,07,New Century Academy,000,,6 and 8,06E,,8,16,N,8,50.00%,8,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,6.25%,0,1,0,0.00%,0,0,14,87.50%,7,7,1,6.25%,1,0,2,12.50%,11,68.75%,1,6.25%,0,0.00%,0,0.00%,N,N,N,N
14-15,43,Mcleod,4093,07,New Century Academy,000,,6 and 8,06E,,9,24,N,16,66.67%,8,33.33%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,8.33%,2,0,0,0.00%,0,0,21,87.50%,13,8,1,4.17%,1,0,3,12.50%,19,79.17%,10,41.67%,0,0.00%,0,0.00%,N,N,N,N
14-15,43,Mcleod,4093,07,New Century Academy,000,,6 and 8,06E,,10,34,N,21,61.76%,13,38.24%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,4,11.76%,2,2,0,0.00%,0,0,27,79.41%,16,11,3,8.82%,3,0,7,20.59%,18,52.94%,14,41.18%,0,0.00%,0,0.00%,N,N,N,N
14-15,43,Mcleod,4093,07,New Century Academy,000,,6 and 8,06E,,11,21,N,9,42.86%,12,57.14%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,4.76%,0,1,0,0.00%,0,0,19,90.48%,9,10,1,4.76%,0,1,2,9.52%,8,38.10%,3,14.29%,0,0.00%,0,0.00%,N,N,N,N
14-15,43,Mcleod,4093,07,New Century Academy,000,,6 and 8,06E,,12,19,N,9,47.37%,10,52.63%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,5,26.32%,3,2,0,0.00%,0,0,13,68.42%,6,7,1,5.26%,0,1,6,31.58%,12,63.16%,5,26.32%,0,0.00%,1,5.26%,N,N,N,N
14-15,43,Mcleod,4093,07,New Century Academy,000,,6 and 8,06E,,All Grades,129,N,71,55.04%,58,44.96%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,14,10.85%,8,6,0,0.00%,0,0,107,82.95%,57,50,8,6.20%,6,2,22,17.05%,78,60.47%,35,27.13%,0,0.00%,1,0.78%,N,N,N,N
14-15,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,7,07E,,8,7,Y,3,42.86%,4,57.14%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,7,100.00%,3,4,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
14-15,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,7,07E,,9,4,Y,1,25.00%,3,75.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,4,100.00%,1,3,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
14-15,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,7,07E,,10,24,N,8,33.33%,16,66.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,4.17%,0,1,0,0.00%,0,0,23,95.83%,8,15,0,0.00%,0,0,1,4.17%,6,25.00%,1,4.17%,0,0.00%,0,0.00%,N,N,N,N
14-15,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,7,07E,,11,33,N,19,57.58%,14,42.42%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,3.03%,1,0,0,0.00%,0,0,32,96.97%,18,14,0,0.00%,0,0,1,3.03%,9,27.27%,5,15.15%,0,0.00%,0,0.00%,N,N,N,N
14-15,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,7,07E,,12,83,N,52,62.65%,31,37.35%,4,4.82%,3,1,0,0.00%,0,0,0,0.00%,0,0,1,1.20%,1,0,0,0.00%,0,0,78,93.98%,48,30,0,0.00%,0,0,5,6.02%,21,25.30%,10,12.05%,0,0.00%,0,0.00%,N,N,N,N
14-15,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,,7,07E,,All Grades,151,N,83,54.97%,68,45.03%,4,2.65%,3,1,0,0.00%,0,0,0,0.00%,0,0,3,1.99%,2,1,0,0.00%,0,0,144,95.36%,78,66,0,0.00%,0,0,7,4.64%,37,24.50%,16,10.60%,0,0.00%,0,0.00%,N,N,N,N
14-15,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,,KG,48,N,17,35.42%,31,64.58%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,46,95.83%,16,30,2,4.17%,1,1,0,0.00%,0,0,0,0.00%,0,0,48,100.00%,,>=90%,2,4.17%,,>=90%,1,2.08%,Y,N,Y,N
14-15,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,,1,49,N,19,38.78%,30,61.22%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,46,93.88%,18,28,2,4.08%,0,2,0,0.00%,0,0,1,2.04%,1,0,49,100.00%,,>=90%,3,6.12%,,>=90%,1,2.04%,Y,N,Y,N
14-15,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,,2,53,N,28,52.83%,25,47.17%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,53,100.00%,28,25,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,53,100.00%,,>=90%,4,7.55%,,>=90%,2,3.77%,Y,N,Y,N
14-15,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,,3,52,N,27,51.92%,25,48.08%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,51,98.08%,26,25,1,1.92%,1,0,0,0.00%,0,0,0,0.00%,0,0,52,100.00%,,>=90%,6,11.54%,,>=90%,4,7.69%,Y,N,Y,N
14-15,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,,4,53,N,31,58.49%,22,41.51%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,49,92.45%,28,21,3,5.66%,3,0,0,0.00%,0,0,1,1.89%,0,1,53,100.00%,,>=90%,7,13.21%,,>=90%,3,5.66%,Y,N,Y,N
14-15,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,,5,42,N,21,50.00%,21,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,37,88.10%,20,17,3,7.14%,1,2,2,4.76%,0,2,0,0.00%,0,0,40,95.24%,,>=90%,8,19.05%,19,45.24%,3,7.14%,Y,N,N,N
14-15,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,,11,11,,All Grades,297,N,143,48.15%,154,51.85%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,282,94.95%,136,146,11,3.70%,6,5,2,0.67%,0,2,2,0.67%,1,1,295,99.33%,,>=90%,30,10.10%,264,88.89%,14,4.71%,Y,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,KG,80,N,47,58.75%,33,41.25%,1,1.25%,1,0,6,7.50%,3,3,0,0.00%,0,0,4,5.00%,2,2,3,3.75%,0,3,64,80.00%,41,23,2,2.50%,0,2,16,20.00%,10,12.50%,3,3.75%,4,5.00%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,1,78,N,35,44.87%,43,55.13%,0,0.00%,0,0,12,15.38%,5,7,0,0.00%,0,0,0,0.00%,0,0,2,2.56%,2,0,57,73.08%,25,32,7,8.97%,3,4,21,26.92%,8,10.26%,4,5.13%,4,5.13%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,2,78,N,42,53.85%,36,46.15%,0,0.00%,0,0,3,3.85%,3,0,0,0.00%,0,0,4,5.13%,2,2,4,5.13%,1,3,61,78.21%,33,28,6,7.69%,3,3,17,21.79%,8,10.26%,6,7.69%,2,2.56%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,3,78,N,40,51.28%,38,48.72%,0,0.00%,0,0,3,3.85%,1,2,0,0.00%,0,0,2,2.56%,1,1,2,2.56%,0,2,68,87.18%,36,32,3,3.85%,2,1,10,12.82%,8,10.26%,2,2.56%,2,2.56%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,4,79,N,40,50.63%,39,49.37%,0,0.00%,0,0,4,5.06%,4,0,0,0.00%,0,0,1,1.27%,0,1,1,1.27%,1,0,71,89.87%,33,38,2,2.53%,2,0,8,10.13%,7,8.86%,10,12.66%,2,2.53%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,5,78,N,37,47.44%,41,52.56%,0,0.00%,0,0,8,10.26%,4,4,0,0.00%,0,0,2,2.56%,0,2,6,7.69%,5,1,58,74.36%,28,30,4,5.13%,0,4,20,25.64%,7,8.97%,3,3.85%,2,2.56%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,6,80,N,37,46.25%,43,53.75%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,3,3.75%,0,3,4,5.00%,2,2,70,87.50%,33,37,3,3.75%,2,1,10,12.50%,10,12.50%,4,5.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,7,78,N,41,52.56%,37,47.44%,0,0.00%,0,0,5,6.41%,3,2,0,0.00%,0,0,4,5.13%,4,0,4,5.13%,2,2,63,80.77%,31,32,2,2.56%,1,1,15,19.23%,12,15.38%,6,7.69%,1,1.28%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,8,77,N,40,51.95%,37,48.05%,0,0.00%,0,0,6,7.79%,4,2,0,0.00%,0,0,1,1.30%,1,0,5,6.49%,1,4,62,80.52%,32,30,3,3.90%,2,1,15,19.48%,10,12.99%,6,7.79%,1,1.30%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,9,69,N,37,53.62%,32,46.38%,0,0.00%,0,0,7,10.14%,3,4,0,0.00%,0,0,2,2.90%,1,1,4,5.80%,1,3,53,76.81%,29,24,3,4.35%,3,0,16,23.19%,16,23.19%,4,5.80%,2,2.90%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,10,57,N,29,50.88%,28,49.12%,0,0.00%,0,0,2,3.51%,1,1,0,0.00%,0,0,2,3.51%,2,0,4,7.02%,1,3,44,77.19%,22,22,5,8.77%,3,2,13,22.81%,6,10.53%,8,14.04%,1,1.75%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,11,43,N,22,51.16%,21,48.84%,0,0.00%,0,0,1,2.33%,0,1,0,0.00%,0,0,2,4.65%,0,2,2,4.65%,1,1,36,83.72%,20,16,2,4.65%,1,1,7,16.28%,2,4.65%,0,0.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,12,34,N,21,61.76%,13,38.24%,0,0.00%,0,0,3,8.82%,2,1,0,0.00%,0,0,5,14.71%,3,2,2,5.88%,1,1,22,64.71%,14,8,2,5.88%,1,1,12,35.29%,6,17.65%,3,8.82%,0,0.00%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4098,07,Nova Classical Academy,000,,11,11,,All Grades,909,N,468,51.49%,441,48.51%,1,0.11%,1,0,60,6.60%,33,27,0,0.00%,0,0,32,3.52%,16,16,43,4.73%,18,25,729,80.20%,377,352,44,4.84%,23,21,180,19.80%,110,12.10%,59,6.49%,21,2.31%,0,0.00%,N,N,N,N
14-15,16,Cook,4100,07,GREAT EXPECTATIONS,000,,3,03,,KG,6,Y,2,33.33%,4,66.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,6,100.00%,2,4,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
14-15,16,Cook,4100,07,GREAT EXPECTATIONS,000,,3,03,,1,10,N,9,90.00%,1,10.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,10,100.00%,9,1,0,0.00%,0,0,0,0.00%,4,40.00%,0,0.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,16,Cook,4100,07,GREAT EXPECTATIONS,000,,3,03,,2,10,N,6,60.00%,4,40.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,10,100.00%,6,4,0,0.00%,0,0,0,0.00%,4,40.00%,0,0.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,16,Cook,4100,07,GREAT EXPECTATIONS,000,,3,03,,3,9,Y,4,44.44%,5,55.56%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,9,100.00%,4,5,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
14-15,16,Cook,4100,07,GREAT EXPECTATIONS,000,,3,03,,4,8,Y,2,25.00%,6,75.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,8,100.00%,2,6,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
14-15,16,Cook,4100,07,GREAT EXPECTATIONS,000,,3,03,,5,10,N,8,80.00%,2,20.00%,1,10.00%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,9,90.00%,7,2,0,0.00%,0,0,1,10.00%,4,40.00%,2,20.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,16,Cook,4100,07,GREAT EXPECTATIONS,000,,3,03,,6,10,N,5,50.00%,5,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,10,100.00%,5,5,0,0.00%,0,0,0,0.00%,4,40.00%,4,40.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,16,Cook,4100,07,GREAT EXPECTATIONS,000,,3,03,,7,11,N,4,36.36%,7,63.64%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,9.09%,0,1,0,0.00%,0,0,10,90.91%,4,6,0,0.00%,0,0,1,9.09%,3,27.27%,2,18.18%,0,0.00%,0,0.00%,N,N,N,N
14-15,16,Cook,4100,07,GREAT EXPECTATIONS,000,,3,03,,8,4,Y,1,25.00%,3,75.00%,1,25.00%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,3,75.00%,1,2,0,0.00%,0,0,1,25.00%,,,,,,,,,Y,Y,Y,Y
14-15,16,Cook,4100,07,GREAT EXPECTATIONS,000,,3,03,,All Grades,78,N,41,52.56%,37,47.44%,2,2.56%,1,1,0,0.00%,0,0,0,0.00%,0,0,1,1.28%,0,1,0,0.00%,0,0,75,96.15%,40,35,0,0.00%,0,0,3,3.85%,33,42.31%,14,17.95%,0,0.00%,0,0.00%,N,N,N,N
14-15,27,Hennepin,4102,07,MINNESOTA INTERNSHIP CENTER,000,,11,11,,9,16,N,11,68.75%,5,31.25%,1,6.25%,1,0,0,0.00%,0,0,0,0.00%,0,0,2,12.50%,1,1,11,68.75%,9,2,1,6.25%,0,1,1,6.25%,0,1,15,93.75%,,>=90%,7,43.75%,0,0.00%,2,12.50%,Y,N,N,N
14-15,27,Hennepin,4102,07,MINNESOTA INTERNSHIP CENTER,000,,11,11,,10,29,N,18,62.07%,11,37.93%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,3,10.34%,3,0,23,79.31%,14,9,0,0.00%,0,0,3,10.34%,1,2,29,100.00%,,>=90%,6,20.69%,1,3.45%,5,17.24%,Y,N,N,N
14-15,27,Hennepin,4102,07,MINNESOTA INTERNSHIP CENTER,000,,11,11,,11,61,N,36,59.02%,25,40.98%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,3,4.92%,2,1,53,86.89%,32,21,1,1.64%,1,0,4,6.56%,1,3,60,98.36%,,>=90%,15,24.59%,0,0.00%,15,24.59%,Y,N,N,N
14-15,27,Hennepin,4102,07,MINNESOTA INTERNSHIP CENTER,000,,11,11,,12,262,N,151,57.63%,111,42.37%,2,0.76%,1,1,1,0.38%,1,0,0,0.00%,0,0,7,2.67%,2,5,231,88.17%,132,99,14,5.34%,9,5,7,2.67%,6,1,248,94.66%,,>=90%,49,18.70%,0,0.00%,56,21.37%,Y,N,N,N
14-15,27,Hennepin,4102,07,MINNESOTA INTERNSHIP CENTER,000,,11,11,,All Grades,368,N,216,58.70%,152,41.30%,3,0.82%,2,1,1,0.27%,1,0,0,0.00%,0,0,15,4.08%,8,7,318,86.41%,187,131,16,4.35%,10,6,15,4.08%,8,7,352,95.65%,,>=90%,77,20.92%,1,0.27%,78,21.20%,Y,N,N,N
14-15,62,Ramsey,4103,07,HMONG COLLEGE PREP ACADEMY,000,,11,11,,KG,81,N,42,51.85%,39,48.15%,0,0.00%,0,0,81,100.00%,42,39,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,81,100.00%,68,83.95%,2,2.47%,50,61.73%,1,1.23%,N,N,N,N
14-15,62,Ramsey,4103,07,HMONG COLLEGE PREP ACADEMY,000,,11,11,,1,91,N,41,45.05%,50,54.95%,0,0.00%,0,0,90,98.90%,41,49,0,0.00%,0,0,0,0.00%,0,0,1,1.10%,0,1,0,0.00%,0,0,0,0.00%,0,0,91,100.00%,76,83.52%,10,10.99%,41,45.05%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4103,07,HMONG COLLEGE PREP ACADEMY,000,,11,11,,2,98,N,38,38.78%,60,61.22%,0,0.00%,0,0,90,91.84%,35,55,0,0.00%,0,0,0,0.00%,0,0,5,5.10%,2,3,1,1.02%,0,1,2,2.04%,1,1,97,98.98%,85,86.73%,6,6.12%,46,46.94%,1,1.02%,N,N,N,N
14-15,62,Ramsey,4103,07,HMONG COLLEGE PREP ACADEMY,000,,11,11,,3,87,N,34,39.08%,53,60.92%,0,0.00%,0,0,86,98.85%,33,53,0,0.00%,0,0,1,1.15%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,87,100.00%,75,86.21%,9,10.34%,42,48.28%,0,0.00%,N,N,N,N
14-15,62,Ramsey,4103,07,HMONG COLLEGE PREP ACADEMY,000,,11,11,,4,78,N,37,47.44%,41,52.56%,0,0.00%,0,0,77,98.72%,37,40,0,0.00%,0,0,1,1.28%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,78,100.00%,66,84.62%,8,10.26%,42,53.85%,2,2.56%,N,N,N,N
14-15,62,Ramsey,4103,07,HMONG COLLEGE PREP ACADEMY,000,,11,11,,5,98,N,37,37.76%,61,62.24%,0,0.00%,0,0,95,96.94%,36,59,0,0.00%,0,0,0,0.00%,0,0,3,3.06%,1,2,0,0.00%,0,0,0,0.00%,0,0,98,100.00%,84,85.71%,7,7.14%,33,33.67%,1,1.02%,N,N,N,N
14-15,62,Ramsey,4103,07,HMONG COLLEGE PREP ACADEMY,000,,11,11,,6,91,N,38,41.76%,53,58.24%,0,0.00%,0,0,91,100.00%,38,53,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,91,100.00%,78,85.71%,9,9.89%,43,47.25%,1,1.10%,N,N,N,N
