Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,GNS Average Score,GPFA Average Score,GDSP Average Score,GSGM Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
11-Oct,60,Polk,592,1,CLIMAX-SHELLY PUBLIC SCHOOLS,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,10,6,4,60,40,52.5,5.2,10.7,7.2,5.3,12.1,3.8,45.0-60.0,0,0,0,0,0,0,0,11,145,9,Y,,,0
11-Oct,60,Polk,593,1,CROOKSTON PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,79,46,33,58.2,41.8,51.8,5.1,10,7.8,5.5,11,1.2,49.4-54.2,1,0,0,0,0,0,0,96,1309,9,Y,,,0
11-Oct,60,Polk,595,1,EAST GRAND FORKS PUBLIC SCHOOL DIST,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,125,64,61,51.2,48.8,50.3,4.8,9.5,7.5,5.2,10.8,1,48.4-52.2,0,0,0,0,0,0,0,135,1727,9,Y,,,0
11-Oct,60,Polk,599,1,FERTILE-BELTRAMI SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,40,32,8,80,20,56.6,5.2,11.1,9,6.1,9.4,1.5,53.7-59.5,0,0,0,0,0,0,0,41,460,9,Y,,,0
11-Oct,60,Polk,600,1,FISHER PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,23,16,7,69.6,30.4,55.3,5,10.7,9,5.4,12.7,2.6,50.1-60.5,0,0,0,0,0,0,0,23,246,9,Y,,,0
11-Oct,60,Polk,601,1,FOSSTON PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,34,16,18,47.1,52.9,47.8,4.6,9,7.2,5.1,10.9,1.9,44.1-51.5,1,0,0,0,0,0,0,35,634,9,Y,,,0
11-Oct,62,Ramsey,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,818,645,173,78.9,21.1,59.6,5.4,11.3,9.5,6.1,13.3,0.5,58.7-60.5,3,0,1,2,0,0,0,880,9987,9,Y,,,0
11-Oct,62,Ramsey,622,1,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,910,503,407,55.3,44.7,51.2,4.8,9.6,7.8,5.5,12.9,0.4,50.4-52.0,4,0,0,7,0,0,0,986,10517,9,Y,,,0
11-Oct,62,Ramsey,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,484,291,193,60.1,39.9,52.6,4.7,9.8,8.1,5.5,15.4,0.7,51.2-54.0,4,0,2,0,0,0,0,512,6548,9,Y,,,0
11-Oct,62,Ramsey,624,1,WHITE BEAR LAKE SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,612,437,175,71.4,28.6,56.3,5.1,10.7,8.8,6,13.3,0.5,55.2-57.4,0,0,0,2,0,0,0,637,8077,9,Y,,,0
11-Oct,62,Ramsey,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,2414,857,1557,35.5,64.5,44.2,4.2,8.3,6.3,4.5,14.2,0.3,43.6-44.8,25,2,1,29,0,1,3,2816,37022,9,Y,,,0
11-Oct,63,Red Lake,627,1,OKLEE PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,19,9,10,47.4,52.6,49.2,4.8,8.8,7.6,5.4,11.4,2.6,44.1-54.3,0,0,0,0,0,0,0,22,151,9,Y,,,0
11-Oct,63,Red Lake,630,1,RED LAKE FALLS PUBLIC SCHOOL DIST.,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,25,13,12,52,48,52.2,5,9.9,7.4,5.8,11.3,2.3,47.8-56.6,0,0,0,0,0,0,0,30,388,9,Y,,,0
11-Oct,64,Redwood,640,1,WABASSO PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,41,26,15,63.4,36.6,55.4,5.2,10.5,8.9,5.9,10,1.6,52.3-58.5,0,0,0,0,0,0,0,43,412,9,Y,,,0
11-Oct,66,Rice,656,1,FARIBAULT PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,260,168,92,64.6,35.4,54.3,4.9,10.3,8.4,5.6,14.6,0.9,52.5-56.1,7,1,0,2,0,0,0,289,3812,9,Y,,,0
11-Oct,66,Rice,659,1,NORTHFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,302,224,78,74.2,25.8,55.9,5.1,10.7,8.7,5.9,14.6,0.8,54.3-57.5,1,0,0,1,0,0,0,310,3775,9,Y,,,0
11-Oct,67,Rock,671,1,HILLS-BEAVER CREEK SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,29,16,13,55.2,44.8,52.8,5.1,10.3,7.9,5.3,10.4,1.9,49.0-56.6,0,0,0,0,0,0,0,31,361,9,Y,,,0
11-Oct,68,Roseau,676,1,BADGER PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,16,15,1,93.8,6.3,63.6,5.8,12.5,9.3,7.1,10.7,2.7,58.3-68.9,0,0,0,0,0,0,0,15,219,9,Y,,,0
11-Oct,68,Roseau,682,1,ROSEAU PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,106,72,34,67.9,32.1,56.3,5,10.8,8.8,5.8,13.9,1.3,53.7-58.9,1,0,0,0,0,0,0,112,1270,9,Y,,,0
11-Oct,68,Roseau,690,1,WARROAD PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,88,38,50,43.2,56.8,47.3,4.7,8.6,6.7,4.9,13.1,1.4,44.6-50.0,1,0,1,1,0,0,0,108,1083,9,Y,,,0
11-Oct,69,St. Louis,695,1,CHISHOLM PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,44,23,21,52.3,47.7,51.2,4.8,10.4,7.3,4.9,13.4,2,47.3-55.1,0,0,0,0,0,0,0,44,719,9,Y,,,0
11-Oct,69,St. Louis,696,1,ELY PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,49,25,24,51,49,47.9,4.6,9.3,7,5.2,12.3,1.8,44.5-51.3,0,0,0,0,0,0,0,51,545,9,Y,,,0
11-Oct,69,St. Louis,698,1,FLOODWOOD PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,25,8,17,32,68,44.4,4.4,7.9,6.3,4.8,11.2,2.2,40.0-48.8,0,0,0,1,0,0,0,26,322,9,Y,,,0
11-Oct,69,St. Louis,700,1,HERMANTOWN PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,162,98,64,60.5,39.5,52,4.9,10,7.7,5.7,11.4,0.9,50.2-53.8,1,0,0,0,0,0,0,179,2102,9,Y,,,0
11-Oct,69,St. Louis,701,1,HIBBING PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,166,83,83,50,50,50.7,4.7,9.7,7.5,5.5,11.1,0.9,49.0-52.4,1,1,1,0,0,0,0,180,2404,9,Y,,,0
11-Oct,69,St. Louis,704,1,PROCTOR PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,132,69,63,52.3,47.7,49.9,4.7,9.6,7.6,5.1,11.4,1,48.0-51.8,0,0,0,0,0,0,0,148,1770,9,Y,,,0
11-Oct,69,St. Louis,706,1,VIRGINIA PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,117,59,58,50.4,49.6,50.6,5.1,9.4,7.3,5.6,10.2,0.9,48.8-52.4,0,0,0,0,0,0,0,134,1575,9,Y,,,0
11-Oct,69,St. Louis,709,1,DULUTH PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,668,350,318,52.4,47.6,50.2,4.7,9.3,7.7,5.3,13.9,0.5,49.1-51.3,11,1,0,7,0,0,0,810,8906,9,Y,,,0
11-Oct,69,St. Louis,712,1,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,42,11,31,26.2,73.8,42.5,3.9,7.7,6.2,4.2,12,1.8,38.9-46.1,0,0,0,0,0,0,0,51,541,9,Y,,,0
11-Oct,70,Scott,716,1,BELLE PLAINE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,111,72,39,64.9,35.1,54.4,5.2,10,8.7,5.6,12.6,1.2,52.1-56.7,1,0,0,0,0,0,0,113,1566,9,Y,,,0
11-Oct,70,Scott,717,1,JORDAN PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,128,62,66,48.4,51.6,48.9,4.9,9.1,7.1,5,13.6,1.2,46.5-51.3,0,0,2,0,0,0,0,129,1674,9,Y,,,0
11-Oct,70,Scott,719,1,PRIOR LAKE-SAVAGE AREA SCHOOLS,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,529,380,149,71.8,28.2,55.9,5.2,10.7,8.6,6,12,0.5,54.9-56.9,3,0,0,1,0,0,0,540,7030,9,Y,,,0
11-Oct,70,Scott,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,497,315,182,63.4,36.6,52.6,5,10,8,5.6,13.3,0.6,51.4-53.8,2,0,0,1,0,0,0,514,7049,9,Y,,,0
11-Oct,70,Scott,721,1,NEW PRAGUE AREA SCHOOLS,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,261,169,92,64.8,35.2,53.4,5.1,10.4,8.2,5.6,10.3,0.6,52.1-54.7,1,0,0,0,0,0,0,277,3732,9,Y,,,0
11-Oct,71,Sherburne,726,1,BECKER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,186,132,54,71,29,55.9,5.3,10.8,8.5,5.9,12,0.9,54.2-57.6,0,0,0,0,0,0,0,196,2733,9,Y,,,0
11-Oct,71,Sherburne,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,227,132,95,58.1,41.9,51.7,5,9.8,7.9,5.4,12.7,0.8,50.1-53.3,0,0,1,1,0,0,0,244,3476,9,Y,,,0
11-Oct,71,Sherburne,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,874,566,308,64.8,35.2,53,5.1,10.2,8.1,5.6,12.2,0.4,52.2-53.8,4,0,0,0,0,0,0,915,12673,9,Y,,,0
11-Oct,73,Stearns,738,1,HOLDINGFORD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,76,40,36,52.6,47.4,51,5.2,9.5,7.5,5.6,11.2,1.3,48.5-53.5,0,0,0,0,0,0,0,78,997,9,Y,,,0
11-Oct,73,Stearns,739,1,KIMBALL PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,62,31,31,50,50,48.1,4.6,9.5,6.9,5,11.7,1.5,45.2-51.0,0,0,0,0,0,0,1,62,689,9,Y,,,0
11-Oct,73,Stearns,740,1,MELROSE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,104,71,33,68.3,31.7,53.2,5,10.5,8.2,5.7,9.7,0.9,51.3-55.1,1,0,0,0,0,0,0,118,1291,9,Y,,,0
11-Oct,73,Stearns,741,1,PAYNESVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,66,42,24,63.6,36.4,53.3,5.4,10.1,7.9,5.7,10.3,1.3,50.8-55.8,0,0,0,0,0,0,0,72,1013,9,Y,,,0
11-Oct,73,Stearns,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,694,331,363,47.7,52.3,47.9,4.5,9.1,6.9,5,15.4,0.6,46.8-49.0,10,0,1,3,0,0,0,744,9433,9,Y,,,0
11-Oct,73,Stearns,743,1,SAUK CENTRE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,78,59,19,75.6,24.4,55.9,5.2,10.8,9,5.7,10.8,1.2,53.5-58.3,0,0,0,0,0,0,0,97,975,9,Y,,,0
11-Oct,73,Stearns,745,1,ALBANY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,105,77,28,73.3,26.7,55.3,5.4,10.8,8,6.2,11.5,1.1,53.1-57.5,1,0,0,0,0,0,0,118,1665,9,Y,,,0
11-Oct,73,Stearns,748,1,SARTELL-ST. STEPHEN SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,234,191,43,81.6,18.4,58,5.5,11,9.1,6.1,11.3,0.7,56.6-59.4,2,0,0,0,0,0,0,249,3511,9,Y,,,0
11-Oct,73,Stearns,750,1,ROCORI PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,193,130,63,67.4,32.6,55.8,5.2,10.6,8.8,5.7,12.1,0.9,54.1-57.5,1,0,0,0,0,0,0,211,2027,9,Y,,,0
11-Oct,74,Steele,756,1,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,57,37,20,64.9,35.1,54.6,5.2,10.4,8.4,5.7,12.2,1.6,51.4-57.8,0,0,0,0,0,0,0,64,698,9,Y,,,0
11-Oct,74,Steele,761,1,OWATONNA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,370,249,121,67.3,32.7,54.2,5,10.6,8.2,5.7,13.4,0.7,52.8-55.6,0,0,0,0,0,0,0,414,4817,9,Y,,,0
11-Oct,74,Steele,763,1,MEDFORD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,57,32,25,56.1,43.9,50.7,4.9,9.9,7.4,5.4,9.9,1.3,48.1-53.3,1,0,0,0,0,0,0,61,846,9,Y,,,0
11-Oct,75,Stevens,768,1,HANCOCK PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,21,19,2,90.5,9.5,62.3,5.9,11.8,9.8,6.5,11.1,2.4,57.6-67.0,1,0,0,0,0,0,0,22,260,9,Y,,,0
11-Oct,75,Stevens,769,1,MORRIS PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,67,47,20,70.1,29.9,55.7,5.3,10.6,8.4,6,11.7,1.4,52.9-58.5,0,0,0,0,0,0,0,68,972,9,Y,,,0
11-Oct,75,Stevens,771,1,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,10,8,2,80,20,58.1,5.5,11.4,9.4,5.8,9.4,3,52.3-63.9,0,0,0,0,0,0,0,10,146,9,Y,,,0
11-Oct,76,Swift,775,1,KERKHOVEN-MURDOCK-SUNBURG,0,All Schools,6,06W,GRAD,20110412,11,M,1,All Categories,All Students,N,35,17,18,48.6,51.4,49.1,4.8,9.8,7.1,5.1,11.5,2,45.3-52.9,0,0,0,0,0,0,0,38,554,9,Y,,,0
11-Oct,76,Swift,777,1,BENSON PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20110412,11,M,1,All Categories,All Students,N,82,38,44,46.3,53.7,50.5,4.8,9.3,7.8,4.9,13.1,1.5,47.7-53.3,0,0,0,0,0,0,0,90,957,9,Y,,,0
11-Oct,77,Todd,786,1,BERTHA-HEWITT PUBLIC SCHOOL DIST.,0,All Schools,5,5,GRAD,20110412,11,M,1,All Categories,All Students,N,35,18,17,51.4,48.6,49.2,5,9.7,7,4.8,12.6,2.1,45.0-53.4,0,0,0,0,0,0,0,46,414,9,Y,,,0
11-Oct,77,Todd,787,1,BROWERVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,11,M,1,All Categories,All Students,N,41,20,21,48.8,51.2,51.1,4.6,9.3,7.8,5.5,11.1,1.7,47.7-54.5,0,0,0,0,0,0,0,47,489,9,Y,,,0
11-Oct,78,Traverse,803,1,WHEATON AREA PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,38,27,11,71.1,28.9,55.3,4.8,10.8,8.7,5.6,15.4,2.5,50.4-60.2,0,0,0,0,0,0,0,40,421,9,Y,,,0
11-Oct,79,Wabasha,811,1,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,52,34,18,65.4,34.6,52.9,5,10.5,8,5.4,11.6,1.6,49.8-56.0,0,0,0,0,0,0,0,55,603,9,Y,,,0
11-Oct,79,Wabasha,813,1,LAKE CITY PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,91,60,31,65.9,34.1,53.7,5.2,10.3,8.2,5.6,12.2,1.3,51.2-56.2,2,0,1,0,0,0,0,97,1261,9,Y,,,0
11-Oct,80,Wadena,818,1,VERNDALE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,11,M,1,All Categories,All Students,N,22,10,12,45.5,54.5,49.9,4.5,9.8,7.3,5,11,2.3,45.3-54.5,0,0,0,0,0,0,0,33,486,9,Y,,,0
11-Oct,80,Wadena,820,1,SEBEKA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,11,M,1,All Categories,All Students,N,50,42,8,84,16,60.2,5.6,11.4,9.7,6.4,10.8,1.5,57.2-63.2,0,0,0,0,0,0,0,57,516,9,Y,,,0
11-Oct,80,Wadena,821,1,MENAHGA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,11,M,1,All Categories,All Students,N,38,26,12,68.4,31.6,55.3,5.3,10.3,8.7,6.3,9.7,1.6,52.2-58.4,0,0,0,0,0,0,0,41,804,9,Y,,,0
11-Oct,81,Waseca,829,1,WASECA PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,151,113,38,74.8,25.2,55,5.1,10.7,8.6,5.8,11.9,1,53.1-56.9,0,0,0,0,0,0,0,153,1886,9,Y,,,0
11-Oct,82,Washington,831,1,FOREST LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,518,376,142,72.6,27.4,55.7,5.1,10.8,8.8,5.8,12.2,0.5,54.6-56.8,5,0,0,0,0,0,0,548,6760,9,Y,,,0
11-Oct,82,Washington,832,1,MAHTOMEDI PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,300,249,51,83,17,60.8,5.5,11.5,9.7,6.4,11.8,0.7,59.5-62.1,0,0,0,0,0,0,0,301,3238,9,Y,,,0
11-Oct,82,Washington,833,1,SOUTH WASHINGTON COUNTY SCHOOL DIST,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,1197,911,286,76.1,23.9,57.8,5.3,11,9.1,6,12.3,0.4,57.1-58.5,1,0,3,1,0,0,0,1288,16742,9,Y,,,0
11-Oct,82,Washington,834,1,STILLWATER AREA PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,673,501,172,74.4,25.6,56.6,5.2,10.8,9.1,5.9,12.2,0.5,55.7-57.5,0,2,0,1,0,0,0,727,8344,9,Y,,,0
11-Oct,83,Watonwan,836,1,BUTTERFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,15,5,10,33.3,66.7,46,4.5,8.5,6.7,4.6,10.8,2.8,40.5-51.5,0,0,0,0,0,0,0,17,220,9,Y,,,0
11-Oct,83,Watonwan,837,1,MADELIA PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,40,16,24,40,60,47.1,4.8,9,6.5,4.8,10.6,1.7,43.8-50.4,0,0,1,0,0,0,0,49,510,9,Y,,,0
11-Oct,83,Watonwan,840,1,ST. JAMES PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,84,43,41,51.2,48.8,49.5,4.7,9.2,7.5,5.1,13,1.4,46.7-52.3,0,0,0,0,0,0,0,90,1076,9,Y,,,0
11-Oct,84,Wilkin,846,1,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,88,37,51,42,58,47.5,4.6,9,6.9,4.8,12.8,1.4,44.8-50.2,0,0,0,0,0,0,0,92,757,9,Y,,,0
11-Oct,84,Wilkin,850,1,ROTHSAY PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,17,8,9,47.1,52.9,48.6,4.5,9.4,7.1,4.9,9.8,2.4,43.9-53.3,0,0,0,0,0,0,0,17,220,9,Y,,,0
11-Oct,84,Wilkin,852,1,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,,9,137,9,Y,,,0
11-Oct,85,Winona,857,1,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,58,31,27,53.4,46.6,51.9,5.1,9.8,7.8,5.7,10.2,1.3,49.3-54.5,0,0,0,0,0,0,0,64,740,9,Y,,,0
11-Oct,85,Winona,858,1,ST. CHARLES PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,72,53,19,73.6,26.4,55.3,5.2,10.6,8.7,5.9,11.5,1.4,52.6-58.0,0,0,0,0,0,0,0,75,1003,9,Y,,,0
11-Oct,85,Winona,861,1,WINONA AREA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,293,128,165,43.7,56.3,46.6,4.6,8.8,6.5,5.1,12.7,0.7,45.1-48.1,1,0,0,1,0,0,0,308,3251,9,Y,,,0
11-Oct,86,Wright,876,1,ANNANDALE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,124,77,47,62.1,37.9,53,4.9,10.1,8.1,5.5,13,1.2,50.7-55.3,1,1,0,0,0,0,0,138,1681,9,Y,,,0
11-Oct,86,Wright,877,1,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,436,281,155,64.4,35.6,53.7,4.9,10.5,8.2,5.6,12.1,0.6,52.6-54.8,0,1,0,1,0,0,0,474,5782,9,Y,,,0
11-Oct,86,Wright,879,1,DELANO PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,162,126,36,77.8,22.2,57.9,5.4,11.1,9,6.1,13,1,55.9-59.9,0,0,0,0,0,0,0,168,2278,9,Y,,,0
11-Oct,86,Wright,881,1,MAPLE LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,80,47,33,58.8,41.3,53.6,5.1,10,8.2,5.9,11.7,1.3,51.0-56.2,0,0,0,0,0,0,0,77,990,9,Y,,,0
11-Oct,86,Wright,882,1,MONTICELLO PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,265,165,100,62.3,37.7,53.2,5.1,9.9,8.1,5.6,12.8,0.8,51.7-54.7,0,0,0,0,0,0,1,302,3947,9,Y,,,0
11-Oct,86,Wright,883,1,ROCKFORD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,108,69,39,63.9,36.1,53.5,5,10.5,8.1,5.7,11.2,1.1,51.4-55.6,0,1,0,0,0,0,0,120,1527,9,Y,,,0
11-Oct,86,Wright,885,1,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,0,All Schools,7,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,318,211,107,66.4,33.6,55.7,5.2,10.6,8.7,5.8,13.6,0.8,54.2-57.2,0,0,0,0,0,0,0,326,5282,9,Y,,,0
11-Oct,87,Yellow Medicine,891,1,CANBY PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20110412,11,M,1,All Categories,All Students,N,37,17,20,45.9,54.1,47.9,4.5,9.5,6.7,5.2,11.4,1.9,44.2-51.6,0,0,1,0,0,0,0,41,510,9,Y,,,0
11-Oct,30,Isanti,911,1,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,0,All Schools,7,07E,GRAD,20110412,11,M,1,All Categories,All Students,N,377,225,152,59.7,40.3,52.3,5.1,9.8,7.9,5.5,12.4,0.6,51.1-53.5,0,0,0,1,0,0,0,406,5083,9,Y,,,0
11-Oct,48,Mille Lacs,912,1,MILACA PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,11,M,1,All Categories,All Students,N,126,60,66,47.6,52.4,49.6,4.8,9.5,7.1,5.2,12.1,1.1,47.5-51.7,0,0,0,0,0,0,0,144,1813,9,Y,,,0
11-Oct,14,Clay,914,1,ULEN-HITTERDAL PUBLIC SCHOOL DIST,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,19,13,6,68.4,31.6,58.2,5.3,11.3,9.2,6.1,11.2,2.6,53.1-63.3,0,0,0,0,0,0,0,23,289,9,Y,,,0
11-Oct,46,Martin,915,52,SOUTHERN PLAINS EDUCATION COOP.,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,15,0,15,0,100,37.8,3.3,6.4,5.2,3.6,7.3,1.9,34.1-41.5,0,0,0,1,0,0,0,19,73,9,Y,,,0
