Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,VESS Average Score,CSPSS Average Score,LSS Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
10-Sep,60,Polk,601,1,FOSSTON PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,36,24,12,66.7,33.3,52.9,6.3,18.3,4.2,12,2,49.0-56.8,1,0,0,0,0,0,0,34,673,9,Y,,,0
10-Sep,62,Ramsey,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,839,716,123,85.3,14.7,59.8,6.8,21,4.9,11.8,0.4,59.0-60.6,2,0,1,1,0,1,0,878,9945,9,Y,,,0
10-Sep,62,Ramsey,622,1,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,954,698,256,73.2,26.8,54.7,6.3,19.2,4.4,11.3,0.4,54.0-55.4,2,0,0,0,0,1,1,987,10607,9,Y,,,0
10-Sep,62,Ramsey,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,473,373,100,78.9,21.1,57.4,6.5,20.1,4.6,13.1,0.6,56.2-58.6,1,2,1,1,0,0,0,496,6458,9,Y,,,0
10-Sep,62,Ramsey,624,1,WHITE BEAR LAKE SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,623,509,114,81.7,18.3,57.5,6.7,20.2,4.6,11.5,0.5,56.6-58.4,1,4,0,1,0,0,0,627,8089,9,Y,,,0
10-Sep,62,Ramsey,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,2621,1383,1238,52.8,47.2,48.8,5.3,17.1,3.6,13,0.3,48.3-49.3,18,6,1,23,0,0,3,2868,37324,9,Y,,,0
10-Sep,63,Red Lake,627,1,OKLEE PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,22,12,10,54.5,45.5,51.1,6.1,17.9,3.7,11.6,2.5,46.3-55.9,1,0,0,0,0,0,0,24,149,9,Y,,,0
10-Sep,63,Red Lake,630,1,RED LAKE FALLS PUBLIC SCHOOL DIST.,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,27,23,4,85.2,14.8,55.6,6.4,20,4.6,10.1,1.9,51.8-59.4,0,0,0,0,0,0,0,29,369,9,Y,,,0
10-Sep,64,Redwood,640,1,WABASSO PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,40,33,7,82.5,17.5,56.3,6.7,20.1,4.7,8.2,1.3,53.8-58.8,0,0,0,0,0,0,0,43,424,9,Y,,,0
10-Sep,66,Rice,656,1,FARIBAULT PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,286,203,83,71,29,53.4,6.1,18.9,4.2,12.5,0.7,51.9-54.9,1,0,0,1,0,0,0,305,3957,9,Y,,,0
10-Sep,66,Rice,659,1,NORTHFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,304,254,50,83.6,16.4,58.8,6.8,20.5,4.8,12.7,0.7,57.4-60.2,0,0,0,0,0,0,0,316,3823,9,Y,,,0
10-Sep,67,Rock,671,1,HILLS-BEAVER CREEK SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,27,24,3,88.9,11.1,57.2,6.6,20.5,4.7,10.1,1.9,53.4-61.0,0,0,0,0,0,0,0,27,342,9,Y,,,0
10-Sep,68,Roseau,676,1,BADGER PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,17,15,2,88.2,11.8,59.1,7.1,20.9,4.6,10.2,2.5,54.3-63.9,0,0,0,0,0,0,0,15,234,9,Y,,,0
10-Sep,68,Roseau,682,1,ROSEAU PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,105,85,20,81,19,57.7,6.4,20.5,4.6,11.8,1.1,55.4-60.0,0,0,0,0,0,0,0,106,1257,9,Y,,,0
10-Sep,68,Roseau,690,1,WARROAD PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,96,71,25,74,26,55.3,6.4,19.4,4.3,11.9,1.2,52.9-57.7,0,1,0,0,0,0,0,102,1090,9,Y,,,0
10-Sep,69,St. Louis,695,1,CHISHOLM PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,43,33,10,76.7,23.3,55.2,6.4,19.4,4.5,11.4,1.7,51.8-58.6,0,0,0,0,0,0,0,42,730,9,Y,,,0
10-Sep,69,St. Louis,696,1,ELY PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,48,42,6,87.5,12.5,58.8,6.9,20.5,4.8,12.4,1.8,55.3-62.3,0,0,0,0,0,0,0,49,533,9,Y,,,0
10-Sep,69,St. Louis,698,1,FLOODWOOD PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,24,16,8,66.7,33.3,53,6.2,18.9,4,12,2.4,48.2-57.8,0,0,0,0,0,0,0,24,309,9,Y,,,0
10-Sep,69,St. Louis,700,1,HERMANTOWN PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,172,149,23,86.6,13.4,57.7,6.8,20.4,4.7,9.9,0.8,56.2-59.2,0,0,0,0,0,0,0,177,2064,9,Y,,,0
10-Sep,69,St. Louis,701,1,HIBBING PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,175,147,28,84,16,57.1,6.7,20.2,4.7,9.9,0.7,55.6-58.6,2,1,1,1,0,0,1,186,2362,9,Y,,,0
10-Sep,69,St. Louis,704,1,PROCTOR PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,142,104,38,73.2,26.8,55.1,6.3,19.4,4.4,11.5,1,53.2-57.0,1,0,0,0,0,0,0,148,1788,9,Y,,,0
10-Sep,69,St. Louis,706,1,VIRGINIA PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,128,115,13,89.8,10.2,60,6.9,21.4,4.9,10.2,0.9,58.2-61.8,0,0,0,0,0,0,0,134,1553,9,Y,,,0
10-Sep,69,St. Louis,709,1,DULUTH PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,711,581,130,81.7,18.3,56.9,6.6,20,4.6,11.9,0.4,56.0-57.8,7,0,1,2,0,0,0,820,9293,9,Y,,,0
10-Sep,69,St. Louis,712,1,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,42,28,14,66.7,33.3,53.5,6.3,19.3,4.2,7.7,1.2,51.2-55.8,0,0,0,0,0,0,0,62,577,9,Y,,,0
10-Sep,70,Scott,716,1,BELLE PLAINE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,111,90,21,81.1,18.9,55.9,6.6,19.9,4.6,9.3,0.9,54.2-57.6,0,0,0,0,0,0,0,114,1522,9,Y,,,0
10-Sep,70,Scott,717,1,JORDAN PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,127,101,26,79.5,20.5,56.7,6.4,20,4.7,12.4,1.1,54.5-58.9,0,0,0,0,0,0,0,132,1688,9,Y,,,0
10-Sep,70,Scott,719,1,PRIOR LAKE-SAVAGE AREA SCHOOLS,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,549,459,90,83.6,16.4,58.2,6.7,20.5,4.8,10.7,0.5,57.3-59.1,0,1,0,1,0,0,0,566,7002,9,Y,,,0
10-Sep,70,Scott,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,499,401,98,80.4,19.6,56.9,6.4,20.2,4.6,11.5,0.5,55.9-57.9,0,2,0,0,0,0,0,517,6715,9,Y,,,0
10-Sep,70,Scott,721,1,NEW PRAGUE AREA SCHOOLS,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,288,251,37,87.2,12.8,58.2,6.9,20.8,4.8,9.5,0.6,57.1-59.3,0,0,2,0,0,0,0,289,3665,9,Y,,,0
10-Sep,71,Sherburne,726,1,BECKER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,198,153,45,77.3,22.7,57.1,6.7,19.9,4.7,11.4,0.8,55.5-58.7,0,0,0,0,0,0,0,202,2739,9,Y,,,0
10-Sep,71,Sherburne,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,256,199,57,77.7,22.3,55.6,6.3,19.5,4.6,12.4,0.8,54.1-57.1,1,0,0,0,0,0,0,265,3487,9,Y,,,0
10-Sep,71,Sherburne,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,913,748,165,81.9,18.1,56.7,6.5,20.2,4.6,11.1,0.4,56.0-57.4,2,0,0,3,0,0,0,926,12459,9,Y,,,0
10-Sep,73,Stearns,738,1,HOLDINGFORD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,79,63,16,79.7,20.3,57,6.7,20.1,4.3,11.4,1.3,54.5-59.5,0,0,0,0,0,0,0,81,1017,9,Y,,,0
10-Sep,73,Stearns,739,1,KIMBALL PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,60,51,9,85,15,57.5,6.7,20.5,4.9,9.2,1.2,55.2-59.8,0,0,0,0,0,0,0,63,720,9,Y,,,0
10-Sep,73,Stearns,740,1,MELROSE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,116,91,25,78.4,21.6,54.8,6.3,19.6,4.5,11.6,1.1,52.7-56.9,0,0,0,0,0,0,0,118,1351,9,Y,,,0
10-Sep,73,Stearns,741,1,PAYNESVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,70,61,9,87.1,12.9,59.6,6.9,21,4.8,11.1,1.3,57.0-62.2,0,0,0,0,0,0,0,70,1034,9,Y,,,0
10-Sep,73,Stearns,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,698,494,204,70.8,29.2,52.8,6.1,18.6,4.2,12.5,0.5,51.9-53.7,2,1,2,1,0,0,0,744,9256,9,Y,,,0
10-Sep,73,Stearns,743,1,SAUK CENTRE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,96,77,19,80.2,19.8,56.4,6.5,19.9,4.6,11.6,1.2,54.1-58.7,0,0,0,0,0,0,0,98,997,9,Y,,,0
10-Sep,73,Stearns,745,1,ALBANY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,116,98,18,84.5,15.5,56.3,6.6,20.2,4.7,8.1,0.8,54.8-57.8,0,0,0,0,0,0,0,119,1598,9,Y,,,0
10-Sep,73,Stearns,748,1,SARTELL-ST. STEPHEN SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,241,213,28,88.4,11.6,60.4,7,21.2,4.9,10.7,0.7,59.1-61.7,1,1,0,0,0,0,0,248,3436,9,Y,,,0
10-Sep,73,Stearns,750,1,ROCORI PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,199,177,22,88.9,11.1,58.4,6.8,20.9,4.8,9.6,0.7,57.1-59.7,0,0,0,2,0,0,0,213,2081,9,Y,,,0
10-Sep,74,Steele,756,1,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,61,52,9,85.2,14.8,59.7,6.6,21.1,4.9,11.7,1.5,56.8-62.6,0,0,0,0,0,0,0,65,709,9,Y,,,0
10-Sep,74,Steele,761,1,OWATONNA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,393,336,57,85.5,14.5,58.3,6.8,20.6,4.8,11.5,0.6,57.2-59.4,0,0,0,0,0,0,0,420,4836,9,Y,,,0
10-Sep,74,Steele,763,1,MEDFORD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,59,45,14,76.3,23.7,55.6,6.5,19.7,4.5,9.7,1.3,53.1-58.1,0,0,0,0,0,0,0,59,782,9,Y,,,0
10-Sep,75,Stevens,768,1,HANCOCK PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,21,20,1,95.2,4.8,61.7,6.8,22.1,5.4,8.5,1.9,58.0-65.4,0,0,0,0,0,0,0,22,260,9,Y,,,0
10-Sep,75,Stevens,769,1,MORRIS PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,69,59,10,85.5,14.5,58.9,6.8,20.6,4.8,11.7,1.4,56.1-61.7,0,0,0,0,0,0,0,71,1044,9,Y,,,0
10-Sep,75,Stevens,771,1,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,11,8,3,72.7,27.3,59.6,6.9,20.5,4.5,13.5,4.1,51.6-67.6,0,0,0,0,0,0,0,11,158,9,Y,,,0
10-Sep,76,Swift,775,1,KERKHOVEN-MURDOCK-SUNBURG,0,All Schools,6,06W,GRAD,20100413,10,R,1,All Categories,All Students,N,37,24,13,64.9,35.1,53.8,6.3,18.5,4.1,13.9,2.3,49.3-58.3,0,0,1,0,0,0,0,38,545,9,Y,,,0
10-Sep,76,Swift,777,1,BENSON PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20100413,10,R,1,All Categories,All Students,N,80,65,15,81.3,18.8,56.9,6.4,20.1,4.7,11.9,1.3,54.3-59.5,0,0,0,0,0,0,0,88,949,9,Y,,,0
10-Sep,77,Todd,786,1,BERTHA-HEWITT PUBLIC SCHOOL DIST.,0,All Schools,5,5,GRAD,20100413,10,R,1,All Categories,All Students,N,40,30,10,75,25,54.5,6.4,19.1,4.5,10.3,1.6,51.3-57.7,0,0,0,0,0,0,0,43,434,9,Y,,,0
10-Sep,77,Todd,787,1,BROWERVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,10,R,1,All Categories,All Students,N,45,28,17,62.2,37.8,51.7,6,17.8,4.2,11.8,1.8,48.3-55.1,0,0,0,0,0,0,0,44,490,9,Y,,,0
10-Sep,78,Traverse,803,1,WHEATON AREA PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,39,34,5,87.2,12.8,58.3,6.9,20.9,4.6,9.2,1.5,55.4-61.2,0,0,0,0,0,0,0,36,416,9,Y,,,0
10-Sep,79,Wabasha,811,1,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,54,44,10,81.5,18.5,56.4,6.6,19.9,4.3,12.2,1.7,53.2-59.6,0,0,0,0,0,0,0,56,618,9,Y,,,0
10-Sep,79,Wabasha,813,1,LAKE CITY PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,95,71,24,74.7,25.3,56.9,6.5,19.9,4.7,11.6,1.2,54.6-59.2,0,0,0,1,0,0,0,100,1281,9,Y,,,0
10-Sep,80,Wadena,818,1,VERNDALE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,10,R,1,All Categories,All Students,N,27,19,8,70.4,29.6,53.7,6,19.3,4.3,9.8,1.9,50.0-57.4,0,0,0,0,0,0,0,34,479,9,Y,,,0
10-Sep,80,Wadena,820,1,SEBEKA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,10,R,1,All Categories,All Students,N,52,37,15,71.2,28.8,56.2,6.4,19.6,4.5,12.6,1.7,52.8-59.6,0,0,0,0,0,0,0,46,499,9,Y,,,0
10-Sep,80,Wadena,821,1,MENAHGA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,10,R,1,All Categories,All Students,N,41,35,6,85.4,14.6,58.5,7.1,20.4,4.7,10.5,1.6,55.3-61.7,0,0,0,0,0,0,0,41,770,9,Y,,,0
10-Sep,81,Waseca,829,1,WASECA PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,147,125,22,85,15,60.1,6.9,21.1,4.9,11,0.9,58.3-61.9,0,0,0,0,0,0,0,163,1897,9,Y,,,0
10-Sep,82,Washington,831,1,FOREST LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,548,476,72,86.9,13.1,57.9,6.6,20.5,4.8,10.3,0.4,57.0-58.8,0,1,0,2,0,0,0,571,6797,9,Y,,,0
10-Sep,82,Washington,832,1,MAHTOMEDI PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,313,288,25,92,8,61.4,7,21.5,5.1,10.8,0.6,60.2-62.6,1,0,0,1,0,0,0,310,3214,9,Y,,,0
10-Sep,82,Washington,833,1,SOUTH WASHINGTON COUNTY SCHOOL DIST,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,1261,1088,173,86.3,13.7,58.9,6.8,20.8,4.8,11.1,0.3,58.3-59.5,0,0,0,1,0,0,0,1284,16488,9,Y,,,0
10-Sep,82,Washington,834,1,STILLWATER AREA PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,701,626,75,89.3,10.7,59.7,6.9,21.2,4.9,10.5,0.4,58.9-60.5,0,0,0,1,0,0,0,727,8382,9,Y,,,0
10-Sep,83,Watonwan,836,1,BUTTERFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,17,13,4,76.5,23.5,54.2,6.1,19.2,4.6,9.9,2.4,49.5-58.9,0,0,0,0,0,0,0,17,235,9,Y,,,0
10-Sep,83,Watonwan,837,1,MADELIA PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,51,36,15,70.6,29.4,54.5,6,19.5,4.2,10.6,1.5,51.6-57.4,0,0,0,0,0,0,0,52,558,9,Y,,,0
10-Sep,83,Watonwan,840,1,ST. JAMES PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,85,59,26,69.4,30.6,52.6,6.3,18.4,4.1,12,1.3,50.0-55.2,0,0,0,0,0,0,0,86,1096,9,Y,,,0
10-Sep,84,Wilkin,846,1,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,89,68,21,76.4,23.6,55,6.3,19.5,4.4,11.8,1.3,52.5-57.5,0,0,1,0,0,0,0,93,786,9,Y,,,0
10-Sep,84,Wilkin,850,1,ROTHSAY PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,17,11,6,64.7,35.3,55.6,6.3,20.1,4.4,9.2,2.2,51.2-60.0,0,0,0,0,0,0,0,14,200,9,Y,,,0
10-Sep,84,Wilkin,852,1,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,11,10,1,90.9,9.1,55.3,6.5,20.1,4.5,14.5,4.4,46.7-63.9,0,0,0,0,0,0,0,11,130,9,Y,,,0
10-Sep,85,Winona,857,1,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,62,55,7,88.7,11.3,57.6,6.8,20.3,4.9,9.7,1.2,55.2-60.0,0,0,0,0,0,0,0,67,740,9,Y,,,0
10-Sep,85,Winona,858,1,ST. CHARLES PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,73,65,8,89,11,58.4,6.8,20.8,4.7,9.7,1.1,56.2-60.6,0,0,0,0,0,0,0,78,988,9,Y,,,0
10-Sep,85,Winona,861,1,WINONA AREA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,299,217,82,72.6,27.4,54.4,6.3,19.1,4.3,11.5,0.7,53.1-55.7,3,0,0,1,0,0,0,304,3332,9,Y,,,0
10-Sep,86,Wright,876,1,ANNANDALE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,136,112,24,82.4,17.6,57.9,6.6,20.3,4.8,11.6,1,55.9-59.9,1,0,0,1,0,0,0,142,1698,9,Y,,,0
10-Sep,86,Wright,877,1,BUFFALO PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,457,386,71,84.5,15.5,57.4,6.7,20.3,4.7,10.6,0.5,56.4-58.4,1,0,0,7,0,0,0,485,5766,9,Y,,,0
10-Sep,86,Wright,879,1,DELANO PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,164,143,21,87.2,12.8,59.6,6.9,21,4.8,11.3,0.9,57.9-61.3,1,0,1,0,0,0,0,169,2292,9,Y,,,0
10-Sep,86,Wright,881,1,MAPLE LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,80,64,16,80,20,57.2,6.6,20.3,4.7,10.3,1.2,54.9-59.5,0,0,0,0,0,0,0,79,996,9,Y,,,0
10-Sep,86,Wright,882,1,MONTICELLO PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,302,240,62,79.5,20.5,56.6,6.6,19.9,4.6,11.1,0.6,55.3-57.9,0,0,0,0,0,0,0,315,3943,9,Y,,,0
10-Sep,86,Wright,883,1,ROCKFORD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,122,88,34,72.1,27.9,54.3,6.2,19.1,4.2,11.7,1.1,52.2-56.4,0,0,0,1,0,0,0,125,1528,9,Y,,,0
10-Sep,86,Wright,885,1,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,336,279,57,83,17,57.6,6.7,20.4,4.7,10.6,0.6,56.5-58.7,1,0,0,0,0,0,0,338,5046,9,Y,,,0
10-Sep,87,Yellow Medicine,891,1,CANBY PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20100413,10,R,1,All Categories,All Students,N,38,29,9,76.3,23.7,55,6.4,19.6,4.5,10.3,1.7,51.7-58.3,0,0,0,0,0,0,0,39,522,9,Y,,,0
10-Sep,30,Isanti,911,1,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,400,324,76,81,19,56.4,6.5,20,4.6,10.7,0.5,55.4-57.4,1,0,1,1,0,0,0,405,5017,9,Y,,,0
10-Sep,48,Mille Lacs,912,1,MILACA PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,140,102,38,72.9,27.1,53.7,6.4,18.9,4.3,11.6,1,51.8-55.6,0,0,0,0,0,0,0,144,1795,9,Y,,,0
10-Sep,14,Clay,914,1,ULEN-HITTERDAL PUBLIC SCHOOL DIST,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,21,19,2,90.5,9.5,58.5,7,21.4,4.7,6.6,1.4,55.7-61.3,0,0,0,0,0,0,0,21,296,9,Y,,,0
10-Sep,46,Martin,915,52,SOUTHERN PLAINS EDUCATION COOP.,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,18,10,8,55.6,44.4,48.9,5.4,17.3,3.8,7,1.6,45.7-52.1,0,0,0,0,0,0,0,15,77,9,Y,,,0
10-Sep,62,Ramsey,916,6,N.E. METRO INTERMEDIATE DIST. 916,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,37,8,29,21.6,78.4,39.2,4.6,12.1,2.5,14.1,2.3,34.7-43.7,0,0,0,1,0,0,0,49,605,9,Y,,,0
10-Sep,19,Dakota,917,6,INTERMEDIATE SCHOOL DISTRICT 917,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,32,12,20,37.5,62.5,44.3,4.9,15,3.3,12.1,2.1,40.1-48.5,10,0,0,2,0,0,1,49,672,9,Y,,,0
10-Sep,56,Otter Tail,926,83,REGION 4-LAKES COUNTRY SERVICE COOP,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,Y,8,,,,,,,,,,,,,,,,,,,3,53,9,Y,,,0
10-Sep,10,Carver,930,53,CARVER-SCOTT EDUCATIONAL COOP.,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,44,16,28,36.4,63.6,45.5,5.2,15.3,2.8,12.2,1.8,41.9-49.1,0,0,0,0,0,0,0,22,343,9,Y,,,0
10-Sep,86,Wright,938,52,MEEKER & WRIGHT SPECIAL EDUCATION,0,All Schools,6,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,10,2,8,20,80,42.1,4.3,13.9,2.5,5.6,1.8,38.6-45.6,0,0,0,0,0,0,0,18,117,9,Y,,,0
10-Sep,30,Isanti,957,51,OAK LAND VOCATIONAL CENTER,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,14,6,8,42.9,57.1,45.6,5.3,14.9,3.4,9.7,2.6,40.5-50.7,4,0,0,0,0,0,1,22,158,9,Y,,,0
10-Sep,86,Wright,966,51,WRIGHT TECHNICAL CENTER,0,All Schools,7,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,12,5,7,41.7,58.3,46.9,5.2,16.3,3.6,6.9,2,43.0-50.8,1,0,0,0,0,0,0,10,140,9,Y,,,0
