Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,VESS Average Score,CSPSS Average Score,LSS Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
11-Oct,70,Scott,993,52,MN RIVER VALLEY SPECIAL ED. COOP.,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,17,9,8,52.9,47.1,45,6.1,15.6,3.1,13.9,3.4,38.4-51.6,1,0,0,0,0,0,0,18,83,9,Y,,,0
11-Oct,7,Blue Earth,2071,1,LAKE CRYSTAL-WELLCOME MEMORIAL,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,56,53,3,94.6,5.4,58.5,7.6,21.2,4.2,8.6,1.1,56.3-60.7,0,0,0,0,0,0,0,61,771,9,Y,,,0
11-Oct,20,Dodge,2125,1,TRITON SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,83,65,18,78.3,21.7,54.9,6.7,19.9,4.1,11.3,1.2,52.5-57.3,0,0,0,0,0,0,0,92,1159,9,Y,,,0
11-Oct,22,Faribault,2134,1,UNITED SOUTH CENTRAL SCHOOL DIST.,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,50,42,8,84,16,59.9,7.8,21.1,4.3,10.5,1.5,57.0-62.8,0,0,0,0,0,0,0,53,660,9,Y,,,0
11-Oct,7,Blue Earth,2135,1,MAPLE RIVER SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,87,71,16,81.6,18.4,57.1,7.2,20,4.3,12.2,1.3,54.5-59.7,0,0,0,1,0,0,0,89,1066,9,Y,,,0
11-Oct,23,Fillmore,2137,1,KINGSLAND PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,51,37,14,72.5,27.5,54.8,6.8,19.6,4.1,10.7,1.5,51.9-57.7,0,0,0,0,0,0,0,56,655,9,Y,,,0
11-Oct,69,St. Louis,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,146,95,51,65.1,34.9,52,6.7,18.2,3.9,11.8,1,50.1-53.9,1,0,0,0,0,1,0,154,1893,9,Y,,,0
11-Oct,40,Le Sueur,2143,1,WATERVILLE-ELYSIAN-MORRISTOWN,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,63,46,17,73,27,53.4,7,18.8,4,10.8,1.4,50.7-56.1,0,0,0,0,0,0,0,68,879,9,Y,,,0
11-Oct,13,Chisago,2144,1,CHISAGO LAKES SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,10,R,1,All Categories,All Students,N,268,245,23,91.4,8.6,59.7,7.7,21.3,4.2,10.1,0.6,58.5-60.9,0,0,0,2,0,0,0,288,3433,9,Y,,,0
11-Oct,61,Pope,2149,1,MINNEWASKA SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,79,76,3,96.2,3.8,61.1,7.7,22,4.3,9.6,1.1,59.0-63.2,0,0,0,0,0,0,0,89,1103,9,Y,,,0
11-Oct,69,St. Louis,2154,1,EVELETH-GILBERT SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,85,56,29,65.9,34.1,52.5,6.7,18.7,3.8,12.5,1.4,49.8-55.2,0,0,0,0,0,0,0,90,1191,9,Y,,,0
11-Oct,80,Wadena,2155,1,WADENA-DEER CREEK SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,N,59,48,11,81.4,18.6,54.9,7.4,19.6,4.3,8.3,1.1,52.8-57.0,0,0,0,0,0,0,0,66,981,9,Y,,,0
11-Oct,65,Renville,2159,1,BUFFALO LK-HECTOR-STEWART PUBLIC SC,0,All Schools,6,06E,GRAD,20110412,10,R,1,All Categories,All Students,N,34,27,7,79.4,20.6,56.1,7.2,20.4,4.2,8.9,1.5,53.1-59.1,0,0,0,0,0,0,0,40,572,9,Y,,,0
11-Oct,14,Clay,2164,1,DILWORTH-GLYNDON-FELTON,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,81,69,12,85.2,14.8,55.4,7.2,20.1,4.1,10.5,1.2,53.1-57.7,0,0,0,0,0,0,0,85,1381,9,Y,,,0
11-Oct,58,Pine,2165,1,HINCKLEY-FINLAYSON SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,10,R,1,All Categories,All Students,N,78,55,23,70.5,29.5,54.9,7.1,19.3,4.1,11.3,1.3,52.4-57.4,0,0,0,0,0,0,0,81,1006,9,Y,,,0
11-Oct,42,Lyon,2167,1,LAKEVIEW SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,29,23,6,79.3,20.7,56.3,7,20.2,4.2,11.2,2.1,52.2-60.4,0,0,0,0,0,0,0,34,573,9,Y,,,0
11-Oct,81,Waseca,2168,1,NRHEG SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,72,57,15,79.2,20.8,56.5,7.1,20.5,4.2,9.6,1.1,54.3-58.7,2,0,0,0,0,0,0,79,937,9,Y,,,0
11-Oct,51,Murray,2169,1,MURRAY COUNTY CENTRAL SCHOOL DIST.,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,55,50,5,90.9,9.1,58,7.6,20.8,4.3,8.7,1.2,55.7-60.3,0,0,0,0,0,0,0,59,755,9,Y,,,0
11-Oct,77,Todd,2170,1,STAPLES-MOTLEY SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,N,97,78,19,80.4,19.6,56.1,7.2,20.1,4.2,10.2,1,54.1-58.1,0,0,0,0,0,0,0,101,1279,9,Y,,,0
11-Oct,35,Kittson,2171,1,KITTSON CENTRAL SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,25,21,4,84,16,59.8,7.7,21.2,4.2,11.2,2.2,55.4-64.2,0,0,0,0,0,0,0,23,309,9,Y,,,0
11-Oct,25,Goodhue,2172,1,KENYON-WANAMINGO SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,63,52,11,82.5,17.5,58,7.4,20.8,4.1,10.7,1.3,55.4-60.6,0,0,0,0,0,0,0,68,822,9,Y,,,0
11-Oct,11,Cass,2174,1,PINE RIVER-BACKUS SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,N,74,58,16,78.4,21.6,57.7,7.6,20.1,4.2,11.6,1.4,55.1-60.3,0,0,0,0,0,0,0,80,912,9,Y,,,0
11-Oct,45,Marshall,2176,1,WARREN-ALVARADO-OSLO SCHOOL DIST.,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,36,30,6,83.3,16.7,56.1,7.1,20.3,3.9,11.3,1.9,52.4-59.8,0,0,0,0,0,0,0,42,427,9,Y,,,0
11-Oct,12,Chippewa,2180,1,M.A.C.C.R.A.Y. SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20110412,10,R,1,All Categories,All Students,N,57,48,9,84.2,15.8,55.2,7,20,4.3,8.7,1.2,52.9-57.5,0,0,0,0,0,0,0,58,661,9,Y,,,0
11-Oct,67,Rock,2184,1,LUVERNE PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,80,71,9,88.8,11.3,57.2,7.4,20.7,4.3,9,1,55.2-59.2,0,0,0,0,0,0,0,92,1197,9,Y,,,0
11-Oct,87,Yellow Medicine,2190,1,YELLOW MEDICINE EAST,0,All Schools,6,06W,GRAD,20110412,10,R,1,All Categories,All Students,N,65,45,20,69.2,30.8,52.7,6.5,19,4,10.4,1.3,50.2-55.2,2,0,0,0,0,0,0,76,850,9,Y,,,0
11-Oct,23,Fillmore,2198,1,FILLMORE CENTRAL,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,36,30,6,83.3,16.7,56.4,7,20.2,4.3,10.7,1.8,52.9-59.9,0,0,0,0,0,0,0,38,534,9,Y,,,0
11-Oct,54,Norman,2215,1,NORMAN COUNTY EAST SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,18,13,5,72.2,27.8,53.5,7.6,18.7,3.8,9.5,2.2,49.1-57.9,0,0,0,0,0,0,0,25,302,9,Y,,,0
11-Oct,72,Sibley,2310,1,SIBLEY EAST SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,81,66,15,81.5,18.5,56,7.1,20.2,4.1,10.4,1.2,53.7-58.3,0,0,0,0,0,0,0,87,1180,9,Y,,,0
11-Oct,15,Clearwater,2311,1,CLEARBROOK-GONVICK SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20110412,10,R,1,All Categories,All Students,N,41,25,16,61,39,47.4,6.2,16.5,3.6,11.6,1.8,43.9-50.9,0,0,0,0,0,0,0,45,457,9,Y,,,0
11-Oct,26,Grant,2342,1,WEST CENTRAL AREA,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,53,48,5,90.6,9.4,61.8,7.8,21.9,4.2,11.4,1.6,58.7-64.9,0,0,0,0,0,0,0,56,715,9,Y,,,0
11-Oct,35,Kittson,2358,1,TRI-COUNTY SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,17,14,3,82.4,17.6,56.2,7.1,20.4,4.1,10,2.4,51.5-60.9,0,0,0,0,0,0,0,18,234,9,Y,,,0
11-Oct,73,Stearns,2364,1,BELGRADE-BROOTEN-ELROSA SCHOOL DIST,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,56,42,14,75,25,54.1,6.8,19.5,4,12.2,1.6,50.9-57.3,0,0,0,0,0,0,0,59,684,9,Y,,,0
11-Oct,72,Sibley,2365,1,G.F.W.,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,83,71,12,85.5,14.5,56.7,7.5,20.5,4.2,8.2,0.9,54.9-58.5,0,0,0,0,0,0,0,86,824,9,Y,,,0
11-Oct,47,Meeker,2396,1,A.C.G.C.,0,All Schools,6,06E,GRAD,20110412,10,R,1,All Categories,All Students,N,55,45,10,81.8,18.2,57.1,7.2,20.6,4.3,10.1,1.4,54.4-59.8,0,0,0,0,0,0,0,62,818,9,Y,,,0
11-Oct,40,Le Sueur,2397,1,LESUEUR-HENDERSON SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,94,70,24,74.5,25.5,55.6,7,19.8,4.2,11.8,1.2,53.2-58.0,0,0,0,0,0,0,0,100,1120,9,Y,,,0
11-Oct,46,Martin,2448,1,MARTIN COUNTY WEST SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,60,49,11,81.7,18.3,57.3,7.2,20.5,4.3,10.9,1.4,54.6-60.0,0,0,0,0,0,0,0,62,735,9,Y,,,0
11-Oct,54,Norman,2527,1,NORMAN COUNTY WEST SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,19,19,0,100,0,61.6,7.6,22.1,4.5,9.4,2.2,57.4-65.8,0,0,0,0,0,0,0,22,268,9,Y,,,0
11-Oct,65,Renville,2534,1,BIRD ISLAND-OLIVIA-LAKE LILLIAN,0,All Schools,6,06E,GRAD,20110412,10,R,1,All Categories,All Students,N,56,42,14,75,25,55.1,6.9,19.9,4.1,10.4,1.4,52.4-57.8,0,0,0,0,0,0,0,58,703,9,Y,,,0
11-Oct,46,Martin,2536,1,GRANADA HUNTLEY-EAST CHAIN,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,19,15,4,78.9,21.1,53.7,6.8,19.5,4.1,9.6,2.2,49.4-58.0,0,0,0,0,0,0,0,24,230,9,Y,,,0
11-Oct,58,Pine,2580,1,EAST CENTRAL SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,10,R,1,All Categories,All Students,N,62,44,18,71,29,52.4,6.7,18.9,3.9,10,1.3,49.9-54.9,0,0,0,0,0,0,0,71,775,9,Y,,,0
11-Oct,60,Polk,2609,1,WIN-E-MAC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,20,17,3,85,15,58.1,7.3,21,4.1,10.4,2.3,53.5-62.7,0,0,0,0,0,0,0,22,441,9,Y,,,0
11-Oct,68,Roseau,2683,1,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,39,32,7,82.1,17.9,58.6,7.2,20.8,4.1,13.7,2.2,54.3-62.9,0,0,0,0,0,0,0,41,432,9,Y,,,0
11-Oct,86,Wright,2687,1,HOWARD LAKE-WAVERLY-WINSTED,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,82,67,15,81.7,18.3,54.5,7.1,19.6,4.2,7.8,0.9,52.8-56.2,0,0,0,0,0,0,0,89,1063,9,Y,,,0
11-Oct,59,Pipestone,2689,1,PIPESTONE AREA SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,74,56,18,75.7,24.3,54.5,7.1,19.7,3.9,9.3,1.1,52.4-56.6,0,0,0,0,0,0,0,75,1119,9,Y,,,0
11-Oct,69,St. Louis,2711,1,MESABI EAST SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,52,42,10,80.8,19.2,55,7,19.8,4.2,8.8,1.2,52.6-57.4,0,0,0,0,0,0,1,55,845,9,Y,,,0
11-Oct,46,Martin,2752,1,FAIRMONT AREA SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,125,103,22,82.4,17.6,55.9,7,20.2,4.1,11.7,1,53.9-57.9,2,0,0,0,0,0,0,135,1676,9,Y,,,0
11-Oct,77,Todd,2753,1,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,N,81,60,21,74.1,25.9,54.3,6.8,19.4,3.9,11.9,1.3,51.7-56.9,0,0,0,0,0,0,0,103,1004,9,Y,,,0
11-Oct,64,Redwood,2754,1,CEDAR MOUNTAIN SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,34,22,12,64.7,35.3,54.6,6.6,19.9,3.8,10.7,1.8,51.0-58.2,0,0,0,0,0,0,0,37,480,9,Y,,,0
11-Oct,77,Todd,2759,1,EAGLE VALLEY PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,Y,8,,,,,,,,,,,,,,,,,,,14,287,9,Y,,,0
11-Oct,79,Wabasha,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,72,61,11,84.7,15.3,59.2,7.6,21,4.3,10.6,1.2,56.8-61.6,0,0,0,0,0,0,0,75,1071,9,Y,,,0
11-Oct,81,Waseca,2835,1,JANESVILLE-WALDORF-PEMBERTON,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,47,33,14,70.2,29.8,53.5,6.7,19.4,3.7,10.9,1.6,50.4-56.6,0,0,0,0,0,0,0,51,557,9,Y,,,0
11-Oct,37,Lac qui Parle,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.,0,All Schools,6,06W,GRAD,20110412,10,R,1,All Categories,All Students,N,80,70,10,87.5,12.5,56.6,7.3,20.5,4.3,8.5,0.9,54.7-58.5,0,0,0,0,0,0,0,88,798,9,Y,,,0
11-Oct,54,Norman,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,41,35,6,85.4,14.6,56.5,7.5,20.2,4.2,9.3,1.5,53.6-59.4,1,0,0,0,0,0,0,43,535,9,Y,,,0
11-Oct,45,Marshall,2856,1,STEPHEN-ARGYLE CENTRAL SCHOOLS,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,30,24,6,80,20,56.1,7,20.3,4.1,11,2,52.2-60.0,0,0,0,0,0,0,1,30,352,9,Y,,,0
11-Oct,43,McLeod,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20110412,10,R,1,All Categories,All Students,N,141,123,18,87.2,12.8,59.5,7.3,21.5,4.3,10.7,0.9,57.7-61.3,0,0,0,0,0,0,0,153,1739,9,Y,,,0
11-Oct,22,Faribault,2860,1,BLUE EARTH AREA PUBLIC SCHOOL,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,99,83,16,83.8,16.2,57.8,7.5,20.4,4.1,11.9,1.2,55.4-60.2,0,0,0,0,0,0,0,113,1262,9,Y,,,0
11-Oct,17,Cottonwood,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,36,32,4,88.9,11.1,58.6,7.4,21.4,4.1,9.7,1.6,55.4-61.8,0,0,0,0,0,0,0,39,435,9,Y,,,0
11-Oct,24,Freeborn,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,31,19,12,61.3,38.7,52.6,6.8,18.7,3.7,10.9,2,48.7-56.5,0,0,0,0,0,0,0,32,305,9,Y,,,0
11-Oct,6,Big Stone,2888,1,CLINTON-GRACEVILLE-BEARDSLEY,0,All Schools,6,06W,GRAD,20110412,10,R,1,All Categories,All Students,N,26,23,3,88.5,11.5,57.3,7,21.1,4.3,8.7,1.7,54.0-60.6,0,0,0,0,0,0,0,27,375,9,Y,,,0
11-Oct,3,Becker,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,48,29,19,60.4,39.6,52.6,6.5,19,3.9,9.9,1.4,49.8-55.4,1,0,0,0,0,0,0,55,627,9,Y,,,0
11-Oct,65,Renville,2890,1,RENVILLE COUNTY WEST SCHOOL DIST.,0,All Schools,6,06E,GRAD,20110412,10,R,1,All Categories,All Students,N,41,30,11,73.2,26.8,54.3,6.7,20.1,3.7,9.8,1.5,51.3-57.3,0,0,0,0,0,0,0,43,509,9,Y,,,0
11-Oct,32,Jackson,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,76,63,13,82.9,17.1,57.1,7.3,20.4,4.2,10.3,1.2,54.8-59.4,0,0,0,0,0,0,0,82,1135,9,Y,,,0
11-Oct,64,Redwood,2897,1,REDWOOD AREA SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,90,61,29,67.8,32.2,52.9,6.7,18.8,3.8,11.1,1.2,50.6-55.2,0,0,0,0,0,0,0,98,1163,9,Y,,,0
11-Oct,17,Cottonwood,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,40,29,11,72.5,27.5,50.6,6,19,3.4,10.5,1.7,47.4-53.8,1,0,0,0,0,0,0,39,465,9,Y,,,0
11-Oct,79,Wabasha,2899,1,PLAINVIEW-ELGIN-MILLVILLE,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,121,93,28,76.9,23.1,56.1,7.1,20,4.1,11.2,1,54.1-58.1,0,0,0,0,0,0,0,126,1489,9,Y,,,0
11-Oct,41,Lincoln,2902,1,RTR PUBLIC SCHOOLS,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,39,37,2,94.9,5.1,60.5,7.7,21.9,4.3,9.2,1.5,57.6-63.4,0,0,0,0,0,0,0,41,532,9,Y,,,0
11-Oct,6,Big Stone,2903,1,ORTONVILLE PUBLIC SCHOOLS,0,All Schools,6,06W,GRAD,20110412,10,R,1,All Categories,All Students,N,53,38,15,71.7,28.3,54.2,6.9,19.3,4,11.5,1.6,51.1-57.3,0,0,0,0,0,0,0,55,517,9,Y,,,0
11-Oct,42,Lyon,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,64,51,13,79.7,20.3,56,6.9,20.1,4.1,12.3,1.5,53.0-59.0,0,0,0,0,0,0,0,68,784,9,Y,,,0
11-Oct,62,Ramsey,4000,7,CITY ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,Y,2,,,,,,,,,,,,,,,,,,,3,111,9,Y,,,0
11-Oct,82,Washington,4003,7,"NEW HEIGHTS SCHOOL, INC.",0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,17,8,9,47.1,52.9,47.2,5.8,17.1,3.1,12.7,3.1,41.1-53.3,0,0,0,1,0,0,0,18,139,9,Y,,,0
11-Oct,62,Ramsey,4005,7,METRO DEAF SCH-MN NORTH STAR ACAD,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,Y,5,,,,,,,,,,,,,,,,,,,5,90,9,Y,,,0
11-Oct,72,Sibley,4007,7,MINNESOTA NEW COUNTRY SCHOOL,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,17,12,5,70.6,29.4,53.5,6.5,19.2,4.3,10.8,2.6,48.4-58.6,1,0,0,0,0,0,0,22,113,9,Y,,,0
11-Oct,2,Anoka,4008,7,PACT CHARTER SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,50,42,8,84,16,59.1,7.7,20.6,4.1,12.1,1.7,55.8-62.4,0,0,0,0,0,0,0,49,646,9,Y,,,0
11-Oct,62,Ramsey,4015,7,COMMUNITY OF PEACE ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,56,30,26,53.6,46.4,47.9,5.8,17.5,3.3,9.2,1.2,45.5-50.3,0,0,0,0,0,0,0,61,689,9,Y,,,0
11-Oct,27,Hennepin,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,379,246,133,64.9,35.1,52.9,6.7,18.6,3.9,12.6,0.6,51.6-54.2,1,0,4,2,0,0,0,294,3295,9,Y,,,0
11-Oct,87,Yellow Medicine,4026,7,E.C.H.O. CHARTER SCHOOL,0,All Schools,6,06W,GRAD,20110412,10,R,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,18,192,9,Y,,,0
11-Oct,62,Ramsey,4027,7,HIGHER GROUND ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,26,15,11,57.7,42.3,49,6.1,18.2,3.2,8.4,1.7,45.8-52.2,0,0,0,0,0,0,0,36,662,9,Y,,,0
11-Oct,62,Ramsey,4031,7,JENNINGS COMMUNITY LEARNING CENTER,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,8,64,9,Y,,,0
11-Oct,62,Ramsey,4036,7,FACE TO FACE ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,14,7,7,50,50,50.9,6.3,18.1,3.6,11.6,3.1,44.8-57.0,0,0,0,0,0,0,0,15,68,9,Y,,,0
11-Oct,62,Ramsey,4039,7,HIGH SCHOOL FOR RECORDING ARTS,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,34,6,28,17.6,82.4,43.4,5.2,15.2,3.1,9.7,1.7,40.1-46.7,0,0,0,1,0,0,0,32,220,9,Y,,,0
11-Oct,82,Washington,4043,7,MATH AND SCIENCE ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,34,34,0,100,0,64.8,8.5,23.1,4.1,7.6,1.3,62.2-67.4,0,0,0,0,0,0,0,38,354,9,Y,,,0
11-Oct,21,Douglas,4045,7,LAKES AREA CHARTER SCHOOL,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,10,7,3,70,30,49.7,6.7,17.2,3.7,12.5,4,41.9-57.5,1,0,0,0,0,0,0,7,51,9,Y,,,0
11-Oct,69,St. Louis,4046,7,LAKE SUPERIOR HIGH SCHOOL,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,17,93,9,Y,,,0
11-Oct,73,Stearns,4048,7,GREAT RIVER EDUCATION CENTER,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,15,5,10,33.3,66.7,46.1,5.9,15.9,3.4,9.4,2.4,41.4-50.8,0,0,0,0,0,0,0,8,37,9,Y,,,0
11-Oct,2,Anoka,4049,7,NORTHWEST PASSAGE HIGH SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,24,12,12,50,50,44.5,5.6,15.7,3.2,11.1,2.3,40.1-48.9,0,0,1,2,0,0,0,25,179,9,Y,,,0
11-Oct,27,Hennepin,4052,7,FOUR DIRECTIONS CHARTER SCHOOLS,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,16,2,14,12.5,87.5,37.4,3.7,13,2.4,11.8,3,31.6-43.2,0,0,0,0,0,0,0,27,98,9,Y,,,0
11-Oct,82,Washington,4053,7,NORTH LAKES ACADEMY,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,41,36,5,87.8,12.2,58,7.2,20.8,4.3,11.1,1.7,54.6-61.4,0,0,0,0,0,0,0,48,314,9,Y,,,0
11-Oct,55,Olmsted,4056,7,ROCHESTER OFF-CAMPUS CHARTER HIGH,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,31,17,14,54.8,45.2,47.4,5.7,17,3.7,11.4,2,43.4-51.4,0,1,0,1,0,0,0,30,110,9,Y,,,0
11-Oct,27,Hennepin,4057,7,EL COLEGIO CHARTER SCHOOL,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,18,3,15,16.7,83.3,36.1,3.8,12.3,2.2,11.8,2.8,30.6-41.6,0,0,0,0,0,0,0,21,79,9,Y,,,0
11-Oct,55,Olmsted,4061,7,STUDIO ACADEMY CHARTER SCHOOL,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,25,11,14,44,56,48.9,6.3,16.8,3.6,11.2,2.2,44.5-53.3,0,0,0,0,0,0,0,20,89,9,Y,,,0
11-Oct,85,Winona,4064,7,RIVERWAY LEARNING COMMUNITY CHTR,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,9,85,9,Y,,,0
11-Oct,7,Blue Earth,4066,7,RIVERBEND ACADEMY,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,Y,4,,,,,,,,,,,,,,,,,,,2,60,9,Y,,,0
