fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
13-Dec,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,Korean,26,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",70,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,Lingala,67,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,Amharic,63,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,French,15,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",7,7,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,"English, Creolized",57,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",28,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,Spanish,45,80,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Adangme,83,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Japanese,24,5,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Hindi ,19,8,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Spanish,45,155,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Turkish,48,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",74,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Not Specific,52,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Bulgarian,64,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Telugu,119,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Cantonese,108,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Portuguese,38,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Hausa,144,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Korean,26,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",70,10,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,English,11,11983,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,"English, Creolized",57,28,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,"Indonesian, Bahasa Indonesian",32,3,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Somali,69,3,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Lithuanian,31,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Thai,47,6,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",28,37,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Finnish,14,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,French,15,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",5,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Hmong,20,41,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Bosnian,41,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Bengali,10,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Vietnamese,51,14,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Russian,40,151,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Cebuano,36,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Swedish,46,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Amharic,63,8,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Mandingo,302,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",7,8,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Ukrainian,49,17,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,German,17,3,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Arabic,2,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Tigrinya,71,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,Urdu,122,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,738,1,HOLDINGFORD PUBLIC SCHOOL DISTRICT,English,11,997,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,739,1,KIMBALL PUBLIC SCHOOL DISTRICT,English,11,664,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,739,1,KIMBALL PUBLIC SCHOOL DISTRICT,Spanish,45,1,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,739,1,KIMBALL PUBLIC SCHOOL DISTRICT,Georgian,82,1,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,739,1,KIMBALL PUBLIC SCHOOL DISTRICT,French,15,1,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,740,1,MELROSE PUBLIC SCHOOL DISTRICT,Thai,47,1,73,Stearns                                      ,07W,4,Outstate - Enrollment between 1000 and 1999
13-Dec,740,1,MELROSE PUBLIC SCHOOL DISTRICT,Russian,40,1,73,Stearns                                      ,07W,4,Outstate - Enrollment between 1000 and 1999
13-Dec,740,1,MELROSE PUBLIC SCHOOL DISTRICT,Nuer,76,3,73,Stearns                                      ,07W,4,Outstate - Enrollment between 1000 and 1999
13-Dec,740,1,MELROSE PUBLIC SCHOOL DISTRICT,German,17,3,73,Stearns                                      ,07W,4,Outstate - Enrollment between 1000 and 1999
13-Dec,740,1,MELROSE PUBLIC SCHOOL DISTRICT,English,11,1031,73,Stearns                                      ,07W,4,Outstate - Enrollment between 1000 and 1999
13-Dec,740,1,MELROSE PUBLIC SCHOOL DISTRICT,Spanish,45,272,73,Stearns                                      ,07W,4,Outstate - Enrollment between 1000 and 1999
13-Dec,741,1,PAYNESVILLE PUBLIC SCHOOL DISTRICT,Spanish,45,8,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,741,1,PAYNESVILLE PUBLIC SCHOOL DISTRICT,English,11,985,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,741,1,PAYNESVILLE PUBLIC SCHOOL DISTRICT,Russian,40,1,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Japanese,24,5,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,French,15,8,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",28,62,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,German,17,3,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Arabic,2,38,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",7,23,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Konkani,114,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Portuguese,38,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Thai,47,2,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Spanish,45,255,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Anuak,103,21,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Cebuano,36,6,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Mandingo,302,2,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Vietnamese,51,104,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Farsi ,13,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Danish,9,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Russian,40,4,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",70,16,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Lingala,67,2,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Herero,248,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Kalmyk-Oirat,261,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Sinhala,58,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Turkish,48,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Korean,26,7,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",42,4,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Not Specific,52,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Mongolian,25,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Bosnian,41,2,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Nuer,76,57,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",74,53,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Albanian,72,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Balinese,86,2,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Bengali,10,8,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Bulgarian,64,2,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Yoruba,75,3,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",5,10,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Hindi ,19,4,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Brahui,111,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Ndebele,99,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Hmong,20,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Amharic,63,2,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,English,11,7883,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Gujarati,112,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Somali,69,940,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Tamil,118,2,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Xhosa,397,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Urdu,122,2,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,Afrikaans,1,1,73,Stearns                                      ,07W,3,Outstate - Enrollment 2000 or more
13-Dec,743,1,SAUK CENTRE PUBLIC SCHOOL DISTRICT,Bengali,10,1,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,743,1,SAUK CENTRE PUBLIC SCHOOL DISTRICT,English,11,920,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,743,1,SAUK CENTRE PUBLIC SCHOOL DISTRICT,Spanish,45,33,73,Stearns                                      ,07W,5,Outstate - Enrollment between 500 and 999
13-Dec,745,1,ALBANY PUBLIC SCHOOL DISTRICT,Hindi ,19,1,73,Stearns                                      ,07W,4,Outstate - Enrollment between 1000 and 1999
13-Dec,745,1,ALBANY PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",7,2,73,Stearns                                      ,07W,4,Outstate - Enrollment between 1000 and 1999
13-Dec,745,1,ALBANY PUBLIC SCHOOL DISTRICT,Dutch,33,3,73,Stearns                                      ,07W,4,Outstate - Enrollment between 1000 and 1999
13-Dec,745,1,ALBANY PUBLIC SCHOOL DISTRICT,Spanish,45,25,73,Stearns                                      ,07W,4,Outstate - Enrollment between 1000 and 1999
