districtNumber,districtType,districtName,year,percentTakers
0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST.,2010,0.22826086956521738
0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT,2010,0.10416666666666667
0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,2010,0.17829457364341086
0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,2010,0.11688311688311688
0447,01,GRYGLA PUBLIC SCHOOL DISTRICT,2010,0.125
0458,01,TRUMAN PUBLIC SCHOOL DISTRICT,2010,0.13924050632911392
0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT,2010,0.19907407407407407
0465,01,LITCHFIELD PUBLIC SCHOOL DISTRICT,2010,0.2018140589569161
0466,01,DASSEL-COKATO PUBLIC SCHOOL DIST.,2010,0.21388367729831145
0473,01,ISLE PUBLIC SCHOOL DISTRICT,2010,0.18110236220472442
0477,01,PRINCETON PUBLIC SCHOOL DISTRICT,2010,0.1554140127388535
0480,01,ONAMIA PUBLIC SCHOOL DISTRICT,2010,0.07177033492822966
0482,01,LITTLE FALLS PUBLIC SCHOOL DISTRICT,2010,0.16741405082212257
0484,01,PIERZ PUBLIC SCHOOL DISTRICT,2010,0.2054263565891473
0485,01,ROYALTON PUBLIC SCHOOL DISTRICT,2010,0.15028901734104047
0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT,2010,0.08264462809917356
0487,01,UPSALA PUBLIC SCHOOL DISTRICT,2010,0.20535714285714285
0492,01,AUSTIN PUBLIC SCHOOL DISTRICT,2010,0.157487922705314
0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,2010,0.16883116883116883
0497,01,LYLE PUBLIC SCHOOL DISTRICT,2010,0.0851063829787234
0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS,2010,0.25
0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT,2010,0.2653061224489796
0505,01,FULDA PUBLIC SCHOOL DISTRICT,2010,0.2727272727272727
0507,01,NICOLLET PUBLIC SCHOOL DISTRICT,2010,0.2839506172839506
0508,01,ST. PETER PUBLIC SCHOOL DISTRICT,2010,0.2036613272311213
0511,01,ADRIAN PUBLIC SCHOOL DISTRICT,2010,0.2645161290322581
0514,01,ELLSWORTH PUBLIC SCHOOL DISTRICT,2010,0.20754716981132076
0518,01,WORTHINGTON PUBLIC SCHOOL DISTRICT,2010,0.14762741652021089
0531,01,BYRON PUBLIC SCHOOL DISTRICT,2010,0.2191780821917808
0533,01,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,2010,0.24561403508771928
0534,01,STEWARTVILLE PUBLIC SCHOOL DISTRICT,2010,0.20911528150134048
0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,2010,0.20711183496199784
0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,2010,0.26666666666666666
0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,2010,0.17010309278350516
0545,01,HENNING PUBLIC SCHOOL DISTRICT,2010,0.14942528735632185
0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,2010,0.1702127659574468
0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,2010,0.1673469387755102
0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,2010,0.22009569377990432
0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT,2010,0.13709677419354838
0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST.,2010,0.1901840490797546
0561,01,GOODRIDGE PUBLIC SCHOOL DISTRICT,2010,0.047619047619047616
0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,2010,0.1762295081967213
0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,2010,0.1523809523809524
0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,2010,0.13216957605985039
0581,01,EDGERTON PUBLIC SCHOOL DISTRICT,2010,0.21348314606741572
0592,01,CLIMAX-SHELLY PUBLIC SCHOOLS,2010,0.2222222222222222
0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,2010,0.1977077363896848
0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,2010,0.1784841075794621
0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT,2010,0.15454545454545454
0600,01,FISHER PUBLIC SCHOOL DISTRICT,2010,0.16901408450704225
0601,01,FOSSTON PUBLIC SCHOOL DISTRICT,2010,0.21768707482993196
0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,2010,0.2167327803822575
0622,01,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS,2010,0.19390402075226978
0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT,2010,0.2272449602932193
0624,01,WHITE BEAR LAKE SCHOOL DISTRICT,2010,0.1926829268292683
0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,2010,0.15918546091526167
0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,2010,0.18478260869565216
0640,01,WABASSO PUBLIC SCHOOL DISTRICT,2010,0.22413793103448276
0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,2010,0.15121951219512195
0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,2010,0.2527147087857848
0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,2010,0.15853658536585366
0676,01,BADGER PUBLIC SCHOOL DISTRICT,2010,0.18604651162790697
0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,2010,0.2236842105263158
0690,01,WARROAD PUBLIC SCHOOL DISTRICT,2010,0.11920529801324503
0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,2010,0.15827338129496402
0696,01,ELY PUBLIC SCHOOL DISTRICT,2010,0.1958041958041958
0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,2010,0.21686746987951808
0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,2010,0.2277992277992278
0701,01,HIBBING PUBLIC SCHOOL DISTRICT,2010,0.17343173431734318
0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,2010,0.20705882352941177
0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,2010,0.17468354430379746
0709,01,DULUTH PUBLIC SCHOOL DISTRICT,2010,0.17611259033853177
0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,2010,0.11949685534591195
0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,2010,0.218562874251497
0717,01,JORDAN PUBLIC SCHOOL DISTRICT,2010,0.19137466307277629
0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,2010,0.2322661644695543
0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,2010,0.16870064608758076
0721,01,NEW PRAGUE AREA SCHOOLS,2010,0.22565320665083136
0726,01,BECKER PUBLIC SCHOOL DISTRICT,2010,0.1829059829059829
0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,2010,0.16690442225392296
0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,2010,0.19100321313816493
0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT,2010,0.13807531380753138
0739,01,KIMBALL PUBLIC SCHOOL DISTRICT,2010,0.15025906735751296
0740,01,MELROSE PUBLIC SCHOOL DISTRICT,2010,0.2273972602739726
0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,2010,0.21238938053097345
0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,2010,0.16687166871668715
0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT,2010,0.2280130293159609
0745,01,ALBANY PUBLIC SCHOOL DISTRICT,2010,0.1813186813186813
0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,2010,0.25806451612903225
0750,01,ROCORI PUBLIC SCHOOL DISTRICT,2010,0.2048
0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,2010,0.15204678362573099
0761,01,OWATONNA PUBLIC SCHOOL DISTRICT,2010,0.168141592920354
0763,01,MEDFORD PUBLIC SCHOOL DISTRICT,2010,0.20915032679738563
0768,01,HANCOCK PUBLIC SCHOOL DISTRICT,2010,0.25806451612903225
0771,01,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,2010,0.20512820512820512
0775,01,KERKHOVEN-MURDOCK-SUNBURG,2010,0.16233766233766234
0777,01,BENSON PUBLIC SCHOOL DISTRICT,2010,0.14893617021276595
0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.,2010,0.1796875
0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT,2010,0.13414634146341464
0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,2010,0.2912621359223301
0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,2010,0.1524390243902439
0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT,2010,0.23202614379084968
0818,01,VERNDALE PUBLIC SCHOOL DISTRICT,2010,0.13392857142857142
0820,01,SEBEKA PUBLIC SCHOOL DISTRICT,2010,0.22727272727272727
0821,01,MENAHGA PUBLIC SCHOOL DISTRICT,2010,0.1780821917808219
0829,01,WASECA PUBLIC SCHOOL DISTRICT,2010,0.18
0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT,2010,0.19885714285714284
0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT,2010,0.2631004366812227
0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,2010,0.21596858638743455
0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,2010,0.22864651773981604
0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,2010,0.10344827586206896
0837,01,MADELIA PUBLIC SCHOOL DISTRICT,2010,0.1328125
0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,2010,0.23214285714285715
0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,2010,0.2391304347826087
0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,2010,0.22
0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,2010,0.09090909090909091
0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,2010,0.16756756756756758
0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,2010,0.21226415094339623
0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,2010,0.2006079027355623
0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,2010,0.19910514541387025
0877,01,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,2010,0.19150467962562995
0879,01,DELANO PUBLIC SCHOOL DISTRICT,2010,0.28399311531841653
0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,2010,0.171875
0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,2010,0.17989417989417988
0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,2010,0.19886363636363635
0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,2010,0.20768431983385255
0891,01,CANBY PUBLIC SCHOOL DISTRICT,2010,0.24666666666666667
0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,2010,0.15722738799661876
0912,01,MILACA PUBLIC SCHOOL DISTRICT,2010,0.171875
0914,01,ULEN-HITTERDAL PUBLIC SCHOOL DIST,2010,0.22388059701492538
0966,51,WRIGHT TECHNICAL CENTER,2010,NA
2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,2010,0.17777777777777778
2125,01,TRITON SCHOOL DISTRICT,2010,0.1440329218106996
2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.,2010,0.22660098522167488
2135,01,MAPLE RIVER SCHOOL DISTRICT,2010,0.20588235294117646
2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT,2010,0.13917525773195877
2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT,2010,0.1320754716981132
2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,2010,0.13592233009708737
2144,01,CHISAGO LAKES SCHOOL DISTRICT,2010,0.18047673098751418
2149,01,MINNEWASKA SCHOOL DISTRICT,2010,0.18874172185430463
2154,01,EVELETH-GILBERT SCHOOL DISTRICT,2010,0.1394422310756972
2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,2010,0.15807560137457044
2159,01,BUFFALO LK-HECTOR-STEWART PUBLIC SC,2010,0.16901408450704225
2164,01,DILWORTH-GLYNDON-FELTON,2010,0.20152091254752852
2165,01,HINCKLEY-FINLAYSON SCHOOL DISTRICT,2010,0.12931034482758622
2167,01,LAKEVIEW SCHOOL DISTRICT,2010,0.24786324786324787
2168,01,NRHEG SCHOOL DISTRICT,2010,0.1813953488372093
2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST.,2010,0.21808510638297873
2170,01,STAPLES-MOTLEY SCHOOL DISTRICT,2010,0.1503957783641161
2171,01,KITTSON CENTRAL SCHOOL DISTRICT,2010,0.2647058823529412
2172,01,KENYON-WANAMINGO SCHOOL DISTRICT,2010,0.17647058823529413
2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT,2010,0.12408759124087591
2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.,2010,0.2222222222222222
2180,01,MACCRAY SCHOOL DISTRICT,2010,0.25773195876288657
2184,01,LUVERNE PUBLIC SCHOOL DISTRICT,2010,0.21403508771929824
2190,01,YELLOW MEDICINE EAST,2010,0.2245762711864407
2198,01,FILLMORE CENTRAL,2010,0.17307692307692307
2215,01,NORMAN COUNTY EAST SCHOOL DISTRICT,2010,0.2222222222222222
2310,01,SIBLEY EAST SCHOOL DISTRICT,2010,0.1978021978021978
2311,01,CLEARBROOK-GONVICK SCHOOL DISTRICT,2010,0.21428571428571427
2342,01,WEST CENTRAL AREA,2010,0.21390374331550802
2358,01,TRI-COUNTY SCHOOL DISTRICT,2010,0.12962962962962962
2364,01,BELGRADE-BROOTEN-ELROSA SCHOOL DIST,2010,0.18857142857142858
2365,01,G.F.W.,2010,0.20704845814977973
2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT,2010,0.1518324607329843
2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT,2010,0.2398753894080997
2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT,2010,0.22429906542056074
2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT,2010,0.2222222222222222
2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,2010,0.19736842105263158
2536,01,GRANADA HUNTLEY-EAST CHAIN,2010,0.12087912087912088
2580,01,EAST CENTRAL SCHOOL DISTRICT,2010,0.13089005235602094
2609,01,WIN-E-MAC SCHOOL DISTRICT,2010,0.09615384615384616
2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,2010,0.19090909090909092
2687,01,HOWARD LAKE-WAVERLY-WINSTED,2010,0.1474820143884892
2689,01,PIPESTONE AREA SCHOOL DISTRICT,2010,0.2545454545454545
2711,01,MESABI EAST SCHOOL DISTRICT,2010,0.174496644295302
2752,01,FAIRMONT AREA SCHOOL DISTRICT,2010,0.2325056433408578
2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,2010,0.16216216216216217
2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT,2010,0.25
2769,01,MORRIS AREA PUBLIC SCHOOLS,2010,NA
2805,01,ZUMBROTA-MAZEPPA SCHOOL DISTRICT,2010,0.17770034843205576
2835,01,JANESVILLE-WALDORF-PEMBERTON,2010,0.13953488372093023
2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.,2010,0.1794871794871795
2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT,2010,0.23404255319148937
2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,2010,0.2571428571428571
2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,2010,0.19221967963386727
2860,01,BLUE EARTH AREA PUBLIC SCHOOL,2010,0.17763157894736842
2884,01,RED ROCK CENTRAL SCHOOL DISTRICT,2010,0.20175438596491227
2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT,2010,0.15384615384615385
2888,01,CLINTON-GRACEVILLE-BEARDSLEY,2010,0.18627450980392157
2889,01,LAKE PARK AUDUBON SCHOOL DISTRICT,2010,0.24285714285714285
2890,01,RENVILLE COUNTY WEST SCHOOL DIST.,2010,0.23076923076923078
2895,01,JACKSON COUNTY CENTRAL SCHOOL DIST.,2010,0.22761194029850745
2897,01,REDWOOD AREA SCHOOL DISTRICT,2010,0.18095238095238095
2898,01,WESTBROOK-WALNUT GROVE SCHOOLS,2010,0.23648648648648649
2899,01,PLAINVIEW-ELGIN-MILLVILLE,2010,0.2144702842377261
2902,01,RTR PUBLIC SCHOOLS,2010,0.24087591240875914
2903,01,ORTONVILLE PUBLIC SCHOOLS,2010,0.2709677419354839
2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT,2010,0.17727272727272728
2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH,2010,NA
2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS,2010,NA
0001,03,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,2010,0.03614877616793937
0001,01,AITKIN PUBLIC SCHOOL DISTRICT,2009,0.1779935275080906
0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,2009,0.11627906976744186
0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,2009,0.13513513513513514
0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,2009,0.18252933507170796
0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,2009,0.19431051108968178
0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,2009,0.21734296831573097
0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,2009,0.13146233382570163
0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,2009,0.16951566951566951
0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,2009,0.15610859728506787
0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,2009,0.13525305410122165
0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,2009,0.1688888888888889
0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,2009,0.1409090909090909
0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,2009,0.1875
0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,2009,0.15789473684210525
0036,01,KELLIHER PUBLIC SCHOOL DISTRICT,2009,0.17647058823529413
0038,01,RED LAKE PUBLIC SCHOOL DISTRICT,2009,0.026755852842809364
0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS,2009,0.20326086956521738
0051,01,FOLEY PUBLIC SCHOOL DISTRICT,2009,0.18361581920903955
0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,2009,0.2556390977443609
0077,01,MANKATO PUBLIC SCHOOL DISTRICT,2009,0.212934716290421
0081,01,COMFREY PUBLIC SCHOOL DISTRICT,2009,0.24390243902439024
0084,01,SLEEPY EYE PUBLIC SCHOOL DISTRICT,2009,0.13793103448275862
0085,01,SPRINGFIELD PUBLIC SCHOOL DISTRICT,2009,0.17575757575757575
0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,2009,0.20810313075506445
0091,01,BARNUM PUBLIC SCHOOL DISTRICT,2009,0.17159763313609466
0093,01,CARLTON PUBLIC SCHOOL DISTRICT,2009,0.12422360248447205
0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,2009,0.15867768595041323
0095,01,CROMWELL-WRIGHT PUBLIC SCHOOLS,2009,0.08235294117647059
0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT,2009,0.1978021978021978
0099,01,ESKO PUBLIC SCHOOL DISTRICT,2009,0.24814814814814815
0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT,2009,0.18421052631578946
0108,01,CENTRAL PUBLIC SCHOOL DISTRICT,2009,0.19494584837545126
0110,01,WACONIA PUBLIC SCHOOL DISTRICT,2009,0.2610619469026549
0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,2009,0.27249357326478146
0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,2009,0.2361183186299948
0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,2009,0.15
0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,2009,0.06751054852320675
0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,2009,0.15897435897435896
0118,01,NORTHLAND COMMUNITY SCHOOLS,2009,0.07857142857142857
0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,2009,0.18696883852691218
0138,01,NORTH BRANCH PUBLIC SCHOOLS,2009,0.1408308004052685
0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,2009,0.18777292576419213
0146,01,BARNESVILLE PUBLIC SCHOOL DIST.,2009,0.22023809523809523
0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,2009,0.22169811320754718
0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,2009,0.18943396226415093
0162,01,BAGLEY PUBLIC SCHOOL DISTRICT,2009,0.1875
0166,01,COOK COUNTY PUBLIC SCHOOLS,2009,0.16049382716049382
0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS,2009,0.09803921568627451
0177,01,WINDOM PUBLIC SCHOOL DISTRICT,2009,0.21658986175115208
0181,01,BRAINERD PUBLIC SCHOOL DISTRICT,2009,0.14078794901506372
0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST.,2009,0.13355048859934854
0186,01,PEQUOT LAKES PUBLIC SCHOOLS,2009,0.1721311475409836
0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,2009,0.1836
0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,2009,0.1994991652754591
0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,2009,0.25675175730669625
0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,2009,0.1640625
0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,2009,0.23947750362844702
0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,2009,0.21365248226950354
0199,01,INVER GROVE HEIGHTS SCHOOLS,2009,0.16243093922651933
0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,2009,0.20676100628930819
0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,2009,0.17142857142857143
0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,2009,0.21749408983451538
0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,2009,0.23583934088568487
0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,2009,0.2810810810810811
0227,01,CHATFIELD PUBLIC SCHOOLS,2009,0.25663716814159293
0229,01,LANESBORO PUBLIC SCHOOL DISTRICT,2009,0.19101123595505617
0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.,2009,0.17647058823529413
0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS,2009,0.1935483870967742
0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,2009,0.12989921612541994
0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,2009,0.17708333333333334
0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,2009,0.2229299363057325
0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,2009,0.2138728323699422
0255,01,PINE ISLAND PUBLIC SCHOOL DIST.,2009,0.20146520146520147
0256,01,RED WING PUBLIC SCHOOL DISTRICT,2009,0.19080779944289694
0261,01,ASHBY PUBLIC SCHOOL DISTRICT,2009,0.15584415584415584
0264,01,HERMAN-NORCROSS SCHOOL DISTRICT,2009,0.1111111111111111
0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,2009,0.25400213447171827
0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT,2009,0.20023373587845733
0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,2009,0.25753198514238546
0273,01,EDINA PUBLIC SCHOOL DISTRICT,2009,0.28004410143329656
0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,2009,0.27204853009799346
0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,2009,0.24904942965779467
0278,01,ORONO PUBLIC SCHOOL DISTRICT,2009,0.26049204052098407
0279,01,OSSEO PUBLIC SCHOOL DISTRICT,2009,0.21154991069656678
0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT,2009,0.18359739049394222
0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT,2009,0.189621409921671
0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS,2009,0.23008849557522124
0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST.,2009,0.2056451612903226
0284,01,WAYZATA PUBLIC SCHOOL DISTRICT,2009,0.26733870967741935
0286,01,BROOKLYN CENTER SCHOOL DISTRICT,2009,0.0945945945945946
0294,01,HOUSTON PUBLIC SCHOOL DISTRICT,2009,0.09041095890410959
0297,01,SPRING GROVE SCHOOL DISTRICT,2009,0.15
0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT,2009,0.2029520295202952
0300,01,LA CRESCENT-HOKAH SCHOOL DISTRICT,2009,0.22298850574712645
0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,2009,0.07042253521126761
0308,01,NEVIS PUBLIC SCHOOL DISTRICT,2009,0.18253968253968253
0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,2009,0.16224188790560473
0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,2009,0.1650485436893204
0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,2009,0.11811023622047244
0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,2009,0.15126050420168066
0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,2009,0.15829383886255924
0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,2009,0.09375
0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,2009,0.2222222222222222
0332,01,MORA PUBLIC SCHOOL DISTRICT,2009,0.1603563474387528
0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,2009,0.13836477987421383
0345,01,NEW LONDON-SPICER SCHOOL DISTRICT,2009,0.19861431870669746
0347,01,WILLMAR PUBLIC SCHOOL DISTRICT,2009,0.15004840271055178
0356,01,LANCASTER PUBLIC SCHOOL DISTRICT,2009,0.2608695652173913
0361,01,INTERNATIONAL FALLS SCHOOL DISTRICT,2009,0.12609970674486803
0362,01,LITTLEFORK-BIG FALLS SCHOOL DIST.,2009,0.20212765957446807
0363,01,SOUTH KOOCHICHING SCHOOL DISTRICT,2009,0.08421052631578947
0378,01,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,2009,0.2
0381,01,LAKE SUPERIOR PUBLIC SCHOOL DIST.,2009,0.18341708542713567
0390,01,LAKE OF THE WOODS SCHOOL DISTRICT,2009,0.21052631578947367
0391,01,CLEVELAND PUBLIC SCHOOL DISTRICT,2009,0.2653061224489796
0402,01,HENDRICKS PUBLIC SCHOOL DISTRICT,2009,NA
0413,01,MARSHALL PUBLIC SCHOOL DISTRICT,2009,0.24303405572755418
0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT,2009,0.17647058823529413
0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT,2009,0.21080368906455862
0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST.,2009,0.17757009345794392
0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT,2009,0.09554140127388536
0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,2009,0.19402985074626866
0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,2009,0.1728395061728395
0447,01,GRYGLA PUBLIC SCHOOL DISTRICT,2009,0.06349206349206349
0458,01,TRUMAN PUBLIC SCHOOL DISTRICT,2009,0.13636363636363635
0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT,2009,0.17452830188679244
0465,01,LITCHFIELD PUBLIC SCHOOL DISTRICT,2009,0.17865429234338748
0466,01,DASSEL-COKATO PUBLIC SCHOOL DIST.,2009,0.1864406779661017
0473,01,ISLE PUBLIC SCHOOL DISTRICT,2009,0.11940298507462686
