DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
13-14,62,Ramsey                                       ,4132,07,TWIN CITIES ACADEMY HIGH SCHOOL    ,000, ,11,11,All Grades,206,78,15,11,9,31,206,78,15,11,9,31,, ,09-12,
13-14,27,Hennepin                                     ,4133,07,BEACON PREPARATORY SCHOOL          ,000, ,11,11,06,74,20,2,,,8,74,20,2,,,8,, ,06-08,
13-14,27,Hennepin                                     ,4133,07,BEACON PREPARATORY SCHOOL          ,000, ,11,11,07,76,12,6,,,8,76,12,6,,,8,, ,06-08,
13-14,27,Hennepin                                     ,4133,07,BEACON PREPARATORY SCHOOL          ,000, ,11,11,08,37,4,3,,,8,37,4,3,,,8,, ,06-08,
13-14,27,Hennepin                                     ,4133,07,BEACON PREPARATORY SCHOOL          ,000, ,11,11,All Grades,187,36,11,,,24,187,36,11,,,24,, ,06-08,
13-14,55,Olmsted                                      ,4135,07,ROCHESTER MATH AND SCIENCE ACADEMY ,000, ,11,10,KG,22,20,1,18,18,,22,20,1,18,18,,, ,KG-08,
13-14,55,Olmsted                                      ,4135,07,ROCHESTER MATH AND SCIENCE ACADEMY ,000, ,11,10,01,31,30,,21,21,,31,30,,21,21,,, ,KG-08,
13-14,55,Olmsted                                      ,4135,07,ROCHESTER MATH AND SCIENCE ACADEMY ,000, ,11,10,02,31,31,,27,27,1,31,31,,27,27,1,, ,KG-08,
13-14,55,Olmsted                                      ,4135,07,ROCHESTER MATH AND SCIENCE ACADEMY ,000, ,11,10,03,30,29,,26,26,2,30,29,,26,26,2,, ,KG-08,
13-14,55,Olmsted                                      ,4135,07,ROCHESTER MATH AND SCIENCE ACADEMY ,000, ,11,10,04,44,42,,38,38,1,44,42,,38,38,1,, ,KG-08,
13-14,55,Olmsted                                      ,4135,07,ROCHESTER MATH AND SCIENCE ACADEMY ,000, ,11,10,05,36,36,,33,33,4,36,36,,33,33,4,, ,KG-08,
13-14,55,Olmsted                                      ,4135,07,ROCHESTER MATH AND SCIENCE ACADEMY ,000, ,11,10,06,29,29,,27,27,,29,29,,27,27,,, ,KG-08,
13-14,55,Olmsted                                      ,4135,07,ROCHESTER MATH AND SCIENCE ACADEMY ,000, ,11,10,07,29,27,1,25,25,2,29,27,1,25,25,2,, ,KG-08,
13-14,55,Olmsted                                      ,4135,07,ROCHESTER MATH AND SCIENCE ACADEMY ,000, ,11,10,08,21,21,,18,18,2,21,21,,18,18,2,, ,KG-08,
13-14,55,Olmsted                                      ,4135,07,ROCHESTER MATH AND SCIENCE ACADEMY ,000, ,11,10,All Grades,273,265,2,233,233,12,273,265,2,233,233,12,, ,KG-08,
13-14,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,KG,25,,2,,,1,25,,2,,,1,, ,KG-06,
13-14,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,01,23,,1,,,3,23,,1,,,3,, ,KG-06,
13-14,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,02,29,2,2,,,3,29,2,2,,,3,, ,KG-06,
13-14,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,03,20,1,1,,,,20,1,1,,,,, ,KG-06,
13-14,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,04,22,1,2,,,6,22,1,2,,,6,, ,KG-06,
13-14,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,05,21,1,1,,,10,21,1,1,,,10,, ,KG-06,
13-14,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,06,6,1,,,,3,6,1,,,,3,, ,KG-06,
13-14,86,Wright                                       ,4137,07,SWAN RIVER MONTESSORI CHARTER SCH  ,000, ,07,07W,All Grades,146,6,9,,,26,146,6,9,,,26,, ,KG-06,
13-14,64,Redwood                                      ,4138,07,MILROY AREA CHARTER SCHOOL         ,000, ,06,08,KG,10,2,1,,,,10,2,1,,,,, ,KG-04,
13-14,64,Redwood                                      ,4138,07,MILROY AREA CHARTER SCHOOL         ,000, ,06,08,01,14,3,,,,,14,3,,,,,, ,KG-04,
13-14,64,Redwood                                      ,4138,07,MILROY AREA CHARTER SCHOOL         ,000, ,06,08,02,4,2,,,,,4,2,,,,,, ,KG-04,
13-14,64,Redwood                                      ,4138,07,MILROY AREA CHARTER SCHOOL         ,000, ,06,08,03,10,2,1,,,1,10,2,1,,,1,, ,KG-04,
13-14,64,Redwood                                      ,4138,07,MILROY AREA CHARTER SCHOOL         ,000, ,06,08,04,6,1,2,,,,6,1,2,,,,, ,KG-04,
13-14,64,Redwood                                      ,4138,07,MILROY AREA CHARTER SCHOOL         ,000, ,06,08,All Grades,44,10,4,,,1,44,10,4,,,1,, ,KG-04,
13-14,27,Hennepin                                     ,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,000, ,11,11,KG,30,24,3,,,,30,24,3,,,,, ,KG-08,
13-14,27,Hennepin                                     ,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,000, ,11,11,01,34,29,,,,1,34,29,,,,1,, ,KG-08,
13-14,27,Hennepin                                     ,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,000, ,11,11,02,33,25,4,,,5,33,25,4,,,5,, ,KG-08,
13-14,27,Hennepin                                     ,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,000, ,11,11,03,38,29,5,,,6,38,29,5,,,6,, ,KG-08,
13-14,27,Hennepin                                     ,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,000, ,11,11,04,41,32,6,,,7,41,32,6,,,7,, ,KG-08,
13-14,27,Hennepin                                     ,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,000, ,11,11,05,36,29,2,,,4,36,29,2,,,4,, ,KG-08,
13-14,27,Hennepin                                     ,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,000, ,11,11,06,24,22,,,,6,24,22,,,,6,, ,KG-08,
13-14,27,Hennepin                                     ,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,000, ,11,11,07,24,18,4,,,4,24,18,4,,,4,, ,KG-08,
13-14,27,Hennepin                                     ,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,000, ,11,11,08,21,15,,,,2,21,15,,,,2,, ,KG-08,
13-14,27,Hennepin                                     ,4139,07,LOVEWORKS ACADEMY FOR ARTS         ,000, ,11,11,All Grades,281,223,24,,,35,281,223,24,,,35,, ,KG-08,
13-14,27,Hennepin                                     ,4140,07,YINGHUA ACADEMY                    ,000, ,11,11,KG,109,5,2,1,,2,109,5,2,1,,2,, ,KG-08,
13-14,27,Hennepin                                     ,4140,07,YINGHUA ACADEMY                    ,000, ,11,11,01,110,11,2,3,,5,110,11,2,3,,5,, ,KG-08,
13-14,27,Hennepin                                     ,4140,07,YINGHUA ACADEMY                    ,000, ,11,11,02,98,6,6,5,1,8,98,6,6,5,1,8,, ,KG-08,
13-14,27,Hennepin                                     ,4140,07,YINGHUA ACADEMY                    ,000, ,11,11,03,69,7,2,2,,6,69,7,2,2,,6,, ,KG-08,
13-14,27,Hennepin                                     ,4140,07,YINGHUA ACADEMY                    ,000, ,11,11,04,65,4,2,,,7,65,4,2,,,7,, ,KG-08,
13-14,27,Hennepin                                     ,4140,07,YINGHUA ACADEMY                    ,000, ,11,11,05,56,6,,,,6,56,6,,,,6,, ,KG-08,
13-14,27,Hennepin                                     ,4140,07,YINGHUA ACADEMY                    ,000, ,11,11,06,27,2,1,,,7,27,2,1,,,7,, ,KG-08,
13-14,27,Hennepin                                     ,4140,07,YINGHUA ACADEMY                    ,000, ,11,11,07,17,1,1,,,4,17,1,1,,,4,, ,KG-08,
13-14,27,Hennepin                                     ,4140,07,YINGHUA ACADEMY                    ,000, ,11,11,08,13,2,2,,,2,13,2,2,,,2,, ,KG-08,
13-14,27,Hennepin                                     ,4140,07,YINGHUA ACADEMY                    ,000, ,11,11,All Grades,564,44,18,11,1,47,564,44,18,11,1,47,, ,KG-08,
13-14,19,Dakota                                       ,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,000, ,11,11,KG,44,2,3,3,3,6,44,2,3,3,3,6,, ,KG-08,
13-14,19,Dakota                                       ,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,000, ,11,11,01,48,5,,,,5,48,5,,,,5,, ,KG-08,
13-14,19,Dakota                                       ,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,000, ,11,11,02,45,4,2,1,1,4,45,4,2,1,1,4,, ,KG-08,
13-14,19,Dakota                                       ,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,000, ,11,11,03,46,7,1,2,1,11,46,7,1,2,1,11,, ,KG-08,
13-14,19,Dakota                                       ,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,000, ,11,11,04,42,4,2,,,9,42,4,2,,,9,, ,KG-08,
13-14,19,Dakota                                       ,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,000, ,11,11,05,44,5,2,,,11,44,5,2,,,11,, ,KG-08,
13-14,19,Dakota                                       ,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,000, ,11,11,06,45,7,3,3,1,10,45,7,3,3,1,10,, ,KG-08,
13-14,19,Dakota                                       ,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,000, ,11,11,07,40,8,3,3,3,8,40,8,3,3,3,8,, ,KG-08,
13-14,19,Dakota                                       ,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,000, ,11,11,08,31,5,,1,1,8,31,5,,1,1,8,, ,KG-08,
13-14,19,Dakota                                       ,4141,07,PAIDEIA ACADEMY CHARTER SCHOOL     ,000, ,11,11,All Grades,385,47,16,13,10,72,385,47,16,13,10,72,, ,KG-08,
13-14,73,Stearns                                      ,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,000, ,07,07W,KG,82,25,5,2,2,9,82,25,5,2,2,9,, ,KG-08,
13-14,73,Stearns                                      ,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,000, ,07,07W,01,80,24,6,2,2,7,80,24,6,2,2,7,, ,KG-08,
13-14,73,Stearns                                      ,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,000, ,07,07W,02,60,16,5,1,1,3,60,16,5,1,1,3,, ,KG-08,
13-14,73,Stearns                                      ,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,000, ,07,07W,03,64,21,7,2,2,4,64,21,7,2,2,4,, ,KG-08,
13-14,73,Stearns                                      ,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,000, ,07,07W,04,65,30,7,2,2,12,65,30,7,2,2,12,, ,KG-08,
13-14,73,Stearns                                      ,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,000, ,07,07W,05,49,14,10,3,3,2,49,14,10,3,3,2,, ,KG-08,
13-14,73,Stearns                                      ,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,000, ,07,07W,06,46,19,10,2,2,14,46,19,10,2,2,14,, ,KG-08,
13-14,73,Stearns                                      ,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,000, ,07,07W,07,48,25,6,2,2,9,48,25,6,2,2,9,, ,KG-08,
13-14,73,Stearns                                      ,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,000, ,07,07W,08,33,15,5,2,2,8,33,15,5,2,2,8,, ,KG-08,
13-14,73,Stearns                                      ,4142,07,STRIDE ACADEMY CHARTER SCHOOL      ,000, ,07,07W,All Grades,527,189,61,18,18,68,527,189,61,18,18,68,, ,KG-08,
13-14,27,Hennepin                                     ,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,000, ,11,11,KG,69,39,4,54,53,,69,39,4,54,53,,, ,KG-08,
13-14,27,Hennepin                                     ,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,000, ,11,11,01,59,46,4,51,51,4,59,46,4,51,51,4,, ,KG-08,
13-14,27,Hennepin                                     ,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,000, ,11,11,02,51,32,7,41,41,4,51,32,7,41,41,4,, ,KG-08,
13-14,27,Hennepin                                     ,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,000, ,11,11,03,59,47,5,57,57,3,59,47,5,57,57,3,, ,KG-08,
13-14,27,Hennepin                                     ,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,000, ,11,11,04,44,36,1,41,40,2,44,36,1,41,40,2,, ,KG-08,
13-14,27,Hennepin                                     ,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,000, ,11,11,05,41,28,2,39,39,5,41,28,2,39,39,5,, ,KG-08,
13-14,27,Hennepin                                     ,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,000, ,11,11,06,37,27,3,32,32,7,37,27,3,32,32,7,, ,KG-08,
13-14,27,Hennepin                                     ,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,000, ,11,11,07,38,24,2,27,27,3,38,24,2,27,27,3,, ,KG-08,
13-14,27,Hennepin                                     ,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,000, ,11,11,08,37,29,1,27,27,10,37,29,1,27,27,10,, ,KG-08,
13-14,27,Hennepin                                     ,4143,07,NEW MILLENNIUM ACADEMY CHARTER SCH ,000, ,11,11,All Grades,435,308,29,369,367,38,435,308,29,369,367,38,, ,KG-08,
13-14,72,Sibley                                       ,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,000, ,09,09,KG,7,3,1,,,,7,3,1,,,,, ,KG-06,
13-14,72,Sibley                                       ,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,000, ,09,09,01,6,2,2,,,,6,2,2,,,,, ,KG-06,
13-14,72,Sibley                                       ,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,000, ,09,09,02,4,2,1,,,1,4,2,1,,,1,, ,KG-06,
13-14,72,Sibley                                       ,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,000, ,09,09,03,10,2,,,,2,10,2,,,,2,, ,KG-06,
13-14,72,Sibley                                       ,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,000, ,09,09,04,10,3,,,,5,10,3,,,,5,, ,KG-06,
13-14,72,Sibley                                       ,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,000, ,09,09,05,6,1,1,,,3,6,1,1,,,3,, ,KG-06,
13-14,72,Sibley                                       ,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,000, ,09,09,06,6,3,,,,3,6,3,,,,3,, ,KG-06,
13-14,72,Sibley                                       ,4144,07,GREEN ISLE COMMUNITY SCHOOL        ,000, ,09,09,All Grades,49,16,5,,,14,49,16,5,,,14,, ,KG-06,
13-14,16,Cook                                         ,4145,07,BIRCH GROVE COMMUNITY SCHOOL       ,000, ,03,03,KG,7,2,,,,,7,2,,,,,, ,KG-04,
13-14,16,Cook                                         ,4145,07,BIRCH GROVE COMMUNITY SCHOOL       ,000, ,03,03,01,7,6,,,,2,7,6,,,,2,, ,KG-04,
13-14,16,Cook                                         ,4145,07,BIRCH GROVE COMMUNITY SCHOOL       ,000, ,03,03,02,4,1,1,,,,4,1,1,,,,, ,KG-04,
13-14,16,Cook                                         ,4145,07,BIRCH GROVE COMMUNITY SCHOOL       ,000, ,03,03,03,2,2,,,,1,2,2,,,,1,, ,KG-04,
13-14,16,Cook                                         ,4145,07,BIRCH GROVE COMMUNITY SCHOOL       ,000, ,03,03,04,2,,1,,,1,2,,1,,,1,, ,KG-04,
13-14,16,Cook                                         ,4145,07,BIRCH GROVE COMMUNITY SCHOOL       ,000, ,03,03,All Grades,22,11,2,,,4,22,11,2,,,4,, ,KG-04,
13-14,31,Itasca                                       ,4146,07,NORTHERN LIGHTS COMMUNITY SCHOOL   ,000, ,03,03,06,3,2,1,,,1,3,2,1,,,1,, ,06-12,
13-14,31,Itasca                                       ,4146,07,NORTHERN LIGHTS COMMUNITY SCHOOL   ,000, ,03,03,07,2,2,,,,2,2,2,,,,2,, ,06-12,
13-14,31,Itasca                                       ,4146,07,NORTHERN LIGHTS COMMUNITY SCHOOL   ,000, ,03,03,08,10,8,1,,,4,10,8,1,,,4,, ,06-12,
13-14,31,Itasca                                       ,4146,07,NORTHERN LIGHTS COMMUNITY SCHOOL   ,000, ,03,03,09,24,20,1,,,10,24,20,1,,,10,, ,06-12,
13-14,31,Itasca                                       ,4146,07,NORTHERN LIGHTS COMMUNITY SCHOOL   ,000, ,03,03,10,15,11,,,,4,15,11,,,,4,, ,06-12,
13-14,31,Itasca                                       ,4146,07,NORTHERN LIGHTS COMMUNITY SCHOOL   ,000, ,03,03,11,22,14,5,,,7,22,14,5,,,7,, ,06-12,
13-14,31,Itasca                                       ,4146,07,NORTHERN LIGHTS COMMUNITY SCHOOL   ,000, ,03,03,12,16,12,,,,9,16,12,,,,9,, ,06-12,
13-14,31,Itasca                                       ,4146,07,NORTHERN LIGHTS COMMUNITY SCHOOL   ,000, ,03,03,All Grades,92,69,8,,,37,92,69,8,,,37,, ,06-12,
13-14,27,Hennepin                                     ,4150,07,MINNESOTA ONLINE HIGH SCHOOL       ,000, ,11,11,09,8,3,,1,,2,8,3,,1,,2,, ,09-12,
13-14,27,Hennepin                                     ,4150,07,MINNESOTA ONLINE HIGH SCHOOL       ,000, ,11,11,10,21,3,2,,,3,21,3,2,,,3,, ,09-12,
13-14,27,Hennepin                                     ,4150,07,MINNESOTA ONLINE HIGH SCHOOL       ,000, ,11,11,11,27,5,1,,,7,27,5,1,,,7,, ,09-12,
13-14,27,Hennepin                                     ,4150,07,MINNESOTA ONLINE HIGH SCHOOL       ,000, ,11,11,12,66,8,2,,,11,66,8,2,,,11,, ,09-12,
13-14,27,Hennepin                                     ,4150,07,MINNESOTA ONLINE HIGH SCHOOL       ,000, ,11,11,All Grades,122,19,5,1,,23,122,19,5,1,,23,, ,09-12,
13-14,40,Le Sueur                                     ,4151,07,EDVISIONS OFF CAMPUS SCHOOL        ,000, ,09,09,07,11,2,1,,,1,11,2,1,,,1,, ,07-12,
13-14,40,Le Sueur                                     ,4151,07,EDVISIONS OFF CAMPUS SCHOOL        ,000, ,09,09,08,24,6,1,,,3,24,6,1,,,3,, ,07-12,
13-14,40,Le Sueur                                     ,4151,07,EDVISIONS OFF CAMPUS SCHOOL        ,000, ,09,09,09,15,5,,,,3,15,5,,,,3,, ,07-12,
13-14,40,Le Sueur                                     ,4151,07,EDVISIONS OFF CAMPUS SCHOOL        ,000, ,09,09,10,14,5,,,,3,14,5,,,,3,, ,07-12,
13-14,40,Le Sueur                                     ,4151,07,EDVISIONS OFF CAMPUS SCHOOL        ,000, ,09,09,11,25,6,2,,,9,25,6,2,,,9,, ,07-12,
13-14,40,Le Sueur                                     ,4151,07,EDVISIONS OFF CAMPUS SCHOOL        ,000, ,09,09,12,8,2,,,,4,8,2,,,,4,, ,07-12,
13-14,40,Le Sueur                                     ,4151,07,EDVISIONS OFF CAMPUS SCHOOL        ,000, ,09,09,All Grades,97,26,4,,,23,97,26,4,,,23,, ,07-12,
13-14,62,Ramsey                                       ,4152,07,TWIN CITIES GERMAN IMMERSION CHTR  ,000, ,11,11,KG,74,1,,,,1,74,1,,,,1,, ,KG-08,
13-14,62,Ramsey                                       ,4152,07,TWIN CITIES GERMAN IMMERSION CHTR  ,000, ,11,11,01,71,2,2,1,1,3,71,2,2,1,1,3,, ,KG-08,
13-14,62,Ramsey                                       ,4152,07,TWIN CITIES GERMAN IMMERSION CHTR  ,000, ,11,11,02,49,5,2,,,2,49,5,2,,,2,, ,KG-08,
13-14,62,Ramsey                                       ,4152,07,TWIN CITIES GERMAN IMMERSION CHTR  ,000, ,11,11,03,40,2,1,,,3,40,2,1,,,3,, ,KG-08,
13-14,62,Ramsey                                       ,4152,07,TWIN CITIES GERMAN IMMERSION CHTR  ,000, ,11,11,04,44,4,1,1,1,7,44,4,1,1,1,7,, ,KG-08,
13-14,62,Ramsey                                       ,4152,07,TWIN CITIES GERMAN IMMERSION CHTR  ,000, ,11,11,05,36,4,1,,,5,36,4,1,,,5,, ,KG-08,
13-14,62,Ramsey                                       ,4152,07,TWIN CITIES GERMAN IMMERSION CHTR  ,000, ,11,11,06,29,2,1,,,7,29,2,1,,,7,, ,KG-08,
13-14,62,Ramsey                                       ,4152,07,TWIN CITIES GERMAN IMMERSION CHTR  ,000, ,11,11,07,22,2,1,,,5,22,2,1,,,5,, ,KG-08,
13-14,62,Ramsey                                       ,4152,07,TWIN CITIES GERMAN IMMERSION CHTR  ,000, ,11,11,08,11,,1,,,2,11,,1,,,2,, ,KG-08,
13-14,62,Ramsey                                       ,4152,07,TWIN CITIES GERMAN IMMERSION CHTR  ,000, ,11,11,All Grades,376,22,10,2,2,35,376,22,10,2,2,35,, ,KG-08,
13-14,62,Ramsey                                       ,4153,07,DUGSI ACADEMY                      ,000, ,11,11,KG,49,43,3,39,39,,49,43,3,39,39,,, ,KG-08,
13-14,62,Ramsey                                       ,4153,07,DUGSI ACADEMY                      ,000, ,11,11,01,44,43,,28,28,1,44,43,,28,28,1,, ,KG-08,
13-14,62,Ramsey                                       ,4153,07,DUGSI ACADEMY                      ,000, ,11,11,02,41,40,1,30,30,1,41,40,1,30,30,1,, ,KG-08,
13-14,62,Ramsey                                       ,4153,07,DUGSI ACADEMY                      ,000, ,11,11,03,41,40,1,24,24,,41,40,1,24,24,,, ,KG-08,
13-14,62,Ramsey                                       ,4153,07,DUGSI ACADEMY                      ,000, ,11,11,04,41,40,1,32,32,1,41,40,1,32,32,1,, ,KG-08,
13-14,62,Ramsey                                       ,4153,07,DUGSI ACADEMY                      ,000, ,11,11,05,38,37,,26,26,2,38,37,,26,26,2,, ,KG-08,
13-14,62,Ramsey                                       ,4153,07,DUGSI ACADEMY                      ,000, ,11,11,06,31,31,,16,16,1,31,31,,16,16,1,, ,KG-08,
13-14,62,Ramsey                                       ,4153,07,DUGSI ACADEMY                      ,000, ,11,11,07,38,35,2,18,18,1,38,35,2,18,18,1,, ,KG-08,
13-14,62,Ramsey                                       ,4153,07,DUGSI ACADEMY                      ,000, ,11,11,08,33,31,2,18,18,3,33,31,2,18,18,3,, ,KG-08,
13-14,62,Ramsey                                       ,4153,07,DUGSI ACADEMY                      ,000, ,11,11,All Grades,356,340,10,231,231,10,356,340,10,231,231,10,, ,KG-08,
13-14,44,Mahnomen                                     ,4155,07,NAYTAHWAUSH COMMUNITY SCHOOL       ,000, ,01,02,KG,17,15,1,,,1,17,15,1,,,1,, ,KG-06,
13-14,44,Mahnomen                                     ,4155,07,NAYTAHWAUSH COMMUNITY SCHOOL       ,000, ,01,02,01,15,14,,,,,15,14,,,,,, ,KG-06,
13-14,44,Mahnomen                                     ,4155,07,NAYTAHWAUSH COMMUNITY SCHOOL       ,000, ,01,02,02,16,12,1,,,3,16,12,1,,,3,, ,KG-06,
13-14,44,Mahnomen                                     ,4155,07,NAYTAHWAUSH COMMUNITY SCHOOL       ,000, ,01,02,03,14,13,,,,3,14,13,,,,3,, ,KG-06,
13-14,44,Mahnomen                                     ,4155,07,NAYTAHWAUSH COMMUNITY SCHOOL       ,000, ,01,02,04,15,13,1,,,8,15,13,1,,,8,, ,KG-06,
13-14,44,Mahnomen                                     ,4155,07,NAYTAHWAUSH COMMUNITY SCHOOL       ,000, ,01,02,05,17,17,,,,5,17,17,,,,5,, ,KG-06,
13-14,44,Mahnomen                                     ,4155,07,NAYTAHWAUSH COMMUNITY SCHOOL       ,000, ,01,02,06,11,9,1,,,6,11,9,1,,,6,, ,KG-06,
13-14,44,Mahnomen                                     ,4155,07,NAYTAHWAUSH COMMUNITY SCHOOL       ,000, ,01,02,All Grades,105,93,4,,,26,105,93,4,,,26,, ,KG-06,
13-14,62,Ramsey                                       ,4159,07,SEVEN HILLS CLASSICAL ACADEMY      ,000, ,11,11,KG,100,3,1,7,7,9,100,3,1,7,7,9,, ,KG-05,
13-14,62,Ramsey                                       ,4159,07,SEVEN HILLS CLASSICAL ACADEMY      ,000, ,11,11,01,101,17,5,7,7,11,101,17,5,7,7,11,, ,KG-05,
13-14,62,Ramsey                                       ,4159,07,SEVEN HILLS CLASSICAL ACADEMY      ,000, ,11,11,02,81,9,5,4,4,8,81,9,5,4,4,8,, ,KG-05,
13-14,62,Ramsey                                       ,4159,07,SEVEN HILLS CLASSICAL ACADEMY      ,000, ,11,11,03,76,10,5,4,4,16,76,10,5,4,4,16,, ,KG-05,
13-14,62,Ramsey                                       ,4159,07,SEVEN HILLS CLASSICAL ACADEMY      ,000, ,11,11,04,61,7,,1,,6,61,7,,1,,6,, ,KG-05,
13-14,62,Ramsey                                       ,4159,07,SEVEN HILLS CLASSICAL ACADEMY      ,000, ,11,11,05,54,2,4,2,,9,54,2,4,2,,9,, ,KG-05,
13-14,62,Ramsey                                       ,4159,07,SEVEN HILLS CLASSICAL ACADEMY      ,000, ,11,11,All Grades,473,48,20,25,22,59,473,48,20,25,22,59,, ,KG-05,
13-14,71,Sherburne                                    ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,07,07W,06,76,7,3,,,10,76,7,3,,,10,, ,06-12,
13-14,71,Sherburne                                    ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,07,07W,07,89,6,8,,,10,89,6,8,,,10,, ,06-12,
13-14,71,Sherburne                                    ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,07,07W,08,78,14,4,,,8,78,14,4,,,8,, ,06-12,
13-14,71,Sherburne                                    ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,07,07W,09,87,10,7,,,10,87,10,7,,,10,, ,06-12,
13-14,71,Sherburne                                    ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,07,07W,10,76,4,7,,,7,76,4,7,,,7,, ,06-12,
13-14,71,Sherburne                                    ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,07,07W,11,76,12,6,,,7,76,12,6,,,7,, ,06-12,
13-14,71,Sherburne                                    ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,07,07W,12,46,3,3,,,5,46,3,3,,,5,, ,06-12,
13-14,71,Sherburne                                    ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,07,07W,All Grades,528,56,38,,,57,528,56,38,,,57,, ,06-12,
13-14,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,KG,11,5,,1,1,,11,5,,1,1,,, ,KG-06,
13-14,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,01,32,14,4,1,1,7,32,14,4,1,1,7,, ,KG-06,
13-14,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,02,22,8,3,,,4,22,8,3,,,4,, ,KG-06,
13-14,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,03,24,13,3,,,10,24,13,3,,,10,, ,KG-06,
13-14,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,04,22,9,2,,,11,22,9,2,,,11,, ,KG-06,
13-14,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,05,25,7,4,,,6,25,7,4,,,6,, ,KG-06,
