DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
11-12,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,07        ,0,0,9,7,3,4,3,4,1,0,16,15,30,31,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,08        ,0,0,6,3,2,5,9,8,5,0,22,16,33,38,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,All Grades,8,0,61,55,49,55,46,40,11,7,175,157,314,332,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,KG        ,0,1,1,1,0,0,15,13,14,11,30,26,31,56,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,01        ,0,0,1,1,1,0,8,11,4,5,14,17,22,31,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,02        ,0,0,1,0,1,0,8,5,6,2,16,7,15,23,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,03        ,0,0,0,2,0,0,7,12,6,1,13,15,21,28,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,04        ,1,0,1,0,0,1,8,7,7,3,17,11,18,28,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,05        ,0,0,0,1,0,0,5,10,6,6,11,17,16,28,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,06        ,0,0,3,1,0,0,6,8,3,3,12,12,18,24,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,07        ,0,0,0,0,0,1,4,3,3,1,7,5,8,12,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,08        ,0,0,1,0,0,1,6,10,5,8,12,19,18,31,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,All Grades,1,1,8,6,2,3,67,79,54,40,132,129,167,261,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4031,07,JENNINGS COMMUNITY LEARNING CENTER ,000, ,11,11,08        ,0,0,0,0,0,0,0,0,0,3,0,3,0,3,District,08-12,  , ,  
11-12,62,Ramsey                                       ,4031,07,JENNINGS COMMUNITY LEARNING CENTER ,000, ,11,11,09        ,0,0,0,0,0,0,0,0,1,1,1,1,0,2,District,08-12,  , ,  
11-12,62,Ramsey                                       ,4031,07,JENNINGS COMMUNITY LEARNING CENTER ,000, ,11,11,10        ,1,0,0,0,1,2,1,1,0,3,3,6,6,9,District,08-12,  , ,  
11-12,62,Ramsey                                       ,4031,07,JENNINGS COMMUNITY LEARNING CENTER ,000, ,11,11,11        ,0,0,0,0,1,0,2,0,2,2,5,2,3,7,District,08-12,  , ,  
11-12,62,Ramsey                                       ,4031,07,JENNINGS COMMUNITY LEARNING CENTER ,000, ,11,11,12        ,1,2,1,0,0,1,1,3,17,13,20,19,9,39,District,08-12,  , ,  
11-12,62,Ramsey                                       ,4031,07,JENNINGS COMMUNITY LEARNING CENTER ,000, ,11,11,All Grades,2,2,1,0,2,3,4,4,20,22,29,31,18,60,District,08-12,  , ,  
11-12,27,Hennepin                                     ,4032,07,HARVEST PREP SCHOOL-SEED ACADEMY   ,000, ,11,11,KG        ,0,0,0,0,1,0,38,44,0,0,39,44,83,83,District,KG-06,  , ,  
11-12,27,Hennepin                                     ,4032,07,HARVEST PREP SCHOOL-SEED ACADEMY   ,000, ,11,11,01        ,0,0,0,0,1,0,27,53,0,0,28,53,81,81,District,KG-06,  , ,  
11-12,27,Hennepin                                     ,4032,07,HARVEST PREP SCHOOL-SEED ACADEMY   ,000, ,11,11,02        ,0,0,0,0,0,0,19,41,0,0,19,41,60,60,District,KG-06,  , ,  
11-12,27,Hennepin                                     ,4032,07,HARVEST PREP SCHOOL-SEED ACADEMY   ,000, ,11,11,03        ,0,0,0,0,0,0,19,34,0,0,19,34,53,53,District,KG-06,  , ,  
11-12,27,Hennepin                                     ,4032,07,HARVEST PREP SCHOOL-SEED ACADEMY   ,000, ,11,11,04        ,0,0,0,0,0,0,15,31,0,0,15,31,46,46,District,KG-06,  , ,  
11-12,27,Hennepin                                     ,4032,07,HARVEST PREP SCHOOL-SEED ACADEMY   ,000, ,11,11,05        ,0,0,0,0,1,0,14,35,0,0,15,35,50,50,District,KG-06,  , ,  
11-12,27,Hennepin                                     ,4032,07,HARVEST PREP SCHOOL-SEED ACADEMY   ,000, ,11,11,06        ,0,0,0,0,0,2,0,26,0,0,0,28,28,28,District,KG-06,  , ,  
11-12,27,Hennepin                                     ,4032,07,HARVEST PREP SCHOOL-SEED ACADEMY   ,000, ,11,11,All Grades,0,0,0,0,3,2,132,264,0,0,135,266,401,401,District,KG-06,  , ,  
11-12,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11,KG        ,0,0,6,9,3,5,10,7,5,9,24,30,40,54,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11,01        ,0,0,7,11,1,2,5,14,6,6,19,33,40,52,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11,02        ,1,1,2,2,2,2,12,4,5,7,22,16,26,38,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11,03        ,0,0,1,7,1,2,6,8,5,4,13,21,25,34,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11,04        ,0,0,3,3,1,2,9,10,7,3,20,18,28,38,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11,05        ,0,0,3,5,1,0,5,3,1,2,10,10,17,20,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11,06        ,0,0,1,3,1,1,14,3,0,4,16,11,23,27,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11,07        ,0,0,2,1,3,3,4,5,3,3,12,12,18,24,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11,08        ,1,0,2,1,2,2,2,4,4,1,11,8,14,19,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11,All Grades,2,1,27,42,15,19,67,58,36,39,147,159,231,306,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4036,07,FACE TO FACE ACADEMY               ,000, ,11,11,09        ,0,1,0,1,0,0,0,0,4,0,4,2,2,6,District,09-12,  , ,  
11-12,62,Ramsey                                       ,4036,07,FACE TO FACE ACADEMY               ,000, ,11,11,10        ,0,0,2,2,1,2,3,0,5,4,11,8,10,19,District,09-12,  , ,  
11-12,62,Ramsey                                       ,4036,07,FACE TO FACE ACADEMY               ,000, ,11,11,11        ,0,0,1,0,3,3,0,2,1,4,5,9,9,14,District,09-12,  , ,  
11-12,62,Ramsey                                       ,4036,07,FACE TO FACE ACADEMY               ,000, ,11,11,12        ,0,1,2,3,2,3,1,4,7,6,12,17,16,29,District,09-12,  , ,  
11-12,62,Ramsey                                       ,4036,07,FACE TO FACE ACADEMY               ,000, ,11,11,All Grades,0,2,5,6,6,8,4,6,17,14,32,36,37,68,District,09-12,  , ,  
11-12,27,Hennepin                                     ,4038,07,SOJOURNER TRUTH ACADEMY            ,000, ,11,11,KG        ,0,0,0,0,3,5,18,13,1,0,22,18,39,40,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4038,07,SOJOURNER TRUTH ACADEMY            ,000, ,11,11,01        ,0,0,0,0,2,8,18,19,1,0,21,27,47,48,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4038,07,SOJOURNER TRUTH ACADEMY            ,000, ,11,11,02        ,0,0,0,0,2,6,11,19,0,1,13,26,38,39,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4038,07,SOJOURNER TRUTH ACADEMY            ,000, ,11,11,03        ,0,0,0,0,6,2,17,13,1,1,24,16,38,40,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4038,07,SOJOURNER TRUTH ACADEMY            ,000, ,11,11,04        ,0,0,0,0,9,4,13,20,0,0,22,24,46,46,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4038,07,SOJOURNER TRUTH ACADEMY            ,000, ,11,11,05        ,0,0,0,0,6,1,21,16,1,0,28,17,44,45,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4038,07,SOJOURNER TRUTH ACADEMY            ,000, ,11,11,06        ,0,0,0,0,9,5,17,17,1,1,27,23,48,50,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4038,07,SOJOURNER TRUTH ACADEMY            ,000, ,11,11,07        ,0,0,0,0,0,2,8,6,0,0,8,8,16,16,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4038,07,SOJOURNER TRUTH ACADEMY            ,000, ,11,11,08        ,0,0,0,0,5,3,5,7,0,0,10,10,20,20,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4038,07,SOJOURNER TRUTH ACADEMY            ,000, ,11,11,All Grades,0,0,0,0,42,36,128,130,5,3,175,169,336,344,District,KG-08,  , ,  
11-12,62,Ramsey                                       ,4039,07,HIGH SCHOOL FOR RECORDING ARTS     ,000, ,11,11,09        ,2,1,0,0,0,0,29,25,1,1,32,27,57,59,District,09-12,  , ,  
11-12,62,Ramsey                                       ,4039,07,HIGH SCHOOL FOR RECORDING ARTS     ,000, ,11,11,10        ,0,1,0,0,1,0,20,14,1,0,22,15,36,37,District,09-12,  , ,  
11-12,62,Ramsey                                       ,4039,07,HIGH SCHOOL FOR RECORDING ARTS     ,000, ,11,11,11        ,0,1,0,0,2,0,18,10,3,1,23,12,31,35,District,09-12,  , ,  
11-12,62,Ramsey                                       ,4039,07,HIGH SCHOOL FOR RECORDING ARTS     ,000, ,11,11,12        ,2,1,0,0,1,2,38,20,0,1,41,24,64,65,District,09-12,  , ,  
11-12,62,Ramsey                                       ,4039,07,HIGH SCHOOL FOR RECORDING ARTS     ,000, ,11,11,All Grades,4,4,0,0,4,2,105,69,5,3,118,78,188,196,District,09-12,  , ,  
11-12,62,Ramsey                                       ,4042,07,TWIN CITIES ACADEMY                ,000, ,11,11,06        ,0,0,3,2,4,5,5,7,5,21,17,35,26,52,District,06-08,  , ,  
11-12,62,Ramsey                                       ,4042,07,TWIN CITIES ACADEMY                ,000, ,11,11,07        ,1,0,0,6,1,6,5,6,18,25,25,43,25,68,District,06-08,  , ,  
11-12,62,Ramsey                                       ,4042,07,TWIN CITIES ACADEMY                ,000, ,11,11,08        ,2,0,5,4,2,1,2,8,18,23,29,36,24,65,District,06-08,  , ,  
11-12,62,Ramsey                                       ,4042,07,TWIN CITIES ACADEMY                ,000, ,11,11,All Grades,3,0,8,12,7,12,12,21,41,69,71,114,75,185,District,06-08,  , ,  
11-12,82,Washington                                   ,4043,07,MATH AND SCIENCE ACADEMY           ,000, ,11,11,06        ,0,0,9,8,3,1,1,1,37,25,50,35,23,85,District,06-12,  , ,  
11-12,82,Washington                                   ,4043,07,MATH AND SCIENCE ACADEMY           ,000, ,11,11,07        ,1,0,13,12,2,2,4,2,21,30,41,46,36,87,District,06-12,  , ,  
11-12,82,Washington                                   ,4043,07,MATH AND SCIENCE ACADEMY           ,000, ,11,11,08        ,0,0,4,12,1,2,1,2,35,26,41,42,22,83,District,06-12,  , ,  
11-12,82,Washington                                   ,4043,07,MATH AND SCIENCE ACADEMY           ,000, ,11,11,09        ,0,0,4,6,0,1,0,0,13,19,17,26,11,43,District,06-12,  , ,  
11-12,82,Washington                                   ,4043,07,MATH AND SCIENCE ACADEMY           ,000, ,11,11,10        ,0,0,4,5,1,0,0,0,11,8,16,13,10,29,District,06-12,  , ,  
11-12,82,Washington                                   ,4043,07,MATH AND SCIENCE ACADEMY           ,000, ,11,11,11        ,0,0,5,3,0,0,0,0,10,12,15,15,8,30,District,06-12,  , ,  
11-12,82,Washington                                   ,4043,07,MATH AND SCIENCE ACADEMY           ,000, ,11,11,12        ,0,0,1,2,1,0,0,0,15,6,17,8,4,25,District,06-12,  , ,  
11-12,82,Washington                                   ,4043,07,MATH AND SCIENCE ACADEMY           ,000, ,11,11,All Grades,1,0,40,48,8,6,6,5,142,126,197,185,114,382,District,06-12,  , ,  
11-12,21,Douglas                                      ,4045,07,LAKES AREA CHARTER SCHOOL          ,000, ,04,4,08        ,0,0,0,0,0,0,1,0,1,1,2,1,1,3,District,08-12,  , ,  
11-12,21,Douglas                                      ,4045,07,LAKES AREA CHARTER SCHOOL          ,000, ,04,4,09        ,0,0,0,0,0,0,1,0,1,7,2,7,1,9,District,08-12,  , ,  
11-12,21,Douglas                                      ,4045,07,LAKES AREA CHARTER SCHOOL          ,000, ,04,4,10        ,0,1,0,0,0,0,1,0,7,8,8,9,2,17,District,08-12,  , ,  
11-12,21,Douglas                                      ,4045,07,LAKES AREA CHARTER SCHOOL          ,000, ,04,4,11        ,0,0,0,0,0,0,0,0,7,3,7,3,0,10,District,08-12,  , ,  
11-12,21,Douglas                                      ,4045,07,LAKES AREA CHARTER SCHOOL          ,000, ,04,4,12        ,0,0,0,0,0,0,0,0,4,6,4,6,0,10,District,08-12,  , ,  
11-12,21,Douglas                                      ,4045,07,LAKES AREA CHARTER SCHOOL          ,000, ,04,4,All Grades,0,1,0,0,0,0,3,0,20,25,23,26,4,49,District,08-12,  , ,  
11-12,02,Anoka                                        ,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,000, ,11,11,09        ,0,0,0,0,0,0,0,0,9,4,9,4,0,13,District,09-12,  , ,  
11-12,02,Anoka                                        ,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,000, ,11,11,10        ,0,2,1,1,0,1,1,1,8,13,10,18,7,28,District,09-12,  , ,  
11-12,02,Anoka                                        ,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,000, ,11,11,11        ,1,3,1,1,1,0,2,1,13,14,18,19,10,37,District,09-12,  , ,  
11-12,02,Anoka                                        ,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,000, ,11,11,12        ,4,3,1,0,3,1,7,1,36,38,51,43,20,94,District,09-12,  , ,  
11-12,02,Anoka                                        ,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,000, ,11,11,All Grades,5,8,3,2,4,2,10,3,66,69,88,84,37,172,District,09-12,  , ,  
11-12,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,9,KG        ,0,0,0,0,0,0,0,0,9,13,9,13,0,22,District,KG-08,  , ,  
11-12,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,9,01        ,0,0,0,0,0,0,0,0,4,4,4,4,0,8,District,KG-08,  , ,  
11-12,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,9,02        ,0,0,0,0,0,0,0,0,4,6,4,6,0,10,District,KG-08,  , ,  
11-12,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,9,03        ,0,0,0,0,0,0,0,0,6,4,6,4,0,10,District,KG-08,  , ,  
11-12,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,9,04        ,0,0,0,0,0,0,0,0,5,5,5,5,0,10,District,KG-08,  , ,  
11-12,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,9,05        ,0,0,0,0,0,0,0,0,3,5,3,5,0,8,District,KG-08,  , ,  
11-12,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,9,06        ,0,0,0,0,0,0,0,0,1,4,1,4,0,5,District,KG-08,  , ,  
11-12,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,9,07        ,0,0,0,0,0,0,0,0,4,2,4,2,0,6,District,KG-08,  , ,  
11-12,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,9,08        ,0,0,0,0,0,0,0,0,4,2,4,2,0,6,District,KG-08,  , ,  
11-12,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,9,All Grades,0,0,0,0,0,0,0,0,40,45,40,45,0,85,District,KG-08,  , ,  
11-12,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,08        ,0,5,0,0,0,0,0,1,0,0,0,6,6,6,District,08-12,  , ,  
11-12,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,09        ,8,10,0,1,2,4,1,4,0,0,11,19,30,30,District,08-12,  , ,  
11-12,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,10        ,2,12,0,0,0,2,2,7,0,0,4,21,25,25,District,08-12,  , ,  
11-12,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,11        ,4,11,0,2,1,1,1,3,0,1,6,18,23,24,District,08-12,  , ,  
11-12,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,12        ,3,4,0,1,0,0,0,3,1,0,4,8,11,12,District,08-12,  , ,  
11-12,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,All Grades,17,42,0,4,3,7,4,18,1,1,25,72,95,97,District,08-12,  , ,  
11-12,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,05        ,0,0,0,0,0,1,0,0,11,20,11,21,1,32,District,05-12,  , ,  
11-12,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,06        ,0,0,0,0,0,1,0,0,22,18,22,19,1,41,District,05-12,  , ,  
11-12,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,07        ,0,1,0,0,0,1,0,2,23,20,23,24,4,47,District,05-12,  , ,  
11-12,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,08        ,1,0,0,0,0,1,0,0,15,19,16,20,2,36,District,05-12,  , ,  
11-12,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,09        ,1,2,0,1,0,2,0,0,28,31,29,36,6,65,District,05-12,  , ,  
11-12,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,10        ,0,0,1,0,1,0,1,0,26,24,29,24,3,53,District,05-12,  , ,  
11-12,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,11        ,1,0,1,1,2,0,0,0,12,19,16,20,5,36,District,05-12,  , ,  
11-12,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,12        ,0,0,0,0,0,0,1,0,5,13,6,13,1,19,District,05-12,  , ,  
11-12,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,All Grades,3,3,2,2,3,6,2,2,142,164,152,177,23,329,District,05-12,  , ,  
11-12,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,KG        ,0,0,0,0,0,0,1,0,10,5,11,5,1,16,District,KG-09,  , ,  
11-12,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,01        ,0,0,0,0,0,0,0,0,3,3,3,3,0,6,District,KG-09,  , ,  
11-12,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,03        ,0,0,0,0,0,0,1,0,2,5,3,5,1,8,District,KG-09,  , ,  
11-12,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,04        ,0,0,0,0,0,0,0,0,2,5,2,5,0,7,District,KG-09,  , ,  
11-12,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,05        ,0,0,0,1,0,0,0,0,2,2,2,3,1,5,District,KG-09,  , ,  
11-12,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,06        ,0,0,0,0,0,0,0,0,2,2,2,2,0,4,District,KG-09,  , ,  
11-12,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,07        ,0,0,0,0,0,0,0,0,1,0,1,0,0,1,District,KG-09,  , ,  
11-12,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,09        ,0,0,0,0,0,0,0,0,0,2,0,2,0,2,District,KG-09,  , ,  
11-12,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,All Grades,0,0,0,1,0,0,2,0,22,24,24,25,3,49,District,KG-09,  , ,  
11-12,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,KG        ,0,0,0,0,1,0,0,0,12,11,13,11,1,24,District,KG-05,  , ,  
11-12,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,01        ,0,0,0,0,0,0,0,0,13,11,13,11,0,24,District,KG-05,  , ,  
11-12,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,02        ,0,1,0,1,0,0,0,0,15,12,15,14,2,29,District,KG-05,  , ,  
11-12,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,03        ,0,0,0,0,0,1,0,0,14,13,14,14,1,28,District,KG-05,  , ,  
11-12,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,04        ,0,0,0,1,0,0,0,0,16,9,16,10,1,26,District,KG-05,  , ,  
11-12,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,05        ,1,0,0,0,0,0,0,0,10,13,11,13,1,24,District,KG-05,  , ,  
11-12,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,All Grades,1,1,0,2,1,1,0,0,80,69,82,73,6,155,District,KG-05,  , ,  
11-12,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10,09        ,0,0,0,0,1,0,2,3,17,5,20,8,6,28,District,09-12,  , ,  
11-12,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10,10        ,0,0,0,1,1,0,0,1,12,15,13,17,3,30,District,09-12,  , ,  
11-12,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10,11        ,0,1,0,0,2,0,1,0,17,21,20,22,4,42,District,09-12,  , ,  
11-12,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10,12        ,0,0,0,0,2,0,3,0,5,11,10,11,5,21,District,09-12,  , ,  
11-12,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10,All Grades,0,1,0,1,6,0,6,4,51,52,63,58,18,121,District,09-12,  , ,  
11-12,27,Hennepin                                     ,4057,07,EL COLEGIO CHARTER SCHOOL          ,000, ,11,11,09        ,1,2,0,0,9,11,0,1,0,0,10,14,24,24,District,09-12,  , ,  
11-12,27,Hennepin                                     ,4057,07,EL COLEGIO CHARTER SCHOOL          ,000, ,11,11,10        ,0,2,0,0,8,7,0,1,0,0,8,10,18,18,District,09-12,  , ,  
11-12,27,Hennepin                                     ,4057,07,EL COLEGIO CHARTER SCHOOL          ,000, ,11,11,11        ,0,2,0,0,7,4,1,0,1,0,9,6,14,15,District,09-12,  , ,  
11-12,27,Hennepin                                     ,4057,07,EL COLEGIO CHARTER SCHOOL          ,000, ,11,11,12        ,0,1,0,0,4,4,2,0,1,0,7,5,11,12,District,09-12,  , ,  
11-12,27,Hennepin                                     ,4057,07,EL COLEGIO CHARTER SCHOOL          ,000, ,11,11,All Grades,1,7,0,0,28,26,3,2,2,0,34,35,67,69,District,09-12,  , ,  
11-12,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,2,KG        ,0,0,0,0,0,0,0,0,11,9,11,9,0,20,District,KG-08,  , ,  
11-12,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,2,01        ,2,0,0,0,0,0,0,0,8,10,10,10,2,20,District,KG-08,  , ,  
11-12,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,2,02        ,3,0,0,0,0,1,0,0,10,8,13,9,4,22,District,KG-08,  , ,  
11-12,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,2,03        ,0,1,1,0,0,1,0,0,14,14,15,16,3,31,District,KG-08,  , ,  
11-12,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,2,04        ,2,1,0,0,0,0,0,0,7,11,9,12,3,21,District,KG-08,  , ,  
11-12,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,2,05        ,1,2,0,0,2,1,0,0,5,8,8,11,6,19,District,KG-08,  , ,  
11-12,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,2,06        ,2,0,0,0,0,0,0,0,10,9,12,9,2,21,District,KG-08,  , ,  
11-12,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,2,07        ,0,0,0,0,0,1,0,0,4,7,4,8,1,12,District,KG-08,  , ,  
11-12,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,2,08        ,2,2,0,0,1,0,0,0,4,9,7,11,5,18,District,KG-08,  , ,  
11-12,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,2,All Grades,12,6,1,0,3,4,0,0,73,85,89,95,26,184,District,KG-08,  , ,  
11-12,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,5,KG        ,0,0,0,0,0,0,0,0,8,13,8,13,0,21,District,KG-08,  , ,  
11-12,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,5,01        ,0,0,0,0,0,0,0,1,11,8,11,9,1,20,District,KG-08,  , ,  
