DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,KG,79,26,13,,12,79,26,13,,12,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,01,66,19,14,1,9,66,19,14,1,9,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,02,81,28,15,,13,81,28,15,,13,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,03,78,31,11,1,17,78,31,11,1,17,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,04,88,31,11,1,15,88,31,11,1,15,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,05,82,26,10,2,11,82,26,10,2,11,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,06,68,20,8,1,16,68,20,8,1,16,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,07,90,27,12,1,18,90,27,12,1,18,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,08,87,30,10,1,19,87,30,10,1,19,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,09,84,17,17,,10,84,17,17,,10,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,10,93,28,14,,15,93,28,14,,15,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,11,107,21,9,2,14,107,21,9,2,14,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,12,82,18,10,,11,82,18,10,,11,  , ,  ,
05-06,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04 ,All Grades,1085,322,154,10,180,1104,322,156,10,198,  , ,  ,
05-06,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,KG,14,13,,,2,14,13,,,2,  , ,  ,
05-06,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,01,12,12,,,3,12,12,,,3,  , ,  ,
05-06,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,02,7,6,1,,1,7,6,1,,1,  , ,  ,
05-06,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,03,8,6,2,,2,8,6,2,,2,  , ,  ,
05-06,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,04,5,5,,,1,5,5,,,1,  , ,  ,
05-06,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,05,5,4,,,,5,4,,,,  , ,  ,
05-06,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,06,3,3,,,1,3,3,,,1,  , ,  ,
05-06,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,07,7,6,1,,1,7,6,1,,1,  , ,  ,
05-06,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,08,3,2,1,,1,3,2,1,,1,  , ,  ,
05-06,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,04,04 ,All Grades,64,57,5,,12,64,57,5,,12,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,EC,,,,,,72,38,7,,72,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,KG,353,154,30,1,45,353,154,30,1,45,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,01,339,138,32,1,55,339,138,32,1,55,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,02,333,133,46,2,39,333,133,46,2,39,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,03,331,130,34,,47,331,130,34,,47,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,04,313,130,39,3,49,313,130,39,3,49,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,05,334,109,38,1,54,334,109,38,1,54,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,06,334,122,30,1,45,334,122,30,1,45,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,07,326,125,32,2,48,326,125,32,2,48,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,08,349,133,22,,51,349,133,22,,51,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,09,418,133,40,1,68,418,133,40,1,68,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,10,448,148,30,2,75,448,148,30,2,75,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,11,443,153,22,2,65,443,153,22,2,65,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,12,445,106,24,1,62,445,106,24,1,62,  , ,  ,
05-06,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,All Grades,4766,1714,419,17,703,4838,1752,426,17,775,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,EC,,,,,,9,5,,,9,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,KG,52,28,5,,9,52,28,5,,9,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,01,44,18,3,,9,44,18,3,,9,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,02,45,12,11,,7,45,12,11,,7,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,03,44,15,7,,5,44,15,7,,5,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,04,48,16,9,,11,48,16,9,,11,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,05,41,16,3,,4,41,16,3,,4,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,06,46,16,9,,9,46,16,9,,9,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,07,63,22,12,,11,63,22,12,,11,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,08,60,23,13,,12,60,23,13,,12,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,09,72,32,8,2,9,72,32,8,2,9,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,10,72,24,13,,10,72,24,13,,10,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,11,65,19,8,,8,65,19,8,,8,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,12,58,14,11,,13,58,14,11,,13,  , ,  ,
05-06,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,All Grades,710,255,112,2,117,719,260,112,2,126,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,EC,,,,,,3,3,,,3,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,KG,14,8,1,,3,14,8,1,,3,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,01,15,8,4,,1,15,8,4,,1,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,02,18,12,1,,,18,12,1,,,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,03,17,10,2,,3,17,10,2,,3,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,04,20,17,1,,5,20,17,1,,5,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,05,20,16,3,,2,20,16,3,,2,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,06,26,17,4,,5,26,17,4,,5,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,07,23,12,5,,3,23,12,5,,3,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,08,21,14,3,,4,21,14,3,,4,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,09,26,18,3,,7,26,18,3,,7,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,10,20,14,3,,6,20,14,3,,6,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,11,20,12,1,,3,20,12,1,,3,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,12,17,5,6,,,17,5,6,,,  , ,  ,
05-06,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,All Grades,257,163,37,,42,260,166,37,,45,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,EC,,,,,,14,11,,,14,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,KG,142,92,5,3,19,142,92,5,3,19,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,01,136,123,4,31,20,136,123,4,31,20,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,02,111,103,3,18,13,111,103,3,18,13,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,03,119,103,6,18,13,119,103,6,18,13,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,04,92,81,3,46,15,92,81,3,46,15,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,05,100,89,5,45,16,100,89,5,45,16,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,06,75,68,1,34,9,75,68,1,34,9,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,07,97,87,4,30,12,97,87,4,30,12,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,08,109,98,1,31,12,109,98,1,31,12,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,09,116,69,7,,18,116,69,7,,18,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,10,90,59,4,,12,90,59,4,,12,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,11,93,57,2,,24,93,57,2,,24,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,12,101,46,5,,19,101,46,5,,19,  , ,  ,
05-06,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,All Grades,1381,1075,50,256,202,1395,1086,50,256,216,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,,,,,,60,5,3,,60,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,279,51,22,3,21,279,51,22,3,21,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,257,45,31,3,27,257,45,31,3,27,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,304,63,40,2,53,304,63,40,2,53,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,259,36,31,2,41,259,36,31,2,41,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,245,47,25,4,38,245,47,25,4,38,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,263,53,26,1,49,263,53,26,1,49,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,266,47,36,1,42,266,47,36,1,42,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,290,47,34,3,35,290,47,34,3,35,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,281,37,32,,37,281,37,32,,37,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,337,49,30,4,48,337,49,30,4,48,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,292,38,34,1,41,292,38,34,1,41,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,320,38,24,,38,320,38,24,,38,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,319,34,29,,45,319,34,29,,45,  , ,  ,
05-06,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,3712,585,394,24,515,3772,590,397,24,575,  , ,  ,
05-06,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,EC,,,,,,14,3,,,14,  , ,  ,
05-06,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,KG,143,26,11,,14,143,26,11,,14,  , ,  ,
05-06,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,01,126,25,10,1,9,126,25,10,1,9,  , ,  ,
05-06,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,02,102,17,6,1,16,102,17,6,1,16,  , ,  ,
05-06,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,03,105,15,14,,20,105,15,14,,20,  , ,  ,
05-06,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,04,120,24,8,1,24,120,24,8,1,24,  , ,  ,
05-06,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,05,113,20,17,,17,113,20,17,,17,  , ,  ,
05-06,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,06,125,14,13,,21,125,14,13,,21,  , ,  ,
05-06,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,07,132,19,18,,18,132,19,18,,18,  , ,  ,
05-06,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,08,138,24,15,1,17,138,24,15,1,17,  , ,  ,
