DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
12-13,27,Hennepin                                     ,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,000, ,11,11,04,17,17,,7,7,4,17,17,,7,7,4,, ,KG-08,
12-13,27,Hennepin                                     ,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,000, ,11,11,05,16,16,,8,8,1,16,16,,8,8,1,, ,KG-08,
12-13,27,Hennepin                                     ,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,000, ,11,11,06,9,9,,6,6,3,9,9,,6,6,3,, ,KG-08,
12-13,27,Hennepin                                     ,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,000, ,11,11,07,17,16,,5,5,1,17,16,,5,5,1,, ,KG-08,
12-13,27,Hennepin                                     ,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,000, ,11,11,08,13,13,,3,3,3,13,13,,3,3,3,, ,KG-08,
12-13,27,Hennepin                                     ,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL   ,000, ,11,11,All Grades,152,149,1,70,70,20,152,149,1,70,70,20,, ,KG-08,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,EC,,,,,,,11,2,1,,,11,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,KG,11,6,1,,,11,11,6,1,,,11,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,01,2,,,,,2,2,,,,,2,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,02,5,3,,,,5,5,3,,,,5,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,03,3,2,,,,3,3,2,,,,3,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,04,5,2,2,,,5,5,2,2,,,5,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,05,4,1,1,,,4,4,1,1,,,4,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,06,3,1,1,,,3,3,1,1,,,3,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,07,4,3,,,,4,4,3,,,,4,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,09,5,3,1,,,5,5,3,1,,,5,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,10,10,5,1,,,10,10,5,1,,,10,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,11,6,1,,,,6,6,1,,,,6,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,12,4,3,,,,4,4,3,,,,4,, ,EC-12,
12-13,62,Ramsey                                       ,4005,07,METRO DEAF SCHOOL                  ,000, ,11,11,All Grades,62,30,7,,,62,73,32,8,,,73,, ,EC-12,
12-13,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09,06,7,2,1,,,1,7,2,1,,,1,, ,06-12,
12-13,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09,07,14,4,2,,,6,14,4,2,,,6,, ,06-12,
12-13,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09,08,22,2,1,,,8,22,2,1,,,8,, ,06-12,
12-13,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09,09,26,9,3,,,4,26,9,3,,,4,, ,06-12,
12-13,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09,10,15,5,1,,,8,15,5,1,,,8,, ,06-12,
12-13,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09,11,14,6,1,,,5,14,6,1,,,5,, ,06-12,
12-13,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09,12,13,4,2,,,6,13,4,2,,,6,, ,06-12,
12-13,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09,All Grades,111,32,11,,,38,111,32,11,,,38,, ,06-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,KG,40,,3,,,5,40,,3,,,5,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,01,48,5,2,,,5,48,5,2,,,5,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,02,48,4,5,,,3,48,4,5,,,3,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,03,48,2,1,,,7,48,2,1,,,7,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,04,52,3,4,1,1,15,52,3,4,1,1,15,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,05,51,5,5,,,17,51,5,5,,,17,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,06,53,5,1,,,15,53,5,1,,,15,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,07,51,2,12,,,17,51,2,12,,,17,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,08,53,7,4,,,8,53,7,4,,,8,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,09,50,3,4,,,10,50,3,4,,,10,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,10,50,5,3,,,7,50,5,3,,,7,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,11,49,,2,,,9,49,,2,,,9,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,12,50,3,1,,,11,50,3,1,,,11,, ,KG-12,
12-13,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11,All Grades,643,44,47,1,1,129,643,44,47,1,1,129,, ,KG-12,
12-13,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11,KG,23,22,,14,12,1,23,22,,14,12,1,, ,KG-08,
12-13,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11,01,25,23,,15,13,2,25,23,,15,13,2,, ,KG-08,
12-13,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11,02,26,23,,10,9,1,26,23,,10,9,1,, ,KG-08,
12-13,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11,03,28,24,2,12,12,3,28,24,2,12,12,3,, ,KG-08,
12-13,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11,04,27,26,,11,11,5,27,26,,11,11,5,, ,KG-08,
12-13,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11,05,24,22,1,10,9,9,24,22,1,10,9,9,, ,KG-08,
12-13,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11,06,26,21,1,10,9,5,26,21,1,10,9,5,, ,KG-08,
12-13,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11,07,15,14,,10,7,1,15,14,,10,7,1,, ,KG-08,
12-13,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11,08,18,15,,6,5,6,18,15,,6,5,6,, ,KG-08,
12-13,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11,All Grades,212,190,4,98,87,33,212,190,4,98,87,33,, ,KG-08,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,KG,54,36,6,14,14,4,54,36,6,14,14,4,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,01,54,38,6,26,26,4,54,38,6,26,26,4,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,02,53,32,11,27,27,4,53,32,11,27,27,4,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,03,51,35,6,21,21,9,51,35,6,21,21,9,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,04,51,38,6,21,21,5,51,38,6,21,21,5,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,05,50,37,10,18,18,4,50,37,10,18,18,4,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,06,54,42,4,13,13,11,54,42,4,13,13,11,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,07,72,58,9,26,26,17,72,58,9,26,26,17,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,08,72,58,8,14,14,12,72,58,8,14,14,12,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,09,75,62,5,14,14,10,75,62,5,14,14,10,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,10,68,52,4,8,8,16,68,52,4,8,8,16,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,11,59,42,4,3,3,6,59,42,4,3,3,6,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,12,66,49,9,2,2,11,66,49,9,2,2,11,, ,KG-12,
12-13,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11,All Grades,779,579,88,207,207,113,779,579,88,207,207,113,, ,KG-12,
12-13,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11,01,24,,,,,2,24,,,,,2,, ,01-08,
12-13,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11,02,25,2,,,,1,25,2,,,,1,, ,01-08,
12-13,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11,03,29,4,,,,2,29,4,,,,2,, ,01-08,
12-13,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11,04,29,6,1,,,5,29,6,1,,,5,, ,01-08,
12-13,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11,05,29,5,,,,8,29,5,,,,8,, ,01-08,
12-13,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11,06,27,3,,,,6,27,3,,,,6,, ,01-08,
12-13,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11,07,23,3,,,,5,23,3,,,,5,, ,01-08,
12-13,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11,08,19,2,,,,3,19,2,,,,3,, ,01-08,
12-13,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11,All Grades,205,25,1,,,32,205,25,1,,,32,, ,01-08,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,KG,112,80,11,41,41,4,112,80,11,41,41,4,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,01,105,76,8,37,37,5,105,76,8,37,37,5,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,02,120,81,8,39,39,5,120,81,8,39,39,5,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,03,135,82,11,39,39,13,135,82,11,39,39,13,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,04,141,83,12,29,29,15,141,83,12,29,29,15,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,05,164,88,11,26,26,21,164,88,11,26,26,21,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,06,172,102,8,20,20,24,172,102,8,20,20,24,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,07,219,103,17,9,9,37,219,103,17,9,9,37,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,08,221,93,16,5,5,35,221,93,16,5,5,35,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,09,247,113,29,,,43,247,113,29,,,43,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,10,272,111,20,1,1,47,272,111,20,1,1,47,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,11,350,131,29,,,68,350,131,29,,,68,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,12,822,445,34,6,6,114,822,445,34,6,6,114,, ,KG-12,
12-13,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11,All Grades,3080,1588,214,252,252,431,3080,1588,214,252,252,431,, ,KG-12,
12-13,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11,KG,47,41,2,26,26,,47,41,2,26,26,,, ,KG-08,
12-13,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11,01,42,35,2,24,20,3,42,35,2,24,20,3,, ,KG-08,
12-13,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11,02,47,36,6,29,25,4,47,36,6,29,25,4,, ,KG-08,
12-13,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11,03,48,37,6,29,29,4,48,37,6,29,29,4,, ,KG-08,
12-13,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11,04,43,38,5,31,31,7,43,38,5,31,31,7,, ,KG-08,
12-13,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11,05,45,32,10,27,25,5,45,32,10,27,25,5,, ,KG-08,
12-13,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11,06,45,37,5,18,18,3,45,37,5,18,18,3,, ,KG-08,
12-13,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11,07,42,34,6,18,17,13,42,34,6,18,17,13,, ,KG-08,
12-13,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11,08,38,31,5,13,13,3,38,31,5,13,13,3,, ,KG-08,
12-13,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11,All Grades,397,321,47,215,204,42,397,321,47,215,204,42,, ,KG-08,
12-13,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03,KG,150,48,17,,,10,150,48,17,,,10,, ,KG-08,
12-13,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03,01,148,60,11,,,15,148,60,11,,,15,, ,KG-08,
12-13,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03,02,148,56,16,2,2,20,148,56,16,2,2,20,, ,KG-08,
12-13,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03,03,150,50,9,1,1,15,150,50,9,1,1,15,, ,KG-08,
12-13,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03,04,140,64,12,,,26,140,64,12,,,26,, ,KG-08,
12-13,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03,05,150,53,7,1,1,19,150,53,7,1,1,19,, ,KG-08,
12-13,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03,06,122,54,9,,,22,122,54,9,,,22,, ,KG-08,
12-13,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03,07,139,50,12,,,26,139,50,12,,,26,, ,KG-08,
12-13,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03,08,112,43,9,,,24,112,43,9,,,24,, ,KG-08,
12-13,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03,All Grades,1259,478,102,4,4,177,1259,478,102,4,4,177,, ,KG-08,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,03,3,,,,,,3,,,,,,, ,03-12,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,04,12,5,1,,,2,12,5,1,,,2,, ,03-12,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,05,24,3,7,,,3,24,3,7,,,3,, ,03-12,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,06,26,2,3,,,4,26,2,3,,,4,, ,03-12,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,07,20,3,3,,,6,20,3,3,,,6,, ,03-12,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,08,35,10,1,,,10,35,10,1,,,10,, ,03-12,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,09,15,2,3,,,7,15,2,3,,,7,, ,03-12,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,10,6,,1,,,1,6,,1,,,1,, ,03-12,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,11,4,2,1,,,1,4,2,1,,,1,, ,03-12,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,12,2,1,,,,,2,1,,,,,, ,03-12,
12-13,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11,All Grades,147,28,20,,,34,147,28,20,,,34,, ,03-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,KG,16,8,1,,,2,16,8,1,,,2,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,01,9,3,3,,,1,9,3,3,,,1,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,02,11,7,1,,,2,11,7,1,,,2,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,03,10,6,2,,,2,10,6,2,,,2,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,04,12,2,6,,,2,12,2,6,,,2,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,05,14,7,4,,,5,14,7,4,,,5,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,06,11,1,3,,,1,11,1,3,,,1,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,07,13,2,7,,,3,13,2,7,,,3,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,08,12,3,1,,,3,12,3,1,,,3,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,09,14,3,3,,,4,14,3,3,,,4,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,10,8,2,4,,,2,8,2,4,,,2,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,11,12,3,4,,,2,12,3,4,,,2,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,12,13,1,5,,,4,13,1,5,,,4,, ,KG-12,
12-13,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,All Grades,155,48,44,,,33,155,48,44,,,33,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,KG,80,78,2,,,,80,78,2,,,,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,01,94,90,3,,,,94,90,3,,,,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,02,89,86,3,17,17,4,89,86,3,17,17,4,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,03,80,74,4,21,21,3,80,74,4,21,21,3,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,04,61,58,2,12,12,4,61,58,2,12,12,4,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,05,73,67,5,9,9,3,73,67,5,9,9,3,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,06,44,42,2,20,20,,44,42,2,20,20,,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,07,54,48,4,18,18,1,54,48,4,18,18,1,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,08,44,39,2,16,16,3,44,39,2,16,16,3,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,09,22,20,1,8,8,,22,20,1,8,8,,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,10,32,26,3,9,9,2,32,26,3,9,9,2,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,11,27,22,1,7,7,,27,22,1,7,7,,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,12,21,19,1,1,1,2,21,19,1,1,1,2,, ,KG-12,
12-13,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11,All Grades,721,669,33,138,138,22,721,669,33,138,138,22,, ,KG-12,
12-13,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,KG,48,48,,33,33,4,48,48,,33,33,4,, ,KG-08,
12-13,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,01,47,45,2,32,32,3,47,45,2,32,32,3,, ,KG-08,
12-13,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,02,34,32,1,24,23,2,34,32,1,24,23,2,, ,KG-08,
12-13,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,03,47,47,,26,22,3,47,47,,26,22,3,, ,KG-08,
12-13,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,04,37,34,1,25,25,2,37,34,1,25,25,2,, ,KG-08,
12-13,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,05,39,36,2,21,21,8,39,36,2,21,21,8,, ,KG-08,
12-13,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,06,42,40,1,25,25,8,42,40,1,25,25,8,, ,KG-08,
12-13,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,07,29,28,1,16,16,4,29,28,1,16,16,4,, ,KG-08,
12-13,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,08,26,25,1,15,15,4,26,25,1,15,15,4,, ,KG-08,
12-13,62,Ramsey                                       ,4029,07,ST. PAUL CITY SCHOOL               ,000, ,11,11,All Grades,349,335,9,217,212,38,349,335,9,217,212,38,, ,KG-08,
12-13,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,KG,55,38,5,6,6,2,55,38,5,6,6,2,, ,KG-08,
12-13,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,01,40,29,5,9,8,3,40,29,5,9,8,3,, ,KG-08,
12-13,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,02,38,24,4,9,9,4,38,24,4,9,9,4,, ,KG-08,
12-13,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,03,26,21,2,6,6,1,26,21,2,6,6,1,, ,KG-08,
12-13,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,04,38,30,1,9,9,4,38,30,1,9,9,4,, ,KG-08,
12-13,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,05,26,21,1,9,8,6,26,21,1,9,8,6,, ,KG-08,
12-13,27,Hennepin                                     ,4030,07,ODYSSEY ACADEMY                    ,000, ,11,11,06,30,21,5,4,4,7,30,21,5,4,4,7,, ,KG-08,
