DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,EC,,,,,,29,14,1,1,29,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,KG,90,26,17,8,12,90,26,17,8,12,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,01,89,27,16,9,14,89,27,16,9,14,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,02,94,23,9,1,17,94,23,9,1,17,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,03,100,28,14,2,16,100,28,14,2,16,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,04,102,25,13,5,19,102,25,13,5,19,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,05,98,25,15,6,14,98,25,15,6,14,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,06,109,24,14,6,23,109,24,14,6,23,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,07,106,25,17,2,13,106,25,17,2,13,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,08,115,25,19,4,17,115,25,19,4,17,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,09,104,12,17,3,13,104,12,17,3,13,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,10,107,28,11,6,13,107,28,11,6,13,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,11,145,19,19,3,13,145,19,19,3,13,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,12,101,11,13,1,9,101,11,13,1,9,, ,
08-09,12,Chippewa                                     ,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT  ,000, ,06,06W,All Grades,1360,298,194,56,193,1389,312,195,57,222,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,EC,,,,,,49,10,4,,49,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,KG,249,41,22,4,21,249,41,22,4,21,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,01,258,48,33,7,30,258,48,33,7,30,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,02,258,48,16,3,20,258,48,16,3,20,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,03,282,43,30,2,25,282,43,30,2,25,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,04,275,44,32,5,30,275,44,32,5,30,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,05,269,42,35,7,30,269,42,35,7,30,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,06,293,57,25,4,31,293,57,25,4,31,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,07,276,36,25,7,33,276,36,25,7,33,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,08,318,46,32,5,29,318,46,32,5,29,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,09,266,31,28,2,30,266,31,28,2,30,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,10,335,60,25,2,32,335,60,25,2,32,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,11,302,41,31,5,42,302,41,31,5,42,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,12,350,52,27,2,48,350,52,27,2,48,, ,
08-09,13,Chisago                                      ,0138,01,NORTH BRANCH PUBLIC SCHOOLS        ,000, ,07,07E,All Grades,3731,589,361,55,401,3780,599,365,55,450,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,EC,,,,,,10,,,,10,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,KG,110,18,9,,10,110,18,9,,10,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,01,15,4,,,,15,4,,,,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,02,60,12,9,,6,60,12,9,,6,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,03,76,16,6,,5,76,16,6,,5,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,04,68,15,8,,7,68,15,8,,7,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,05,66,14,8,,4,66,14,8,,4,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,06,71,12,3,,2,71,12,3,,2,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,07,72,23,10,1,8,72,23,10,1,8,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,08,67,15,4,1,7,67,15,4,1,7,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,09,70,18,5,1,6,70,18,5,1,6,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,10,71,13,6,1,3,71,13,6,1,3,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,11,75,24,7,,7,75,24,7,,7,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,12,83,15,7,,8,83,15,7,,8,, ,
08-09,13,Chisago                                      ,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT   ,000, ,07,07E,All Grades,904,199,82,4,73,914,199,82,4,83,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,KG,63,5,5,,6,63,5,5,,6,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,01,49,10,5,,7,49,10,5,,7,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,02,66,9,6,,8,66,9,6,,8,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,03,63,12,9,,13,63,12,9,,13,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,04,54,6,10,,3,54,6,10,,3,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,05,79,12,5,,11,79,12,5,,11,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,06,55,7,7,,4,55,7,7,,4,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,07,67,5,6,,3,67,5,6,,3,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,08,60,10,4,,6,60,10,4,,6,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,09,53,6,6,,3,53,6,6,,3,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,10,64,2,8,,5,64,2,8,,5,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,11,51,2,3,,8,51,2,3,,8,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,12,53,1,6,,3,53,1,6,,3,, ,
08-09,14,Clay                                         ,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.    ,000, ,04,04,All Grades,777,87,80,,80,777,87,80,,80,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,KG,68,7,4,6,5,68,7,4,6,5,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,01,63,9,5,4,8,63,9,5,4,8,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,02,72,10,5,4,6,72,10,5,4,6,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,03,70,7,2,2,8,70,7,2,2,8,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,04,63,6,3,4,11,63,6,3,4,11,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,05,65,12,2,5,9,65,12,2,5,9,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,06,78,5,4,6,12,78,5,4,6,12,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,07,74,8,3,5,9,74,8,3,5,9,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,08,57,3,1,6,5,57,3,1,6,5,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,09,71,6,6,3,9,71,6,6,3,9,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,10,76,4,2,6,6,76,4,2,6,6,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,11,67,5,3,,12,67,5,3,,12,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,12,69,6,4,,11,69,6,4,,11,, ,
08-09,14,Clay                                         ,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT      ,000, ,04,04,All Grades,893,88,44,51,111,893,88,44,51,111,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,EC,,,,,,148,33,2,,148,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,KG,409,113,17,40,41,409,113,17,40,41,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,01,392,123,21,31,50,392,123,21,31,50,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,02,431,134,27,31,61,431,134,27,31,61,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,03,399,129,28,32,75,399,129,28,32,75,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,04,419,114,29,27,71,419,114,29,27,71,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,05,381,102,32,20,65,381,102,32,20,65,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,06,401,108,29,28,52,401,108,29,28,52,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,07,374,100,23,25,39,374,100,23,25,39,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,08,430,88,24,23,67,430,88,24,23,67,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,09,390,86,25,31,53,390,86,25,31,53,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,10,445,98,22,24,68,445,98,22,24,68,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,11,475,106,24,22,76,475,106,24,22,76,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,12,405,79,22,21,52,405,79,22,21,52,, ,
08-09,14,Clay                                         ,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT    ,000, ,04,04,All Grades,5351,1380,323,355,770,5499,1413,325,355,918,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,KG,1,1,,,1,1,1,,,1,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,01,5,3,,,5,5,3,,,5,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,02,3,3,,,3,3,3,,,3,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,03,8,5,,,8,8,5,,,8,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,04,5,4,,,5,5,4,,,5,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,05,4,2,1,,4,4,2,1,,4,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,06,16,9,1,,16,16,9,1,,16,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,07,18,14,1,,17,18,14,1,,17,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,08,20,15,1,,20,20,15,1,,20,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,09,13,11,,,13,13,11,,,13,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,10,9,6,1,,9,9,6,1,,9,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,11,24,19,,,24,24,19,,,24,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,12,44,39,,,43,44,39,,,43,, ,
08-09,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10,All Grades,170,131,5,,168,170,131,5,,168,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,EC,,,,,,13,1,,,13,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,KG,77,30,9,,12,77,30,9,,12,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,01,66,30,10,,16,66,30,10,,16,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,02,66,26,7,,12,66,26,7,,12,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,03,77,32,9,,12,77,32,9,,12,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,04,77,30,10,,12,77,30,10,,12,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,05,65,25,11,,13,65,25,11,,13,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,06,73,31,12,,8,73,31,12,,8,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,07,86,32,13,,15,86,32,13,,15,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,08,77,26,10,,8,77,26,10,,8,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,09,72,31,9,,14,72,31,9,,14,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,10,97,27,15,,19,97,27,15,,19,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,11,61,16,6,,10,61,16,6,,10,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,12,82,26,5,,13,82,26,5,,13,, ,
08-09,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02,All Grades,976,362,126,,164,989,363,126,,177,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,EC,,,,,,6,3,1,,6,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,KG,30,7,4,,2,30,7,4,,2,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,01,29,11,4,,5,29,11,4,,5,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,02,37,10,3,,3,37,10,3,,3,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,03,29,8,2,,4,29,8,2,,4,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,04,32,15,3,,5,32,15,3,,5,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,05,45,7,3,,10,45,7,3,,10,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,06,44,13,2,,8,44,13,2,,8,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,07,36,6,3,,6,36,6,3,,6,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,08,55,12,6,,8,55,12,6,,8,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,09,36,8,6,,4,36,8,6,,4,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,10,56,12,8,,8,56,12,8,,8,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,11,55,10,5,1,7,55,10,5,1,7,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,12,51,13,5,2,6,51,13,5,2,6,, ,
08-09,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03,All Grades,535,132,54,3,76,541,135,55,3,82,, ,
08-09,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08,EC,,,,,,17,11,,1,17,, ,
08-09,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08,KG,32,13,5,6,2,32,13,5,6,2,, ,
08-09,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08,01,42,17,7,7,6,42,17,7,7,6,, ,
08-09,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08,02,38,15,6,7,6,38,15,6,7,6,, ,
08-09,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08,03,36,15,6,10,8,36,15,6,10,8,, ,
08-09,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08,04,37,14,6,5,8,37,14,6,5,8,, ,
