DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
14-15,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09,04,0,0,0,0,0,2,2,5,0,0,2,0,18,21,22,28,11,50,District,EC-12,, ,
14-15,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09,05,0,0,0,0,0,0,6,4,0,0,1,0,17,23,24,27,11,51,District,EC-12,, ,
14-15,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09,06,0,0,0,1,0,0,6,1,0,0,0,1,18,27,24,30,9,54,District,EC-12,, ,
14-15,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09,07,0,0,0,0,0,0,9,9,0,0,1,0,25,16,35,25,19,60,District,EC-12,, ,
14-15,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09,08,0,0,0,1,0,1,5,4,0,0,0,0,18,27,23,33,11,56,District,EC-12,, ,
14-15,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09,09,0,0,0,0,0,0,8,4,0,0,0,0,31,28,39,32,12,71,District,EC-12,, ,
14-15,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09,10,0,0,0,0,0,0,10,4,0,1,0,0,22,25,32,30,15,62,District,EC-12,, ,
14-15,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09,11,0,0,0,0,1,0,5,7,0,0,0,0,32,23,38,30,13,68,District,EC-12,, ,
14-15,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09,12,0,0,1,0,0,0,7,4,0,0,0,0,28,26,36,30,12,66,District,EC-12,, ,
14-15,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09,All Grades,0,1,2,2,2,3,88,60,1,1,6,3,292,303,391,373,169,764,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,EC,0,0,0,0,0,0,1,0,0,0,0,0,5,3,6,3,1,9,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,KG,0,0,0,1,0,0,2,2,0,0,0,1,37,20,39,24,6,63,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,01,0,0,0,0,0,1,3,2,0,0,0,1,20,22,23,26,7,49,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,02,0,0,0,0,1,0,3,1,0,0,0,0,30,23,34,24,5,58,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,03,0,0,0,0,0,0,2,3,0,0,1,0,22,20,25,23,6,48,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,04,0,0,0,0,1,0,1,3,0,0,1,0,33,17,36,20,6,56,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,05,0,0,0,0,1,0,1,4,0,0,0,0,34,22,36,26,6,62,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,06,0,0,0,0,0,0,1,3,0,0,0,0,30,16,31,19,4,50,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,07,0,0,0,0,0,0,4,2,0,0,1,0,27,28,32,30,7,62,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,08,0,0,0,0,0,1,2,0,0,0,0,1,27,36,29,38,4,67,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,09,0,0,1,1,0,0,1,1,0,0,1,0,29,30,32,32,5,64,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,10,0,0,0,1,0,0,2,1,0,0,0,0,26,38,28,40,4,68,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,11,0,0,0,0,0,0,1,0,0,0,0,1,34,23,35,24,2,59,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,12,0,0,1,0,0,1,2,1,0,0,0,0,29,19,32,21,5,53,District,EC-12,, ,
14-15,47,Meeker                                       ,2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT    ,000, ,06,06E,All Grades,0,0,2,3,3,3,26,23,0,0,4,4,383,317,418,350,68,768,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,EC,0,0,0,0,1,0,8,0,0,0,0,0,7,2,16,2,9,18,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,KG,0,0,0,0,1,2,9,8,0,0,1,2,39,22,50,34,23,84,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,01,0,0,0,0,1,0,5,8,0,0,2,1,24,21,32,30,17,62,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,02,0,0,0,0,0,2,9,6,0,0,1,0,27,32,37,40,18,77,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,03,0,0,0,0,2,0,5,13,0,0,0,1,30,23,37,37,21,74,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,04,0,0,0,1,0,3,3,8,0,0,0,0,36,41,39,53,15,92,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,05,0,0,0,0,3,1,7,7,0,0,1,2,27,34,38,44,21,82,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,06,0,0,0,0,0,0,3,7,0,0,1,2,22,34,26,43,13,69,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,07,0,0,1,1,0,1,6,14,0,0,0,2,40,22,47,40,25,87,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,08,0,0,0,0,2,0,5,9,0,0,2,4,38,31,47,44,22,91,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,09,0,0,0,0,0,0,8,5,0,0,1,1,27,28,36,34,15,70,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,10,0,0,0,0,0,3,6,5,0,0,1,1,33,41,40,50,16,90,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,11,0,0,1,1,0,1,7,6,0,0,2,1,25,35,35,44,19,79,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,12,0,0,1,1,0,0,6,3,0,0,2,0,39,31,48,35,13,83,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT ,000, ,09,09,All Grades,0,0,3,4,10,13,87,99,0,0,14,17,414,397,528,530,247,1058,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,EC,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,KG,0,0,0,0,1,0,1,2,0,0,0,1,24,24,26,27,5,53,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,01,0,0,0,0,0,0,1,2,0,0,0,1,21,30,22,33,4,55,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,02,0,0,0,0,0,0,1,1,0,0,1,2,34,25,36,28,5,64,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,03,0,0,0,0,0,1,1,2,0,0,0,1,35,14,36,18,5,54,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,04,0,0,0,0,2,0,1,4,0,0,0,0,26,26,29,30,7,59,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,05,0,0,0,0,0,0,1,0,0,0,0,1,28,22,29,23,2,52,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,06,0,0,0,0,0,0,0,2,0,0,0,1,24,22,24,25,3,49,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,07,0,0,0,1,0,0,2,0,0,0,0,0,24,36,26,37,3,63,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,08,0,1,0,0,0,0,1,4,0,0,1,0,27,32,29,37,7,66,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,09,1,1,0,0,0,0,3,1,0,0,0,0,32,35,36,37,6,73,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,10,0,0,0,0,0,1,0,3,0,0,0,1,26,28,26,33,5,59,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,11,0,0,0,0,0,0,1,1,0,0,0,0,34,29,35,30,2,65,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,12,0,0,0,0,1,0,3,3,0,0,0,0,29,36,33,39,7,72,District,EC-12,, ,
14-15,46,Martin                                       ,2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT ,000, ,09,09,All Grades,1,2,0,1,4,2,16,25,0,0,2,8,366,359,389,397,61,786,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,EC,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,KG,0,0,0,0,1,0,0,1,0,0,0,0,9,7,10,8,2,18,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,01,0,0,0,0,0,1,1,2,0,0,0,0,8,10,9,13,4,22,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,02,0,0,0,0,1,0,2,1,0,0,0,0,7,13,10,14,4,24,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,03,0,0,0,0,0,0,3,3,0,0,0,0,6,5,9,8,6,17,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,04,0,0,0,0,1,0,5,2,0,0,0,0,7,9,13,11,8,24,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,05,0,0,0,0,0,0,1,0,0,0,0,0,10,7,11,7,1,18,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,06,0,0,0,0,0,0,0,2,0,0,0,0,12,11,12,13,2,25,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,07,0,0,0,0,1,0,1,4,0,0,0,0,18,14,20,18,6,38,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,08,1,0,0,0,0,0,1,0,0,0,1,0,12,4,15,4,3,19,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,09,0,1,0,0,1,0,2,3,0,0,0,0,10,3,13,7,7,20,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,10,0,0,0,0,0,0,0,0,0,0,0,0,13,8,13,8,0,21,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,11,0,3,0,0,0,0,0,3,0,0,0,0,6,9,6,15,6,21,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,12,2,0,0,0,0,0,2,1,0,0,0,0,13,10,17,11,5,28,District,EC-12,, ,
14-15,54,Norman                                       ,2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT ,000, ,01,01,All Grades,3,4,0,0,5,1,18,22,0,0,1,0,132,111,159,138,54,297,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,EC,0,0,0,0,0,0,2,0,0,0,0,0,2,2,4,2,2,6,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,KG,1,0,0,0,0,0,3,0,0,0,1,0,19,24,24,24,5,48,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,01,0,0,0,0,1,0,6,7,0,0,0,0,22,19,29,26,14,55,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,02,0,0,0,0,0,0,3,2,0,0,1,0,28,23,32,25,6,57,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,03,0,0,0,0,0,1,6,1,0,0,0,0,20,20,26,22,8,48,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,04,0,0,0,0,0,0,1,10,0,0,0,0,14,17,15,27,11,42,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,05,0,0,0,0,0,0,6,3,0,0,2,0,18,18,26,21,11,47,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,06,0,0,0,0,0,0,5,5,0,0,1,1,24,14,30,20,12,50,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,07,0,0,0,0,0,0,3,6,0,0,0,1,23,23,26,30,10,56,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,08,0,0,0,0,1,0,3,4,0,0,1,0,23,19,28,23,9,51,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,09,0,0,0,0,0,0,11,4,0,0,0,2,16,31,27,37,17,64,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,10,0,0,0,0,0,0,2,6,0,0,1,1,29,32,32,39,10,71,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,11,0,0,0,0,1,0,3,4,0,0,1,1,24,30,29,35,10,64,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,12,0,0,0,0,0,1,2,1,0,0,0,0,27,22,29,24,4,53,District,EC-12,, ,
14-15,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,All Grades,1,0,0,0,3,2,56,53,0,0,8,6,289,294,357,355,129,712,District,EC-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,KG,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,8,0,14,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,01,0,0,0,0,0,0,0,0,0,0,0,0,11,10,11,10,0,21,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,02,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,7,0,12,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,03,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,9,0,13,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,04,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,4,0,12,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,05,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,10,0,16,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,06,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,12,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,07,0,0,0,0,0,0,0,1,0,0,0,0,6,11,6,12,1,18,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,08,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,8,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,09,0,0,0,0,0,0,0,0,0,0,0,0,9,8,9,8,0,17,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,10,0,0,0,0,0,0,0,0,0,0,1,0,7,8,8,8,1,16,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,11,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,18,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,12,0,0,0,0,0,0,1,0,0,0,0,0,7,4,8,4,1,12,District,KG-12,, ,
14-15,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09,All Grades,0,0,0,0,0,0,1,1,0,0,1,0,89,97,91,98,3,189,District,KG-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,EC,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,8,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,KG,3,5,0,1,1,1,0,0,0,0,0,0,21,27,25,34,11,59,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,01,0,4,0,0,0,0,0,0,0,0,0,0,25,26,25,30,4,55,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,02,3,4,0,0,0,0,3,1,0,0,0,0,22,23,28,28,11,56,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,03,4,4,0,0,0,0,0,0,0,0,0,0,25,30,29,34,8,63,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,04,4,2,0,1,1,0,3,1,0,0,0,0,28,21,36,25,12,61,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,05,3,2,0,0,0,0,1,1,0,0,0,0,22,16,26,19,7,45,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,06,1,2,0,0,2,0,1,0,0,0,0,0,21,23,25,25,6,50,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,07,2,2,0,0,2,3,0,2,0,0,0,1,20,20,24,28,12,52,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,08,4,4,0,0,0,0,1,0,0,0,0,1,17,30,22,35,10,57,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,09,2,1,0,0,0,1,3,1,0,0,0,0,36,30,41,33,8,74,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,10,1,1,1,0,0,2,1,0,0,0,0,0,26,18,29,21,6,50,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,11,2,1,1,2,3,1,0,3,0,0,0,0,30,16,36,23,13,59,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,12,2,1,1,0,1,0,3,1,0,0,0,0,22,19,29,21,9,50,District,EC-12,, ,
14-15,58,Pine                                         ,2580,01,EAST CENTRAL SCHOOL DISTRICT       ,000, ,07,07E,All Grades,31,33,3,4,10,8,16,10,0,0,0,2,320,302,380,359,117,739,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,EC,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,KG,2,0,0,0,0,0,0,0,0,0,0,0,8,9,10,9,2,19,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,01,0,1,0,0,0,0,0,0,1,0,0,0,11,13,12,14,2,26,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,02,0,1,0,0,1,0,2,0,0,0,0,0,11,13,14,14,4,28,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,03,2,0,0,0,0,0,0,0,0,0,0,0,14,17,16,17,2,33,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,04,0,0,0,0,0,0,0,0,0,0,0,0,13,11,13,11,0,24,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,05,1,0,0,0,0,0,0,0,0,0,0,0,12,15,13,15,1,28,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,06,0,0,0,0,0,1,0,0,0,0,0,0,27,13,27,14,1,41,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,07,0,0,0,0,0,0,0,0,0,0,0,0,11,16,11,16,0,27,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,08,0,0,0,0,0,0,0,0,0,0,0,0,8,15,8,15,0,23,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,09,0,0,0,0,0,0,0,0,0,0,0,0,18,14,18,14,0,32,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,10,2,0,0,0,0,0,0,0,0,0,0,0,10,15,12,15,2,27,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,11,2,0,0,0,0,0,0,0,0,0,0,0,15,23,17,23,2,40,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,12,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,0,36,District,EC-12,, ,
14-15,60,Polk                                         ,2609,01,WIN-E-MAC SCHOOL DISTRICT          ,000, ,01,01,All Grades,9,2,0,0,1,1,2,0,1,0,0,0,179,192,192,195,16,387,District,EC-12,, ,
14-15,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01,EC,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,6,District,EC-12,, ,
14-15,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01,KG,0,0,0,0,0,1,0,0,0,0,0,0,11,19,11,20,1,31,District,EC-12,, ,
14-15,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01,01,0,0,0,0,0,1,0,0,0,0,1,0,14,9,15,10,2,25,District,EC-12,, ,
14-15,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,000, ,01,01,02,0,0,0,0,0,1,0,0,0,0,0,2,8,19,8,22,3,30,District,EC-12,, ,
