DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
08-09,73,Stearns                                      ,4048,07,GREAT RIVER EDUCATION CENTER       ,000, ,07,07W,10,0,0,0,0,0,0,0,0,3,2,3,2,0,5,, ,
08-09,73,Stearns                                      ,4048,07,GREAT RIVER EDUCATION CENTER       ,000, ,07,07W,11,0,1,0,0,1,0,2,1,8,5,11,7,5,18,, ,
08-09,73,Stearns                                      ,4048,07,GREAT RIVER EDUCATION CENTER       ,000, ,07,07W,12,0,0,0,0,0,1,0,2,6,10,6,13,3,19,, ,
08-09,73,Stearns                                      ,4048,07,GREAT RIVER EDUCATION CENTER       ,000, ,07,07W,All Grades,0,1,0,0,1,1,2,3,17,17,20,22,8,42,, ,
08-09,02,Anoka                                        ,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,000, ,11,11,09,0,0,0,0,0,0,0,0,3,4,3,4,0,7,, ,
08-09,02,Anoka                                        ,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,000, ,11,11,10,1,1,0,0,1,0,0,3,11,15,13,19,6,32,, ,
08-09,02,Anoka                                        ,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,000, ,11,11,11,2,2,0,0,1,0,4,3,28,23,35,28,12,63,, ,
08-09,02,Anoka                                        ,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,000, ,11,11,12,2,3,1,3,1,1,3,2,47,37,54,46,16,100,, ,
08-09,02,Anoka                                        ,4049,07,NORTHWEST PASSAGE HIGH SCHOOL      ,000, ,11,11,All Grades,5,6,1,3,3,1,7,8,89,79,105,97,34,202,, ,
08-09,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09,KG,0,0,0,0,0,0,0,0,7,9,7,9,0,16,, ,
08-09,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09,01,0,0,0,0,0,0,0,0,6,4,6,4,0,10,, ,
08-09,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09,02,0,0,0,0,0,0,0,0,2,8,2,8,0,10,, ,
08-09,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09,03,0,0,0,0,0,0,0,0,6,5,6,5,0,11,, ,
08-09,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09,04,0,0,0,0,0,0,0,0,6,2,6,2,0,8,, ,
08-09,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09,05,0,0,0,0,0,0,0,0,1,5,1,5,0,6,, ,
08-09,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09,06,0,0,0,0,0,0,0,0,5,2,5,2,0,7,, ,
08-09,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09,07,0,0,0,0,0,0,0,0,5,4,5,4,0,9,, ,
08-09,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09,08,0,0,0,0,0,0,0,0,1,5,1,5,0,6,, ,
08-09,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09,All Grades,0,0,0,0,0,0,0,0,39,44,39,44,0,83,, ,
08-09,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,08,1,1,0,0,0,0,0,0,0,0,1,1,2,2,, ,
08-09,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,09,5,8,0,0,0,1,0,1,0,0,5,10,15,15,, ,
08-09,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,10,6,7,0,0,0,0,0,1,0,1,6,9,14,15,, ,
08-09,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,11,12,10,1,0,0,1,0,0,2,1,15,12,24,27,, ,
08-09,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,12,17,15,1,1,0,0,1,2,0,2,19,20,37,39,, ,
08-09,27,Hennepin                                     ,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS    ,000, ,11,11,All Grades,41,41,2,1,0,2,1,4,2,4,46,52,92,98,, ,
08-09,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,05,0,2,0,0,1,1,0,0,14,14,15,17,4,32,, ,
08-09,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,06,0,0,0,0,0,1,0,0,21,17,21,18,1,39,, ,
08-09,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,07,0,1,0,0,1,0,0,0,16,27,17,28,2,45,, ,
08-09,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,08,0,0,1,1,4,1,1,1,25,18,31,21,9,52,, ,
08-09,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,09,0,0,0,0,1,0,1,0,11,17,13,17,2,30,, ,
08-09,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,10,0,0,0,0,0,1,0,0,10,21,10,22,1,32,, ,
08-09,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11,All Grades,0,3,1,1,7,4,2,1,97,114,107,123,19,230,, ,
08-09,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,KG,0,0,0,0,0,0,0,0,2,2,2,2,0,4,, ,
08-09,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,01,0,0,0,0,0,0,0,0,1,4,1,4,0,5,, ,
08-09,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,02,0,0,0,0,0,0,0,0,1,3,1,3,0,4,, ,
08-09,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,03,0,0,0,0,0,0,0,0,3,2,3,2,0,5,, ,
08-09,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,04,0,0,0,0,0,0,0,0,3,2,3,2,0,5,, ,
08-09,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,05,0,0,0,0,0,0,0,0,1,2,1,2,0,3,, ,
08-09,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,06,0,0,0,0,0,0,0,0,0,3,0,3,0,3,, ,
08-09,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,07,0,0,0,0,0,0,0,0,1,2,1,2,0,3,, ,
08-09,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,08,0,0,0,0,0,0,0,0,2,2,2,2,0,4,, ,
08-09,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10,All Grades,0,0,0,0,0,0,0,0,14,22,14,22,0,36,, ,
08-09,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,KG,0,0,1,0,0,1,0,0,11,11,12,12,2,24,, ,
08-09,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,01,0,0,0,0,0,0,0,0,14,10,14,10,0,24,, ,
08-09,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,02,0,0,0,0,0,1,0,0,10,16,10,17,1,27,, ,
08-09,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,03,0,0,0,0,0,0,0,0,15,11,15,11,0,26,, ,
08-09,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,04,0,0,0,0,0,0,0,0,14,13,14,13,0,27,, ,
08-09,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,05,0,0,0,0,0,0,0,0,14,12,14,12,0,26,, ,
08-09,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10,All Grades,0,0,1,0,0,2,0,0,78,73,79,75,3,154,, ,
08-09,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10,09,0,0,1,0,0,0,1,1,4,4,6,5,3,11,, ,
08-09,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10,10,1,2,0,0,1,2,3,1,10,15,15,20,10,35,, ,
08-09,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10,11,0,1,0,1,0,1,2,2,17,10,19,15,7,34,, ,
08-09,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10,12,0,0,0,0,2,1,1,0,5,15,8,16,4,24,, ,
08-09,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10,All Grades,1,3,1,1,3,4,7,4,36,44,48,56,24,104,, ,
08-09,27,Hennepin                                     ,4057,07,EL COLEGIO CHARTER SCHOOL          ,000, ,11,11,09,1,1,0,0,7,5,0,3,1,0,9,9,17,18,, ,
08-09,27,Hennepin                                     ,4057,07,EL COLEGIO CHARTER SCHOOL          ,000, ,11,11,10,0,2,0,0,8,9,5,1,0,2,13,14,25,27,, ,
08-09,27,Hennepin                                     ,4057,07,EL COLEGIO CHARTER SCHOOL          ,000, ,11,11,11,0,1,0,0,8,12,2,6,2,0,12,19,29,31,, ,
08-09,27,Hennepin                                     ,4057,07,EL COLEGIO CHARTER SCHOOL          ,000, ,11,11,12,0,3,0,0,3,8,6,6,0,2,9,19,26,28,, ,
08-09,27,Hennepin                                     ,4057,07,EL COLEGIO CHARTER SCHOOL          ,000, ,11,11,All Grades,1,7,0,0,26,34,13,16,3,4,43,61,97,104,, ,
08-09,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,02,KG,1,1,1,0,0,1,0,0,17,13,19,15,4,34,, ,
08-09,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,02,01,1,1,0,0,0,0,0,0,5,11,6,12,2,18,, ,
08-09,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,02,02,1,0,1,0,1,1,0,0,4,10,7,11,4,18,, ,
08-09,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,02,03,2,0,0,0,0,0,0,0,8,7,10,7,2,17,, ,
08-09,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,02,04,2,1,0,0,0,1,0,0,7,8,9,10,4,19,, ,
08-09,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,02,05,2,0,1,0,1,0,0,0,6,7,10,7,4,17,, ,
08-09,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,02,06,0,2,0,0,0,0,0,0,10,5,10,7,2,17,, ,
08-09,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,02,07,0,1,0,0,0,2,0,2,7,5,7,10,5,17,, ,
08-09,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,02,08,5,2,0,0,0,0,1,0,6,4,12,6,8,18,, ,
08-09,04,Beltrami                                     ,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,000, ,01,02,All Grades,14,8,3,0,2,5,1,2,70,70,90,85,35,175,, ,
08-09,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,KG,0,0,0,0,0,0,0,0,16,3,16,3,0,19,, ,
08-09,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,01,0,0,0,0,0,0,0,0,8,8,8,8,0,16,, ,
08-09,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,02,1,0,0,0,0,0,0,0,2,7,3,7,1,10,, ,
08-09,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,03,0,0,0,0,0,0,0,0,6,9,6,9,0,15,, ,
08-09,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,04,0,0,0,0,0,0,0,0,8,4,8,4,0,12,, ,
08-09,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,05,0,0,0,0,0,0,0,0,8,4,8,4,0,12,, ,
08-09,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,06,0,0,0,0,0,0,0,0,6,7,6,7,0,13,, ,
08-09,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,07,0,0,0,0,0,0,0,0,8,3,8,3,0,11,, ,
08-09,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,08,0,0,0,0,0,0,0,0,4,4,4,4,0,8,, ,
08-09,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,All Grades,1,0,0,0,0,0,0,0,66,49,67,49,1,116,, ,
08-09,55,Olmsted                                      ,4061,07,STUDIO ACADEMY CHARTER SCHOOL      ,000, ,10,10,09,0,0,0,0,0,0,0,0,6,6,6,6,0,12,, ,
08-09,55,Olmsted                                      ,4061,07,STUDIO ACADEMY CHARTER SCHOOL      ,000, ,10,10,10,0,1,1,0,0,0,0,0,8,20,9,21,2,30,, ,
08-09,55,Olmsted                                      ,4061,07,STUDIO ACADEMY CHARTER SCHOOL      ,000, ,10,10,11,0,1,0,0,1,0,0,0,17,23,18,24,2,42,, ,
08-09,55,Olmsted                                      ,4061,07,STUDIO ACADEMY CHARTER SCHOOL      ,000, ,10,10,12,0,0,1,0,1,0,0,0,10,24,12,24,2,36,, ,
08-09,55,Olmsted                                      ,4061,07,STUDIO ACADEMY CHARTER SCHOOL      ,000, ,10,10,All Grades,0,2,2,0,2,0,0,0,41,73,45,75,6,120,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,KG,0,0,0,0,0,0,1,0,0,3,1,3,1,4,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,01,0,0,2,0,0,0,0,0,2,2,4,2,2,6,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,02,0,0,1,0,0,0,0,1,2,2,3,3,2,6,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,03,0,0,0,0,0,0,0,0,3,1,3,1,0,4,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,04,0,0,0,0,0,0,0,0,0,1,0,1,0,1,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,05,0,0,0,0,0,0,0,1,2,3,2,4,1,6,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,06,0,0,0,0,0,0,0,0,0,3,0,3,0,3,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,07,1,0,0,0,0,0,0,0,2,4,3,4,1,7,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,08,0,0,0,0,0,0,0,0,7,3,7,3,0,10,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,09,1,0,0,0,0,0,0,1,5,4,6,5,2,11,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,10,0,0,0,0,0,0,0,0,4,3,4,3,0,7,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,11,0,0,0,0,0,0,1,0,5,2,6,2,1,8,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,12,0,0,0,0,0,0,0,0,8,3,8,3,0,11,, ,
08-09,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,All Grades,2,0,3,0,0,0,2,3,40,34,47,37,10,84,, ,
08-09,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,06,0,0,0,0,0,0,0,0,0,2,0,2,0,2,, ,
08-09,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,07,0,0,0,0,1,0,0,0,4,0,5,0,1,5,, ,
08-09,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,09,0,0,0,0,1,0,0,1,4,6,5,7,2,12,, ,
08-09,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,10,0,0,0,0,0,0,0,1,3,3,3,4,1,7,, ,
08-09,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,11,0,0,1,0,1,0,1,1,11,12,14,13,4,27,, ,
08-09,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,12,0,0,1,0,0,0,3,2,13,14,17,16,6,33,, ,
08-09,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,All Grades,0,0,2,0,3,0,4,5,35,37,44,42,14,86,, ,
08-09,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,KG,0,0,0,0,15,20,0,0,0,0,15,20,35,35,, ,
08-09,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,01,0,0,0,0,20,18,0,0,1,0,21,18,38,39,, ,
08-09,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,02,0,0,0,0,16,19,0,1,0,0,16,20,36,36,, ,
08-09,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,03,0,0,0,1,18,15,0,0,1,1,19,17,34,36,, ,
08-09,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,04,0,0,0,0,20,21,1,0,0,0,21,21,42,42,, ,
08-09,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,05,0,0,0,0,18,15,0,0,0,0,18,15,33,33,, ,
08-09,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,06,0,0,0,0,11,13,0,0,0,0,11,13,24,24,, ,
08-09,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,07,0,0,0,0,17,17,0,0,0,0,17,17,34,34,, ,
08-09,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,08,0,0,0,0,15,12,0,0,0,0,15,12,27,27,, ,
08-09,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,All Grades,0,0,0,1,150,150,1,1,2,1,153,153,303,306,, ,
08-09,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,KG,0,0,0,0,0,0,48,34,0,0,48,34,82,82,, ,
08-09,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,01,0,0,0,0,0,0,22,37,0,0,22,37,59,59,, ,
08-09,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,02,0,0,0,0,0,0,32,40,1,0,33,40,72,73,, ,
08-09,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,03,0,0,1,0,1,0,28,34,1,0,31,34,64,65,, ,
08-09,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,04,0,0,0,0,1,0,20,28,1,1,22,29,49,51,, ,
08-09,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,05,0,0,1,0,0,0,19,22,0,0,20,22,42,42,, ,
08-09,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,06,0,0,0,0,1,0,12,9,0,0,13,9,22,22,, ,
08-09,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,07,0,0,1,0,0,0,9,10,0,0,10,10,20,20,, ,
08-09,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,All Grades,0,0,3,0,3,0,190,214,3,1,199,215,410,414,, ,
08-09,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,KG,0,0,27,27,0,1,0,3,1,0,28,31,58,59,, ,
08-09,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,01,0,0,31,27,0,0,0,2,0,0,31,29,60,60,, ,
08-09,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,02,0,0,25,34,0,0,0,1,0,0,25,35,60,60,, ,
08-09,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,03,0,0,24,15,0,1,1,0,0,0,25,16,41,41,, ,
08-09,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,04,0,0,14,24,0,0,1,0,0,0,15,24,39,39,, ,
08-09,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,05,0,0,25,22,0,1,3,0,0,0,28,23,51,51,, ,
08-09,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,06,0,0,20,25,0,0,0,2,0,0,20,27,47,47,, ,
08-09,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,07,0,0,22,14,0,0,1,0,0,1,23,15,37,38,, ,
08-09,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,08,0,0,17,15,1,0,1,0,0,0,19,15,34,34,, ,
08-09,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,All Grades,0,0,205,203,1,3,7,8,1,1,214,215,427,429,, ,
08-09,42,Lyon                                         ,4072,07,YANKTON COUNTRY CHARTER SCHOOL     ,000, ,06,08,09,0,0,0,0,0,0,0,0,1,1,1,1,0,2,, ,
08-09,42,Lyon                                         ,4072,07,YANKTON COUNTRY CHARTER SCHOOL     ,000, ,06,08,10,0,0,0,0,0,0,0,0,2,0,2,0,0,2,, ,
08-09,42,Lyon                                         ,4072,07,YANKTON COUNTRY CHARTER SCHOOL     ,000, ,06,08,11,0,0,0,0,1,1,0,0,1,0,2,1,2,3,, ,
08-09,42,Lyon                                         ,4072,07,YANKTON COUNTRY CHARTER SCHOOL     ,000, ,06,08,12,0,0,0,0,0,0,0,0,3,0,3,0,0,3,, ,
08-09,42,Lyon                                         ,4072,07,YANKTON COUNTRY CHARTER SCHOOL     ,000, ,06,08,All Grades,0,0,0,0,1,1,0,0,7,1,8,2,2,10,, ,
08-09,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,KG,1,0,0,0,29,21,1,2,1,1,32,24,54,56,, ,
08-09,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,01,0,0,0,0,27,27,1,1,0,0,28,28,56,56,, ,
08-09,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,02,1,1,0,0,21,17,2,1,1,1,25,20,43,45,, ,
08-09,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,03,1,0,0,0,21,17,3,1,0,1,25,19,43,44,, ,
08-09,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,04,2,0,0,0,16,15,0,1,0,0,18,16,34,34,, ,
08-09,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,05,0,0,0,0,13,14,0,0,0,0,13,14,27,27,, ,
08-09,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,06,0,2,0,0,12,16,0,0,0,0,12,18,30,30,, ,
08-09,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,All Grades,5,3,0,0,139,127,7,6,2,3,153,139,287,292,, ,
08-09,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,09,0,1,1,0,1,2,1,9,22,13,25,25,15,50,, ,
08-09,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,10,1,0,0,2,1,2,1,2,19,13,22,19,9,41,, ,
08-09,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,11,2,1,2,1,2,1,2,3,31,26,39,32,14,71,, ,
08-09,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,12,1,0,0,2,1,3,5,1,18,20,25,26,13,51,, ,
08-09,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,All Grades,4,2,3,5,5,8,9,15,90,72,111,102,51,213,, ,
08-09,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,07,0,0,0,0,0,0,1,1,4,1,5,2,2,7,, ,
08-09,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,08,1,0,1,3,1,0,4,1,10,5,17,9,11,26,, ,
08-09,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,09,0,0,0,1,1,0,5,2,12,12,18,15,9,33,, ,
08-09,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,10,0,0,1,0,1,2,4,6,14,11,20,19,14,39,, ,
08-09,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,11,2,1,0,1,1,0,5,2,20,8,28,12,12,40,, ,
08-09,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,12,0,0,0,2,0,0,2,0,15,17,17,19,4,36,, ,
08-09,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,All Grades,3,1,2,7,4,2,21,12,75,54,105,76,52,181,, ,
08-09,27,Hennepin                                     ,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000, ,11,11,KG,0,0,0,0,0,0,65,55,1,0,66,55,120,121,, ,
