dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
99-00,2859,01,GLENCOE-SILVER LAKE,04,43,06,0,0,1,0,9,13,0,0,61,56,71,69,23,140,06E
99-00,2859,01,GLENCOE-SILVER LAKE,05,43,06,1,0,0,0,7,14,0,0,63,56,71,70,22,141,06E
99-00,2859,01,GLENCOE-SILVER LAKE,06,43,06,0,1,0,0,9,13,0,0,56,52,65,66,23,131,06E
99-00,2859,01,GLENCOE-SILVER LAKE,07,43,06,0,0,1,0,10,7,0,0,76,84,87,91,18,178,06E
99-00,2859,01,GLENCOE-SILVER LAKE,08,43,06,0,0,0,0,11,10,1,0,91,79,103,89,22,192,06E
99-00,2859,01,GLENCOE-SILVER LAKE,09,43,06,0,1,1,1,3,1,0,0,88,78,92,81,7,173,06E
99-00,2859,01,GLENCOE-SILVER LAKE,10,43,06,0,0,1,0,5,11,0,0,78,72,84,83,17,167,06E
99-00,2859,01,GLENCOE-SILVER LAKE,11,43,06,0,0,0,0,4,1,0,1,76,80,80,82,6,162,06E
99-00,2859,01,GLENCOE-SILVER LAKE,12,43,06,0,0,1,0,1,2,1,0,63,57,66,59,5,125,06E
99-00,2859,01,GLENCOE-SILVER LAKE,KG,43,06,0,0,0,1,14,11,0,0,45,50,59,62,26,121,06E
99-00,2859,01,GLENCOE-SILVER LAKE,PK,43,06,0,0,0,0,0,0,0,0,7,2,7,2,0,9,06E
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,01,22,09,0,0,1,0,4,3,0,0,48,51,53,54,8,107,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,02,22,09,0,0,0,0,3,5,1,0,46,50,50,55,9,105,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,03,22,09,0,0,0,0,3,4,0,0,59,36,62,40,7,102,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,04,22,09,0,0,0,0,2,4,0,0,47,56,49,60,6,109,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,05,22,09,0,1,1,0,4,6,1,0,44,50,50,57,13,107,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,06,22,09,1,0,0,0,4,6,0,0,58,53,63,59,11,122,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,07,22,09,0,0,0,1,4,1,0,0,52,51,56,53,6,109,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,08,22,09,0,0,0,0,4,4,0,1,58,52,62,57,9,119,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,09,22,09,0,0,0,1,2,5,0,0,70,70,72,76,8,148,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,10,22,09,1,0,2,0,5,5,0,0,82,73,90,78,13,168,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,11,22,09,0,0,0,0,2,0,1,0,65,54,68,54,3,122,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,12,22,09,0,0,2,0,3,8,0,0,67,73,72,81,13,153,09
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,KG,22,09,0,0,1,0,3,8,0,1,55,39,59,48,13,107,09
99-00,2862,01,JACKSON COUNTY CENTRAL,01,32,06,1,0,2,0,1,0,0,0,39,45,43,45,4,88,08
99-00,2862,01,JACKSON COUNTY CENTRAL,02,32,06,0,0,3,2,2,2,0,1,49,44,54,49,10,103,08
99-00,2862,01,JACKSON COUNTY CENTRAL,03,32,06,0,0,2,1,0,0,0,0,40,44,42,45,3,87,08
99-00,2862,01,JACKSON COUNTY CENTRAL,04,32,06,0,0,4,2,1,0,0,0,48,41,53,43,7,96,08
99-00,2862,01,JACKSON COUNTY CENTRAL,05,32,06,0,0,3,2,0,2,0,0,55,59,58,63,7,121,08
99-00,2862,01,JACKSON COUNTY CENTRAL,06,32,06,0,1,4,4,0,2,1,0,60,40,65,47,12,112,08
99-00,2862,01,JACKSON COUNTY CENTRAL,07,32,06,0,0,2,2,0,0,0,0,47,45,49,47,4,96,08
99-00,2862,01,JACKSON COUNTY CENTRAL,08,32,06,0,0,4,2,1,0,0,0,60,51,65,53,7,118,08
99-00,2862,01,JACKSON COUNTY CENTRAL,09,32,06,0,0,2,7,3,2,0,0,51,60,56,69,14,125,08
99-00,2862,01,JACKSON COUNTY CENTRAL,10,32,06,0,0,3,5,1,1,1,0,62,54,67,60,11,127,08
99-00,2862,01,JACKSON COUNTY CENTRAL,11,32,06,0,0,1,1,0,1,0,0,60,51,61,53,3,114,08
99-00,2862,01,JACKSON COUNTY CENTRAL,12,32,06,0,0,1,2,2,2,0,0,68,49,71,53,7,124,08
99-00,2862,01,JACKSON COUNTY CENTRAL,KG,32,06,0,0,2,1,0,1,0,0,46,30,48,32,4,80,08
99-00,2862,01,JACKSON COUNTY CENTRAL,PK,32,06,0,0,0,0,0,0,0,0,11,4,11,4,0,15,08
99-00,2884,01,RED ROCK CENTRAL,01,64,06,0,0,0,0,0,0,0,0,19,14,19,14,0,33,08
99-00,2884,01,RED ROCK CENTRAL,02,64,06,0,0,0,0,0,1,0,0,23,10,23,11,1,34,08
99-00,2884,01,RED ROCK CENTRAL,03,64,06,0,0,1,0,1,0,0,0,8,16,10,16,2,26,08
99-00,2884,01,RED ROCK CENTRAL,04,64,06,0,1,0,0,0,0,0,0,21,21,21,22,1,43,08
99-00,2884,01,RED ROCK CENTRAL,05,64,06,0,0,0,0,0,1,0,0,13,21,13,22,1,35,08
99-00,2884,01,RED ROCK CENTRAL,06,64,06,0,0,0,0,0,1,0,0,23,23,23,24,1,47,08
99-00,2884,01,RED ROCK CENTRAL,07,64,06,0,0,0,0,0,0,0,0,26,24,26,24,0,50,08
99-00,2884,01,RED ROCK CENTRAL,08,64,06,0,0,0,0,0,0,0,0,25,32,25,32,0,57,08
99-00,2884,01,RED ROCK CENTRAL,09,64,06,0,0,0,1,0,0,0,0,30,31,30,32,1,62,08
99-00,2884,01,RED ROCK CENTRAL,10,64,06,0,0,0,0,0,0,0,0,26,23,26,23,0,49,08
99-00,2884,01,RED ROCK CENTRAL,11,64,06,0,0,0,1,0,0,1,1,31,28,32,30,3,62,08
99-00,2884,01,RED ROCK CENTRAL,12,64,06,0,0,0,0,0,0,0,0,26,25,26,25,0,51,08
99-00,2884,01,RED ROCK CENTRAL,KG,64,06,0,0,1,0,0,0,0,1,17,11,18,12,2,30,08
99-00,2884,01,RED ROCK CENTRAL,PK,64,06,0,0,0,0,1,0,0,0,6,1,7,1,1,8,08
99-00,2886,01,GLENVILLE-EMMONS,01,24,10,0,0,0,1,0,0,0,1,24,17,24,19,2,43,10
99-00,2886,01,GLENVILLE-EMMONS,02,24,10,0,1,0,1,0,0,0,0,20,12,20,14,2,34,10
99-00,2886,01,GLENVILLE-EMMONS,03,24,10,0,0,0,1,0,2,0,0,11,16,11,19,3,30,10
99-00,2886,01,GLENVILLE-EMMONS,04,24,10,0,0,0,1,0,1,0,0,16,18,16,20,2,36,10
99-00,2886,01,GLENVILLE-EMMONS,05,24,10,0,0,0,0,0,1,0,0,18,12,18,13,1,31,10
99-00,2886,01,GLENVILLE-EMMONS,06,24,10,0,0,0,0,2,1,0,0,21,17,23,18,3,41,10
99-00,2886,01,GLENVILLE-EMMONS,07,24,10,0,1,0,0,0,1,0,0,16,14,16,16,2,32,10
99-00,2886,01,GLENVILLE-EMMONS,08,24,10,0,0,2,0,0,1,0,0,19,15,21,16,3,37,10
99-00,2886,01,GLENVILLE-EMMONS,09,24,10,0,0,1,0,2,0,0,0,22,28,25,28,3,53,10
99-00,2886,01,GLENVILLE-EMMONS,10,24,10,0,0,0,3,1,0,0,0,22,27,23,30,4,53,10
99-00,2886,01,GLENVILLE-EMMONS,11,24,10,0,0,0,0,1,0,0,0,28,23,29,23,1,52,10
99-00,2886,01,GLENVILLE-EMMONS,12,24,10,0,0,0,0,0,1,0,0,26,16,26,17,1,43,10
99-00,2886,01,GLENVILLE-EMMONS,KG,24,10,0,0,0,1,0,0,0,0,16,18,16,19,1,35,10
99-00,2887,01,MCLEOD WEST SCHOOLS,01,43,06,0,0,0,2,2,0,0,0,10,19,12,21,4,33,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,02,43,06,0,0,0,0,0,2,0,0,23,19,23,21,2,44,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,03,43,06,0,0,0,1,1,1,0,0,16,15,17,17,3,34,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,04,43,06,0,0,0,0,1,0,0,0,22,20,23,20,1,43,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,05,43,06,0,0,0,2,0,1,0,0,21,23,21,26,3,47,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,06,43,06,0,0,0,0,0,1,0,0,18,19,18,20,1,38,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,07,43,06,0,0,1,0,0,1,0,0,15,16,16,17,2,33,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,08,43,06,0,0,0,0,1,0,0,0,26,22,27,22,1,49,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,09,43,06,0,0,0,1,5,3,0,0,26,22,31,26,9,57,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,10,43,06,0,0,1,0,1,2,1,0,20,28,23,30,5,53,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,11,43,06,0,0,0,0,0,1,0,0,22,23,22,24,1,46,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,12,43,06,1,0,0,1,1,0,0,0,27,23,29,24,3,53,06E
99-00,2887,01,MCLEOD WEST SCHOOLS,KG,43,06,0,0,0,0,0,0,0,0,16,22,16,22,0,38,06E
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,01,06,06,0,0,0,0,1,0,0,0,20,16,21,16,1,37,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,02,06,06,1,1,0,0,0,0,0,0,23,17,24,18,2,42,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,03,06,06,1,0,0,0,0,0,0,0,12,12,13,12,1,25,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,04,06,06,0,0,0,0,1,0,0,0,27,19,28,19,1,47,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,05,06,06,1,0,0,0,0,0,0,0,24,22,25,22,1,47,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,06,06,06,0,0,1,0,0,0,0,0,26,19,27,19,1,46,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,07,06,06,1,0,1,0,0,0,0,0,27,22,29,22,2,51,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,08,06,06,0,0,0,1,0,0,1,0,16,32,17,33,2,50,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,09,06,06,1,1,0,1,0,0,0,0,18,28,19,30,3,49,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,10,06,06,0,0,0,0,0,0,0,0,13,20,13,20,0,33,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,11,06,06,0,0,0,0,0,1,0,0,21,38,21,39,1,60,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,12,06,06,0,1,1,0,0,0,0,0,23,19,24,20,2,44,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,KG,06,06,0,0,0,0,0,0,0,0,18,14,18,14,0,32,06W
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,PK,06,06,0,0,0,0,0,0,0,0,2,0,2,0,0,2,06W
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,01,03,04,1,0,0,0,1,0,0,0,22,19,24,19,2,43,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,02,03,04,0,0,0,0,0,0,0,0,34,20,34,20,0,54,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,03,03,04,2,0,0,0,0,0,0,0,32,28,34,28,2,62,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,04,03,04,0,2,0,0,0,0,0,0,26,22,26,24,2,50,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,05,03,04,0,1,0,0,0,1,0,0,20,21,20,23,2,43,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,06,03,04,0,0,0,1,0,0,0,0,28,16,28,17,1,45,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,07,03,04,1,0,0,0,2,0,0,0,24,26,27,26,3,53,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,08,03,04,0,0,0,0,0,1,0,0,36,24,36,25,1,61,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,09,03,04,0,0,0,0,0,0,0,0,35,23,35,23,0,58,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,10,03,04,0,0,0,0,2,0,0,0,31,32,33,32,2,65,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,11,03,04,0,0,0,1,1,0,0,0,25,31,26,32,2,58,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,12,03,04,0,0,0,1,0,0,0,0,25,21,25,22,1,47,04
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,KG,03,04,0,0,0,0,0,1,0,0,27,31,27,32,1,59,04
99-00,2890,01,D.R.S.H.,01,65,06,0,0,0,0,5,4,0,0,14,16,19,20,9,39,06E
99-00,2890,01,D.R.S.H.,02,65,06,0,0,0,0,0,7,0,0,16,16,16,23,7,39,06E
99-00,2890,01,D.R.S.H.,03,65,06,0,0,0,0,4,6,0,0,14,18,18,24,10,42,06E
99-00,2890,01,D.R.S.H.,04,65,06,0,0,0,0,11,7,0,0,34,38,45,45,18,90,06E
99-00,2890,01,D.R.S.H.,05,65,06,0,0,0,0,3,4,0,0,33,34,36,38,7,74,06E
99-00,2890,01,D.R.S.H.,06,65,06,0,0,0,0,7,6,0,0,25,33,32,39,13,71,06E
99-00,2890,01,D.R.S.H.,07,65,06,0,0,0,0,7,4,0,0,41,44,48,48,11,96,06E
99-00,2890,01,D.R.S.H.,08,65,06,0,0,0,1,3,4,0,0,33,26,36,31,8,67,06E
99-00,2890,01,D.R.S.H.,09,65,06,0,0,0,0,5,4,1,0,41,35,47,39,10,86,06E
99-00,2890,01,D.R.S.H.,10,65,06,0,0,0,0,3,3,0,0,51,42,54,45,6,99,06E
99-00,2890,01,D.R.S.H.,11,65,06,0,0,0,0,3,2,0,0,50,34,53,36,5,89,06E
99-00,2890,01,D.R.S.H.,12,65,06,0,0,0,0,2,0,0,0,51,43,53,43,2,96,06E
99-00,2890,01,D.R.S.H.,KG,65,06,1,0,0,0,3,3,0,1,16,18,20,22,8,42,06E
99-00,2890,01,D.R.S.H.,PK,65,06,0,0,0,0,0,0,0,0,4,2,4,2,0,6,06E
99-00,4000,07,CITY ACADEMY,09,62,11,0,2,0,0,0,0,0,1,0,1,0,4,3,4,11
99-00,4000,07,CITY ACADEMY,10,62,11,2,4,1,3,1,1,2,1,2,0,8,9,15,17,11
99-00,4000,07,CITY ACADEMY,11,62,11,4,4,2,2,1,2,3,2,5,4,15,14,20,29,11
99-00,4000,07,CITY ACADEMY,12,62,11,5,10,6,8,2,3,12,12,10,18,35,51,58,86,11
99-00,4001,07,BLUFFVIEW MONTESSORI,01,85,10,0,0,1,0,0,0,0,0,15,13,16,13,1,29,10
99-00,4001,07,BLUFFVIEW MONTESSORI,02,85,10,0,0,0,0,0,0,0,0,15,5,15,5,0,20,10
99-00,4001,07,BLUFFVIEW MONTESSORI,03,85,10,0,0,0,0,0,0,0,0,14,10,14,10,0,24,10
99-00,4001,07,BLUFFVIEW MONTESSORI,04,85,10,0,0,0,1,0,0,0,0,11,16,11,17,1,28,10
99-00,4001,07,BLUFFVIEW MONTESSORI,05,85,10,0,0,0,0,0,0,0,1,7,7,7,8,1,15,10
99-00,4001,07,BLUFFVIEW MONTESSORI,06,85,10,0,0,0,0,0,0,0,0,9,10,9,10,0,19,10
99-00,4001,07,BLUFFVIEW MONTESSORI,07,85,10,0,0,0,0,0,0,0,0,5,4,5,4,0,9,10
99-00,4001,07,BLUFFVIEW MONTESSORI,08,85,10,0,0,0,0,0,0,0,0,5,2,5,2,0,7,10
99-00,4001,07,BLUFFVIEW MONTESSORI,KG,85,10,0,0,0,0,0,0,0,0,15,9,15,9,0,24,10
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,01,69,03,0,0,0,0,0,0,0,0,2,3,2,3,0,5,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,02,69,03,0,0,0,0,0,0,0,0,6,3,6,3,0,9,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,03,69,03,0,0,0,0,0,0,0,0,2,5,2,5,0,7,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,04,69,03,0,0,0,0,0,0,0,0,5,1,5,1,0,6,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,05,69,03,0,0,0,0,0,0,0,0,2,4,2,4,0,6,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,06,69,03,0,0,0,0,0,0,0,0,2,4,2,4,0,6,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,07,69,03,0,0,0,0,0,0,0,0,1,3,1,3,0,4,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,08,69,03,0,0,0,0,0,0,0,0,4,4,4,4,0,8,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,09,69,03,0,0,0,0,0,0,0,0,7,3,7,3,0,10,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,10,69,03,0,0,0,0,0,0,0,0,6,2,6,2,0,8,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,11,69,03,0,0,0,0,0,0,0,0,5,5,5,5,0,10,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,12,69,03,0,0,0,0,0,0,0,0,3,1,3,1,0,4,03
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,KG,69,03,0,0,0,0,0,0,0,0,2,5,2,5,0,7,03
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,01,82,11,0,0,0,0,0,0,0,0,4,3,4,3,0,7,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,02,82,11,0,0,0,0,1,0,0,0,2,3,3,3,1,6,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,03,82,11,0,0,0,0,1,0,0,0,1,6,2,6,1,8,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,04,82,11,0,0,0,0,0,0,0,0,1,1,1,1,0,2,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,05,82,11,0,0,0,0,0,0,0,0,4,5,4,5,0,9,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,06,82,11,0,0,0,0,0,0,0,0,5,4,5,4,0,9,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,07,82,11,0,0,0,0,0,0,0,0,2,1,2,1,0,3,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,08,82,11,0,0,0,0,0,0,0,0,8,4,8,4,0,12,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,09,82,11,0,0,0,0,0,0,0,0,8,2,8,2,0,10,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,10,82,11,0,0,0,0,0,0,0,1,6,6,6,7,1,13,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,11,82,11,0,0,0,0,0,0,0,0,8,8,8,8,0,16,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,12,82,11,0,0,0,0,0,0,0,0,8,6,8,6,0,14,11
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,KG,82,11,0,0,0,0,0,0,0,0,1,4,1,4,0,5,11
99-00,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,01,27,11,0,0,1,0,1,0,5,3,0,0,7,3,10,10,11
99-00,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,02,27,11,0,0,1,2,0,0,1,9,1,0,3,11,13,14,11
99-00,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,03,27,11,0,0,2,0,0,0,4,3,0,1,6,4,9,10,11
99-00,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,04,27,11,0,0,2,0,0,0,4,4,0,0,6,4,10,10,11
99-00,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,05,27,11,0,0,0,0,0,0,2,3,0,0,2,3,5,5,11
99-00,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,06,27,11,0,0,3,3,0,0,5,1,0,0,8,4,12,12,11
99-00,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,07,27,11,0,0,0,2,0,0,3,1,1,0,4,3,6,7,11
99-00,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,08,27,11,0,0,2,0,0,0,2,2,0,1,4,3,6,7,11
99-00,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,KG,27,11,0,0,3,3,0,3,3,4,0,0,6,10,16,16,11
99-00,4005,07,METRO DEAF CHARTER SCHOOL,01,62,11,0,0,0,1,0,0,0,0,1,3,1,4,1,5,11
99-00,4005,07,METRO DEAF CHARTER SCHOOL,02,62,11,0,0,0,0,0,0,0,0,3,2,3,2,0,5,11
99-00,4005,07,METRO DEAF CHARTER SCHOOL,03,62,11,0,0,0,0,0,0,0,0,1,2,1,2,0,3,11
99-00,4005,07,METRO DEAF CHARTER SCHOOL,04,62,11,0,0,0,0,0,0,0,1,5,3,5,4,1,9,11
99-00,4005,07,METRO DEAF CHARTER SCHOOL,05,62,11,0,0,0,0,0,0,0,0,4,4,4,4,0,8,11
99-00,4005,07,METRO DEAF CHARTER SCHOOL,06,62,11,0,0,0,0,0,0,0,0,4,2,4,2,0,6,11
99-00,4005,07,METRO DEAF CHARTER SCHOOL,07,62,11,0,0,0,0,1,0,0,0,6,5,7,5,1,12,11
99-00,4005,07,METRO DEAF CHARTER SCHOOL,KG,62,11,0,0,0,0,0,0,0,0,2,4,2,4,0,6,11
99-00,4005,07,METRO DEAF CHARTER SCHOOL,PK,62,11,0,0,0,0,1,0,0,0,4,4,5,4,1,9,11
99-00,4006,07,SKILLS FOR TOMORROW CHARTER SCHOOL,10,62,11,0,4,0,1,2,2,8,11,11,8,21,26,28,47,11
99-00,4006,07,SKILLS FOR TOMORROW CHARTER SCHOOL,11,62,11,0,2,0,0,2,3,4,5,4,2,10,12,16,22,11
99-00,4006,07,SKILLS FOR TOMORROW CHARTER SCHOOL,12,62,11,3,0,0,0,0,0,6,1,5,2,14,3,10,17,11
99-00,4007,07,MINNESOTA NEW COUNTRY SCHOOL,07,72,09,0,0,0,0,0,0,0,0,7,3,7,3,0,10,09
99-00,4007,07,MINNESOTA NEW COUNTRY SCHOOL,08,72,09,0,0,0,0,0,0,0,0,9,12,9,12,0,21,09
99-00,4007,07,MINNESOTA NEW COUNTRY SCHOOL,09,72,09,0,0,0,0,0,0,0,0,7,10,7,10,0,17,09
99-00,4007,07,MINNESOTA NEW COUNTRY SCHOOL,10,72,09,0,0,0,0,0,0,0,0,16,14,16,14,0,30,09
99-00,4007,07,MINNESOTA NEW COUNTRY SCHOOL,11,72,09,0,0,0,0,0,0,0,0,12,13,12,13,0,25,09
99-00,4007,07,MINNESOTA NEW COUNTRY SCHOOL,12,72,09,0,0,0,0,0,1,0,0,12,10,12,11,1,23,09
99-00,4008,07,PACT CHARTER SCHOOL,01,02,11,0,0,0,0,0,0,0,0,12,12,12,12,0,24,11
99-00,4008,07,PACT CHARTER SCHOOL,02,02,11,0,1,0,0,0,0,0,1,12,10,12,12,2,24,11
99-00,4008,07,PACT CHARTER SCHOOL,03,02,11,0,0,0,0,0,0,0,0,13,11,13,11,0,24,11
99-00,4008,07,PACT CHARTER SCHOOL,04,02,11,0,0,0,0,0,1,0,0,13,12,13,13,1,26,11
99-00,4008,07,PACT CHARTER SCHOOL,05,02,11,0,1,0,0,1,0,0,0,10,12,11,13,2,24,11
99-00,4008,07,PACT CHARTER SCHOOL,06,02,11,0,0,0,0,0,0,0,0,12,12,12,12,0,24,11
99-00,4008,07,PACT CHARTER SCHOOL,07,02,00,0,0,0,1,0,0,0,0,16,15,16,16,1,32,11
99-00,4008,07,PACT CHARTER SCHOOL,08,02,00,1,0,0,0,0,0,0,0,21,16,22,16,1,38,11
99-00,4008,07,PACT CHARTER SCHOOL,09,02,00,0,0,0,0,1,0,0,0,10,14,11,14,1,25,11
99-00,4008,07,PACT CHARTER SCHOOL,10,02,00,0,0,0,0,0,0,0,0,13,11,13,11,0,24,11
99-00,4008,07,PACT CHARTER SCHOOL,11,02,00,0,0,0,1,0,0,0,0,7,10,7,11,1,18,11
99-00,4008,07,PACT CHARTER SCHOOL,12,02,00,0,0,0,0,0,0,0,0,4,11,4,11,0,15,11
99-00,4008,07,PACT CHARTER SCHOOL,KG,02,11,0,0,0,0,0,0,0,0,10,10,10,10,0,20,11
99-00,4011,07,NEW VISIONS CHARTER SCHOOL,01,27,11,0,0,0,0,0,0,4,6,1,1,5,7,10,12,11
99-00,4011,07,NEW VISIONS CHARTER SCHOOL,02,27,11,0,0,0,0,0,0,8,7,4,1,12,8,15,20,11
99-00,4011,07,NEW VISIONS CHARTER SCHOOL,03,27,11,0,0,0,1,1,1,11,6,6,3,18,11,20,29,11
99-00,4011,07,NEW VISIONS CHARTER SCHOOL,04,27,11,1,1,0,0,1,0,11,6,4,6,17,13,20,30,11
99-00,4011,07,NEW VISIONS CHARTER SCHOOL,05,27,11,0,2,0,0,0,1,13,6,6,4,19,13,22,32,11
99-00,4011,07,NEW VISIONS CHARTER SCHOOL,06,27,11,1,0,0,0,1,1,13,10,13,2,28,13,26,41,11
99-00,4011,07,NEW VISIONS CHARTER SCHOOL,07,27,11,0,1,0,1,0,0,11,6,3,0,14,8,19,22,11
99-00,4011,07,NEW VISIONS CHARTER SCHOOL,08,27,11,0,0,0,0,0,0,2,1,1,0,3,1,3,4,11
99-00,4011,07,NEW VISIONS CHARTER SCHOOL,PK,27,11,0,0,0,0,0,0,0,0,1,1,1,1,0,2,11
99-00,4012,07,EMILY CHARTER SCHOOL,01,18,05,0,0,0,0,0,0,0,0,7,6,7,6,0,13,05
99-00,4012,07,EMILY CHARTER SCHOOL,02,18,05,0,0,0,0,0,0,0,0,7,6,7,6,0,13,05
99-00,4012,07,EMILY CHARTER SCHOOL,03,18,05,0,0,0,0,0,0,0,0,4,8,4,8,0,12,05
99-00,4012,07,EMILY CHARTER SCHOOL,04,18,05,0,0,0,0,0,0,0,0,5,5,5,5,0,10,05
99-00,4012,07,EMILY CHARTER SCHOOL,05,18,05,0,0,0,0,0,0,0,0,2,3,2,3,0,5,05
99-00,4012,07,EMILY CHARTER SCHOOL,06,18,05,0,0,0,0,0,0,0,0,6,3,6,3,0,9,05
99-00,4012,07,EMILY CHARTER SCHOOL,KG,18,05,0,0,0,0,0,0,0,0,7,6,7,6,0,13,05
99-00,4012,07,EMILY CHARTER SCHOOL,PK,18,05,0,0,0,0,0,0,0,0,2,0,2,0,0,2,05
99-00,4014,07,RIGHT STEP INCORP.,01,62,11,0,0,0,0,0,0,9,7,0,0,9,7,16,16,11
