SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,382,50,HARRISON EDUCATION CENTER                         ,27,Hennepin                                          ,11,8.36,5.8,2.56,1,0,0,0,0,0,0,0,4.8,2.56,0,8,6.2,0,2,0,0,0,0.16,0,3.8,4.56,0,0,37,0,2.8,2.8,1.6,0.16,1
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,393,43,AMERICAN INDIAN OIC                               ,27,Hennepin                                          ,11,2.6,1.8,0.8,0,0,0,0,0,0,0,0,1,0,0,1,1.6,0,0,0,0,0,0,0,0,0,0,0,32,0,0.6,1,1,0,0
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,401,50,MPS D/HH                                          ,27,Hennepin                                          ,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,1,0,1,0,0,0,60,0,0,0,0,0,1
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,415,46,MINNEAPOLIS ON LINE LEARNING                      ,27,Hennepin                                          ,11,7.16,5.06,2.1,0,0,0,0,0,0,0,0,5.06,2.1,1,15,1.5,2.04,1,0.6,1,0,1.02,0,3.04,4.12,0,0,44,0,1,1.52,1.62,1,2.02
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,416,43,VOA OPPORTUNITY HS                                ,27,Hennepin                                          ,11,3.81,0.91,2.9,0,0,0,0,0,0,0,0,0,1,0,5,0.91,0,0,0,1,0,0,0,0,1,0,0,35,0,0.9,0.8,0.91,1.2,0
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,417,43,HERITAGE SCIENCE & TECHNOLOGY                     ,27,Hennepin                                          ,11,13.91,8.74,5.17,0,0,0,0,0,0,0.6,0,3.37,2.6,0,1,5.57,0,1,0,0,0,0,0,0,0,0,0,36,0,5.37,1,5.77,1.77,0
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,418,43,TATANKA ACADEMY                                   ,27,Hennepin                                          ,11,5.34,1.84,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3.5,1,0.84,0,0,0
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,419,43,VOA PHOENIX - SALT HS                             ,27,Hennepin                                          ,11,7.29,3.61,3.68,0,0,0,0,0,0,0,0,1.81,2.8,0,2,5.49,0.9,0,0,0,0,0,0,1,0,0,0,34,0,2.7,1,2.68,0.91,0
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,625,50,RIVER BEND EDUCATIONAL CENTER                     ,27,Hennepin                                          ,11,18.59,7.72,10.87,0,0,0,0,0,0,0,0,7.72,10.87,1.84,7,7.99,3.68,4.08,1,0,0.84,0,0,10.23,8.36,0,0,38,1,4.35,2.48,4.24,4.52,2
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,685,77,STADIUM VIEW                                      ,27,Hennepin                                          ,11,8.8,2,6.8,0,0,0,0,0,0,1,1,1,5.8,0,16,1.8,1,0,3,1,2,0,0,1,6.8,0,1,45,0,0.8,1,2,2,3
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,688,74,MPS METRO HA                                      ,27,Hennepin                                          ,11,8.89,1,7.89,0,0,0,0,0,0,0,0,1,7.89,0,18,0,0,2.06,4.83,0,2,0,0,5.79,3.1,0,0,53,0,0,0,1.02,1.97,5.9
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,689,77,MPS METRO SJ                                      ,27,Hennepin                                          ,11,8.21,1.22,6.99,0,0,0,0,0,0,0,0,1.22,6.99,0,19,3,1,1.21,0,0,0,1.01,0,4.22,3.99,0,0,48,0,1,3,0.22,0,3.99
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,697,77,MPS METRO C                                       ,27,Hennepin                                          ,11,2.02,1,1.02,0,0,0,0,0,0,0,0,1,1.02,0,21,0,0,0,1,1.02,0,0,0,1,1.02,0,0,47,0,0,0,0,1.02,1
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,748,90,LEHMANN CENTER                                    ,27,Hennepin                                          ,11,34.4,6.4,28,0,0,0,0,0,0,0,0.8,6.4,27.2,0.8,11,9.9,5.5,8.6,8.4,2,0,0,0,19.1,15.3,0,0,49,0,0.8,4.7,5.6,7.9,15.4
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,857,90,EARLY CHILDHOOD FAMILY EDUCATION                  ,27,Hennepin                                          ,11,18.4,1,17.4,0,1,0,1,0,1,0,2,1,12.4,0,15,2.5,3.5,2.8,3.8,2.8,1,2,0,8.4,10,0,0,50,1,0,0,4.2,5.6,7.6
13-14,1,3,MINNEAPOLIS PUBLIC SCHOOL DIST.                   ,0,0,Totals                                            ,27,Hennepin                                          ,11,2430.49,648.29,1782.2,10.93,26.25,20.87,64.77,15.42,34.17,39.28,89.51,539.69,1545.91,131.69,13,736.04,264,329.6,494.39,285.92,167.65,88.35,7.69,997.38,1307.37,10.95,34.99,42,117.59,319.29,245.34,561.31,721.1,465.86
13-14,2,1,HILL CITY PUBLIC SCHOOL DISTRICT                  ,0,0,HILL CITY PUBLIC SCHOOL DISTRICT                  ,1,Aitkin                                            ,3,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0.08,0,9,0,0.08,0,0,0,0,0,0,0,0.08,0,0,36,0,0,0,0.08,0,0
13-14,2,1,HILL CITY PUBLIC SCHOOL DISTRICT                  ,1,10,HILL CITY ELEMENTARY                              ,1,Aitkin                                            ,3,10.56,0.33,10.23,0,0,0,0,0,0,0,0,0.33,10.23,0,14,1.23,1.89,0.37,3,1,2.07,1,0,7.4,3.16,0,0,48,0,0,0,2.79,1.74,6.03
13-14,2,1,HILL CITY PUBLIC SCHOOL DISTRICT                  ,2,20,HILL CITY MIDDLE SCHOOL                           ,1,Aitkin                                            ,3,6.01,2.82,3.19,0,0,0,0,0,0,0,0,2.82,3.19,0,14,0.62,0.85,1.29,1.68,1,0.57,0,0,4.06,1.95,0,0,41,0,0.5,0.51,1.49,2.75,0.76
13-14,2,1,HILL CITY PUBLIC SCHOOL DISTRICT                  ,3,32,HILL CITY SENIOR HIGH                             ,1,Aitkin                                            ,3,10.17,5.92,4.25,0,1.02,0,0,0,0.5,0,0,5.92,2.73,0,11,3.92,1.67,1.37,2.38,0.36,0.47,0,0,7.32,2.36,0,0,37,0,3.04,1.01,3.21,0.65,2.26
13-14,2,1,HILL CITY PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,1,Aitkin                                            ,3,26.82,9.07,17.75,0,1.02,0,0,0,0.5,0,0,9.07,16.23,0,13,5.77,4.49,3.03,7.06,2.36,3.11,1,0,18.78,7.55,0,0,42,0,3.54,1.52,7.57,5.14,9.05
13-14,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,0,0,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,1,Aitkin                                            ,3,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0.13,0,11,0.01,0,0.12,0,0,0,0,0,0,0,0,0,38,0,0,0.01,0.12,0,0
13-14,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,10,10,MCGREGOR ELEMENTARY                               ,1,Aitkin                                            ,3,20.95,2.34,18.61,0,0,0,0,0,0,0,0,2.34,18.61,1.34,10,9.18,2.6,3.17,2,1,2,1,0,15.68,5.27,0,0,37,2.34,5.84,0,4.77,5,3
13-14,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,30,42,MCGREGOR AREA LEARNING PROGRAM                    ,1,Aitkin                                            ,3,0.48,0.12,0.36,0,0,0,0,0,0,0,0,0.12,0.36,0,21,0.12,0,0,0.24,0,0,0.12,0,0.24,0.24,0,0,54,0,0.12,0,0,0,0.36
13-14,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,40,33,MCGREGOR SECONDARY                                ,1,Aitkin                                            ,3,15.6,7.8,7.8,0,0,0,0,0,0,0,0,7.8,7.8,2.7,11,7.13,0,2.38,5.07,0,0,1.02,0,12.2,3.4,0,0,36,0.68,6.45,0,4.25,1,3.22
13-14,4,1,MCGREGOR PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,1,Aitkin                                            ,3,37.16,10.26,26.9,0,0,0,0,0,0,0,0,10.26,26.9,4.04,11,16.44,2.6,5.67,7.31,1,2,2.14,0,28.12,8.91,0,0,37,3.02,12.41,0.01,9.14,6,6.58
13-14,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,0,0,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,19,Dakota                                            ,11,7.01,0.2,6.81,0,0,0,0,0,0.37,0,0,0.2,6.44,0.47,11,0.8,1.7,1,3.51,0,0,0,0,3.17,3.84,0,0,48,0,0,0.47,1.13,3.64,1.77
13-14,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,120,33,SOUTH ST. PAUL SECONDARY                          ,19,Dakota                                            ,11,73.69,33.81,39.88,0,0,0,0,1,0,0,1,32.81,38.88,2.96,13,12.56,16,12.2,16.93,9,6,1,0,25.04,43.32,0,5.33,39,5.84,5.64,17.4,23.61,16.2,5
13-14,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,303,41,S ST. PAUL COMMUNITY LRNG. CNTR.                  ,19,Dakota                                            ,11,5.9,2.5,3.4,0,0,0,0,0,0,0,0,2.5,3.4,0,18,1,1,2,0.4,0,1.5,0,0,4.2,1.7,0,0,51,0,0,0,1.2,1.7,3
13-14,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,400,50,EARLY CHILDHOOD SPECIAL ED PROGRAM                ,19,Dakota                                            ,11,5,0,5,0,0,0,0,0,0,0,0,0,5,1,15,1,1,1,0,0,2,0,0,2,3,0,0,42,0,1,0,2,1,1
13-14,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,735,10,LINCOLN CENTER ELEMENTARY                         ,19,Dakota                                            ,11,62.6,10,52.6,0,0,0,1,0,1,1,0,9,50.6,1,13,9.2,16,11.2,10,12.2,4,0,0,11.2,51.4,0,0,39,4,8.2,13,18,12.4,7
13-14,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,737,10,KAPOSIA EDUCATION CENTER ELEMENTARY               ,19,Dakota                                            ,11,58,5.4,52.6,0,0,0,1,0,0,0,0,5.4,51.6,0,15,10.2,10.4,8.2,12,10.4,2.8,3,0,24.2,33.8,0,0,42,3,7.2,5,19.6,14.4,8.8
13-14,6,3,SOUTH ST. PAUL PUBLIC SCHOOL DIST.                ,0,0,Totals                                            ,19,Dakota                                            ,11,212.2,51.91,160.29,0,0,0,2,1,1.37,1,1,49.91,155.92,5.43,14,34.76,46.1,35.6,42.84,31.6,16.3,4,0,69.81,137.06,0,5.33,41,12.84,22.04,35.87,65.54,49.34,26.57
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,0,0,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,2,Anoka                                             ,11,67.05,6.3,60.75,0,0,0,1,0,0,0,0,6.3,59.75,0.57,17,5.83,7.84,13.2,15.81,10.86,6.5,7.01,0,28.07,38.98,0,0,49,0.7,0,6.57,13.46,21.3,25.02
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,1,32,ANOKA HIGH SCHOOL                                 ,2,Anoka                                             ,11,101.03,52.71,48.32,0,0,1,1,1,0,0,1,50.71,46.32,2,16,10.61,19.24,21.81,15.86,14.91,6.6,10,0,24.76,76.23,0,0,43,3,4.81,13.69,27.42,38.11,14
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,2,32,COON RAPIDS HIGH SCHOOL                           ,2,Anoka                                             ,11,100.16,44.11,56.05,0,0,1,0,1,0,1,0,41.11,56.05,6.48,15,16.48,15.2,30.54,12,10,6,8.94,0,34.68,65.48,0,0,40,7.48,7.2,17.2,35.51,15.83,16.94
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,3,20,ANOKA MIDDLE SCHOOL FOR THE ARTS                  ,2,Anoka                                             ,11,95.66,28.29,67.37,0,0,0,0,0,0,0,0,28.29,67.37,2,15,11.38,24.65,22.8,12.89,9.74,7.03,7.17,0,20.47,75.19,0,0,41,2,11.67,25.73,24.3,16.86,15.1
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,4,20,COON RAPIDS MIDDLE SCHOOL                         ,2,Anoka                                             ,11,67.23,18.07,49.16,0,0,0,1,0,0.87,0,0,18.07,47.29,1,15,5.96,21.06,14.4,6.94,7.03,5.17,4.07,0,15.69,51.54,0,0,41,0.53,4.93,23.66,14.51,12.5,11.1
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,6,20,JACKSON MIDDLE                                    ,2,Anoka                                             ,11,101.21,21.59,79.62,0,0,0,0,0,0,0.2,0,21.39,79.62,3.87,13,18.41,14.77,26.63,22.81,10.79,4.8,2,0,16.46,84.75,0,0,40,3,10.67,22.11,30.89,25.94,8.6
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,90,20,NORTHDALE MIDDLE                                  ,2,Anoka                                             ,11,62.65,11.58,51.07,0,0,0,0,0,1,0,0,11.58,50.07,1.37,12,12.07,12.45,17.13,14.82,5.28,0,0.9,0,18.61,44.04,0,0,39,0.8,7.77,15.85,19.08,13.71,5.44
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,91,32,BLAINE HIGH SCHOOL                                ,2,Anoka                                             ,11,124.7,60.41,64.29,0,0,2,0,1,0,0,0,57.41,64.29,2,15,18.22,24.27,24.82,21.45,19.03,7.31,6.8,0,36.71,87.99,0,0,41,7.71,12.74,18.64,36.87,29.62,19.12
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,94,32,ANDOVER HIGH SCHOOL                               ,2,Anoka                                             ,11,69.92,33.8,36.12,1,0,0.2,0,0,0,0,1,32.6,35.12,2.23,13,8.03,9.8,30.69,12,6.4,2,1,0,16.43,53.49,0,0,39,3.23,7,11.8,26.2,20.69,1
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,110,41,CROSSROADS ALTN HIGH SCHOOL                       ,2,Anoka                                             ,11,18.8,5.2,13.6,0,0,0,0,0,0,1,0,4.2,13.6,0.2,8,6.2,6,4.6,1,1,0,0,0,8.8,10,0,0,34,1,6,5,4,2.8,0
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,111,41,CROSSROADS-NIGHT                                  ,2,Anoka                                             ,11,2.11,0,2.11,0,0,0,0,0,0,0,0,0,2.11,0,6,0.91,1.2,0,0,0,0,0,0,1.31,0.8,0,0,37,0,0,0.8,1.31,0,0
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,192,32,CHAMPLIN PARK HIGH SCHOOL                         ,2,Anoka                                             ,11,117.5,52.9,64.6,0,0,3,1,0,0,1.6,0,48.3,63.6,3.11,16,10.47,26.65,20.79,19.91,21.13,5.71,11.84,0,24.27,93.23,0,0,42,2,8.47,21,39.73,25.22,21.08
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,193,20,OAK VIEW MIDDLE                                   ,2,Anoka                                             ,11,70.95,20.74,50.21,1.2,0,0.67,1,0,1,0,0,18.87,48.21,0.8,15,8.4,12.68,18.27,10.51,10.52,6.73,3.84,0,8.67,62.28,0,0,41,0.8,4.67,15.85,23.04,19.55,7.04
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,195,20,ROOSEVELT MIDDLE                                  ,2,Anoka                                             ,11,55.01,23.13,31.88,0,0,0,0,0,0,0,0,23.13,31.88,1.73,13,9.54,9.93,11.53,12.77,8.27,1.97,1,0,9.27,45.74,0,0,39,2.27,5.3,11.83,18.44,13.2,3.97
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,198,60,SECONDARY TECHNICAL EDUC. PROG.                   ,2,Anoka                                             ,11,26.8,15.28,11.52,0,0,0,0.6,0,0,0,0,15.28,10.92,1,13,5,7,4.8,6,1.48,2,0.52,0,13.2,13.6,0,0,44,0,3.8,1,7.4,7.4,7.2
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,400,10,ADAMS ELEMENTARY                                  ,2,Anoka                                             ,11,38.45,4,34.45,0,0,0,0,0,0,0,0,4,34.45,0,12,9.55,10.48,6.5,7.23,2.4,1.29,1,0,15.88,22.57,0,0,40,5.55,4.8,2,10.56,9.35,6.19
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,402,10,CROOKED LAKE ELEMENTARY                           ,2,Anoka                                             ,11,27.79,2.67,25.12,0,0,0,0,1,0,0,0,1.67,25.12,0,12,5.75,7.96,5.7,3.27,3.78,1.33,0,0,9.07,18.72,0,0,42,1,1,4.92,9,11.1,0.77
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,403,10,FRANKLIN ELEMENTARY                               ,2,Anoka                                             ,11,31.47,3.39,28.08,0,1,0,1.22,0,0,0,0,3.39,25.86,0.9,14,7.26,5.46,4.56,8.59,2.73,1.3,1.57,0,13.19,18.28,0,0,42,0.9,4.83,2.96,9.26,7.23,6.29
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,404,10,HAMILTON ELEMENTARY                               ,2,Anoka                                             ,11,30.02,4.1,25.92,0,0,0,2.7,0,0,0,0,4.1,23.22,1,14,7.7,6.76,5.51,4.7,2.6,1.75,1,0,16.4,13.62,0,0,47,1,4.7,3,5.8,7.51,8.01
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,405,10,HOOVER ELEMENTARY                                 ,2,Anoka                                             ,11,34.93,3.07,31.86,0,0,0,1,0,1,0,0,3.07,29.86,1,14,6.64,9.89,3.23,7.38,4.72,1,2.07,0,7.7,27.23,0,0,40,0,4.44,7.63,11.66,7.92,3.28
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,406,10,JEFFERSON ELEMENTARY                              ,2,Anoka                                             ,11,41.49,6,35.49,0,0,0,0,0,0.51,0,0,6,34.98,0,15,5.77,6.09,9.83,10.29,5,1,3.51,0,18.52,22.97,0,0,45,1,2.77,5.49,12.79,9.8,9.64
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,407,10,JOHNSVILLE ELEMENTARY                             ,2,Anoka                                             ,11,38.13,11,27.13,0,0,0,2,0,0,0,0,11,25.13,2,11,8.04,4.63,12.73,5.73,5,1,1,0,12.78,25.35,0,0,41,4,2.47,5.5,12.47,7.53,6.16
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,408,10,LINCOLN ELEMENTARY                                ,2,Anoka                                             ,11,31.68,6.32,25.36,1,0,0,0.66,0,0,0,0,5.32,24.7,0,14,7,8.27,5.77,4.46,2.66,1.99,1.33,0,11.27,20.41,0,0,45,0,3,9.56,5.68,9,4.44
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,410,10,MADISON ELEMENTARY                                ,2,Anoka                                             ,11,32.21,3.5,28.71,0,1,0,0.1,0,0,0,0,3.5,27.61,0.27,12,5.06,6.5,7.6,3.99,4.1,1,2.96,0,8.49,23.72,0,0,42,0.27,1.3,5.19,7.79,10.6,7.06
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,411,10,MCKINLEY ELEMENTARY                               ,2,Anoka                                             ,11,38.82,10,28.82,0,0,0,2,0,1,0,0,10,25.82,0,14,6.4,8.43,6.5,7,4.5,1.99,4,0,13.89,24.93,0,0,42,0.4,0,10.5,15,5.5,7.42
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,412,10,MISSISSIPPI ELEMENTARY                            ,2,Anoka                                             ,11,30.97,3.14,27.83,0,0,0,1,0,0.6,0,0,3.14,26.23,0,12,7.14,7.45,5.2,6.52,1.99,1.67,1,0,13.56,17.41,0,0,45,3.2,1,5.45,9.93,5.89,5.5
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,413,10,MONROE ELEMENTARY                                 ,2,Anoka                                             ,11,42.82,6.03,36.79,0,0,0,0,0,1,0,0,6.03,35.79,4.13,11,10.53,9.89,8.89,2,7.51,3,1,0,18.09,24.73,0,0,41,6.13,4.99,7.9,8.9,6.23,8.67
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,414,10,MORRIS BYE ELEMENTARY                             ,2,Anoka                                             ,11,36.09,3.57,32.52,0,0,0,0,0,0,0,0,3.57,32.52,1,13,7.98,11.1,5.06,3.49,6.46,0,2,0,12.6,23.49,0,0,41,1,6,2.88,16.11,6.64,3.46
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,417,10,SAND CREEK ELEMENTARY                             ,2,Anoka                                             ,11,40.93,2.96,37.97,0,1,0,0,0,0,0,0,2.96,36.97,2,13,8.69,8.84,7.46,3.97,4.97,2,5,0,14.33,26.6,0,0,42,2.73,3.5,5.66,7.95,10.42,10.67
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,418,10,UNIVERSITY ELEMENTARY                             ,2,Anoka                                             ,11,38.01,4.53,33.48,0,0,0,0,0,0,0,2,4.53,31.48,0.87,13,11.08,6.89,6,7.05,2.99,0,4,0,19.08,18.93,0,0,42,2.87,7.64,4.34,8.12,8,7.04
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,420,10,WILSON ELEMENTARY                                 ,2,Anoka                                             ,11,33.01,4.7,28.31,0,0,0,0,0,0,0,0,4.7,28.31,0,19,3.23,6.47,10.4,5,1.86,3.33,2.72,0,13.63,19.38,0,0,49,1,2,3.7,9.7,9.03,7.58
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,421,10,EVERGREEN PARK ELEMENTARY                         ,2,Anoka                                             ,11,34.15,4,30.15,0,0,0,1,0,2,0,0,4,27.15,0,11,6.7,7.7,12.39,2.13,3.5,0.73,1,0,13.13,21.02,0,0,41,1,2.77,8.43,11.63,6.59,3.73
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,422,10,EISENHOWER ELEMENTARY                             ,2,Anoka                                             ,11,40.27,6.9,33.37,0,0,0,0.57,0,0.54,0,0,6.9,32.26,0.47,11,10,12.4,5.02,4.6,3.02,1.9,3.33,0,18.16,22.11,0,0,39,3.67,3.81,9.56,8.5,10.4,4.33
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,423,10,RAMSEY ELEMENTARY                                 ,2,Anoka                                             ,11,67.85,6.79,61.06,0,0,0,0,0,0,0,0,6.79,61.06,1,15,9.81,11.8,10,13.23,10.17,9.27,2.57,0,20.41,47.44,0,0,43,2.17,5.57,3.01,18.52,19.61,18.97
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,424,10,DAYTON ELEMENTARY                                 ,2,Anoka                                             ,11,27.87,1,26.87,0,0,0,0,0,0,0,0,1,26.87,0,14,2.15,2,8.51,7,3.87,3.67,0.67,0,4.99,22.88,0,0,41,0.78,0,2,8.71,11.71,4.67
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,425,10,OXBOW CREEK ELEMENTARY                            ,2,Anoka                                             ,11,67.47,14.47,53,0,0,0,0,0,0,0,0,14.47,53,0.07,16,3.6,9.54,18.28,15.57,9,4.91,5.57,0,12.54,54.93,0,0,43,0.07,3.13,7.03,20.1,25.1,12.04
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,426,10,ANDOVER ELEMENTARY                                ,2,Anoka                                             ,11,69.16,9.6,59.56,1,0,0,0.3,0,0,0,0,8.6,59.26,3.13,14,12.92,9.8,14.95,12.7,8.19,7.3,3.3,0,18.32,50.84,0,0,41,8.13,3.19,8.8,22.82,15.93,10.29
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,427,10,RUM RIVER ELEMENTARY                              ,2,Anoka                                             ,11,54.75,6.4,48.35,0,0,0,0,0,0,0,0,6.4,48.35,0.2,14,4.2,12.01,14.59,8,7.99,4.66,1.3,0,14.97,39.78,0,0,42,1.1,0.1,11.78,19.79,14.02,7.96
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,430,10,CHAMPLIN/BROOKLYN PK ACD MATH ENSCI               ,2,Anoka                                             ,11,48.79,3.66,45.13,0,0,0,2,0,1,1,0,2.66,42.13,1,13,9.13,9.06,10.86,11.07,5.17,0.17,2.33,0,8.9,39.89,0,0,42,2,4,7,19.29,9.64,6.86
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,434,41,CROSSROADS-WEST CAMPUS                            ,2,Anoka                                             ,11,10.2,3,7.2,0,0,0,0,0,0,0,0,3,7.2,0,15,3,1,2.2,0,3,0,1,0,7.4,2.8,0,0,44,0,1,1,3.8,1.4,3
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,436,50,BRIDGES                                           ,2,Anoka                                             ,11,15,2,13,0,0,0,0,0,1,0,0,2,12,0,16,1,2,6,3,1,0,2,0,1,14,0,0,42,0,0,2,9,1,3
13-14,11,1,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.                ,437,50,EARLY CHILDHOOD/SPECIAL EDUCATION                 ,2,Anoka                                             ,11,56.97,0,56.97,0,0,0,1,0,0,0,0,0,55.97,1,13,13,14.5,11.5,5.67,3.3,2,6,0,15.5,41.47,0,0,38,0,12,14,16.97,6,8
