SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
14-15,4098,7,NOVA CLASSICAL ACADEMY                            ,20,33,NOVA CLASSICAL ACADEMY UPPER SCHOOL               ,62,Ramsey                                            ,11,30.88,11.54,19.34,0,0,0,1.77,0,0,0,0,11.54,17.57,2.03,6,18.05,6.26,2.21,4.36,0,0,0,0,15.41,12.02,3.45,0,37,2.04,6.75,5.72,10.97,2.3,3.1
14-15,4098,7,NOVA CLASSICAL ACADEMY                            ,0,0,Totals                                            ,62,Ramsey                                            ,11,53.49,13.2,40.29,0,0,0,1.77,0,0,0,0,13.2,37.69,2.46,7,23.89,14.73,7.19,5.19,0.83,0,0.83,0,28.49,20.72,3.45,0,37,2.5,12.96,9.87,16.78,5.62,5.76
14-15,4100,7,GREAT EXPECTATIONS                                ,10,10,GREAT EXPECTATIONS                                ,16,Cook                                              ,3,7.2,0.2,7,0,0,0,0,0,0,0,0,0.2,7,0,13,0.2,3,1,2,0,1,0,0,5.2,2,0,0,49,0,0,1,1.2,5,0
14-15,4100,7,GREAT EXPECTATIONS                                ,0,0,Totals                                            ,16,Cook                                              ,3,7.2,0.2,7,0,0,0,0,0,0,0,0,0.2,7,0,13,0.2,3,1,2,0,1,0,0,5.2,2,0,0,49,0,0,1,1.2,5,0
14-15,4102,7,MINNESOTA INTERNSHIP CENTER                       ,0,0,MINNESOTA INTERNSHIP CENTER                       ,27,Hennepin                                          ,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,40,0,0,0,1,0,0
14-15,4102,7,MINNESOTA INTERNSHIP CENTER                       ,10,32,COMMUNITY CAMPUS                                  ,27,Hennepin                                          ,11,1.17,1,0.17,0,0,0,0,0,0,0,0,1,0.17,0,10,0,1,0.17,0,0,0,0,0,1.17,0,0,0,59,0,0,0,0,0,1.17
14-15,4102,7,MINNESOTA INTERNSHIP CENTER                       ,15,32,UNITY CAMPUS                                      ,27,Hennepin                                          ,11,4.2,1,3.2,1,0,0,0,0,0,0,0,0,3.2,0.8,5,2.4,0.8,0,0,0,1,0,0,4.2,0,0,0,39,0.8,0,0,1.6,0.8,1
14-15,4102,7,MINNESOTA INTERNSHIP CENTER                       ,20,32,DOWNTOWN CAMPUS                                   ,27,Hennepin                                          ,11,6.85,1.91,4.94,0,0,0,0,0,0,1,0.92,0.91,4.02,1.02,6,2.93,2,0.92,0,1,0,0,0,6.85,0,0,0,46,0,0,0.91,2.02,1,2.92
14-15,4102,7,MINNESOTA INTERNSHIP CENTER                       ,55,32,SABATHANI CAMPUS                                  ,27,Hennepin                                          ,11,2.88,0,2.88,0,0,0,0,0,0,0,0,0,2.88,0,8,0,2.03,0.85,0,0,0,0,0,2.88,0,0,0,48,0,0,1.01,0,0,1.87
14-15,4102,7,MINNESOTA INTERNSHIP CENTER                       ,0,0,Totals                                            ,27,Hennepin                                          ,11,16.1,4.91,11.19,1,0,0,0,0,0,1,0.92,2.91,10.27,1.82,6,5.33,6.83,1.94,0,1,1,0,0,16.1,0,0,0,45,0.8,0,1.92,4.62,1.8,6.96
14-15,4103,7,HMONG COLLEGE PREP ACADEMY                        ,10,32,HMONG COLLEGE PREP ACADEMY HS                     ,62,Ramsey                                            ,11,61,21,40,0,0,1,6,1,0,0,1,19,33,13,6,32,19,5,5,0,0,0,0,36,25,0,0,37,8,13,10,13,10,7
14-15,4103,7,HMONG COLLEGE PREP ACADEMY                        ,20,10,HMONG COLLEGE PREP MIDDLE ACADEMY                 ,62,Ramsey                                            ,11,30,8,22,0,0,1,2,0,0,0,1,7,19,0,6,16,9,4,0,1,0,0,0,22,8,0,0,35,2,10,5,6,5,2
14-15,4103,7,HMONG COLLEGE PREP ACADEMY                        ,0,0,Totals                                            ,62,Ramsey                                            ,11,91,29,62,0,0,2,8,1,0,0,2,26,52,13,6,48,28,9,5,1,0,0,0,58,33,0,0,36,10,23,15,19,15,9
14-15,4104,7,PALADIN CAREER AND TECH HIGH SCHOOL               ,10,32,PALADIN CAREER AND TECH HIGH SCHOOL               ,2,Anoka                                             ,11,9.09,4,5.09,0,0,0,0,0,0,0,0,4,5.09,0,6,4.32,3.77,0,0,1,0,0,0,7.77,1.32,0,0,44,0,1,3,2.09,1,2
14-15,4104,7,PALADIN CAREER AND TECH HIGH SCHOOL               ,0,0,Totals                                            ,2,Anoka                                             ,11,9.09,4,5.09,0,0,0,0,0,0,0,0,4,5.09,0,6,4.32,3.77,0,0,1,0,0,0,7.77,1.32,0,0,44,0,1,3,2.09,1,2
14-15,4105,7,GREAT RIVER SCHOOL                                ,10,33,GREAT RIVER SCHOOL                                ,62,Ramsey                                            ,11,22.28,9.8,12.48,0,0,0,0,1,0,0,0,8.8,12.48,0,9,3,14.28,3,2,0,0,0,0,14.28,8,0,0,37,0,0,8.28,12,2,0
14-15,4105,7,GREAT RIVER SCHOOL                                ,20,10,GREAT RIVER ELEMENTARY SCHOOL                     ,62,Ramsey                                            ,11,4.96,1.99,2.97,0,0,0,0,0,0,0,0,1.99,2.97,0,9,1.98,1,0.99,0.99,0,0,0,0,0.99,2.98,0,0.99,37,0,0.99,1,2.97,0,0
14-15,4105,7,GREAT RIVER SCHOOL                                ,0,0,Totals                                            ,62,Ramsey                                            ,11,27.24,11.79,15.45,0,0,0,0,1,0,0,0,10.79,15.45,0,9,4.98,15.28,3.99,2.99,0,0,0,0,15.27,10.98,0,0.99,37,0,0.99,9.28,14.97,2,0
14-15,4106,7,TREKNORTH HIGH SCHOOL                             ,10,32,TREKNORTH HIGH SCHOOL                             ,4,Beltrami                                          ,1,8.69,4,4.69,0,0,0,0,0,0,0,0,4,4.69,0,9,4.37,1.9,0.89,0.2,0,0.57,0,0,6.4,2.29,0,0,37,0,1.14,2.93,2.91,1.71,0
14-15,4106,7,TREKNORTH HIGH SCHOOL                             ,20,20,TREK NORTH MIDDLE SCHOOL                          ,4,Beltrami                                          ,1,5.99,2.32,3.67,0,0,0,0,0,0,0,0,2.32,3.67,0,8,2.36,1.8,0.88,0,0,0.95,0,0,4.84,0.95,0,0.2,35,1.6,0.38,1.26,1.42,1.33,0
14-15,4106,7,TREKNORTH HIGH SCHOOL                             ,0,0,Totals                                            ,4,Beltrami                                          ,1,14.68,6.32,8.36,0,0,0,0,0,0,0,0,6.32,8.36,0,9,6.73,3.7,1.77,0.2,0,1.52,0,0,11.24,3.24,0,0.2,36,1.6,1.52,4.19,4.33,3.04,0
14-15,4107,7,VOYAGEURS EXPEDITIONARY                           ,10,32,VOYAGEURS EXPEDITIONARY SCHOOL                    ,4,Beltrami                                          ,7,6,3,3,0,0,0,0,0,0,0,0,3,3,0,12,2,1,2,0,0,0,1,0,3,3,0,0,43,0,0,2,1,2,1
14-15,4107,7,VOYAGEURS EXPEDITIONARY                           ,20,20,VOYAGEURS EXPEDITIONARY MS                        ,4,Beltrami                                          ,7,3.04,1.01,2.03,0,0,0,0,0,0,0,0,1.01,2.03,1.01,4,2.03,1.01,0,0,0,0,0,0,3.04,0,0,0,33,0,0,2.02,1.02,0,0
14-15,4107,7,VOYAGEURS EXPEDITIONARY                           ,0,0,Totals                                            ,4,Beltrami                                          ,7,9.04,4.01,5.03,0,0,0,0,0,0,0,0,4.01,5.03,1.01,8,4.03,2.01,2,0,0,0,1,0,6.04,3,0,0,39,0,0,4.02,2.02,2,1
14-15,4110,7,MAIN STREET SCHOOL PERFORMING ARTS                ,10,32,MAIN STREET SCHOOL PERFORMING ARTS                ,27,Hennepin                                          ,11,23.55,12.26,11.29,0,0,0,0.66,1,0,0,0,11.26,10.63,0.91,7,6.51,11.14,5.24,0,0.66,0,0,0,13.5,10.05,0,0,34,1.82,5.97,5.37,5.65,2.08,2.66
14-15,4110,7,MAIN STREET SCHOOL PERFORMING ARTS                ,0,0,Totals                                            ,27,Hennepin                                          ,11,23.55,12.26,11.29,0,0,0,0.66,1,0,0,0,11.26,10.63,0.91,7,6.51,11.14,5.24,0,0.66,0,0,0,13.5,10.05,0,0,34,1.82,5.97,5.37,5.65,2.08,2.66
14-15,4111,7,AUGSBURG FAIRVIEW ACADEMY                         ,10,32,AUGSBURG FAIRVIEW ACADEMY                         ,27,Hennepin                                          ,11,13.33,7.49,5.84,0.16,0.16,0,0,0,0,0,0.72,7.33,4.96,0.16,7,6.4,3.76,1,0.88,0.16,1,0,0,8.45,4.88,0,0,38,0,1.2,5.36,4.44,2.01,0.32
14-15,4111,7,AUGSBURG FAIRVIEW ACADEMY                         ,0,0,Totals                                            ,27,Hennepin                                          ,11,13.33,7.49,5.84,0.16,0.16,0,0,0,0,0,0.72,7.33,4.96,0.16,7,6.4,3.76,1,0.88,0.16,1,0,0,8.45,4.88,0,0,38,0,1.2,5.36,4.44,2.01,0.32
14-15,4112,7,ST PAUL CONSERVATORY PERFORMING ART               ,10,32,ST PAUL CONSERVATORY PERFORMING ART               ,62,Ramsey                                            ,11,38.86,15.8,23.06,0,0,0,0.61,0.13,1.07,0.8,1.53,14.87,19.85,8.37,5,26.68,5.91,5.27,0,0,1,0,1.33,19.57,17.23,0.73,0,34,4.45,8.69,8.58,9.85,4.08,3.21
14-15,4112,7,ST PAUL CONSERVATORY PERFORMING ART               ,0,0,Totals                                            ,62,Ramsey                                            ,11,38.86,15.8,23.06,0,0,0,0.61,0.13,1.07,0.8,1.53,14.87,19.85,8.37,5,26.68,5.91,5.27,0,0,1,0,1.33,19.57,17.23,0.73,0,34,4.45,8.69,8.58,9.85,4.08,3.21
14-15,4113,7,FRASER ACADEMY                                    ,10,10,FRASER ACADEMY                                    ,27,Hennepin                                          ,11,14.02,4.02,10,0,0,0,0,0,0,0,0,4.02,10,0,6,6,6.02,2,0,0,0,0,0,9.02,5,0,0,32,1,3,7,2.02,1,0
14-15,4113,7,FRASER ACADEMY                                    ,0,0,Totals                                            ,27,Hennepin                                          ,11,14.02,4.02,10,0,0,0,0,0,0,0,0,4.02,10,0,6,6,6.02,2,0,0,0,0,0,9.02,5,0,0,32,1,3,7,2.02,1,0
14-15,4115,7,MINNEAPOLIS ACADEMY CHARTER SCHOOL                ,10,20,MINNEAPOLIS ACADEMY CHARTER SCHOOL                ,27,Hennepin                                          ,11,9.94,2.97,6.97,0,0,0,0,0.99,0,0,0,1.98,6.97,1.99,8,4.96,2.01,0.99,0.99,0.99,0,0,0,7.96,1.98,0,0,33,1.99,3.96,1.02,0.99,0.99,0.99
14-15,4115,7,MINNEAPOLIS ACADEMY CHARTER SCHOOL                ,0,0,Totals                                            ,27,Hennepin                                          ,11,9.94,2.97,6.97,0,0,0,0,0.99,0,0,0,1.98,6.97,1.99,8,4.96,2.01,0.99,0.99,0.99,0,0,0,7.96,1.98,0,0,33,1.99,3.96,1.02,0.99,0.99,0.99
14-15,4116,7,LAKES INTERNATIONAL LANGUAGE ACADEM               ,10,10,LAKES INTERNATIONAL LANGUAGE ADMY                 ,82,Washington                                        ,11,28.5,7,21.5,0,0,1,7.67,5,5.33,0,0,1,8.5,3,5,14.67,11.83,2,0,0,0,0,1,19.67,6.83,1,0,31,7,7.4,6.1,5,3,0
14-15,4116,7,LAKES INTERNATIONAL LANGUAGE ACADEM               ,20,10,LAKES INTL LANGUAGE ACAD-HEADWATERS               ,82,Washington                                        ,11,15.5,2.13,13.37,0,0,0,1.33,1.8,2.67,0,0,0.33,9.37,2,7,5.66,4.37,5.47,0,0,0,0,0,8.86,6.64,0,0,34,0,4.53,3.3,6.67,1,0
14-15,4116,7,LAKES INTERNATIONAL LANGUAGE ACADEM               ,0,0,Totals                                            ,82,Washington                                        ,11,44,9.13,34.87,0,0,1,9,6.8,8,0,0,1.33,17.87,5,6,20.33,16.2,7.47,0,0,0,0,1,28.53,13.47,1,0,32,7,11.93,9.4,11.67,4,0
14-15,4118,7,KALEIDOSCOPE CHARTER SCHOOL                       ,10,10,KALEIDOSCOPE CHARTER SCHOOL                       ,86,Wright                                            ,7,28.57,2.9,25.67,0,0,0,0,0,1.01,0,0,2.9,24.66,3.74,5,16.18,8.06,2.33,1,0,1,0,1.01,25.4,2,0,0,36,1,6.07,5.33,9.67,5.5,1
14-15,4118,7,KALEIDOSCOPE CHARTER SCHOOL                       ,20,31,KALEIDOSCOPE CHARTER SCHOOL JH                    ,86,Wright                                            ,7,8.52,2.68,5.84,0,0,0,0,0,0,0,0,2.68,5.84,1.33,5,4.18,3,1.34,0,0,0,0,0,8.52,0,0,0,35,0,3.48,0.2,3.34,1.5,0
14-15,4118,7,KALEIDOSCOPE CHARTER SCHOOL                       ,0,0,Totals                                            ,86,Wright                                            ,7,37.09,5.58,31.51,0,0,0,0,0,1.01,0,0,5.58,30.5,5.07,5,20.36,11.06,3.67,1,0,1,0,1.01,33.92,2,0,0,36,1,9.55,5.53,13.01,7,1
14-15,4119,7,ACADEMIC ARTS HIGH SCHOOL                         ,10,33,ACADEMIC ARTS HIGH SCHOOL                         ,19,Dakota                                            ,11,5.57,1.64,3.93,0,0,0.84,0.48,0,0,0,0,0.8,3.45,0,4,4.77,0.8,0,0,0,0,0,0,5.57,0,0,0,27,0,2.63,2.94,0,0,0
14-15,4119,7,ACADEMIC ARTS HIGH SCHOOL                         ,0,0,Totals                                            ,19,Dakota                                            ,11,5.57,1.64,3.93,0,0,0.84,0.48,0,0,0,0,0.8,3.45,0,4,4.77,0.8,0,0,0,0,0,0,5.57,0,0,0,27,0,2.63,2.94,0,0,0
14-15,4120,7,ST. CROIX PREPARATORY ACADEMY                     ,0,0,ST. CROIX PREPARATORY ACADEMY                     ,82,Washington                                        ,11,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,29,0,1,0,0,0,0
14-15,4120,7,ST. CROIX PREPARATORY ACADEMY                     ,10,10,ST. CROIX PREPARATORY ACADEMY LOWER               ,82,Washington                                        ,11,20,1,19,0,0,0,0,0,0,0,0,1,19,1,6,9,8,2,1,0,0,0,0,12,8,0,0,34,1,7,5,4,1,2
14-15,4120,7,ST. CROIX PREPARATORY ACADEMY                     ,20,20,ST CROIX PREPARATORY ACADEMY MIDDLE               ,82,Washington                                        ,11,19.16,8.02,11.14,0,0,0,0.17,0,0,0,0,8.02,10.97,0.68,8,6.41,8.97,1.76,0,1,1.02,0,0,14.29,4.87,0,0,35,1.11,4.79,5.78,2.76,3.19,1.53
14-15,4120,7,ST. CROIX PREPARATORY ACADEMY                     ,30,32,ST. CROIX PREPARATORY ACADEMY UPPER               ,82,Washington                                        ,11,24.33,10.07,14.26,0,0,0,0.78,0,0,0,0,10.07,13.48,2.61,9,9.83,5.92,6.1,0.6,0.92,0,0.96,0,16.01,7.32,0,1,35,1.81,6.34,3.36,9.28,1.66,1.88
14-15,4120,7,ST. CROIX PREPARATORY ACADEMY                     ,0,0,Totals                                            ,82,Washington                                        ,11,64.49,20.09,44.4,0,0,0,0.95,0,0,0,0,20.09,43.45,5.29,8,26.24,22.89,9.86,1.6,1.92,1.02,0.96,0,43.3,20.19,0,1,35,3.92,19.13,14.14,16.04,5.85,5.41
14-15,4121,7,UBAH MEDICAL ACADEMY CHARTER SCHOOL               ,10,32,UBAH MEDICAL ACADEMY CHARTER SCHOOL               ,27,Hennepin                                          ,11,20.6,11.6,9,0,0,0,1,0,0,1.6,1,10,7,0,6,11,6.6,3,0,0,0,0,0,13.6,7,0,0,35,1,6,4.6,5,4,0
14-15,4121,7,UBAH MEDICAL ACADEMY CHARTER SCHOOL               ,0,0,Totals                                            ,27,Hennepin                                          ,11,20.6,11.6,9,0,0,0,1,0,0,1.6,1,10,7,0,6,11,6.6,3,0,0,0,0,0,13.6,7,0,0,35,1,6,4.6,5,4,0
14-15,4122,7,EAGLE RIDGE ACADEMY CHARTER SCHOOL                ,10,33,EAGLE RIDGE ACADEMY CHARTER SCHOOL                ,27,Hennepin                                          ,11,29.3,13.01,16.29,0,0,0,0,0,0,0,0,13.01,16.29,1.04,8,6.7,10.85,8.91,2.04,0.8,0,0,0,11.65,16.65,1,0,33,1.04,6.7,9.21,6.71,2.81,2.83
14-15,4122,7,EAGLE RIDGE ACADEMY CHARTER SCHOOL                ,20,10,EAGLE RIDGE ACADEMY LOWER SCHOOL                  ,27,Hennepin                                          ,11,25.2,4,21.2,0,0,0,0,0,0,0,0,4,21.2,0,8,10.2,8.5,3,1.5,0,0,1,0,19,6.2,0,0,35,1,8.7,7.5,2.5,4,1.5
14-15,4122,7,EAGLE RIDGE ACADEMY CHARTER SCHOOL                ,0,0,Totals                                            ,27,Hennepin                                          ,11,54.5,17.01,37.49,0,0,0,0,0,0,0,0,17.01,37.49,1.04,8,16.9,19.35,11.91,3.54,0.8,0,1,0,30.65,22.85,1,0,34,2.04,15.4,16.71,9.21,6.81,4.33
14-15,4123,7,DAKOTA AREA COMMUNITY CHARTER SCH                 ,10,10,DAKOTA AREA COMMUNITY CHARTER SCH                 ,85,Winona                                            ,10,3.92,0.99,2.93,0,0,0,0,0,0,0,0,0.99,2.93,1.15,14,1.18,1,1.09,0.03,0.59,0.03,0,0,2.14,1.59,0,0,49,0,1,1,1.17,0.03,0.72
14-15,4123,7,DAKOTA AREA COMMUNITY CHARTER SCH                 ,0,0,Totals                                            ,85,Winona                                            ,10,3.92,0.99,2.93,0,0,0,0,0,0,0,0,0.99,2.93,1.15,14,1.18,1,1.09,0.03,0.59,0.03,0,0,2.14,1.59,0,0,49,0,1,1,1.17,0.03,0.72
14-15,4124,7,BEACON ACADEMY                                    ,10,10,BEACON ACADEMY                                    ,27,Hennepin                                          ,11,31.33,6,25.33,0,0,0,0,0,0,0,0,6,25.33,9,4,26,3,0.33,2,0,0,0,0,29,2,0,0,31,8,11,2,5.33,5,0
14-15,4124,7,BEACON ACADEMY                                    ,0,0,Totals                                            ,27,Hennepin                                          ,11,31.33,6,25.33,0,0,0,0,0,0,0,0,6,25.33,9,4,26,3,0.33,2,0,0,0,0,29,2,0,0,31,8,11,2,5.33,5,0
14-15,4126,7,PRAIRIE SEEDS ACADEMY                             ,10,10,PRAIRIE SEEDS EL SCHOOL ACADEMY                   ,27,Hennepin                                          ,11,21,2,19,0,0,0,6,0,0,0,0,2,13,1,5,13,5,2,1,0,0,0,0,17,4,0,0,31,3,6,8,2,1,1
14-15,4126,7,PRAIRIE SEEDS ACADEMY                             ,30,20,PRAIRIE SEEDS MIDDLE SCHOOL ACADEMY               ,27,Hennepin                                          ,11,9,3,6,0,0,0,0,0,0,0,0,3,6,0,4,7,2,0,0,0,0,0,0,6,3,0,0,29,0,6,2,0,1,0
14-15,4126,7,PRAIRIE SEEDS ACADEMY                             ,40,32,PRAIRIE SEEDS HIGH SCHOOL ACADEMY                 ,27,Hennepin                                          ,11,12.76,6.76,6,0,0,0,0,0,0,0,0,6.76,6,4,4,8.76,2,2,0,0,0,0,0,10,2.76,0,0,30,2,6.76,2,1,0,1
14-15,4126,7,PRAIRIE SEEDS ACADEMY                             ,0,0,Totals                                            ,27,Hennepin                                          ,11,42.76,11.76,31,0,0,0,6,0,0,0,0,11.76,25,5,5,28.76,9,4,1,0,0,0,0,33,9.76,0,0,30,5,18.76,12,3,2,2
14-15,4127,7,TEAM ACADEMY                                      ,10,10,TEAM ACADEMY                                      ,81,Waseca                                            ,9,13,2,11,0,0,0,0,0,0,0,0,2,11,1,7,5,4,3,1,0,0,0,4,7,2,0,0,35,0,4,5,1,2,1
14-15,4127,7,TEAM ACADEMY                                      ,0,0,Totals                                            ,81,Waseca                                            ,9,13,2,11,0,0,0,0,0,0,0,0,2,11,1,7,5,4,3,1,0,0,0,4,7,2,0,0,35,0,4,5,1,2,1
14-15,4131,7,METRO SCHOOLS CHARTER                             ,10,32,METRO SCHOOLS CHARTER                             ,27,Hennepin                                          ,11,16.03,7.8,8.23,0,0,0,0,0,0,1,0,6.8,8.23,5.43,4,13.03,1,0,1,0,1,0,3,11.03,2,0,0,31,5.6,4.6,0.83,1,4,0
14-15,4131,7,METRO SCHOOLS CHARTER                             ,20,20,METRO SCHOOLS MIDDLE CHARTER                      ,27,Hennepin                                          ,11,5.03,1.99,3.04,0,0,0,0,0,0,0,0,1.99,3.04,2.01,2,4.03,1,0,0,0,0,0,1.02,3.01,1,0,0,30,2.04,1,0.99,0,0,1
14-15,4131,7,METRO SCHOOLS CHARTER                             ,0,0,Totals                                            ,27,Hennepin                                          ,11,21.06,9.79,11.27,0,0,0,0,0,0,1,0,8.79,11.27,7.44,3,17.06,2,0,1,0,1,0,4.02,14.04,3,0,0,30,7.64,5.6,1.82,1,4,1
14-15,4132,7,TWIN CITIES ACADEMY HIGH SCHOOL                   ,10,32,TWIN CITIES ACADEMY HIGH SCHOOL                   ,62,Ramsey                                            ,11,16.43,6.48,9.95,0,0,0,0,0,0.8,0,0.4,6.48,8.75,0.68,8,8.72,4.66,1.02,1.01,1.02,0,0,0,9.33,7.1,0,0,33,2.42,5.82,3.72,2.44,2.03,0
14-15,4132,7,TWIN CITIES ACADEMY HIGH SCHOOL                   ,0,0,Totals                                            ,62,Ramsey                                            ,11,16.43,6.48,9.95,0,0,0,0,0,0.8,0,0.4,6.48,8.75,0.68,8,8.72,4.66,1.02,1.01,1.02,0,0,0,9.33,7.1,0,0,33,2.42,5.82,3.72,2.44,2.03,0
14-15,4135,7,ROCHESTER MATH AND SCIENCE ACADEMY                ,10,10,ROCHESTER MATH AND SCIENCE ACADEMY                ,55,Olmsted                                           ,11,15,9,6,0,1,0,0,1,0,0,1,8,4,4,6,7,6,1,1,0,0,0,8,4,3,0,0,36,1,3,5,3,3,0
14-15,4135,7,ROCHESTER MATH AND SCIENCE ACADEMY                ,0,0,Totals                                            ,55,Olmsted                                           ,11,15,9,6,0,1,0,0,1,0,0,1,8,4,4,6,7,6,1,1,0,0,0,8,4,3,0,0,36,1,3,5,3,3,0
14-15,4137,7,SWAN RIVER MONTESSORI CHARTER SCH                 ,10,10,SWAN RIVER MONTESSORI CHARTER SCH                 ,86,Wright                                            ,7,10.56,1.44,9.12,0,0,0,0,0,0,0,0,1.44,9.12,0,10,2.5,4.25,2.31,1.5,0,0,0,0,4.76,5.8,0,0,39,0,1,3.76,3.31,2.44,0.05
14-15,4137,7,SWAN RIVER MONTESSORI CHARTER SCH                 ,0,0,Totals                                            ,86,Wright                                            ,7,10.56,1.44,9.12,0,0,0,0,0,0,0,0,1.44,9.12,0,10,2.5,4.25,2.31,1.5,0,0,0,0,4.76,5.8,0,0,39,0,1,3.76,3.31,2.44,0.05
14-15,4138,7,MILROY AREA CHARTER SCHOOL                        ,10,10,MILROY AREA CHARTER SCHOOL                        ,64,Redwood                                           ,6,4.77,1.27,3.5,0,0,0,0,0,0,0,0,1.27,3.5,1,13,3,0.17,0,1.33,0,0,0.27,0,4.27,0,0,0,36,2,1,0.17,1,0,0.6
14-15,4138,7,MILROY AREA CHARTER SCHOOL                        ,0,0,Totals                                            ,64,Redwood                                           ,6,4.77,1.27,3.5,0,0,0,0,0,0,0,0,1.27,3.5,1,13,3,0.17,0,1.33,0,0,0.27,0,4.27,0,0,0,36,2,1,0.17,1,0,0.6
14-15,4139,7,LOVEWORKS ACADEMY FOR ARTS                        ,0,0,LOVEWORKS ACADEMY FOR ARTS                        ,27,Hennepin                                          ,11,17,3,14,0,0,1,0,0,0,0,2,2,12,10,2,13,4,0,0,0,0,0,1,16,0,0,0,29,5,6,3,2,1,0
14-15,4139,7,LOVEWORKS ACADEMY FOR ARTS                        ,10,10,LOVEWORKS ACADEMY FOR ARTS                        ,27,Hennepin                                          ,11,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,24,1,0,0,0,0,0
14-15,4139,7,LOVEWORKS ACADEMY FOR ARTS                        ,0,0,Totals                                            ,27,Hennepin                                          ,11,18,3,15,0,0,1,0,0,0,0,2,2,13,11,2,14,4,0,0,0,0,0,1,17,0,0,0,29,6,6,3,2,1,0
14-15,4140,7,YINGHUA ACADEMY                                   ,10,10,YINGHUA ACADEMY                                   ,27,Hennepin                                          ,11,38,7,31,0,0,3,24,0,0,1,0,3,7,5.67,3,29,7,2,0,0,0,0,2,13,21,1,1,34,0.67,14,6,12,3.33,2
14-15,4140,7,YINGHUA ACADEMY                                   ,0,0,Totals                                            ,27,Hennepin                                          ,11,38,7,31,0,0,3,24,0,0,1,0,3,7,5.67,3,29,7,2,0,0,0,0,2,13,21,1,1,34,0.67,14,6,12,3.33,2
14-15,4141,7,PAIDEIA ACADEMY CHARTER SCHOOL                    ,10,10,PAIDEIA ACADEMY CHARTER SCHOOL                    ,19,Dakota                                            ,11,33.28,8.03,25.25,0,0,0,0,0,0,0,0,8.03,25.25,7.75,5,23.9,5.38,1,2,0,1,0,0,22.24,11.04,0,0,31,9.5,10.4,5.35,4.03,2,2
14-15,4141,7,PAIDEIA ACADEMY CHARTER SCHOOL                    ,0,0,Totals                                            ,19,Dakota                                            ,11,33.28,8.03,25.25,0,0,0,0,0,0,0,0,8.03,25.25,7.75,5,23.9,5.38,1,2,0,1,0,0,22.24,11.04,0,0,31,9.5,10.4,5.35,4.03,2,2
14-15,4142,7,STRIDE ACADEMY CHARTER SCHOOL                     ,10,10,STRIDE ACADEMY CHARTER SCHOOL                     ,73,Stearns                                           ,7,22.65,2,20.65,0,0,0,0.8,0,0,0,0,2,19.85,4.65,7,10.65,5,4,3,0,0,0,0,19.65,3,0,0,34,0.85,7.8,4,5,3,2
14-15,4142,7,STRIDE ACADEMY CHARTER SCHOOL                     ,20,20,STRIDE ACADEMY MIDDLE SCHOOL                      ,73,Stearns                                           ,7,19.96,4,15.96,0,0,0,0,0,0,0,0,4,15.96,0,10,5,6.96,4,2,2,0,0,0,16.96,3,0,0,39,0,2,4,8,5,0.96
14-15,4142,7,STRIDE ACADEMY CHARTER SCHOOL                     ,0,0,Totals                                            ,73,Stearns                                           ,7,42.61,6,36.61,0,0,0,0.8,0,0,0,0,6,35.81,4.65,8,15.65,11.96,8,5,2,0,0,0,36.61,6,0,0,36,0.85,9.8,8,13,8,2.96
14-15,4143,7,NEW MILLENNIUM ACADEMY CHARTER SCH                ,10,10,NEW MILLENIUM ACADEMY CHARTER SCH                 ,27,Hennepin                                          ,11,36.99,6,30.99,0,0,5,6,0,0,0,0,1,24.99,4,5,19.99,14,3,0,0,0,0,0,26.99,10,0,0,33,6,10,10.99,7,1,2
14-15,4143,7,NEW MILLENNIUM ACADEMY CHARTER SCH                ,0,0,Totals                                            ,27,Hennepin                                          ,11,36.99,6,30.99,0,0,5,6,0,0,0,0,1,24.99,4,5,19.99,14,3,0,0,0,0,0,26.99,10,0,0,33,6,10,10.99,7,1,2
14-15,4144,7,GREEN ISLE COMMUNITY SCHOOL                       ,10,10,GREEN ISLE COMMUNITY SCHOOL                       ,72,Sibley                                            ,9,4.95,0,4.95,0,0,0,0,0,0,0,0,0,4.95,0,9,0.99,1.97,0,1.99,0,0,0,0,4.93,0,0,0,34,0,1.01,0.96,1.98,1,0
14-15,4144,7,GREEN ISLE COMMUNITY SCHOOL                       ,0,0,Totals                                            ,72,Sibley                                            ,9,4.95,0,4.95,0,0,0,0,0,0,0,0,0,4.95,0,9,0.99,1.97,0,1.99,0,0,0,0,4.93,0,0,0,34,0,1.01,0.96,1.98,1,0
