SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
99-00,0914,01,ULEN-HITTERDAL,0 ,0,District Totals: ,14,CLAY,04,2.17,1.00,0.00,0.00,0.00,0.00,1.17,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,1.00,27.88,0.00,1.00,8.00,4.00,1.70,13.18
99-00,0915,52,SOUTHERN PLAINS ED. COOP.,0 ,0,District Totals: ,46,MARTIN,09,1.53,0.00,0.00,0.00,0.00,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.70,0.00,6.80,42.41,0.00,0.00,0.00,24.37,0.00,18.04
99-00,0916,06,N.E. METRO INTERMEDIATE DIST. 916,0 ,0,District Totals: ,82,WASHINGTON,11,3.00,1.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,4.00,0.00,1.00,0.00,4.00,2.50,6.00,4.64,128.82,0.00,0.00,1.00,87.18,29.00,11.64
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,0 ,0,District Totals: ,19,DAKOTA,11,6.87,1.00,0.00,2.20,0.00,3.00,0.67,1.80,0.00,4.20,0.00,0.00,0.00,0.00,3.00,4.20,5.64,131.88,0.00,0.00,0.00,88.89,24.82,18.17
99-00,0919,51,NORTH COUNTRY VOC COOP CTR,0 ,0,District Totals: ,04,BELTRAMI,02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99-00,0924,83,REGION 5-NORTH CENTRAL SERVICE CO,0 ,0,District Totals: ,77,TODD,05,1.87,1.00,0.00,0.00,0.00,0.50,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00
99-00,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,0 ,0,District Totals: ,56,OTTER TAIL,04,1.25,1.00,0.00,0.00,0.00,0.25,0.00,7.63,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,30.48,14.69,0.00,0.00,5.23,2.00,8.56
99-00,0927,83,REGION 3 - NORTHEAST SERVICE COOP,0 ,0,District Totals: ,69,ST. LOUIS,03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.60,0.00,0.00,0.00,4.60,0.00,0.00
99-00,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,0 ,0,District Totals: ,10,CARVER,11,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.00,2.00,95.07,0.20,0.00,0.00,34.30,22.00,38.57
99-00,0935,52,FERGUS FALLS AREA SP ED COOP,0 ,0,District Totals: ,56,OTTER TAIL,04,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,5.20,0.00,10.62,24.62,0.00,0.00,0.00,14.00,0.00,10.62
99-00,0937,52,CROW RIVER SP ED COOP,0 ,0,District Totals: ,43,MCLEOD,06E,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,7.50,29.50,0.00,0.00,0.00,21.00,1.00,7.50
99-00,0938,52,MEEKER & WRIGHT SP ED COOP,0 ,0,District Totals: ,86,WRIGHT,06E,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.50,3.75,31.64,0.00,0.00,0.00,27.89,0.00,3.75
99-00,0957,51,OAK LAND VOC CNTR,0 ,0,District Totals: ,30,ISANTI,07E,3.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,0.00,0.00,1.00,2.00,3.70,6.90
99-00,0964,51,COTTONWOOD RIVER COOP CNTR,0 ,0,District Totals: ,08,BROWN,09,0.17,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.62,0.00,0.00,0.00,0.00,4.62,0.00
99-00,0966,51,WRIGHT TECH CNTR,0 ,0,District Totals: ,86,WRIGHT,07W,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,26.70,0.00,0.00,0.00,0.20,20.14,6.36
99-00,0978,52,MINNESOTA VALLEY COOP,0 ,0,District Totals: ,87,YELLOW MEDICINE,06W,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,16.00,0.00,0.00,0.00,15.00,0.00,1.00
99-00,0985,51,PINE TO PRAIRIE COOP CTR,0 ,0,District Totals: ,63,RED LAKE,01,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.32,0.00
99-00,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,0 ,0,District Totals: ,42,LYON,08,5.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,13.60,1.00,3.00,23.60,0.00,0.00,0.00,18.00,0.00,5.60
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,0 ,0,District Totals: ,70,SCOTT,11,1.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,7.00,8.60,56.60,0.00,0.00,1.00,47.00,0.00,8.60
99-00,0997,52,AREA SPECIAL EDUCATION COOP,0 ,0,District Totals: ,63,RED LAKE,01,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.60,1.00,0.00,7.00,0.00,0.00,0.00,7.00,0.00,0.00
99-00,0998,52,BEMIDJI REGIONAL INTERDIST. COUNC,0 ,0,District Totals: ,04,BELTRAMI,02,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,10.80,41.50,0.00,0.00,0.00,30.70,0.00,10.80
99-00,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,0 ,0,District Totals: ,07,BLUE EARTH,09,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,0.00,0.00,1.80,73.42,0.00,1.80,19.00,10.83,0.34,41.45
99-00,2125,01,TRITON,0 ,0,District Totals: ,20,DODGE,10,6.00,1.00,0.00,3.00,1.00,1.00,0.00,0.17,0.00,0.00,0.00,1.99,2.00,1.00,0.00,0.99,2.00,81.65,1.33,5.00,26.00,10.00,0.00,39.32
99-00,2134,01,UNITED SOUTH CENTRAL,0 ,0,District Totals: ,22,FARIBAULT,09,3.83,0.00,0.00,2.00,0.00,0.50,1.33,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,1.66,78.35,0.74,2.00,15.00,11.50,1.95,47.16
99-00,2135,01,MAPLE RIVER,0 ,0,District Totals: ,07,BLUE EARTH,09,5.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.43,3.00,1.00,0.00,0.00,2.00,90.83,2.13,5.00,25.07,9.20,0.84,48.59
99-00,2137,01,KINGSLAND,0 ,0,District Totals: ,23,FILLMORE,10,3.67,1.00,0.00,2.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,1.50,0.50,0.00,1.00,1.00,75.63,1.44,2.00,17.67,10.87,1.97,41.68
99-00,2142,01,ST. LOUIS COUNTY,0 ,0,District Totals: ,69,ST. LOUIS,03,9.77,1.00,1.00,7.00,0.00,0.00,0.77,1.00,0.00,0.00,0.00,7.67,7.00,0.00,0.00,0.00,4.00,225.51,7.20,4.50,61.00,25.90,2.00,124.91
99-00,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,0 ,0,District Totals: ,40,LESUEUR,09,4.66,1.00,0.00,2.66,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.83,2.93,1.00,0.00,0.00,2.72,75.62,2.46,4.00,22.07,10.93,1.50,34.66
99-00,2144,01,CHISAGO LAKES,0 ,0,District Totals: ,13,CHISAGO,07E,11.74,1.00,0.00,5.33,2.67,1.74,1.00,1.00,0.00,0.00,0.00,5.00,5.00,2.10,2.13,0.00,4.37,198.81,1.76,6.00,52.70,25.38,6.85,106.12
99-00,2149,01,MINNEWASKA,0 ,0,District Totals: ,61,POPE,04,4.78,1.00,0.00,3.01,0.00,0.77,0.00,0.00,0.00,0.00,0.00,2.01,1.00,1.00,1.00,2.80,2.40,120.52,0.00,3.00,37.08,14.04,3.71,62.69
99-00,2154,01,EVELETH-GILBERT,0 ,0,District Totals: ,69,ST. LOUIS,03,4.60,1.00,0.00,2.50,0.00,0.10,1.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,1.00,0.00,2.00,96.09,0.00,2.50,28.63,9.54,3.95,51.47
99-00,2155,01,WADENA-DEER CREEK,0 ,0,District Totals: ,80,WADENA,05,4.50,1.00,0.00,2.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00,2.00,2.33,1.00,2.00,2.80,2.00,108.27,2.00,2.67,31.50,18.19,3.91,50.00
99-00,2159,01,BUFFALO LAKE-HECTOR,0 ,0,District Totals: ,65,RENVILLE,06E,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,1.00,0.33,0.00,0.00,0.00,1.00,47.82,0.17,1.00,16.51,2.80,0.33,27.01
99-00,2164,01,DILWORTH-GLYNDON-FELTON,0 ,0,District Totals: ,14,CLAY,04,5.00,1.00,0.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,3.00,94.30,1.87,2.50,30.00,13.67,0.00,46.26
99-00,2165,01,HINCKLEY-FINLAYSON,0 ,0,District Totals: ,58,PINE,07E,4.47,1.00,0.00,2.27,0.00,0.20,1.00,0.73,0.00,0.00,0.00,2.00,1.83,1.00,0.26,0.00,1.38,78.66,0.70,2.50,27.30,8.76,1.00,38.40
99-00,2167,01,LAKEVIEW,0 ,0,District Totals: ,42,LYON,08,3.33,1.00,0.00,2.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.73,0.00,38.76,0.75,1.00,10.68,1.93,1.05,23.35
99-00,2168,01,N.R.H.E.G.,0 ,0,District Totals: ,81,WASECA,09,4.00,1.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.83,1.00,0.00,1.00,1.80,73.74,0.50,4.00,23.50,10.00,1.20,34.54
99-00,2169,01,MURRAY COUNTY CENTRAL,0 ,0,District Totals: ,51,MURRAY,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.13,0.60,0.00,1.00,55.92,0.00,3.00,18.00,5.99,1.93,27.00
99-00,2170,01,STAPLES-MOTLEY,0 ,0,District Totals: ,77,TODD,05,4.83,1.00,0.00,3.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,2.00,1.17,0.00,0.00,2.00,2.72,112.94,0.57,5.00,32.66,18.01,4.63,52.07
99-00,2171,01,KITTSON CENTRAL,0 ,0,District Totals: ,35,KITTSON,01,2.63,1.00,0.00,0.00,0.00,0.00,1.63,0.67,0.00,0.00,0.00,0.50,1.50,0.00,0.00,0.00,1.00,42.87,0.00,1.20,13.36,2.80,0.00,25.51
99-00,2172,01,KENYON-WANAMINGO,0 ,0,District Totals: ,25,GOODHUE,10,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.67,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,66.77,0.00,2.00,14.00,5.34,2.51,42.92
99-00,2174,01,PINE RIVER-BACKUS,0 ,0,District Totals: ,11,CASS,05,7.48,1.00,0.00,2.50,0.00,0.00,3.98,0.50,0.00,0.00,0.00,2.73,0.00,0.00,0.00,0.00,1.84,88.01,1.35,2.46,26.00,12.23,0.33,45.64
99-00,2176,01,WARREN-ALVARADO-OSLO,0 ,0,District Totals: ,45,MARSHALL,01,4.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.83,1.00,0.00,0.00,0.00,2.00,56.25,1.00,1.50,16.00,10.47,0.77,26.51
99-00,2180,01,M.A.C.C.R.A.Y.,0 ,0,District Totals: ,12,CHIPPEWA,06W,3.00,1.00,0.00,1.00,0.00,0.50,0.50,0.50,0.00,0.00,0.00,1.00,1.00,0.83,0.00,2.00,1.90,68.56,0.00,2.00,20.00,9.28,1.26,36.02
99-00,2184,01,LUVERNE,0 ,0,District Totals: ,67,ROCK,08,4.83,1.00,0.00,3.00,0.00,0.33,0.50,0.00,0.00,0.00,0.00,2.00,2.00,1.00,1.00,0.00,2.00,94.87,2.73,2.60,23.83,8.34,1.00,56.37
99-00,2190,01,YELLOW MEDICINE EAST,0 ,0,District Totals: ,87,YELLOW MEDICINE,06W,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,82.75,0.00,2.27,26.50,1.50,1.36,51.12
99-00,2198,01,FILLMORE CENTRAL,0 ,0,District Totals: ,23,FILLMORE,10,4.33,1.00,0.00,2.00,0.00,0.33,1.00,0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,2.00,65.25,0.00,1.50,12.00,6.99,1.32,43.44
99-00,2215,01,NORMAN COUNTY EAST,0 ,0,District Totals: ,54,NORMAN,01,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,41.00,0.60,1.67,12.00,4.28,2.26,20.19
99-00,2310,01,SIBLEY EAST,0 ,0,District Totals: ,72,SIBLEY,09,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.50,0.00,0.00,0.34,3.00,91.39,0.67,4.00,26.00,11.68,5.56,43.48
99-00,2311,01,CLEARBROOK-GONVICK,0 ,0,District Totals: ,15,CLEARWATER,02,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.50,0.00,43.40,0.54,1.00,12.50,4.00,0.00,25.36
99-00,2342,01,WEST CENTRAL AREA,0 ,0,District Totals: ,26,GRANT,04,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.83,2.00,0.00,0.00,0.00,1.28,68.54,2.54,1.50,21.00,6.01,1.02,36.47
99-00,2358,01,TRI-COUNTY,0 ,0,District Totals: ,35,KITTSON,01,1.17,0.50,0.00,0.50,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,29.61,0.00,1.00,7.00,3.00,0.00,18.61
99-00,2364,01,BELGRADE-BROOTEN-ELROSA,0 ,0,District Totals: ,73,STEARNS,07W,2.67,1.00,0.00,1.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.83,61.51,0.33,2.00,19.17,5.32,2.20,32.49
99-00,2365,01,G.F.W.,0 ,0,District Totals: ,72,SIBLEY,09,6.50,1.00,0.00,3.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,2.00,72.20,1.00,2.00,15.00,8.00,3.70,42.50
99-00,2396,01,A.C.G.C.,0 ,0,District Totals: ,47,MEEKER,06E,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,3.00,80.75,2.00,2.00,21.00,11.10,1.68,42.97
99-00,2397,01,LESUEUR-HENDERSON,0 ,0,District Totals: ,40,LESUEUR,09,4.67,1.00,0.00,2.00,0.00,1.00,0.67,0.00,0.00,0.00,0.00,0.00,2.17,1.00,0.00,0.00,2.01,86.43,2.01,3.00,28.00,8.81,0.54,44.07
99-00,2448,01,MARTIN COUNTY WEST,0 ,0,District Totals: ,46,MARTIN,09,5.33,1.00,0.00,3.00,0.00,1.00,0.33,0.00,0.00,0.00,0.00,1.00,2.37,1.00,0.00,0.99,0.00,63.17,0.00,1.50,23.00,4.00,1.00,33.67
99-00,2527,01,NORMAN COUNTY WEST,0 ,0,District Totals: ,54,NORMAN,01,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.43,0.00,0.00,0.00,1.01,35.20,0.00,1.00,9.00,4.00,3.23,17.97
99-00,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,0 ,0,District Totals: ,65,RENVILLE,06E,3.50,1.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,2.00,73.15,0.00,1.60,17.01,8.17,1.62,44.75
99-00,2536,01,GRANADA HUNTLEY-EAST CHAIN,0 ,0,District Totals: ,46,MARTIN,09,2.24,0.07,0.00,1.00,0.00,0.17,1.00,1.00,0.00,0.00,0.00,0.60,0.83,0.00,0.00,0.50,0.00,23.86,0.50,1.20,6.00,1.83,0.17,14.16
99-00,2580,01,EAST CENTRAL,0 ,0,District Totals: ,58,PINE,07E,6.00,1.00,0.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.67,2.50,1.00,0.90,1.00,0.95,86.06,2.10,3.00,17.36,24.83,2.74,36.03
99-00,2609,01,WIN-E-MAC,0 ,0,District Totals: ,60,POLK,01,2.33,1.00,0.00,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.96,33.84,0.34,1.00,10.67,2.77,0.33,18.73
99-00,2683,01,GREENBUSH-MIDDLE RIVER,0 ,0,District Totals: ,68,ROSEAU,01,3.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.75,0.00,1.00,12.01,3.68,0.99,21.07
99-00,2687,01,HOWARD LAKE-WAVERLY-WINSTED,0 ,0,District Totals: ,86,WRIGHT,07W,4.75,1.00,0.00,2.75,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.67,70.61,1.00,2.00,22.67,8.50,2.83,33.61
99-00,2689,01,PIPESTONE-JASPER,0 ,0,District Totals: ,59,PIPESTONE,08,6.00,1.00,0.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,3.00,115.67,1.50,4.00,29.00,15.00,3.38,62.79
99-00,2711,01,MESABI EAST,0 ,0,District Totals: ,69,ST. LOUIS,03,5.26,1.00,0.00,2.67,0.00,0.43,1.16,0.00,0.00,0.00,0.00,0.57,2.00,1.01,0.00,0.00,1.83,81.77,1.50,2.50,25.50,9.99,2.95,39.33
99-00,2752,01,FAIRMONT AREA SCHOOLS,0 ,0,District Totals: ,46,MARTIN,09,6.78,1.00,0.00,4.78,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,1.99,0.00,1.00,0.00,105.43,1.63,2.19,27.34,1.00,2.16,71.11
99-00,2753,01,LONG PRAIRIE-GREY EAGLE,0 ,0,District Totals: ,77,TODD,05,5.00,1.00,0.00,2.33,0.00,1.67,0.00,2.06,0.00,0.00,0.00,1.40,1.00,1.00,0.00,1.20,2.80,99.74,0.00,2.60,26.24,9.17,5.32,56.41
99-00,2754,01,CEDAR MOUNTAIN,0 ,0,District Totals: ,64,REDWOOD,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.80,0.96,34.96,0.24,1.00,10.16,3.97,0.21,19.38
99-00,2758,01,REDWOOD FALLS,0 ,0,District Totals: ,64,REDWOOD,08,4.67,1.00,0.00,3.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,1.84,2.00,0.00,1.00,2.00,2.60,102.80,2.60,2.50,22.00,13.24,0.79,61.67
99-00,2759,01,EAGLE VALLEY,0 ,0,District Totals: ,77,TODD,05,2.50,0.83,0.00,1.17,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.50,0.17,0.00,0.00,0.00,1.00,33.41,0.50,1.00,8.00,4.00,1.83,18.08
99-00,2805,01,ZUMBROTA-MAZEPPA,0 ,0,District Totals: ,79,WABASHA,10,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,1.00,2.00,76.80,0.00,2.50,15.00,11.94,3.24,44.12
99-00,2835,01,JANESVILLE-WALDORF-PEMBERTON,0 ,0,District Totals: ,81,WASECA,09,5.00,1.00,0.00,2.00,0.00,0.33,1.67,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,48.73,1.00,2.00,8.00,10.50,0.20,27.03
99-00,2853,01,LAC QUI PARLE VALLEY,0 ,0,District Totals: ,37,LAC QUI PARLE,06W,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.83,1.00,2.00,89.16,1.54,3.30,26.01,10.67,3.15,44.49
99-00,2854,01,ADA-BORUP,0 ,0,District Totals: ,54,NORMAN,01,3.14,1.00,0.00,1.57,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,1.00,45.33,0.83,1.00,14.01,5.37,3.24,20.88
99-00,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,0 ,0,District Totals: ,45,MARSHALL,01,3.50,1.00,0.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.86,0.50,0.00,0.00,0.00,0.33,36.28,0.30,1.00,12.00,1.86,0.00,21.12
99-00,2859,01,GLENCOE-SILVER LAKE,0 ,0,District Totals: ,43,MCLEOD,06E,6.00,1.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.97,1.00,1.00,0.00,0.00,1.00,118.93,2.77,3.00,36.17,10.17,1.97,64.85
99-00,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,0 ,0,District Totals: ,22,FARIBAULT,09,3.17,1.00,0.00,2.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.61,1.00,1.00,2.50,1.00,96.10,2.76,2.50,29.00,10.57,1.79,49.48
99-00,2862,01,JACKSON COUNTY CENTRAL,0 ,0,District Totals: ,32,JACKSON,08,6.33,1.00,0.00,3.83,0.00,1.50,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,0.00,2.00,1.98,98.45,2.16,2.50,26.33,14.24,1.99,51.23
99-00,2884,01,RED ROCK CENTRAL,0 ,0,District Totals: ,64,REDWOOD,08,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.60,44.23,0.00,1.00,12.00,5.00,1.00,25.23
99-00,2886,01,GLENVILLE-EMMONS,0 ,0,District Totals: ,24,FREEBORN,10,3.50,1.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.99,0.00,0.00,1.00,1.06,42.36,0.26,1.60,13.00,4.94,1.06,21.50
99-00,2887,01,MCLEOD WEST SCHOOLS,0 ,0,District Totals: ,43,MCLEOD,06E,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,1.00,41.99,0.53,1.20,13.34,3.03,0.00,23.89
99-00,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,0 ,0,District Totals: ,06,BIG STONE,06W,4.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.14,40.44,0.00,2.00,10.25,2.84,0.20,25.15
99-00,2889,01,LAKE PARK AUDUBON DISTRICT,0 ,0,District Totals: ,03,BECKER,04,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,1.66,0.00,0.00,1.00,1.00,53.43,0.67,1.50,13.00,6.00,1.87,30.39
99-00,2890,01,D.R.S.H.,0 ,0,District Totals: ,65,RENVILLE,06E,2.77,0.77,0.00,2.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.40,0.36,1.00,1.60,0.00,1.60,73.82,0.50,2.00,17.17,8.17,0.52,45.46
99-00,4000,07,CITY ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00
99-00,4001,07,BLUFFVIEW MONTESSORI,0 ,0,District Totals: ,85,WINONA,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.50,0.00,0.00,0.00,11.42,0.00,0.50,6.00,1.00,0.00,3.92
99-00,4002,07,TOIVOLA-MEADOWLANDS CHARTER SCHOOL,0 ,0,District Totals: ,69,ST. LOUIS,03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,1.00,3.00,0.00,0.00,5.00
99-00,4003,07,NEW HEIGHTS CHARTER SCHOOL,0 ,0,District Totals: ,82,WASHINGTON,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,10.65,0.00,0.50,2.49,2.00,0.00,5.66
99-00,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,1.00,5.00,1.00,0.00,3.00
99-00,4005,07,METRO DEAF CHARTER SCHOOL,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,16.00,0.00,0.00,0.00,15.00,0.00,1.00
99-00,4006,07,SKILLS FOR TOMORROW CHARTER SCHOOL,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.57,0.00,0.00,0.00,0.00,0.00,5.57
99-00,4007,07,MINNESOTA NEW COUNTRY SCHOOL,0 ,0,District Totals: ,72,SIBLEY,09,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,1.00,6.00
99-00,4008,07,PACT CHARTER SCHOOL,0 ,0,District Totals: ,02,ANOKA,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,1.00,19.59,0.00,0.47,5.00,2.00,0.00,12.12
