SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
09-10,4029,07,NEW SPIRIT SCHOOL                                 ,000,00,NEW SPIRIT SCHOOL                                 ,62,Ramsey                                            ,11                  ,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,24.00,1.00,0.00,0.00,0.00,0.00,0.00
09-10,4029,07,NEW SPIRIT SCHOOL                                 ,010,10,NEW SPIRIT PRIMARY SCHOOL                         ,62,Ramsey                                            ,11                  ,18.68,2.00,16.68,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,15.68,0.00,6.00,9.01,7.00,2.67,0.00,0.00,0.00,0.00,0.00,16.68,2.00,0.00,0.00,30.00,3.00,7.34,4.67,2.67,0.00,1.00
09-10,4029,07,NEW SPIRIT SCHOOL                                 ,020,20,NEW SPIRIT MIDDLE SCHOOL                          ,62,Ramsey                                            ,11                  ,6.31,0.00,6.31,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.31,0.00,5.00,3.98,1.00,0.33,0.00,1.00,0.00,0.00,0.00,4.32,1.99,0.00,0.00,36.00,1.00,1.66,1.33,0.33,1.99,0.00
09-10,4029,07,NEW SPIRIT SCHOOL                                 ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,25.99,2.00,23.99,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,21.99,1.00,5.00,13.99,8.00,3.00,0.00,1.00,0.00,0.00,0.00,22.00,3.99,0.00,0.00,32.00,5.00,9.00,6.00,3.00,1.99,1.00
09-10,4030,07,ODYSSEY ACADEMY                                   ,010,40,ODYSSEY ACADEMY                                   ,27,Hennepin                                          ,11                  ,23.01,4.01,19.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.99,4.01,16.98,3.92,8.00,9.96,8.01,2.00,1.02,2.02,0.00,0.00,0.00,23.01,0.00,0.00,0.00,34.00,1.94,7.99,4.02,4.02,4.04,1.00
09-10,4030,07,ODYSSEY ACADEMY                                   ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,23.01,4.01,19.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.99,4.01,16.98,3.92,8.00,9.96,8.01,2.00,1.02,2.02,0.00,0.00,0.00,23.01,0.00,0.00,0.00,34.00,1.94,7.99,4.02,4.02,4.04,1.00
09-10,4031,07,JENNINGS COMMUNITY LEARNING CENTER                ,010,32,JENNINGS EXPERIENTIAL HIGH SCHOOL                 ,62,Ramsey                                            ,11                  ,3.27,2.27,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.27,1.00,0.00,6.00,2.05,1.02,0.00,0.00,0.00,0.00,0.20,0.00,2.07,0.20,0.00,1.00,34.00,0.00,2.05,0.00,0.00,1.02,0.20
09-10,4031,07,JENNINGS COMMUNITY LEARNING CENTER                ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,3.27,2.27,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.27,1.00,0.00,6.00,2.05,1.02,0.00,0.00,0.00,0.00,0.20,0.00,2.07,0.20,0.00,1.00,34.00,0.00,2.05,0.00,0.00,1.02,0.20
09-10,4032,07,HARVEST PREP SCHOOL/SEED ACADEMY                  ,010,10,HARVEST PREP SCHOOL/SEED ACADEMY                  ,27,Hennepin                                          ,11                  ,21.00,1.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,12.00,6.00,9.00,14.00,3.00,1.00,0.00,0.00,0.00,3.00,0.00,17.00,4.00,0.00,0.00,35.00,4.00,5.00,5.00,3.00,1.00,3.00
09-10,4032,07,HARVEST PREP SCHOOL/SEED ACADEMY                  ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,21.00,1.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,12.00,6.00,9.00,14.00,3.00,1.00,0.00,0.00,0.00,3.00,0.00,17.00,4.00,0.00,0.00,35.00,4.00,5.00,5.00,3.00,1.00,3.00
09-10,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY               ,010,10,CONCORDIA CREATIVE LEARNING ACADEMY               ,62,Ramsey                                            ,11                  ,25.43,5.50,19.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,19.93,7.02,4.00,15.95,4.98,3.00,0.00,0.50,1.00,0.00,0.00,17.91,7.52,0.00,0.00,29.00,7.01,6.91,5.01,4.00,1.50,1.00
09-10,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY               ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,25.43,5.50,19.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,19.93,7.02,4.00,15.95,4.98,3.00,0.00,0.50,1.00,0.00,0.00,17.91,7.52,0.00,0.00,29.00,7.01,6.91,5.01,4.00,1.50,1.00
09-10,4036,07,FACE TO FACE ACADEMY                              ,010,33,FACE TO FACE ACADEMY                              ,62,Ramsey                                            ,11                  ,5.67,3.00,2.67,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,3.00,2.00,0.00,7.00,1.67,2.00,1.00,1.00,0.00,0.00,0.00,0.00,4.67,1.00,0.00,0.00,36.00,0.00,0.00,2.67,2.00,1.00,0.00
09-10,4036,07,FACE TO FACE ACADEMY                              ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,5.67,3.00,2.67,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,3.00,2.00,0.00,7.00,1.67,2.00,1.00,1.00,0.00,0.00,0.00,0.00,4.67,1.00,0.00,0.00,36.00,0.00,0.00,2.67,2.00,1.00,0.00
09-10,4038,07,SOJOURNER TRUTH ACADEMY                           ,010,10,SOJOURNER TRUTH ACADEMY                           ,27,Hennepin                                          ,11                  ,21.07,4.00,17.07,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,17.07,0.00,9.00,7.00,4.00,7.00,1.00,0.00,0.07,1.00,0.00,13.00,8.00,0.00,0.00,35.00,3.00,3.00,9.00,2.00,2.00,2.07
09-10,4038,07,SOJOURNER TRUTH ACADEMY                           ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,21.07,4.00,17.07,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,17.07,0.00,9.00,7.00,4.00,7.00,1.00,0.00,0.07,1.00,0.00,13.00,8.00,0.00,0.00,35.00,3.00,3.00,9.00,2.00,2.00,2.07
09-10,4039,07,HIGH SCHOOL FOR RECORDING ARTS                    ,010,32,HIGH SCHOOL FOR RECORDING ARTS                    ,62,Ramsey                                            ,11                  ,7.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,5.00,0.00,12.00,2.00,0.00,2.00,2.00,1.00,0.00,0.00,0.00,3.00,3.00,1.00,0.00,40.00,0.00,2.00,0.00,3.00,1.00,1.00
09-10,4039,07,HIGH SCHOOL FOR RECORDING ARTS                    ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,7.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,5.00,0.00,12.00,2.00,0.00,2.00,2.00,1.00,0.00,0.00,0.00,3.00,3.00,1.00,0.00,40.00,0.00,2.00,0.00,3.00,1.00,1.00
09-10,4042,07,TWIN CITIES ACADEMY                               ,010,20,TWIN CITIES ACADEMY                               ,62,Ramsey                                            ,11                  ,11.82,2.51,9.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.51,9.31,2.51,4.00,7.42,3.40,1.00,0.00,0.00,0.00,0.00,0.00,7.31,4.51,0.00,0.00,29.00,2.51,4.51,2.80,2.00,0.00,0.00
09-10,4042,07,TWIN CITIES ACADEMY                               ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,11.82,2.51,9.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.51,9.31,2.51,4.00,7.42,3.40,1.00,0.00,0.00,0.00,0.00,0.00,7.31,4.51,0.00,0.00,29.00,2.51,4.51,2.80,2.00,0.00,0.00
09-10,4043,07,MATH & SCIENCE ACADEMY                            ,010,33,MATH & SCIENCE ACADEMY                            ,82,Washington                                        ,11                  ,17.46,4.30,13.16,0.00,0.00,0.00,0.00,0.00,1.87,0.00,0.00,4.30,11.29,0.00,11.00,4.58,2.24,7.96,1.02,0.00,0.00,1.66,0.00,8.43,9.03,0.00,0.00,43.00,0.00,3.57,1.40,3.60,4.20,4.69
09-10,4043,07,MATH & SCIENCE ACADEMY                            ,000,0 ,Totals                                            ,82,Washington                                        ,11                  ,17.46,4.30,13.16,0.00,0.00,0.00,0.00,0.00,1.87,0.00,0.00,4.30,11.29,0.00,11.00,4.58,2.24,7.96,1.02,0.00,0.00,1.66,0.00,8.43,9.03,0.00,0.00,43.00,0.00,3.57,1.40,3.60,4.20,4.69
09-10,4045,07,LAKES AREA CHARTER SCHOOL                         ,010,33,LAKES AREA CHARTER SCHOOL                         ,21,Douglas                                           ,04                  ,5.52,3.52,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.52,2.00,1.16,14.00,3.16,0.64,0.00,0.00,0.00,0.00,1.72,0.00,5.52,0.00,0.00,0.00,45.00,1.00,1.00,0.16,0.64,0.00,2.72
09-10,4045,07,LAKES AREA CHARTER SCHOOL                         ,000,0 ,Totals                                            ,21,Douglas                                           ,04                  ,5.52,3.52,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.52,2.00,1.16,14.00,3.16,0.64,0.00,0.00,0.00,0.00,1.72,0.00,5.52,0.00,0.00,0.00,45.00,1.00,1.00,0.16,0.64,0.00,2.72
09-10,4046,07,LAKE SUPERIOR HIGH SCHOOL                         ,010,32,LAKE SUPERIOR HIGH SCHOOL                         ,69,St. Louis                                         ,03                  ,7.60,2.00,5.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.60,2.00,9.00,4.00,2.00,1.00,0.00,0.00,0.00,0.60,0.00,7.60,0.00,0.00,0.00,42.00,1.00,2.00,1.00,1.00,2.00,0.60
09-10,4046,07,LAKE SUPERIOR HIGH SCHOOL                         ,000,0 ,Totals                                            ,69,St. Louis                                         ,03                  ,7.60,2.00,5.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.60,2.00,9.00,4.00,2.00,1.00,0.00,0.00,0.00,0.60,0.00,7.60,0.00,0.00,0.00,42.00,1.00,2.00,1.00,1.00,2.00,0.60
09-10,4048,07,GREAT RIVER EDUCATION CENTER                      ,010,32,GREAT RIVER EDUCATION CENTER                      ,73,Stearns                                           ,07                  ,3.52,1.44,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,1.44,1.48,0.00,8.00,1.28,0.60,0.84,0.80,0.00,0.00,0.00,0.00,2.68,0.84,0.00,0.00,41.00,0.00,0.64,0.00,0.64,2.24,0.00
09-10,4048,07,GREAT RIVER EDUCATION CENTER                      ,000,0 ,Totals                                            ,73,Stearns                                           ,07                  ,3.52,1.44,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,1.44,1.48,0.00,8.00,1.28,0.60,0.84,0.80,0.00,0.00,0.00,0.00,2.68,0.84,0.00,0.00,41.00,0.00,0.64,0.00,0.64,2.24,0.00
09-10,4049,07,NORTHWEST PASSAGE HIGH SCHOOL                     ,010,33,NORTHWEST PASSAGE HIGH SCHOOL                     ,2,Anoka                                             ,11                  ,11.14,5.47,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,5.67,1.00,11.00,5.00,3.94,0.93,0.67,0.00,0.00,0.60,0.00,4.00,7.14,0.00,0.00,42.00,0.00,4.00,0.00,1.93,4.61,0.60
09-10,4049,07,NORTHWEST PASSAGE HIGH SCHOOL                     ,000,0 ,Totals                                            ,2,Anoka                                             ,11                  ,11.14,5.47,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,5.67,1.00,11.00,5.00,3.94,0.93,0.67,0.00,0.00,0.60,0.00,4.00,7.14,0.00,0.00,42.00,0.00,4.00,0.00,1.93,4.61,0.60
09-10,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL                   ,010,10,LAFAYETTE PUBLIC CHARTER SCHOOL                   ,52,Nicollet                                          ,09                  ,6.10,2.03,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,4.07,0.00,11.00,1.00,3.07,1.00,1.03,0.00,0.00,0.00,0.00,6.10,0.00,0.00,0.00,36.00,0.00,1.00,1.79,2.28,1.03,0.00
09-10,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL                   ,020,10,STARLAND EL.                                      ,52,Nicollet                                          ,09                  ,0.77,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,8.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.77,0.00,0.00
09-10,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL                   ,000,0 ,Totals                                            ,52,Nicollet                                          ,09                  ,6.87,2.03,4.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,4.84,0.00,11.00,1.00,3.84,1.00,1.03,0.00,0.00,0.00,0.00,6.87,0.00,0.00,0.00,36.00,0.00,1.00,1.79,3.05,1.03,0.00
09-10,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS                   ,010,33,FOUR DIRECTIONS CHARTER SCHOOLS                   ,27,Hennepin                                          ,11                  ,8.40,3.40,5.00,2.40,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,3.00,1.00,13.00,3.00,2.00,1.40,0.00,1.00,0.00,1.00,2.00,5.00,1.40,0.00,0.00,44.00,0.00,2.00,2.00,0.00,3.40,1.00
09-10,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS                   ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,8.40,3.40,5.00,2.40,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,3.00,1.00,13.00,3.00,2.00,1.40,0.00,1.00,0.00,1.00,2.00,5.00,1.40,0.00,0.00,44.00,0.00,2.00,2.00,0.00,3.40,1.00
09-10,4053,07,NORTH LAKES ACADEMY                               ,010,33,NORTH LAKES ACADEMY                               ,82,Washington                                        ,11                  ,12.45,4.30,8.15,0.90,0.00,0.00,0.00,0.45,0.00,0.00,0.00,2.95,8.15,0.00,10.00,4.32,4.64,0.67,1.92,0.00,0.90,0.00,0.00,8.39,4.06,0.00,0.00,41.00,0.00,1.66,2.37,2.71,3.91,1.80
09-10,4053,07,NORTH LAKES ACADEMY                               ,020,20,NORTH LAKES ACADEMY 56                            ,82,Washington                                        ,11                  ,8.38,5.06,3.32,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,4.66,3.32,1.42,4.00,5.48,2.70,0.20,0.00,0.00,0.00,0.00,0.00,8.18,0.20,0.00,0.00,33.00,2.04,1.22,0.80,3.72,0.60,0.00
09-10,4053,07,NORTH LAKES ACADEMY                               ,000,0 ,Totals                                            ,82,Washington                                        ,11                  ,20.83,9.36,11.47,0.90,0.00,0.00,0.00,0.85,0.00,0.00,0.00,7.61,11.47,1.42,8.00,9.80,7.34,0.87,1.92,0.00,0.90,0.00,0.00,16.57,4.26,0.00,0.00,38.00,2.04,2.88,3.17,6.43,4.51,1.80
09-10,4054,07,LACRESCENT MONTESSORI ACADEMY                     ,010,10,LACRESCENT MONTESSORI ACADEMY                     ,28,Houston                                           ,10                  ,4.18,0.13,4.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,4.05,0.00,10.00,1.07,0.99,2.12,0.00,0.00,0.00,0.00,0.00,1.07,3.11,0.00,0.00,40.00,0.00,1.07,1.98,0.00,1.00,0.13
09-10,4054,07,LACRESCENT MONTESSORI ACADEMY                     ,000,0 ,Totals                                            ,28,Houston                                           ,10                  ,4.18,0.13,4.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,4.05,0.00,10.00,1.07,0.99,2.12,0.00,0.00,0.00,0.00,0.00,1.07,3.11,0.00,0.00,40.00,0.00,1.07,1.98,0.00,1.00,0.13
09-10,4055,07,NERSTRAND CHARTER SCHOOL                          ,010,10,NERSTRAND CHARTER SCHOOL                          ,66,Rice                                              ,10                  ,8.24,0.50,7.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.74,0.00,13.00,1.76,1.98,1.00,0.00,3.00,0.50,0.00,0.00,2.77,5.47,0.00,0.00,40.00,0.77,0.00,0.99,1.99,4.49,0.00
09-10,4055,07,NERSTRAND CHARTER SCHOOL                          ,000,0 ,Totals                                            ,66,Rice                                              ,10                  ,8.24,0.50,7.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.74,0.00,13.00,1.76,1.98,1.00,0.00,3.00,0.50,0.00,0.00,2.77,5.47,0.00,0.00,40.00,0.77,0.00,0.99,1.99,4.49,0.00
09-10,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH                 ,010,32,ROCHESTER OFF-CAMPUS CHARTER HIGH                 ,55,Olmsted                                           ,10                  ,11.67,6.00,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.67,0.00,10.00,2.80,2.00,3.87,2.00,1.00,0.00,0.00,0.00,8.87,2.80,0.00,0.00,39.00,1.00,1.00,1.00,3.87,4.80,0.00
09-10,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH                 ,000,0 ,Totals                                            ,55,Olmsted                                           ,10                  ,11.67,6.00,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.67,0.00,10.00,2.80,2.00,3.87,2.00,1.00,0.00,0.00,0.00,8.87,2.80,0.00,0.00,39.00,1.00,1.00,1.00,3.87,4.80,0.00
09-10,4057,07,EL COLEGIO CHARTER SCHOOL                         ,010,32,EL COLEGIO CHARTER SCHOOL                         ,27,Hennepin                                          ,11                  ,10.33,3.33,7.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,3.33,3.00,1.33,5.00,6.33,4.00,0.00,0.00,0.00,0.00,0.00,0.00,2.93,7.40,0.00,0.00,35.00,0.00,1.33,2.60,5.40,1.00,0.00
09-10,4057,07,EL COLEGIO CHARTER SCHOOL                         ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,10.33,3.33,7.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,3.33,3.00,1.33,5.00,6.33,4.00,0.00,0.00,0.00,0.00,0.00,0.00,2.93,7.40,0.00,0.00,35.00,0.00,1.33,2.60,5.40,1.00,0.00
09-10,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR               ,010,10,SCHOOLCRAFT LEARNING COMMUNITY CHTR               ,4,Beltrami                                          ,01                  ,14.15,0.99,13.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,13.16,0.00,11.00,6.49,1.01,2.99,2.98,0.33,0.00,0.35,0.00,12.82,1.33,0.00,0.00,46.00,0.00,2.00,2.00,1.49,6.32,2.34
09-10,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR               ,000,0 ,Totals                                            ,4,Beltrami                                          ,01                  ,14.15,0.99,13.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,13.16,0.00,11.00,6.49,1.01,2.99,2.98,0.33,0.00,0.35,0.00,12.82,1.33,0.00,0.00,46.00,0.00,2.00,2.00,1.49,6.32,2.34
09-10,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL                ,010,10,CROSSLAKE COMMUNITY CHARTER SCHOOL                ,18,Crow Wing                                         ,05                  ,10.61,1.00,9.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.61,0.00,6.00,6.27,4.00,0.31,0.00,0.00,0.00,0.03,0.00,9.58,1.00,0.00,0.00,37.00,0.00,2.01,4.00,3.63,0.00,0.97
09-10,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL                ,000,0 ,Totals                                            ,18,Crow Wing                                         ,05                  ,10.61,1.00,9.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.61,0.00,6.00,6.27,4.00,0.31,0.00,0.00,0.00,0.03,0.00,9.58,1.00,0.00,0.00,37.00,0.00,2.01,4.00,3.63,0.00,0.97
09-10,4061,07,STUDIO ACADEMY CHARTER SCHOOL                     ,010,32,STUDIO ACADEMY CHARTER SCHOOL                     ,55,Olmsted                                           ,10                  ,6.81,2.24,4.57,0.00,1.01,0.96,0.00,0.32,0.00,0.00,0.00,0.96,3.56,0.00,7.00,2.57,1.96,1.32,0.96,0.00,0.00,0.00,0.00,5.53,0.96,0.32,0.00,33.00,0.00,0.60,2.88,2.01,0.32,1.00
09-10,4061,07,STUDIO ACADEMY CHARTER SCHOOL                     ,000,0 ,Totals                                            ,55,Olmsted                                           ,10                  ,6.81,2.24,4.57,0.00,1.01,0.96,0.00,0.32,0.00,0.00,0.00,0.96,3.56,0.00,7.00,2.57,1.96,1.32,0.96,0.00,0.00,0.00,0.00,5.53,0.96,0.32,0.00,33.00,0.00,0.60,2.88,2.01,0.32,1.00
09-10,4064,07,RIVERWAY LEARNING COMMUNITY CHTR                  ,000,00,RIVERWAY LEARNING COMMUNITY CHTR                  ,85,Winona                                            ,10                  ,2.30,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.30,1.00,4.00,2.27,0.00,0.03,0.00,0.00,0.00,0.00,0.00,2.27,0.00,0.00,0.00,26.00,1.00,1.27,0.00,0.03,0.00,0.00
09-10,4064,07,RIVERWAY LEARNING COMMUNITY CHTR                  ,010,10,RIVERWAY LEARNING COMMUNITY CHTR                  ,85,Winona                                            ,10                  ,2.98,0.00,2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.98,0.00,6.00,1.00,1.98,0.00,0.00,0.00,0.00,0.00,0.00,1.99,0.99,0.00,0.00,33.00,0.00,1.00,0.00,1.98,0.00,0.00
09-10,4064,07,RIVERWAY LEARNING COMMUNITY CHTR                  ,020,33,RIVERWAY SECONDARY                                ,85,Winona                                            ,10                  ,3.01,1.01,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,2.00,0.00,5.00,2.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,3.01,0.00,0.00,0.00,39.00,0.00,0.00,0.00,3.01,0.00,0.00
09-10,4064,07,RIVERWAY LEARNING COMMUNITY CHTR                  ,000,0 ,Totals                                            ,85,Winona                                            ,10                  ,8.29,1.01,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,7.28,1.00,5.00,5.27,2.99,0.03,0.00,0.00,0.00,0.00,0.00,7.27,0.99,0.00,0.00,35.00,1.00,2.27,0.00,5.02,0.00,0.00
09-10,4066,07,RIVERBEND ACADEMY                                 ,010,40,RIVERBEND ACADEMY                                 ,7,Blue Earth                                        ,09                  ,9.65,3.99,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99,5.66,2.00,10.00,4.00,2.33,1.33,0.99,1.00,0.00,0.00,0.00,6.65,3.00,0.00,0.00,38.00,1.00,2.00,4.33,0.33,0.00,1.99
09-10,4066,07,RIVERBEND ACADEMY                                 ,000,0 ,Totals                                            ,7,Blue Earth                                        ,09                  ,9.65,3.99,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99,5.66,2.00,10.00,4.00,2.33,1.33,0.99,1.00,0.00,0.00,0.00,6.65,3.00,0.00,0.00,38.00,1.00,2.00,4.33,0.33,0.00,1.99
09-10,4067,07,AURORA CHARTER SCHOOL                             ,010,40,AURORA CHARTER SCHOOL                             ,27,Hennepin                                          ,11                  ,17.99,3.00,14.99,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,3.00,9.99,5.00,3.00,13.99,3.00,1.00,0.00,0.00,0.00,0.00,0.00,15.99,2.00,0.00,0.00,29.00,3.99,8.00,4.00,1.00,0.00,1.00
09-10,4067,07,AURORA CHARTER SCHOOL                             ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,17.99,3.00,14.99,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,3.00,9.99,5.00,3.00,13.99,3.00,1.00,0.00,0.00,0.00,0.00,0.00,15.99,2.00,0.00,0.00,29.00,3.99,8.00,4.00,1.00,0.00,1.00
09-10,4068,07,EXCELL ACADEMY CHARTER                            ,010,10,EXCELL ACADEMY CHARTER                            ,27,Hennepin                                          ,11                  ,30.65,8.98,21.67,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.98,21.67,6.00,4.00,23.98,5.64,1.00,0.00,0.00,0.03,0.00,0.00,29.62,1.00,0.00,0.00,30.00,6.99,12.99,5.14,3.00,2.00,0.53
09-10,4068,07,EXCELL ACADEMY CHARTER                            ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,30.65,8.98,21.67,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.98,21.67,6.00,4.00,23.98,5.64,1.00,0.00,0.00,0.03,0.00,0.00,29.62,1.00,0.00,0.00,30.00,6.99,12.99,5.14,3.00,2.00,0.53
09-10,4070,07,HOPE COMMUNITY ACADEMY                            ,010,10,HOPE COMMUNITY ACADEMY                            ,62,Ramsey                                            ,11                  ,33.46,3.00,30.46,0.00,0.00,1.00,4.69,0.00,0.00,0.00,1.00,2.00,24.77,0.00,7.00,14.21,11.25,5.00,1.00,0.00,1.00,1.00,0.00,24.75,8.51,0.00,0.20,33.00,2.02,7.73,6.51,10.00,4.00,3.20
09-10,4070,07,HOPE COMMUNITY ACADEMY                            ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,33.46,3.00,30.46,0.00,0.00,1.00,4.69,0.00,0.00,0.00,1.00,2.00,24.77,0.00,7.00,14.21,11.25,5.00,1.00,0.00,1.00,1.00,0.00,24.75,8.51,0.00,0.20,33.00,2.02,7.73,6.51,10.00,4.00,3.20
09-10,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.                ,010,10,ACADEMIA CESAR CHAVEZ CHARTER SCH.                ,62,Ramsey                                            ,11                  ,22.80,2.80,20.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,1.80,17.00,2.00,5.00,17.00,3.80,1.00,1.00,0.00,0.00,0.00,0.00,18.80,4.00,0.00,0.00,32.00,4.00,10.00,3.00,3.00,2.00,0.80
09-10,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH.                ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,22.80,2.80,20.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,1.80,17.00,2.00,5.00,17.00,3.80,1.00,1.00,0.00,0.00,0.00,0.00,18.80,4.00,0.00,0.00,32.00,4.00,10.00,3.00,3.00,2.00,0.80
