SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
00-01,0622,01,NORTH ST PAUL-MAPLEWOOD,0 ,0,District Totals: ,62,RAMSEY,11,13.00,0.00,0.00,9.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00,15.74,13.60,5.25,6.50,8.00,24.31,582.37,3.57,20.00,211.01,75.53,3.00,269.26
00-01,0623,01,ROSEVILLE,0 ,0,District Totals: ,62,RAMSEY,11,20.00,1.00,1.00,9.00,4.00,4.00,1.00,2.00,0.00,0.00,0.00,5.82,8.66,5.07,4.59,5.20,13.56,363.47,0.00,12.50,120.00,54.35,5.20,171.42
00-01,0624,01,WHITE BEAR LAKE,0 ,0,District Totals: ,62,RAMSEY,11,24.00,1.00,0.00,15.00,6.00,2.00,0.00,1.00,0.00,0.00,0.00,6.00,12.50,4.00,13.60,5.30,18.40,513.81,4.53,15.50,148.00,75.25,7.47,263.06
00-01,0625,01,ST. PAUL,0 ,0,District Totals: ,62,RAMSEY,11,140.00,1.00,7.00,73.00,54.00,0.00,5.00,4.49,0.00,1.00,0.00,76.36,54.02,66.17,19.67,100.52,78.16,"3,130.07",68.90,136.50,909.04,475.17,31.65,"1,508.81"
00-01,0627,01,OKLEE,0 ,0,District Totals: ,63,RED LAKE,01,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,19.40,0.43,1.00,6.00,1.80,0.76,9.41
00-01,0628,01,PLUMMER,0 ,0,District Totals: ,63,RED LAKE,01,0.99,0.33,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,16.74,0.88,0.60,6.00,1.07,0.60,7.59
00-01,0630,01,RED LAKE FALLS,0 ,0,District Totals: ,63,RED LAKE,01,1.66,1.00,0.00,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.33,0.66,0.00,0.00,1.00,1.00,31.42,1.66,0.60,7.00,2.99,0.33,18.84
00-01,0635,01,MILROY,0 ,0,District Totals: ,64,REDWOOD,08,0.83,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,11.37,0.33,1.00,5.08,1.00,0.00,3.96
00-01,0640,01,WABASSO,0 ,0,District Totals: ,64,REDWOOD,08,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,38.35,0.43,1.07,7.46,4.96,1.00,23.43
00-01,0641,01,WALNUT GROVE,0 ,0,District Totals: ,64,REDWOOD,08,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.63,0.00,0.00,0.00,0.23,16.88,0.00,1.00,6.10,1.05,0.00,8.73
00-01,0656,01,FARIBAULT,0 ,0,District Totals: ,66,RICE,10,9.00,1.00,0.00,5.00,2.00,1.00,0.00,1.50,0.00,0.00,0.00,3.00,4.55,2.60,2.10,0.20,5.29,246.02,9.37,6.50,66.81,42.04,3.84,117.46
00-01,0659,01,NORTHFIELD,0 ,0,District Totals: ,66,RICE,10,9.00,1.00,0.00,5.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,6.27,4.20,1.00,2.00,1.80,4.00,223.01,2.00,7.00,70.82,29.52,0.51,113.16
00-01,0671,01,HILLS-BEAVER CREEK,0 ,0,District Totals: ,67,ROCK,08,1.50,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.27,0.00,1.00,27.36,0.33,2.00,9.17,2.21,0.80,12.85
00-01,0676,01,BADGER,0 ,0,District Totals: ,68,ROSEAU,01,1.03,0.50,0.00,0.50,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,20.36,0.00,0.60,6.00,2.00,0.00,11.76
00-01,0682,01,ROSEAU,0 ,0,District Totals: ,68,ROSEAU,01,4.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,2.01,84.06,1.00,3.00,31.00,13.04,1.00,35.02
00-01,0690,01,WARROAD,0 ,0,District Totals: ,68,ROSEAU,01,4.50,1.00,0.00,2.00,0.00,1.00,0.50,0.00,0.00,0.00,0.00,2.00,1.33,1.00,0.00,1.00,2.51,94.32,2.50,4.17,29.35,11.68,3.06,43.56
00-01,0695,01,CHISHOLM,0 ,0,District Totals: ,69,ST. LOUIS,03,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.51,1.00,0.00,0.00,1.33,56.44,0.47,2.17,19.84,5.24,0.80,27.92
00-01,0696,01,ELY,0 ,0,District Totals: ,69,ST. LOUIS,03,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,1.00,0.00,0.00,0.00,1.00,43.80,0.80,1.50,13.00,5.33,0.00,23.17
00-01,0698,01,FLOODWOOD,0 ,0,District Totals: ,69,ST. LOUIS,03,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.20,1.00,0.00,0.34,33.93,0.41,1.00,11.00,4.52,0.60,16.40
00-01,0700,01,HERMANTOWN,0 ,0,District Totals: ,69,ST. LOUIS,03,4.50,1.00,0.00,3.00,0.50,0.00,0.00,1.00,0.00,0.00,0.00,3.90,2.00,1.00,1.00,1.00,5.00,107.10,1.88,3.00,30.00,14.77,0.00,57.45
00-01,0701,01,HIBBING,0 ,0,District Totals: ,69,ST. LOUIS,03,9.60,1.00,0.00,5.00,1.83,1.60,0.17,0.00,0.00,0.00,0.00,4.00,5.00,1.00,1.00,0.00,2.50,172.57,3.60,11.00,49.33,23.48,0.40,84.76
00-01,0704,01,PROCTOR,0 ,0,District Totals: ,69,ST. LOUIS,03,7.00,1.00,0.00,3.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,4.00,2.60,1.00,1.00,0.00,3.34,116.27,3.47,3.00,37.83,13.60,2.17,56.20
00-01,0706,01,VIRGINIA,0 ,0,District Totals: ,69,ST. LOUIS,03,6.00,1.00,0.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.37,0.00,2.00,0.00,2.50,115.29,2.10,6.90,33.60,17.10,3.80,51.79
00-01,0707,01,NETT LAKE,0 ,0,District Totals: ,69,ST. LOUIS,03,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.50,1.00,3.00,1.00,0.00,2.00
00-01,0709,01,DULUTH,0 ,0,District Totals: ,69,ST. LOUIS,03,37.80,1.00,0.00,21.00,11.80,4.00,0.00,2.96,0.00,1.00,0.00,19.70,15.87,12.60,8.00,18.90,17.67,844.26,38.27,36.50,229.48,145.21,28.94,365.86
00-01,0712,01,MOUNTAIN IRON-BUHL,0 ,0,District Totals: ,69,ST. LOUIS,03,2.83,1.00,0.00,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,1.60,0.33,0.00,0.00,1.00,41.07,0.00,2.00,12.00,5.47,0.80,20.80
00-01,0716,01,BELLE PLAINE,0 ,0,District Totals: ,70,SCOTT,11,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,2.00,1.67,73.37,1.50,4.00,25.00,6.67,1.18,35.02
00-01,0717,01,JORDAN,0 ,0,District Totals: ,70,SCOTT,11,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,0.00,1.00,2.00,77.20,2.00,5.00,24.00,8.00,0.50,37.70
00-01,0719,01,PRIOR LAKE,0 ,0,District Totals: ,70,SCOTT,11,13.50,1.00,1.00,6.50,3.00,0.00,2.00,0.00,0.00,0.00,0.00,6.10,6.00,2.00,0.00,4.50,6.90,270.41,7.07,11.00,95.60,21.02,6.20,129.52
00-01,0720,01,SHAKOPEE,0 ,0,District Totals: ,70,SCOTT,11,9.00,1.00,0.00,4.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,5.00,5.00,1.20,3.00,5.00,8.40,237.88,3.40,8.00,81.00,36.91,2.00,106.57
00-01,0721,01,NEW PRAGUE,0 ,0,District Totals: ,70,SCOTT,11,6.00,1.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.98,3.00,1.00,0.00,3.00,2.99,134.61,2.67,6.00,43.00,9.30,2.64,71.00
00-01,0726,01,BECKER,0 ,0,District Totals: ,71,SHERBURNE,07W,6.00,1.00,0.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,1.00,0.00,2.00,3.03,122.60,2.32,4.00,43.70,13.79,1.49,57.30
00-01,0727,01,BIG LAKE,0 ,0,District Totals: ,71,SHERBURNE,07W,8.00,1.00,1.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,1.00,0.00,4.00,4.00,163.14,1.00,8.00,60.69,19.50,0.00,73.95
00-01,0728,01,ELK RIVER,0 ,0,District Totals: ,71,SHERBURNE,07W,23.50,1.00,0.00,12.00,5.00,2.00,3.50,3.98,0.00,0.60,0.00,9.17,12.00,2.00,4.83,12.42,18.33,541.99,5.00,16.50,184.09,81.83,7.72,246.85
00-01,0738,01,HOLDINGFORD,0 ,0,District Totals: ,73,STEARNS,07W,3.17,1.00,0.00,2.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,1.80,67.83,1.00,3.00,21.02,6.00,2.00,34.81
00-01,0739,01,KIMBALL,0 ,0,District Totals: ,73,STEARNS,07W,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.50,69.25,2.37,3.33,21.13,9.68,1.16,31.58
00-01,0740,01,MELROSE,0 ,0,District Totals: ,73,STEARNS,07W,4.60,1.00,0.00,2.00,1.00,0.60,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.60,0.00,2.00,3.00,101.78,1.13,4.37,25.00,14.07,2.84,54.37
00-01,0741,01,PAYNESVILLE,0 ,0,District Totals: ,73,STEARNS,07W,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.17,2.00,1.00,0.00,0.00,2.01,84.70,0.93,2.50,22.17,11.36,3.20,44.54
00-01,0742,01,ST. CLOUD,0 ,0,District Totals: ,73,STEARNS,07W,33.00,1.00,1.00,15.00,10.00,3.00,3.00,6.00,0.00,0.00,0.00,16.50,13.93,7.98,10.00,12.00,26.80,718.04,22.04,23.50,202.32,175.25,11.17,283.76
00-01,0743,01,SAUK CENTRE,0 ,0,District Totals: ,73,STEARNS,07W,4.50,1.00,0.00,3.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,2.50,86.28,1.26,2.40,18.00,11.84,3.32,49.46
00-01,0745,01,ALBANY,0 ,0,District Totals: ,73,STEARNS,07W,5.83,1.00,0.00,3.83,0.00,1.00,0.00,0.17,0.00,0.00,0.00,2.00,2.00,1.00,0.00,0.00,3.00,108.44,2.67,3.00,31.00,13.80,2.31,55.66
00-01,0748,01,SARTELL,0 ,0,District Totals: ,73,STEARNS,07W,7.00,1.00,0.00,4.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,4.00,1.00,0.00,1.67,4.50,166.72,3.68,6.83,53.23,19.60,4.95,78.43
00-01,0750,01,ROCORI,0 ,0,District Totals: ,73,STEARNS,07W,7.00,1.00,0.00,4.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,4.50,4.67,1.00,0.00,0.00,3.38,135.30,1.54,3.50,38.00,16.22,1.80,74.24
00-01,0756,01,BLOOMING PRAIRIE,0 ,0,District Totals: ,74,STEELE,10,3.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.83,2.00,0.80,0.00,1.00,1.00,59.09,1.80,2.00,19.00,6.54,1.79,27.96
00-01,0761,01,OWATONNA,0 ,0,District Totals: ,74,STEELE,10,14.00,1.00,0.00,8.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,3.00,4.00,0.00,2.00,5.00,6.00,289.44,3.91,9.00,90.68,39.10,4.00,142.75
00-01,0763,01,MEDFORD,0 ,0,District Totals: ,74,STEELE,10,3.73,1.00,0.00,2.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.99,1.09,2.00,12.00,3.00,0.40,20.50
00-01,0768,01,HANCOCK,0 ,0,District Totals: ,75,STEVENS,04,1.83,1.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.40,19.33,0.00,0.60,6.00,2.00,1.27,9.46
00-01,0769,01,MORRIS,0 ,0,District Totals: ,75,STEVENS,04,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.17,1.00,0.00,0.00,1.60,65.06,0.00,1.50,16.00,9.28,3.00,35.28
00-01,0771,01,CHOKIO-ALBERTA,0 ,0,District Totals: ,75,STEVENS,04,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.30,23.22,0.66,0.60,6.00,2.60,0.74,12.62
00-01,0775,01,KERKHOVEN-MURDOCK-SUNBURG,0 ,0,District Totals: ,76,SWIFT,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.50,46.08,0.33,1.00,16.00,7.05,0.17,21.53
00-01,0777,01,BENSON,0 ,0,District Totals: ,76,SWIFT,06W,4.20,1.00,0.00,3.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.33,75.87,1.70,2.00,25.00,8.33,3.40,35.44
00-01,0786,01,BERTHA-HEWITT,0 ,0,District Totals: ,77,TODD,05,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,1.00,38.93,0.00,2.00,11.00,4.39,1.51,20.03
00-01,0787,01,BROWERVILLE,0 ,0,District Totals: ,77,TODD,05,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.00,35.24,0.00,2.00,10.00,4.00,2.98,16.26
00-01,0801,01,BROWNS VALLEY,0 ,0,District Totals: ,78,TRAVERSE,04,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.17,0.00,0.00,0.00,0.83,14.36,0.50,1.00,4.34,1.67,0.00,6.85
00-01,0803,01,WHEATON AREA SCHOOL,0 ,0,District Totals: ,78,TRAVERSE,04,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.77,36.36,0.00,1.00,12.23,4.18,0.40,18.55
00-01,0806,01,ELGIN-MILLVILLE,0 ,0,District Totals: ,79,WABASHA,10,2.57,1.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.25,1.00,38.96,0.00,1.00,12.00,5.73,0.33,19.90
00-01,0810,01,PLAINVIEW,0 ,0,District Totals: ,79,WABASHA,10,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,0.00,1.00,2.00,77.94,1.50,2.00,26.00,10.00,1.79,36.65
00-01,0811,01,WABASHA-KELLOGG,0 ,0,District Totals: ,79,WABASHA,10,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.28,47.86,0.50,1.20,12.00,7.50,1.84,24.82
00-01,0813,01,LAKE CITY,0 ,0,District Totals: ,79,WABASHA,10,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,1.00,0.00,0.00,2.00,101.81,1.67,3.00,32.00,12.37,2.87,49.90
00-01,0818,01,VERNDALE,0 ,0,District Totals: ,80,WADENA,05,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,1.50,1.00,36.29,0.80,1.00,10.99,4.21,1.40,17.89
00-01,0820,01,SEBEKA,0 ,0,District Totals: ,80,WADENA,05,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.97,0.00,0.00,0.00,1.00,44.07,1.00,2.00,13.00,5.33,1.13,21.61
00-01,0821,01,MENAHGA,0 ,0,District Totals: ,80,WADENA,05,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,52.86,0.57,3.50,18.00,7.01,1.18,22.60
00-01,0829,01,WASECA,0 ,0,District Totals: ,81,WASECA,09,9.00,1.00,0.00,5.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,3.37,3.00,1.00,0.00,1.50,3.07,143.66,1.71,7.00,38.00,28.14,2.14,66.67
00-01,0831,01,FOREST LAKE,0 ,0,District Totals: ,82,WASHINGTON,11,18.00,1.00,0.00,11.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,10.00,10.00,1.00,7.00,5.00,11.17,448.79,6.85,14.50,156.64,58.87,5.65,206.28
00-01,0832,01,MAHTOMEDI,0 ,0,District Totals: ,82,WASHINGTON,11,11.00,1.00,1.00,4.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,3.50,3.00,1.00,5.00,1.00,5.00,174.24,3.50,6.00,61.27,18.43,1.65,83.39
00-01,0833,01,SOUTH WASHINGTON COUNTY,0 ,0,District Totals: ,82,WASHINGTON,11,41.00,1.00,1.00,19.50,15.00,3.50,1.00,5.43,0.00,0.00,0.00,20.33,18.83,5.83,12.80,4.50,16.70,882.94,14.80,32.61,305.00,112.49,10.07,407.97
00-01,0834,01,STILLWATER,0 ,0,District Totals: ,82,WASHINGTON,11,19.00,1.00,0.00,11.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,10.47,9.37,5.55,10.07,0.00,14.58,461.15,1.00,17.96,153.69,49.63,7.40,231.47
00-01,0836,01,BUTTERFIELD,0 ,0,District Totals: ,83,WATONWAN,09,1.40,0.40,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,21.83,0.67,0.33,6.00,0.83,0.40,13.60
00-01,0837,01,MADELIA,0 ,0,District Totals: ,83,WATONWAN,09,3.67,1.00,0.00,2.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,1.83,1.00,0.00,0.00,1.00,49.92,0.63,2.00,12.00,6.00,2.11,27.18
00-01,0840,01,ST. JAMES,0 ,0,District Totals: ,83,WATONWAN,09,6.17,1.00,0.00,3.00,0.00,1.00,1.17,0.00,0.00,0.00,0.00,2.00,2.99,1.00,0.00,2.01,2.00,83.96,0.50,3.00,27.09,10.52,2.21,40.64
00-01,0846,01,BRECKENRIDGE,0 ,0,District Totals: ,84,WILKIN,04,3.20,0.70,0.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,1.50,0.00,0.00,1.00,1.00,65.55,0.50,2.00,20.00,8.06,0.92,34.07
00-01,0850,01,ROTHSAY,0 ,0,District Totals: ,84,WILKIN,04,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,19.83,0.10,0.60,6.00,2.00,0.50,10.63
00-01,0852,01,CAMPBELL-TINTAH,0 ,0,District Totals: ,84,WILKIN,04,1.30,0.30,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.01,0.00,1.00,6.00,2.03,0.20,10.78
00-01,0857,01,LEWISTON,0 ,0,District Totals: ,85,WINONA,10,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.50,0.00,0.00,1.50,52.39,0.50,3.00,16.00,6.12,0.34,26.43
00-01,0858,01,ST. CHARLES,0 ,0,District Totals: ,85,WINONA,10,2.93,1.00,0.00,1.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,66.19,0.80,2.00,25.00,7.37,1.00,30.02
00-01,0861,01,WINONA,0 ,0,District Totals: ,85,WINONA,10,8.60,1.00,0.00,6.60,1.00,0.00,0.00,1.50,0.00,0.00,0.00,8.00,2.00,3.00,0.00,0.00,5.54,277.05,5.30,13.50,71.38,60.38,2.00,124.49
00-01,0870,52,SOUTHERN MINNESOTA SP SER COOP,0 ,0,District Totals: ,22,FARIBAULT,09,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
00-01,0876,01,ANNANDALE,0 ,0,District Totals: ,86,WRIGHT,07W,5.67,1.00,0.00,3.00,0.00,1.00,0.67,0.00,0.00,0.00,0.00,2.00,1.50,1.00,0.00,2.60,4.00,118.57,2.66,3.50,40.00,16.33,0.00,56.08
00-01,0877,01,BUFFALO,0 ,0,District Totals: ,86,WRIGHT,07W,13.00,1.00,1.00,6.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,2.00,2.60,4.80,8.60,294.49,0.00,10.00,99.00,37.10,2.00,146.39
00-01,0879,01,DELANO,0 ,0,District Totals: ,86,WRIGHT,07W,5.50,1.00,0.00,3.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,2.50,3.00,1.00,0.00,1.00,2.00,106.80,0.00,3.00,36.41,12.60,0.66,54.13
00-01,0881,01,MAPLE LAKE,0 ,0,District Totals: ,86,WRIGHT,07W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,1.00,0.00,1.00,1.00,55.39,1.59,1.50,18.50,6.37,0.80,26.63
00-01,0882,01,MONTICELLO,0 ,0,District Totals: ,86,WRIGHT,07W,10.00,1.00,0.00,6.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,4.50,1.00,7.00,5.50,9.00,240.30,1.00,6.50,73.67,50.00,3.00,106.13
00-01,0883,01,ROCKFORD,0 ,0,District Totals: ,86,WRIGHT,07W,5.50,1.00,0.00,3.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,0.00,1.00,3.00,104.55,1.00,3.50,36.00,14.90,1.00,48.15
00-01,0885,01,ST. MICHAEL-ALBERTVILLE,0 ,0,District Totals: ,86,WRIGHT,07W,10.00,1.00,0.00,6.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,3.00,4.00,1.00,0.00,3.63,4.00,170.05,3.55,6.00,57.63,19.01,0.00,83.86
00-01,0891,01,CANBY,0 ,0,District Totals: ,87,YELLOW MEDICINE,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.83,0.00,1.00,1.01,51.26,0.73,1.88,15.76,7.13,1.32,24.44
00-01,0901,52,NORTHERN LAKES SPECIAL ED. COOP,0 ,0,District Totals: ,31,ITASCA,03,0.17,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
00-01,0911,01,CAMBRIDGE-ISANTI,0 ,0,District Totals: ,30,ISANTI,07E,12.00,1.00,0.00,5.00,3.00,2.00,1.00,1.00,0.00,0.00,0.00,5.00,5.00,1.20,6.00,3.50,4.50,281.83,4.10,8.00,90.90,37.57,5.67,135.59
00-01,0912,01,MILACA,0 ,0,District Totals: ,48,MILLE LACS,07E,5.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,0.00,3.00,3.00,122.47,0.85,3.00,38.02,14.10,3.60,62.90
00-01,0914,01,ULEN-HITTERDAL,0 ,0,District Totals: ,14,CLAY,04,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,27.49,0.00,2.00,7.00,3.80,0.67,14.02
00-01,0915,52,SOUTHERN PLAINS ED. COOP.,0 ,0,District Totals: ,46,MARTIN,09,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,1.57,0.00,6.80,36.49,0.00,0.00,0.00,26.65,0.00,9.84
00-01,0916,06,N.E. METRO INTERMEDIATE DIST. 916,0 ,0,District Totals: ,82,WASHINGTON,11,6.00,1.00,1.00,0.00,0.00,4.00,0.00,1.00,0.00,5.80,0.00,1.00,0.00,3.70,2.00,6.00,6.10,133.98,0.00,0.00,0.00,97.58,28.80,7.60
00-01,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,0 ,0,District Totals: ,19,DAKOTA,11,6.00,1.00,0.00,0.00,0.00,4.00,1.00,1.80,0.00,4.40,0.00,0.00,0.00,0.00,3.00,5.00,4.60,132.69,0.00,0.00,0.00,92.75,27.27,12.67
00-01,0919,51,NORTH COUNTRY VOC COOP CTR,0 ,0,District Totals: ,04,BELTRAMI,02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
00-01,0922,83,REGION 9-SOUTH CENTRAL SERVICE COOP,0 ,0,District Totals: ,07,BLUE EARTH,09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,0.00,0.00,0.00,2.03,0.00,0.00
00-01,0924,83,REGION 5-NORTH CENTRAL SERVICE CO,0 ,0,District Totals: ,77,TODD,05,1.50,1.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,0.00
00-01,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,32.49,13.11,0.00,0.00,7.22,2.00,10.16
00-01,0927,83,REGION 3 - NORTHEAST SERVICE COOP,0 ,0,District Totals: ,69,ST. LOUIS,03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.77,0.00,0.00,0.00,4.77,0.00,0.00
00-01,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,0 ,0,District Totals: ,10,CARVER,11,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7.00,3.00,2.00,102.07,6.17,0.00,0.50,32.80,28.00,34.60
