SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
17-18,2687,1,HOWARD LAKE-WAVERLY-WINSTED                       ,1,10,WINSTED ELEMENTARY                                ,86,Wright                                            ,7,16.66,3,13.66,0,0,0,0,0,0,0,0,3,13.66,0,12,3.17,3,3,3.49,1,0,2,0,8.66,8,0,0,36,1,1.17,4,2.99,6.5,1
17-18,2687,1,HOWARD LAKE-WAVERLY-WINSTED                       ,2,32,HOWARD LAKE-WAVERLY-WINSTED SEC.                  ,86,Wright                                            ,7,20.18,10.33,9.85,0,0,0,0,0,0,0,0,10.33,9.85,0.85,13,3.74,3.07,4.91,6.08,1.53,0,0.85,0,10.31,9.87,0,0,38,0.51,3.94,2.53,6.43,4.24,2.53
17-18,2687,1,HOWARD LAKE-WAVERLY-WINSTED                       ,3,10,HUMPHREY ELEMENTARY                               ,86,Wright                                            ,7,20.66,3.98,16.68,0,0,0,0,0,0,0,0,3.98,16.68,1,20,6.13,4,3,2.48,3,0,2.05,0,11.68,8.98,0,0,44,2,4.13,2,5.98,4.5,2.05
17-18,2687,1,HOWARD LAKE-WAVERLY-WINSTED                       ,8,42,HLWW ALTERNATIVE LEARNING PROGRAM                 ,86,Wright                                            ,7,1.02,0,1.02,0,0,0,0,0,0,0,0,0,1.02,0,8,0,1.02,0,0,0,0,0,0,0,1.02,0,0,38,0,0,0,1.02,0,0
17-18,2687,1,HOWARD LAKE-WAVERLY-WINSTED                       ,86,20,Howard Lake-Waverly-Winsted Middle                ,86,Wright                                            ,7,19.97,8.27,11.7,0,0,0,0,0,0,0,0,8.27,11.7,1.69,7,9.13,7.29,1.51,1.02,0.17,0.85,0,0,13.18,6.79,0,0,31,2.04,10.51,1.53,4.7,1.19,0
17-18,2687,1,HOWARD LAKE-WAVERLY-WINSTED                       ,0,0,Totals                                            ,86,Wright                                            ,7,79.58,25.58,54,0,0,0,0,0,0,0,0,25.58,54,3.87,12,22.57,18.54,12.62,13.27,5.83,0.85,4.9,0,44.16,34.66,0,0,36,5.55,20.08,10.06,21.25,16.76,5.88
17-18,2689,1,PIPESTONE AREA SCHOOL DISTRICT                    ,0,0,PIPESTONE AREA SCHOOL DISTRICT                    ,59,Pipestone                                         ,6,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0.03,0,6,0,0.03,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.03,0,0
17-18,2689,1,PIPESTONE AREA SCHOOL DISTRICT                    ,2,10,BROWN ELEMENTARY                                  ,59,Pipestone                                         ,6,18.2,3,15.2,0,0,0,0,0,0,0,0,3,15.2,4,12,8.2,2,2.5,1.5,1,0,3,0.5,16.5,1,0,0,40,3,2.03,0.17,6,1,6
17-18,2689,1,PIPESTONE AREA SCHOOL DISTRICT                    ,3,10,HILL ELEMENTARY                                   ,59,Pipestone                                         ,6,17.2,3,14.2,0,0,0,0,0,0,0,0,3,14.2,1,14,8,2,0,1.53,1.67,2,2,0,11.5,5.67,0,0,39,4,2,0,4.5,4.7,2
17-18,2689,1,PIPESTONE AREA SCHOOL DISTRICT                    ,6,10,HEARTLAND ELEMENTARY                              ,59,Pipestone                                         ,6,2.01,1,1.01,0,0,0,0,0,0,0,0,1,1.01,0,12,1.01,0,0,1,0,0,0,0,2.01,0,0,0,42,0,1.01,0,0,0,1
17-18,2689,1,PIPESTONE AREA SCHOOL DISTRICT                    ,7,20,PIPESTONE MIDDLE                                  ,59,Pipestone                                         ,6,25.43,12.97,12.46,0,0,0,0,0,0,0,0,12.97,12.46,2,13,9.96,3.11,1.01,2.44,5.71,3.2,0,0,20.28,5.15,0,0,38,3.82,4.74,3.72,4.64,6.51,2
17-18,2689,1,PIPESTONE AREA SCHOOL DISTRICT                    ,8,32,PIPESTONE SENIOR HIGH                             ,59,Pipestone                                         ,6,21.25,6.21,15.04,0,0,0,0,0,0,0,0,6.21,15.04,0,16,3.6,4.04,2.2,3.17,5.42,0.8,2.02,0,11.86,9.39,0,0,43,0.2,1.2,2.24,8.37,7.02,2.22
17-18,2689,1,PIPESTONE AREA SCHOOL DISTRICT                    ,0,0,Totals                                            ,59,Pipestone                                         ,6,84.12,26.18,57.94,0,0,0,0,0,0,0,0,26.18,57.94,7,14,30.77,11.18,5.71,9.64,13.8,6,7.02,0.5,62.15,21.21,0,0,40,11.02,10.98,6.13,23.54,19.23,13.22
17-18,2711,1,MESABI EAST SCHOOL DISTRICT                       ,0,0,MESABI EAST SCHOOL DISTRICT                       ,69,St. Louis                                         ,3,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,17,0.1,0,0,0,0,0,0.1,0,0,0,0,0,45,0,0,0.1,0,0,0.1
17-18,2711,1,MESABI EAST SCHOOL DISTRICT                       ,10,10,MESABI EAST ELEMENTARY                            ,69,St. Louis                                         ,3,38.68,10.84,27.84,0,0,0,0,0,0,0,0,10.84,27.84,0,14,8.37,6.66,4.5,7.81,7.67,3,0,0,24.7,13.98,0,0,40,3,4.37,3.83,13.33,12.15,2
17-18,2711,1,MESABI EAST SCHOOL DISTRICT                       ,40,33,MESABI EAST SECONDARY                             ,69,St. Louis                                         ,3,23.21,11.2,12.01,0,0,0,0,0,0,0,0,11.2,12.01,1,13,4.67,5.18,4.5,5,1.86,0.84,0.83,1,16.34,5.87,0,0,42,1,0,2.67,10.85,6.03,2.66
17-18,2711,1,MESABI EAST SCHOOL DISTRICT                       ,0,0,Totals                                            ,69,St. Louis                                         ,3,62.09,22.14,39.95,0,0,0,0,0,0,0,0,22.14,39.95,1,14,13.14,11.84,9,12.81,9.53,3.84,0.93,1,41.04,19.85,0,0,41,4,4.37,6.6,24.18,18.18,4.76
17-18,2752,1,FAIRMONT AREA SCHOOL DISTRICT                     ,0,0,FAIRMONT AREA SCHOOL DISTRICT                     ,46,Martin                                            ,9,1.47,0,1.47,0,0,0,0,0,0,0,0,0,1.47,0,9,0.67,0,0,0.8,0,0,0,0,0,0,0,0,43,0,0,0.67,0,0,0.8
17-18,2752,1,FAIRMONT AREA SCHOOL DISTRICT                     ,50,10,FAIRMONT ELEMENTARY SCHOOL                        ,46,Martin                                            ,9,61.08,8,53.08,0,0,0,0,0,0,0,0,8,53.08,4,13,19.99,9.01,8,7.4,8,3.66,5.02,0,35.4,23.66,0,1,41,7,9,7.99,14.01,14,9.08
17-18,2752,1,FAIRMONT AREA SCHOOL DISTRICT                     ,60,33,FAIRMONT JR./SR. HIGH SCHOOL                      ,46,Martin                                            ,9,39.37,14.25,25.12,0,0,0,0,0,0,0,0,14.25,25.12,3.32,16,9.82,4.84,5.17,4.15,9.28,4.81,0.47,0,16.08,21.17,0,0.66,43,0.83,4.36,4.82,11.32,13.76,4.28
17-18,2752,1,FAIRMONT AREA SCHOOL DISTRICT                     ,0,0,Totals                                            ,46,Martin                                            ,9,101.92,22.25,79.67,0,0,0,0,0,0,0,0,22.25,79.67,7.32,14,30.48,13.85,13.17,12.35,17.28,8.47,5.49,0,51.48,44.83,0,1.66,42,7.83,13.36,13.48,25.33,27.76,14.16
17-18,2753,1,LONG PRAIRIE-GREY EAGLE SCHOOL DIST               ,0,0,LONG PRAIRIE-GREY EAGLE SCHOOL DIST               ,77,Todd                                              ,5,0.83,0,0.83,0,0,0,0,0,0,0,0,0,0.83,0,15,0,0,0.83,0,0,0,0,0,0.83,0,0,0,59,0,0,0,0,0,0.83
17-18,2753,1,LONG PRAIRIE-GREY EAGLE SCHOOL DIST               ,10,10,LONG PRAIRIE-GREY EAGLE ELEMENTARY                ,77,Todd                                              ,5,37.34,6.15,31.19,0,0,0,1,0,1,0,0,6.15,29.19,1,15,8.9,4.68,5.77,7,6.99,2,2,0,20.82,13.99,0,0,44,2,3.67,4.13,9.72,12.1,5.72
17-18,2753,1,LONG PRAIRIE-GREY EAGLE SCHOOL DIST               ,20,33,LONG PRAIRIE-GREY SECONDARY SCHOOL                ,77,Todd                                              ,5,31.64,15.31,16.33,0,0,0,0,0,1,0,0,15.31,15.33,1,16,9.2,2,2,3.83,10.61,2,2,0,20.2,10.44,1,0,43,3,3.33,1.87,5.84,11.6,6
17-18,2753,1,LONG PRAIRIE-GREY EAGLE SCHOOL DIST               ,0,0,Totals                                            ,77,Todd                                              ,5,69.81,21.46,48.35,0,0,0,1,0,2,0,0,21.46,45.35,2,16,18.1,6.68,8.6,10.83,17.6,4,4,0,41.85,24.43,1,0,44,5,7,6,15.56,23.7,12.55
17-18,2754,1,CEDAR MOUNTAIN SCHOOL DISTRICT                    ,0,0,CEDAR MOUNTAIN SCHOOL DISTRICT                    ,64,Redwood                                           ,6,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0.13,0,1,0.13,0,0,0,0,0,0,0,0,0,0,0,23,0.13,0,0,0,0,0
17-18,2754,1,CEDAR MOUNTAIN SCHOOL DISTRICT                    ,1,10,CEDAR MOUNTAIN ELEMENTARY                         ,64,Redwood                                           ,6,17.73,3.83,13.9,0,0,0,0,0,0,0,0,3.83,13.9,2,11,4.83,4.5,4.4,2,0,1,1,0,15.73,2,0,0,37,2,4.83,1.4,3.4,5.1,1
17-18,2754,1,CEDAR MOUNTAIN SCHOOL DISTRICT                    ,2,33,CEDAR MOUNTAIN SECONDARY                          ,64,Redwood                                           ,6,19.79,4.99,14.8,0,0,0,0,0,0,0.97,0,4.02,14.8,2.52,8,11.19,2.61,2.31,1.71,1.68,0.29,0,0,17.53,1.97,0,0,34,3.48,4.75,0.83,5.03,5.7,0
17-18,2754,1,CEDAR MOUNTAIN SCHOOL DISTRICT                    ,0,0,Totals                                            ,64,Redwood                                           ,6,37.65,8.82,28.83,0,0,0,0,0,0,0.97,0,7.85,28.83,4.52,8,16.15,7.11,6.71,3.71,1.68,1.29,1,0,33.26,3.97,0,0,35,5.61,9.58,2.23,8.43,10.8,1
17-18,2769,1,MORRIS AREA PUBLIC SCHOOLS                        ,0,0,MORRIS AREA PUBLIC SCHOOLS                        ,75,Stevens                                           ,4,0.67,0.07,0.6,0,0,0,0,0,0,0,0,0.07,0.6,0,25,0,0,0,0.6,0,0.07,0,0,0,0,0,0,49,0,0,0,0.6,0,0.07
17-18,2769,1,MORRIS AREA PUBLIC SCHOOLS                        ,10,33,MORRIS AREA SECONDARY                             ,75,Stevens                                           ,4,33.51,11.98,21.53,0,0,0,0,0,0,0,0,11.98,21.53,1.82,19,3.42,8.02,1,4.38,7.22,3.02,6.45,0,12.29,21.22,0,0,43,2.02,6.22,3,5.36,10.46,6.45
17-18,2769,1,MORRIS AREA PUBLIC SCHOOLS                        ,30,10,MORRIS AREA ELEMENTARY                            ,75,Stevens                                           ,4,37.49,8,29.49,0,0,0,0,0,0,0,0,8,29.49,2,15,8.66,11,3,3.67,4.83,0.5,5.83,0,24.16,13.33,0,0,41,3,2.83,8,8.67,7.16,7.83
17-18,2769,1,MORRIS AREA PUBLIC SCHOOLS                        ,0,0,Totals                                            ,75,Stevens                                           ,4,71.67,20.05,51.62,0,0,0,0,0,0,0,0,20.05,51.62,3.82,18,12.08,19.02,4,8.65,12.05,3.59,12.28,0,36.45,34.55,0,0,42,5.02,9.05,11,14.63,17.62,14.35
17-18,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,0,0,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,79,Wabasha                                           ,10,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,20,0,0,0,0.2,0,0,0,0,0,0.2,0,0,51,0,0,0,0,0.2,0
17-18,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,1,10,ZUMBROTA-MAZEPPA ELEMENTARY SCHOOL                ,79,Wabasha                                           ,10,24.5,7.63,16.87,0,0,0,0,0,0,0,1,7.63,15.87,0,15,8.8,3.5,2.67,3.5,1.96,1,1.07,0,11.47,13.03,0,0,39,2,5.8,5.17,3.96,5.9,1.67
17-18,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,2,32,ZUMBROTA-MAZEPPA SENIOR HIGH                      ,79,Wabasha                                           ,10,20.47,8.83,11.64,0,0,0,0,0,0,0,0,8.83,11.64,0,16,2.73,3.53,2.67,3.61,3.37,3.08,1.48,0,7.61,12.86,0,0,41,1.37,2.24,1.03,6.35,8,1.48
17-18,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,20,20,ZUMBROTA-MAZEPPA MIDDLE SCHOOL                    ,79,Wabasha                                           ,10,8.23,3.81,4.42,0,0,0,0,0,0,0,0,3.81,4.42,0,16,0.54,0.15,2.94,2.38,0.15,1.33,0.74,0,1.56,6.67,0,0,40,0.39,0.3,1.04,2.49,3.27,0.74
17-18,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,30,10,ZUMBROTA-MAZEPPA PRIMARY SCHOOL                   ,79,Wabasha                                           ,10,22.63,0.2,22.43,0,0,0,0,0,0,0,0,0.2,22.43,0,15,10.68,4.5,0,2.51,2,0,2.94,0,15.32,7.11,0,0,38,3.17,5.31,4.7,4.51,2.6,2.34
17-18,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,40,85,ZUMBROTA-MAZEPPA SCHOOL READINESS                 ,79,Wabasha                                           ,10,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0.7,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,28,0,0.7,0,0,0,0
17-18,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,50,84,ZUMBROTA-MAZEPPA EARLY CHILDHOOD FA               ,79,Wabasha                                           ,10,1.4,0,1.4,0,0,0,0,0,0,0,0,0,1.4,0,8,0.7,0.6,0,0.1,0,0,0,0,0,0,0,0,34,0,0.3,1,0,0.1,0
17-18,2805,1,ZUMBROTA-MAZEPPA SCHOOL DISTRICT                  ,0,0,Totals                                            ,79,Wabasha                                           ,10,78.13,20.47,57.66,0,0,0,0,0,0,0,1,20.47,56.66,0,16,24.15,12.28,8.28,12.3,7.48,5.41,6.23,0,35.96,39.87,0,0,40,6.93,14.65,12.94,17.31,20.07,6.23
17-18,2835,1,JANESVILLE-WALDORF-PEMBERTON                      ,0,0,JANESVILLE-WALDORF-PEMBERTON                      ,81,Waseca                                            ,9,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,9,0,0.04,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0.04
17-18,2835,1,JANESVILLE-WALDORF-PEMBERTON                      ,10,10,JANESVILLE-WALDORF-PEMBERTON EL.EM.               ,81,Waseca                                            ,9,27.3,5.06,22.24,0,0,0,0,0,0,0,0,5.06,22.24,1.86,10,10.86,7.51,2.07,2.8,2.86,0.2,1,0,18.3,8.93,0,0,35,3.35,6.51,4.51,5.73,4.34,2.86
17-18,2835,1,JANESVILLE-WALDORF-PEMBERTON                      ,20,33,JANESVILLE-WALDORF-PEMBERTON SEC                  ,81,Waseca                                            ,9,23.24,11.55,11.69,0,0,0,0,0,0,0,0,11.55,11.69,1.17,12,7,4.71,2.19,3.4,3.15,2.79,0,0,13.6,9.6,0,0,36,4.65,1.51,4.3,7.83,3.79,1.16
17-18,2835,1,JANESVILLE-WALDORF-PEMBERTON                      ,0,0,Totals                                            ,81,Waseca                                            ,9,50.58,16.61,33.97,0,0,0,0,0,0,0,0,16.61,33.97,3.03,11,17.86,12.26,4.26,6.2,6.01,2.99,1,0,31.9,18.53,0,0,36,8,8.02,8.81,13.56,8.13,4.06
17-18,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,0,0,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,37,Lac qui Parle                                     ,6,1.5,0.33,1.17,0,0,0,0,0,0,0,0,0.33,1.17,0,16,0.17,0.33,0,0,0.5,0,0.5,0,0.83,0.5,0,0,46,0,0.17,0,0,0.83,0.5
17-18,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,10,10,MADISON-MARIETTA-NASSAU ELEMENTARY                ,37,Lac qui Parle                                     ,6,13.12,2.33,10.79,0,0,0,0,0,0,0,0,2.33,10.79,0,17,2.5,2.79,2.33,1,0.5,2,2,0,5.79,7.33,0,0,44,2,1,0.56,3.23,3.33,3
17-18,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,20,10,APPLETON ELEMENTARY                               ,37,Lac qui Parle                                     ,6,16.32,2.17,14.15,0,0,0,0,0,0,0,0,2.17,14.15,0,9,5.33,5.77,3.72,0,1.5,0,0,0,10.83,5.49,0,0,37,3,4.33,2.94,3.5,1.56,0.99
17-18,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,35,20,LAC QUI PARLE VALLEY MIDDLE SCHOOL                ,37,Lac qui Parle                                     ,6,7.66,2.33,5.33,0,0,0,0,0,0,0,0,2.33,5.33,0,17,1.5,0.66,0,3,0,2,0.5,0,4.66,3,0,0,42,0,1.5,0.33,2,2.83,1
17-18,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,40,33,LAC QUI PARLE VALLEY SECONDARY                    ,37,Lac qui Parle                                     ,6,22.41,11.3,11.11,0,0,0,0,0,0,0,0,11.3,11.11,0,14,5.27,2.83,4.86,3.29,3.01,0.2,2.95,0.99,14.71,5.71,0,0,39,0.99,4.11,2.67,5.5,6.19,2.95
17-18,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,0,0,Totals                                            ,37,Lac qui Parle                                     ,6,61.01,18.46,42.55,0,0,0,0,0,0,0,0,18.46,42.55,0,14,14.77,12.38,10.91,7.29,5.51,4.2,5.95,0.99,36.82,22.03,0,0,40,5.99,11.11,6.5,14.23,14.74,8.44
17-18,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,0,0,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,54,Norman                                            ,1,2.4,0,2.4,0,0,0,0,0,0,0,0,0,2.4,0,15,0.83,0.57,0,0,0,0,0,0,1,0,0,0,41,0,0,0.83,0.57,1,0
17-18,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,10,10,ADA ELEMENTARY                                    ,54,Norman                                            ,1,19.25,4.5,14.75,0,0,0,0,0,0,0,0,4.5,14.75,2,16,5.63,1.87,4.41,2,1,0.5,3.84,0,12.21,6.5,0,0,44,1,2.17,1.99,6.34,2.37,5.38
17-18,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,30,33,ADA-BORUP SECONDARY                               ,54,Norman                                            ,1,19.59,6.9,12.69,0,0,0,0,0,0,0,0,6.9,12.69,0,20,1.83,2,2.66,4,4.41,2.5,2.19,1,12.29,5.5,0,0,47,1,1.83,0,4.26,3.51,8.99
17-18,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,54,Norman                                            ,1,41.24,11.4,29.84,0,0,0,0,0,0,0,0,11.4,29.84,2,19,8.29,4.44,7.07,6,5.41,3,6.03,1,25.5,12,0,0,45,2,4,2.82,11.17,6.88,14.37
17-18,2856,1,STEPHEN-ARGYLE CENTRAL SCHOOLS                    ,20,10,ARGYLE ELEMENTARY                                 ,45,Marshall                                          ,1,8.96,2.52,6.44,0,0,0,0,0,0,0,0,2.52,6.44,1.6,18,2.28,0.6,1.4,0,2.33,1.17,1.18,0.17,5.22,3.57,0,0,42,0,2.28,0,1,3.5,2.18
17-18,2856,1,STEPHEN-ARGYLE CENTRAL SCHOOLS                    ,30,33,STEPHEN SENIOR HIGH                               ,45,Marshall                                          ,1,13.45,7.3,6.15,0,0,0,0,0,0,0,0,7.3,6.15,0,22,1.26,1.04,1.02,4.04,1.67,0.68,3.74,0.85,9.81,2.79,0,0,46,0,2.23,0,4.04,3.37,3.81
17-18,2856,1,STEPHEN-ARGYLE CENTRAL SCHOOLS                    ,0,0,Totals                                            ,45,Marshall                                          ,1,22.41,9.82,12.59,0,0,0,0,0,0,0,0,9.82,12.59,1.6,21,3.54,1.64,2.42,4.04,4,1.85,4.92,1.02,15.03,6.36,0,0,45,0,4.51,0,5.04,6.87,5.99
17-18,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,0,0,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,43,McLeod                                            ,6,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0.43,0.2,13,0.2,0,0,0,0.23,0,0,0,0,0.43,0,0,41,0.2,0,0,0,0,0.23
17-18,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,10,10,Lincoln Elementary                                ,43,McLeod                                            ,6,28.01,1.58,26.43,0,0,0,0,0,0,0,0,1.58,26.43,1,14,8.16,4.1,3.67,4.58,5.5,0,2,0,15.44,12.57,0,0,42,1,4,1.6,13.4,5.01,3
17-18,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,30,10,LAKESIDE ELEMENTARY                               ,43,McLeod                                            ,6,31.88,4.38,27.5,0,0,0,0,0,0,0,0,4.38,27.5,1,17,4,10.01,3,5.39,5.49,2,1.99,0,13.5,18.38,0,0,45,2,4,4,7.89,11,2.99
17-18,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,40,31,GSL Junior High School                            ,43,McLeod                                            ,6,13.94,7.28,6.66,0,0,0,0,0,0,0,0,7.28,6.66,2,14,3.7,3.8,0.16,0.4,3.28,2.4,0.2,0,7.02,6.92,0,0,38,1.6,3.12,2.08,1.46,4.08,1.6
17-18,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,60,32,GLENCOE-SILVER LAKE SENIOR HIGH                   ,43,McLeod                                            ,6,28.56,15.72,12.84,0,0,0,0,0,0,0,0,15.72,12.84,0,16,3.8,6.2,2.84,3.6,5.72,2.6,3.8,0,12.48,16.08,0,0,41,1.4,3.88,3.92,6.04,8.92,4.4
17-18,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,0,0,Totals                                            ,43,McLeod                                            ,6,102.82,28.96,73.86,0,0,0,0,0,0,0,0,28.96,73.86,4.2,16,19.86,24.11,9.67,13.97,20.22,7,7.99,0,48.44,54.38,0,0,41,6.2,15,11.6,28.79,29.01,12.22
17-18,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,0,0,BLUE EARTH AREA PUBLIC SCHOOL                     ,22,Faribault                                         ,9,3.15,0.17,2.98,0,0,0,0,0,0,0,0,0.17,2.98,0,22,1.07,0.3,0,1,0.5,0,0.28,0,2.04,1,0,0,56,0,1,0.07,0,0.3,1.78
17-18,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,10,10,BLUE EARTH AREA ELEMENTARY                        ,22,Faribault                                         ,9,33.2,5.44,27.76,0,0,0,0,0,0,0,0,5.44,27.76,0,12,5.01,11.44,4.58,1,2,3,4,0,16.02,17.18,0,0,37,3.02,5,6.62,2.99,11.57,4
17-18,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,20,33,BLUE EARTH AREA SECONDARY                         ,22,Faribault                                         ,9,27.46,11.91,15.55,0,0,0,0,0,1,0,0,11.91,14.55,0,18,2.99,2.2,6.57,4.86,2,4.65,4.19,0,9.52,17.94,0,0,43,0,1.99,4.14,9.3,8.83,3.2
17-18,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,23,20,BLUE EARTH AREA MIDDLE                            ,22,Faribault                                         ,9,12.75,3.74,9.01,0,0,0,0,0,0,0,0,3.74,9.01,0,17,3.35,3.07,1.06,1.2,1.04,1.34,1.01,0,5.51,6.4,0,0.84,41,0.83,2.52,1.27,4.06,3.06,1.01
17-18,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,0,0,Totals                                            ,22,Faribault                                         ,9,76.56,21.26,55.3,0,0,0,0,0,1,0,0,21.26,54.3,0,17,12.42,17.01,12.21,8.06,5.54,8.99,9.48,0,33.09,42.52,0,0.84,42,3.85,10.51,12.1,16.35,23.76,9.99
17-18,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,0,0,RED ROCK CENTRAL SCHOOL DISTRICT                  ,17,Cottonwood                                        ,6,0.06,0,0.06,0,0,0,0,0,0,0,0,0,0.06,0,15,0,0,0.03,0.03,0,0,0,0,0,0,0,0,43,0,0,0,0.03,0.03,0
17-18,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,20,33,RED ROCK CENTRAL SECONDARY                        ,17,Cottonwood                                        ,6,21.28,9.25,12.03,0,0,0,0,0,0,0,0,9.25,12.03,0,21,2.8,0,4.7,2.47,1.02,4.61,5.68,0,18.41,2.87,0,0,48,0,0.85,3.84,2.83,4.57,9.19
17-18,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,30,10,RED ROCK CENTRAL ELEMENTARY                       ,17,Cottonwood                                        ,6,13.61,1.02,12.59,0,0,0,0,0,0,0,0,1.02,12.59,1,12,4,2.04,4.17,0,0,0.4,3,0,12.44,1,0,0,47,1,1,1,1.02,5,4.59
17-18,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,0,0,Totals                                            ,17,Cottonwood                                        ,6,34.95,10.27,24.68,0,0,0,0,0,0,0,0,10.27,24.68,1,19,6.8,2.04,8.9,2.5,1.02,5.01,8.68,0,30.85,3.87,0,0,48,1,1.85,4.84,3.88,9.6,13.78
17-18,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,100,10,GLENVILLE EMMONS ELEMENTARY                       ,24,Freeborn                                          ,10,10.73,3.18,7.55,0,0,0,0,0,0,0,0,3.18,7.55,0,16,2.49,2.9,0.91,1.34,1.08,0.83,1.18,0,7.89,2.84,0,0,45,0,1.66,2.07,1.74,2.84,2.42
17-18,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,300,33,GLENVILLE-EMMONS SECONDARY                        ,24,Freeborn                                          ,10,8.56,2.74,5.82,0,0,0,0,0,0,0,0,2.74,5.82,0,16,0.8,2.19,2.12,0.47,1.35,0.85,0.78,0,5.33,3.23,0,0,42,0,0.85,1.57,1.91,2.95,1.28
17-18,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,0,0,Totals                                            ,24,Freeborn                                          ,10,19.29,5.92,13.37,0,0,0,0,0,0,0,0,5.92,13.37,0,16,3.29,5.09,3.03,1.81,2.43,1.68,1.96,0,13.22,6.07,0,0,43,0,2.51,3.64,3.65,5.79,3.7
17-18,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,1,10,CLINTON-GRACEVILLE-BEARDSLEY EL.                  ,6,Big Stone                                         ,4,12.69,2.17,10.52,0,0,0,0,0,0,0,0,2.17,10.52,2,13,5.02,1,1.95,0.54,1.03,2.15,1,0,12.25,0,0,0,42,0,2.02,1,3.27,4.23,2.17
17-18,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,3,33,CLINTON-GRACEVILLE-BEARDSLEY SR.                  ,6,Big Stone                                         ,4,12.99,4.42,8.57,0,0,0,0,0,0,0,0,4.42,8.57,0,17,0.34,3,2.89,3.33,1.7,0.78,0.95,0,10.98,2.01,0,0,45,0,0.34,3,1.02,6.96,1.67
17-18,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,6,40,Lismore Colony School                             ,6,Big Stone                                         ,4,2.03,0,2.03,0,0,0,0,0,0,0,0,0,2.03,0,20,0,0.99,0,0,0,1.04,0,0,2.03,0,0,0,44,0,0.99,0,0,1.04,0
