SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
04-05,0957,51,OAK LAND VOC. CNTR.,0 ,0,District Totals: ,30,ISANTI,07E,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.83,0.00,18.28,0.00,0.00,0.00,0.00,2.00,16.28
04-05,0964,51,COTTONWOOD RIVER TECH. CTR.,0 ,0,District Totals: ,08,BROWN,09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.01,0.00,0.00,0.00,0.00,2.01,0.00
04-05,0966,51,WRIGHT TECH. CTR.,0 ,0,District Totals: ,86,WRIGHT,07W,2.01,0.53,0.00,0.27,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.21,0.00,0.00,0.00,0.00,11.33,10.88
04-05,0978,52,MINNESOTA VALLEY COOP.,0 ,0,District Totals: ,87,YELLOW MEDICINE,06W,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.63,0.00,0.00
04-05,0985,51,PINE TO PRAIRIE COOP. CTR.,0 ,0,District Totals: ,63,RED LAKE,01,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04-05,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,0 ,0,District Totals: ,42,LYON,08,5.50,1.00,0.00,1.00,0.00,3.50,0.00,0.00,3.00,0.00,1.58,0.00,1.00,0.00,1.00,2.94,1.00,14.70,0.00,0.00,0.00,10.32,0.44,3.94
04-05,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,0 ,0,District Totals: ,70,SCOTT,11,1.00,0.00,0.00,0.00,0.00,1.00,0.00,3.50,0.50,0.00,0.00,0.00,0.00,0.00,1.33,8.00,7.00,52.77,0.00,0.00,0.00,52.77,0.00,0.00
04-05,0997,52,AREA SPECIAL EDUCATION COOP.,0 ,0,District Totals: ,63,RED LAKE,01,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.30,0.00,0.00,0.00,2.30,0.00,0.00
04-05,0998,52,BEMIDJI REGIONAL INTERDIST. COUNCIL,0 ,0,District Totals: ,04,BELTRAMI,02,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,1.50,2.96,0.00,0.00,0.00,2.96,0.00,0.00
04-05,1000,70,PERPICH CENTER FOR ARTS EDUCATION,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,1.00,0.00,0.00,0.00,0.00,0.00,13.82,0.00,0.00,0.00,0.00,0.00,13.82
04-05,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,0 ,0,District Totals: ,07,BLUE EARTH,09,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.50,0.67,0.00,5.03,0.00,1.00,0.80,0.60,1.00,2.00,49.70,1.10,1.80,16.00,8.89,0.67,21.24
04-05,2125,01,TRITON,0 ,0,District Totals: ,20,DODGE,10,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.50,0.00,0.00,1.19,2.00,2.00,1.33,1.13,0.99,0.99,79.47,1.00,4.00,24.50,11.49,1.00,37.48
04-05,2134,01,UNITED SOUTH CENTRAL,0 ,0,District Totals: ,22,FARIBAULT,09,4.17,1.00,0.00,2.50,0.00,0.67,0.00,0.33,0.00,0.00,0.51,1.00,1.00,1.00,0.40,1.43,1.80,69.50,0.77,4.00,16.17,10.65,1.25,36.66
04-05,2135,01,MAPLE RIVER,0 ,0,District Totals: ,07,BLUE EARTH,09,4.50,1.00,0.00,3.00,0.00,0.00,0.50,1.00,0.00,0.00,0.00,3.00,2.00,0.00,0.47,1.07,1.73,88.28,2.20,5.00,23.00,12.87,2.00,43.21
04-05,2137,01,KINGSLAND,0 ,0,District Totals: ,23,FILLMORE,10,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.00,1.00,3.00,2.00,59.50,0.50,1.73,16.16,10.21,1.56,29.34
04-05,2142,01,ST. LOUIS COUNTY,0 ,0,District Totals: ,69,ST. LOUIS,03,8.27,0.00,1.00,4.00,0.00,0.27,3.00,1.00,0.27,0.00,1.00,4.11,5.50,1.00,1.03,0.00,3.43,184.71,6.50,5.00,43.98,30.09,0.60,98.54
04-05,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,0 ,0,District Totals: ,40,LESUEUR,09,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,2.60,1.80,1.00,0.00,0.00,2.60,68.83,1.43,4.00,21.00,12.20,2.00,28.20
04-05,2144,01,CHISAGO LAKES,0 ,0,District Totals: ,13,CHISAGO,07E,10.76,1.00,0.00,5.00,2.00,1.43,1.33,2.00,0.00,0.00,0.43,3.67,5.00,2.53,4.59,0.00,2.84,197.14,0.80,6.00,62.50,31.81,4.67,91.36
04-05,2149,01,MINNEWASKA,0 ,0,District Totals: ,61,POPE,04,4.29,0.80,0.00,1.99,0.00,0.50,1.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,1.70,1.90,3.00,90.56,0.00,3.00,23.50,16.46,1.97,45.63
04-05,2154,01,EVELETH-GILBERT,0 ,0,District Totals: ,69,ST. LOUIS,03,4.63,1.00,0.00,3.00,0.00,0.63,0.00,0.00,0.10,0.00,0.00,1.00,3.00,0.00,0.53,0.00,1.20,86.22,1.17,3.50,27.83,7.97,0.66,45.09
04-05,2155,01,WADENA-DEER CREEK,0 ,0,District Totals: ,80,WADENA,05,5.00,1.00,0.00,1.00,2.00,1.00,0.00,0.17,0.47,0.00,1.34,2.00,2.00,0.00,0.60,0.40,1.50,88.58,1.67,2.00,22.66,16.78,2.66,42.81
04-05,2159,01,BUFFALO LAKE-HECTOR,0 ,0,District Totals: ,65,RENVILLE,06E,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,1.00,0.23,0.30,0.40,1.00,44.52,0.10,2.00,13.53,5.75,1.65,21.49
04-05,2164,01,DILWORTH-GLYNDON-FELTON,0 ,0,District Totals: ,14,CLAY,04,6.17,1.00,0.00,3.67,0.00,1.50,0.00,0.83,0.00,0.00,3.52,1.00,2.00,0.00,0.80,1.00,2.50,90.47,0.76,3.00,32.50,12.59,0.00,41.62
04-05,2165,01,HINCKLEY-FINLAYSON,0 ,0,District Totals: ,58,PINE,07E,3.63,1.00,0.00,2.00,0.00,0.13,0.50,0.00,0.00,0.00,0.13,2.00,1.83,1.00,1.02,0.00,0.80,74.31,0.83,5.00,21.00,9.13,0.40,37.95
04-05,2167,01,LAKEVIEW,0 ,0,District Totals: ,42,LYON,08,1.67,0.00,0.00,1.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.20,0.30,0.80,36.76,0.13,1.50,12.00,3.21,0.60,19.32
04-05,2168,01,N.R.H.E.G.,0 ,0,District Totals: ,81,WASECA,09,4.83,1.00,0.00,2.83,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.99,1.00,0.00,0.33,2.00,68.54,0.67,3.00,23.50,12.00,1.20,28.17
04-05,2169,01,MURRAY COUNTY CENTRAL,0 ,0,District Totals: ,51,MURRAY,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,1.00,1.00,0.00,0.60,0.00,1.00,53.17,0.00,3.00,17.63,5.75,1.22,25.57
04-05,2170,01,STAPLES-MOTLEY,0 ,0,District Totals: ,77,TODD,05,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.54,0.00,1.00,1.00,1.00,0.50,0.66,3.00,2.50,101.30,1.68,5.00,29.16,18.68,3.62,43.16
04-05,2171,01,KITTSON CENTRAL,0 ,0,District Totals: ,35,KITTSON,01,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,1.02,1.00,0.67,0.00,0.00,0.00,0.00,33.16,0.00,1.00,11.99,3.22,0.00,16.95
04-05,2172,01,KENYON-WANAMINGO,0 ,0,District Totals: ,25,GOODHUE,10,4.00,0.60,0.00,2.00,0.40,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.70,1.00,1.46,1.60,54.03,0.67,2.00,17.00,7.19,1.01,26.16
04-05,2174,01,PINE RIVER-BACKUS,0 ,0,District Totals: ,11,CASS,05,4.63,1.00,0.00,2.00,0.00,0.63,1.00,0.00,0.20,0.00,1.00,1.53,0.60,1.00,0.53,0.00,2.00,80.34,1.37,3.00,18.50,15.29,1.60,40.58
04-05,2176,01,WARREN-ALVARADO-OSLO,0 ,0,District Totals: ,45,MARSHALL,01,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.53,0.00,1.67,43.12,1.17,2.00,12.00,7.24,0.00,20.71
04-05,2180,01,M.A.C.C.R.A.Y.,0 ,0,District Totals: ,12,CHIPPEWA,06W,3.50,1.00,0.00,2.00,0.00,0.50,0.00,0.00,0.50,0.00,1.17,1.00,0.00,0.00,0.43,1.00,1.99,56.91,0.00,1.50,15.00,10.09,1.13,29.19
04-05,2184,01,LUVERNE,0 ,0,District Totals: ,67,ROCK,08,3.54,0.67,0.00,2.00,0.00,0.37,0.50,0.66,0.00,0.00,0.67,2.00,0.99,1.00,1.00,0.00,3.00,89.14,1.73,6.00,22.38,11.20,1.00,46.83
04-05,2190,01,YELLOW MEDICINE EAST,0 ,0,District Totals: ,87,YELLOW MEDICINE,06W,5.00,1.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,1.49,0.40,0.00,0.00,0.74,3.80,2.00,72.02,0.00,2.00,23.03,12.82,0.60,33.57
04-05,2198,01,FILLMORE CENTRAL,0 ,0,District Totals: ,23,FILLMORE,10,4.00,1.00,0.00,2.00,0.00,0.50,0.50,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.60,1.00,1.51,53.52,0.33,2.83,12.00,7.84,0.99,29.53
04-05,2215,01,NORMAN COUNTY EAST,0 ,0,District Totals: ,54,NORMAN,01,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,0.50,0.00,0.00,0.30,1.00,1.00,36.44,1.00,2.00,12.00,4.18,0.93,16.33
04-05,2310,01,SIBLEY EAST,0 ,0,District Totals: ,72,SIBLEY,09,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,2.00,2.00,0.00,0.70,1.00,1.99,85.32,3.00,4.00,24.87,9.70,2.37,41.38
04-05,2311,01,CLEARBROOK-GONVICK,0 ,0,District Totals: ,15,CLEARWATER,02,2.67,0.50,0.00,1.50,0.00,0.00,0.67,0.24,0.00,0.00,1.68,0.00,0.66,0.00,0.20,1.00,1.00,36.19,0.30,2.00,13.00,5.50,0.00,15.39
04-05,2342,01,WEST CENTRAL AREA,0 ,0,District Totals: ,26,GRANT,04,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.14,0.00,0.00,0.66,1.00,1.93,0.00,0.63,0.50,1.57,62.33,1.37,3.00,18.00,7.45,0.94,31.57
04-05,2358,01,TRI-COUNTY,0 ,0,District Totals: ,35,KITTSON,01,1.33,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.60,1.00,0.00,0.00,0.00,0.00,24.60,0.00,1.00,6.00,3.83,0.00,13.77
04-05,2364,01,BELGRADE-BROOTEN-ELROSA,0 ,0,District Totals: ,73,STEARNS,07W,2.80,0.67,0.00,1.13,0.00,0.50,0.50,0.50,0.00,0.00,1.46,1.00,1.00,0.00,0.27,1.00,1.00,46.76,0.00,2.00,12.33,4.83,1.50,26.10
04-05,2365,01,G.F.W.,0 ,0,District Totals: ,72,SIBLEY,09,5.00,1.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.50,2.00,2.00,58.85,0.00,1.50,12.35,6.18,2.00,36.82
04-05,2396,01,A.C.G.C.,0 ,0,District Totals: ,47,MEEKER,06E,6.00,1.00,0.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.50,1.00,0.30,1.00,3.00,69.13,1.80,1.50,18.00,12.65,0.80,34.38
04-05,2397,01,LESUEUR-HENDERSON,0 ,0,District Totals: ,40,LESUEUR,09,4.50,1.00,0.00,2.00,0.00,1.00,0.50,1.00,0.00,0.00,1.36,2.00,2.07,1.00,0.93,1.00,2.50,82.76,0.00,5.00,22.00,12.97,0.00,42.79
04-05,2448,01,MARTIN COUNTY WEST,0 ,0,District Totals: ,46,MARTIN,09,4.50,1.00,0.00,3.00,0.00,0.50,0.00,0.80,0.00,0.00,0.00,1.00,0.00,0.47,0.00,2.03,1.20,57.83,0.00,1.50,19.00,5.00,2.60,29.73
04-05,2527,01,NORMAN COUNTY WEST,0 ,0,District Totals: ,54,NORMAN,01,1.27,0.50,0.00,0.50,0.27,0.00,0.00,0.23,0.00,0.00,0.00,1.00,0.00,0.00,0.40,1.00,1.00,27.43,0.00,1.00,8.00,3.45,1.36,13.62
04-05,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,0 ,0,District Totals: ,65,RENVILLE,06E,2.60,0.60,0.00,2.00,0.00,0.00,0.00,0.00,0.17,0.00,4.91,1.00,1.00,0.00,0.30,1.00,2.00,56.49,0.00,1.60,16.00,8.74,1.88,28.27
04-05,2536,01,GRANADA HUNTLEY-EAST CHAIN,0 ,0,District Totals: ,46,MARTIN,09,0.53,0.03,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.13,0.00,0.00,0.00,1.00,0.00,21.89,0.00,0.60,6.00,2.20,0.00,13.09
04-05,2580,01,EAST CENTRAL,0 ,0,District Totals: ,58,PINE,07E,5.70,1.00,0.00,3.00,1.00,0.70,0.00,0.00,0.00,0.00,0.27,1.67,2.00,1.00,1.13,1.00,1.00,87.05,0.67,3.00,17.00,18.22,1.88,46.28
04-05,2609,01,WIN-E-MAC,0 ,0,District Totals: ,60,POLK,01,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,1.00,0.34,0.00,0.27,0.00,1.00,36.57,0.33,2.00,11.00,4.43,0.00,18.81
04-05,2683,01,GREENBUSH-MIDDLE RIVER,0 ,0,District Totals: ,68,ROSEAU,01,2.50,0.50,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.00,0.00,0.67,0.00,34.72,0.00,1.20,10.33,3.55,1.32,18.32
04-05,2687,01,HOWARD LAKE-WAVERLY-WINSTED,0 ,0,District Totals: ,86,WRIGHT,07W,4.67,1.00,0.00,2.67,0.00,1.00,0.00,1.00,0.00,0.00,2.21,1.50,1.00,0.00,0.00,1.00,2.00,66.70,0.50,2.00,20.66,10.38,0.38,32.78
04-05,2689,01,PIPESTONE AREA SCHOOLS,0 ,0,District Totals: ,59,PIPESTONE,08,6.00,1.00,0.00,4.00,0.00,0.00,1.00,0.90,0.00,0.00,0.44,1.00,1.00,1.00,1.00,0.00,2.00,86.97,0.66,4.00,21.70,11.31,0.68,48.62
04-05,2711,01,MESABI EAST,0 ,0,District Totals: ,69,ST. LOUIS,03,3.10,1.00,0.00,2.00,0.00,0.10,0.00,0.00,0.10,0.00,3.06,1.00,1.83,1.00,0.37,0.00,1.60,55.54,1.50,2.00,18.00,9.26,1.33,23.45
04-05,2752,01,FAIRMONT AREA SCHOOLS,0 ,0,District Totals: ,46,MARTIN,09,5.50,1.00,0.00,4.00,0.00,0.50,0.00,2.00,0.00,0.00,1.66,2.00,1.00,1.40,0.00,1.00,2.80,112.56,0.34,5.00,34.00,14.96,1.96,56.30
04-05,2753,01,LONG PRAIRIE-GREY EAGLE,0 ,0,District Totals: ,77,TODD,05,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.57,0.00,0.17,1.60,1.00,1.00,0.93,1.00,2.13,98.32,1.13,4.00,27.62,13.94,4.80,46.83
04-05,2754,01,CEDAR MOUNTAIN,0 ,0,District Totals: ,64,REDWOOD,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,0.50,0.00,0.27,0.40,1.00,27.48,0.00,1.20,6.00,4.17,1.35,14.76
04-05,2759,01,EAGLE VALLEY PUBLIC SCHOOLS,0 ,0,District Totals: ,77,TODD,05,2.30,0.80,0.00,1.00,0.00,0.00,0.50,0.00,0.27,0.00,0.27,0.00,0.00,0.00,0.40,0.70,0.00,26.63,0.24,1.00,7.50,4.52,1.19,12.18
04-05,2805,01,ZUMBROTA-MAZEPPA,0 ,0,District Totals: ,79,WABASHA,10,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.33,0.00,1.62,2.00,1.83,0.90,0.80,2.27,2.40,71.74,0.47,2.00,24.00,10.72,1.43,33.12
04-05,2835,01,JANESVILLE-WALDORF-PEMBERTON,0 ,0,District Totals: ,81,WASECA,09,2.17,1.00,0.00,1.00,0.00,0.17,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.36,40.31,0.10,2.00,11.00,7.61,1.00,18.60
04-05,2853,01,LAC QUI PARLE VALLEY,0 ,0,District Totals: ,37,LAC QUI PARLE,06W,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,2.21,1.83,0.00,1.00,1.00,1.30,2.00,72.32,0.60,3.80,24.77,9.71,2.21,31.23
04-05,2854,01,ADA-BORUP,0 ,0,District Totals: ,54,NORMAN,01,2.03,0.50,0.00,1.50,0.00,0.03,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.00,0.40,1.00,1.00,44.68,1.33,1.00,13.66,4.56,6.17,17.96
04-05,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,0 ,0,District Totals: ,45,MARSHALL,01,2.50,0.50,0.00,1.50,0.00,0.50,0.00,1.00,0.00,0.00,1.19,0.50,0.00,0.33,0.20,0.00,0.67,29.85,0.00,2.00,11.00,2.76,0.00,14.09
04-05,2859,01,GLENCOE-SILVER LAKE,0 ,0,District Totals: ,43,MCLEOD,06E,6.50,1.00,0.00,2.50,1.00,1.00,1.00,0.57,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.40,2.84,106.28,2.67,5.00,27.00,13.69,1.00,56.92
04-05,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,0 ,0,District Totals: ,22,FARIBAULT,09,3.67,1.00,0.00,2.67,0.00,0.00,0.00,0.93,0.00,0.00,0.34,1.50,1.27,1.00,0.00,3.00,2.00,88.30,1.34,4.00,26.00,9.59,1.00,46.37
04-05,2884,01,RED ROCK CENTRAL,0 ,0,District Totals: ,17,COTTONWOOD,08,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.10,0.00,0.00,0.17,1.00,0.00,0.00,0.20,0.00,1.44,40.76,0.00,1.50,13.79,4.27,0.60,20.60
04-05,2886,01,GLENVILLE-EMMONS,0 ,0,District Totals: ,24,FREEBORN,10,1.33,1.00,0.00,0.00,0.00,0.33,0.00,0.00,0.60,0.00,0.34,1.00,1.00,0.00,0.00,0.40,0.62,27.36,0.00,1.00,9.00,3.08,0.33,13.95
04-05,2887,01,MCLEOD WEST SCHOOLS,0 ,0,District Totals: ,43,MCLEOD,06E,2.00,0.77,0.00,1.23,0.00,0.00,0.00,0.50,0.00,0.00,0.00,1.00,0.00,0.00,0.30,0.40,0.50,37.89,0.00,1.20,11.70,2.31,0.20,22.48
04-05,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,0 ,0,District Totals: ,06,BIG STONE,06W,3.03,0.67,0.00,2.00,0.33,0.03,0.00,0.00,0.00,0.00,0.49,1.00,0.00,0.00,0.27,0.00,1.00,39.55,2.40,1.17,13.46,4.55,0.40,17.57
04-05,2889,01,LAKE PARK AUDUBON DISTRICT,0 ,0,District Totals: ,03,BECKER,04,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.87,1.00,1.00,0.00,0.23,1.43,1.00,44.45,1.30,1.50,14.00,5.45,1.11,21.09
04-05,2890,01,RENVILLE COUNTY WEST,0 ,0,District Totals: ,65,RENVILLE,06E,3.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,3.77,1.00,0.00,0.73,1.03,0.20,0.37,52.14,0.00,2.00,8.93,7.12,1.02,33.07
04-05,2895,01,JACKSON COUNTY CENTRAL,0 ,0,District Totals: ,32,JACKSON,08,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.50,0.17,0.00,2.44,1.00,2.00,1.00,0.63,2.00,2.00,82.35,1.76,4.00,20.68,13.81,2.96,39.14
04-05,2897,01,REDWOOD AREA SCHOOLS,0 ,0,District Totals: ,64,REDWOOD,08,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.50,0.00,0.00,1.00,2.00,2.00,0.00,1.00,2.00,2.53,95.75,0.67,2.90,23.48,14.10,1.00,53.60
04-05,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS,0 ,0,District Totals: ,17,COTTONWOOD,08,3.00,0.83,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.83,0.00,0.30,0.00,0.56,41.66,0.00,2.00,9.84,3.71,1.93,24.18
04-05,4000,07,CITY ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.40,0.00,0.00,0.00,1.80,0.00,7.60
04-05,4001,07,BLUFFVIEW MONTESSORI,0 ,0,District Totals: ,85,WINONA,10,0.07,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.20,0.00,0.00,0.60,0.00,0.50,0.23,0.00,0.10,14.27,0.00,0.60,5.94,2.16,0.00,5.57
04-05,4003,07,"NEW HEIGHTS SCHOOL, INC.",0 ,0,District Totals: ,82,WASHINGTON,11,0.83,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.17,0.00,0.00,0.00,0.00,0.40,12.68,0.00,0.33,2.18,2.73,0.00,7.44
04-05,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,10.37,0.00,1.00,4.00,0.48,0.00,4.89
04-05,4005,07,METRO DEAF CHARTER SCHOOL,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.10,0.00,0.00,0.00,0.50,0.50,1.60,15.07,0.00,0.00,0.00,13.07,0.00,2.00
04-05,4006,07,SKILLS FOR TOMORROW CHARTER SCHOOL,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,8.20,0.00,0.00,0.00,1.00,0.00,7.20
04-05,4007,07,MINNESOTA NEW COUNTRY SCHOOL,0 ,0,District Totals: ,72,SIBLEY,09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,8.00,0.00,0.00,0.00,1.12,0.00,6.88
04-05,4008,07,PACT CHARTER SCHOOL,0 ,0,District Totals: ,02,ANOKA,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,34.38,0.00,1.00,11.73,4.61,0.00,17.04
04-05,4011,07,NEW VISIONS CHARTER SCHOOL,0 ,0,District Totals: ,27,HENNEPIN,11,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.40,1.00,0.00,22.94,0.00,1.33,10.65,6.98,0.00,3.98
04-05,4012,07,EMILY CHARTER SCHOOL,0 ,0,District Totals: ,18,CROW WING,05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.10,8.46,0.20,0.80,4.00,1.06,0.00,2.40
04-05,4015,07,COMMUNITY OF PEACE ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.83,1.00,0.00,0.50,0.40,1.00,1.00,44.61,0.00,3.00,13.00,5.08,0.00,23.53
04-05,4016,07,WORLD LEARNER CHARTER SCHOOL,0 ,0,District Totals: ,10,CARVER,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.52,0.00,0.00,5.08,1.00,0.00,1.44
04-05,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,0 ,0,District Totals: ,27,HENNEPIN,11,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,2.00,10.00,4.00,0.00,31.00
04-05,4018,07,ACHIEVE LANGUAGE ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.67,0.00,1.00,0.00,25.89,0.50,2.00,11.00,1.00,0.00,11.39
04-05,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,6.50,0.00,1.00,3.00,1.00,0.00,1.50
04-05,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY,0 ,0,District Totals: ,69,ST. LOUIS,03,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,1.83,49.37,0.00,4.00,20.67,6.00,0.00,18.70
04-05,4021,07,VILLAGE SCHOOL OF NORTHFIELD,0 ,0,District Totals: ,66,RICE,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.66,0.00,0.00,0.00,0.90,0.00,3.76
04-05,4025,07,CYBER VILLAGE ACADEMY,0 ,0,District Totals: ,62,RAMSEY,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,8.64,0.00,0.00,1.53,1.01,0.00,6.10
04-05,4026,07,E.C.H.O. CHARTER SCHOOL,0 ,0,District Totals: ,87,YELLOW MEDICINE,06W,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.03,0.00,0.20,14.57,0.00,0.60,6.00,1.42,0.00,6.55
