SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
15-16,2853,1,LAC QUI PARLE VALLEY SCHOOL DIST.                 ,40,33,LAC QUI PARLE VALLEY SECONDARY                    ,37,Lac qui Parle                                     ,6,25.16,12.26,12.9,0,0,0,0.1,0,0,0,0,12.26,12.8,1.87,13,9.09,2.3,5.68,2.74,0.2,2.03,2.72,0,19.45,4.41,0,0,38,2.86,5.21,3.83,5.76,3.95,3.55
15-16,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,0,0,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,54,Norman                                            ,1,2.77,0.2,2.57,0,0,0,0,0,0,0,0,0.2,2.57,0.07,9,1.1,0.67,0,0,0,1,0,0,1.07,0,0.2,0,40,0,0.83,0,0.94,1,0
15-16,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,54,Norman                                            ,1,41.27,8.86,32.41,0,0,0,0,0,0,0,0,8.86,32.41,1.07,19,7.03,4.2,8.78,5.42,4.01,3,8.83,1,27.4,10.07,0.8,0,47,1,4.83,5,8.83,9.44,12.17
15-16,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,10,10,ADA ELEMENTARY                                    ,54,Norman                                            ,1,19.22,3.33,15.89,0,0,0,0,0,0,0,0,3.33,15.89,1,17,4.33,2.87,4.85,1.84,0,0.66,4.67,0,13.05,5.67,0,0,44,1,3,3.67,3.85,3.7,4
15-16,2854,1,ADA-BORUP PUBLIC SCHOOL DISTRICT                  ,30,33,ADA-BORUP SECONDARY                               ,54,Norman                                            ,1,19.28,5.33,13.95,0,0,0,0,0,0,0,0,5.33,13.95,0,22,1.6,0.66,3.93,3.58,4.01,1.34,4.16,1,13.28,4.4,0.6,0,48,0,1,1.33,4.04,4.74,8.17
15-16,2856,1,STEPHEN-ARGYLE CENTRAL SCHOOLS                    ,0,0,Totals                                            ,45,Marshall                                          ,1,23.12,10.74,12.38,0,0,0,0,0,0,0,0,10.74,12.38,1,19,4.32,0,2.85,6.24,2.85,2,4.86,1.02,16.39,5.71,0,0,44,1,1.25,1.02,7.84,6.9,5.11
15-16,2856,1,STEPHEN-ARGYLE CENTRAL SCHOOLS                    ,20,10,ARGYLE ELEMENTARY                                 ,45,Marshall                                          ,1,5.6,1.5,4.1,0,0,0,0,0,0,0,0,1.5,4.1,0,16,0.74,0,0.83,1.53,1,1,0.5,0,2.5,3.1,0,0,43,0,0.57,0,2,2.53,0.5
15-16,2856,1,STEPHEN-ARGYLE CENTRAL SCHOOLS                    ,30,33,STEPHEN SENIOR HIGH                               ,45,Marshall                                          ,1,17.52,9.24,8.28,0,0,0,0,0,0,0,0,9.24,8.28,1,19,3.58,0,2.02,4.71,1.85,1,4.36,1.02,13.89,2.61,0,0,44,1,0.68,1.02,5.84,4.37,4.61
15-16,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,0,0,Totals                                            ,43,McLeod                                            ,6,99.75,30.72,69.03,0,0,0,0,0,0,0,0,30.72,69.03,2.99,15,19.47,18.51,12.65,22.74,11.99,4,7.19,0,44.86,53.89,1,0,40,4,19.01,10.92,29.87,23.57,12.38
15-16,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,10,10,BAKER ELEMENTARY                                  ,43,McLeod                                            ,6,21.1,2.08,19.02,0,0,0,0,0,0,0,0,2.08,19.02,1.99,13,4.5,3,3.98,5.63,1.99,1,1,0,8.5,12.6,0,0,40,3,0.51,3.99,8.07,2.54,2.99
15-16,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,30,10,LAKESIDE ELEMENTARY                               ,43,McLeod                                            ,6,31.46,5.01,26.45,0,0,0,0,0,0,0,0,5.01,26.45,0,17,4.98,8.01,4,7.48,3,1,1.99,0,12,18.46,1,0,44,0,6,3,9.87,10.6,1.99
15-16,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,40,31,LINCOLN JUNIOR HIGH                               ,43,McLeod                                            ,6,17.19,6.51,10.68,0,0,0,0,0,0,0,0,6.51,10.68,0,16,4.31,2.7,2.87,1.51,3,1.6,1,0,11.84,5.35,0,0,40,0,5.94,1.21,3.93,3.91,2.2
15-16,2859,1,GLENCOE-SILVER LAKE SCHOOL DISTRICT               ,60,32,GLENCOE-SILVER LAKE SENIOR HIGH                   ,43,McLeod                                            ,6,30,17.12,12.88,0,0,0,0,0,0,0,0,17.12,12.88,1,15,5.68,4.8,1.8,8.12,4,0.4,3.2,0,12.52,17.48,0,0,39,1,6.56,2.72,8,6.52,5.2
15-16,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,0,0,BLUE EARTH AREA PUBLIC SCHOOL                     ,22,Faribault                                         ,9,2.49,0,2.49,0,0,0,0,0,0,0,0,0,2.49,0,12,0.67,0.62,0,1,0,0.2,0,0,1.47,1,0,0,42,0,0.99,0,0.3,0.2,1
15-16,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,0,0,Totals                                            ,22,Faribault                                         ,9,80.56,23.24,57.32,0,0,0,0,0,0,0,0,23.24,57.32,1,14,24.67,12.01,8.11,8.87,6.99,10.22,7.7,0,51.83,28.04,0,0.67,38,9.32,14.74,10.02,14.98,21.47,10.03
15-16,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,10,10,BLUE EARTH AREA ELEMENTARY                        ,22,Faribault                                         ,9,37.61,6.44,31.17,0,0,0,0,0,0,0,0,6.44,31.17,1,13,11.89,6.35,4.9,1,3,4.47,5,0,28.36,9.25,0,0,38,3,8.9,5.17,3.67,10.87,6
15-16,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,20,33,BLUE EARTH AREA SECONDARY                         ,22,Faribault                                         ,9,29.43,13.62,15.81,0,0,0,0,0,0,0,0,13.62,15.81,0,15,8.97,3.2,0.51,6.2,3.99,3.66,1.91,0,16.46,12.97,0,0,39,4.98,2.55,3.5,7.65,7.84,2.91
15-16,2860,1,BLUE EARTH AREA PUBLIC SCHOOL                     ,23,20,BLUE EARTH AREA MIDDLE                            ,22,Faribault                                         ,9,11.03,3.18,7.85,0,0,0,0,0,0,0,0,3.18,7.85,0,14,3.14,1.84,2.7,0.67,0,1.89,0.79,0,5.54,4.82,0,0.67,37,1.34,2.3,1.35,3.36,2.56,0.12
15-16,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,0,0,RED ROCK CENTRAL SCHOOL DISTRICT                  ,17,Cottonwood                                        ,6,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0.34,0,7,0.07,0,0.27,0,0,0,0,0,0,0,0,0,40,0,0.07,0,0,0,0.27
15-16,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,0,0,Totals                                            ,17,Cottonwood                                        ,6,34.35,12.14,22.21,0,0,0,0,0,0,0,0,12.14,22.21,0.85,20,2.94,7.98,1.12,3.44,4.67,2.58,11.62,0,31.15,2.86,0,0,48,0,1.07,4.66,3.87,8.67,16.08
15-16,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,20,33,RED ROCK CENTRAL SECONDARY                        ,17,Cottonwood                                        ,6,20.32,10.01,10.31,0,0,0,0,0,0,0,0,10.01,10.31,0.85,21,1.85,3.81,0.85,3.27,3.05,1.87,5.62,0,17.63,2.69,0,0,48,0,1,4.49,1.87,4.88,8.08
15-16,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT                  ,30,10,RED ROCK CENTRAL ELEMENTARY                       ,17,Cottonwood                                        ,6,13.69,2.13,11.56,0,0,0,0,0,0,0,0,2.13,11.56,0,17,1.02,4.17,0,0.17,1.62,0.71,6,0,13.52,0.17,0,0,48,0,0,0.17,2,3.79,7.73
15-16,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,0,0,Totals                                            ,24,Freeborn                                          ,10,18.29,5.67,12.62,0,0,0,0,0,0,0,0,5.67,12.62,0,14,3.88,5.03,1.77,1.82,2.45,0.83,2.51,0,12.81,5.48,0,0,41,0,1.59,3.43,3.91,7.52,1.84
15-16,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,100,10,GLENVILLE EMMONS ELEMENTARY                       ,24,Freeborn                                          ,10,9.52,2.96,6.56,0,0,0,0,0,0,0,0,2.96,6.56,0,12,2.94,1.58,0.44,1.82,0.25,0.83,1.66,0,6.59,2.93,0,0,41,0,0.4,1.71,1.58,4.84,0.99
15-16,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT                  ,300,33,GLENVILLE-EMMONS SECONDARY                        ,24,Freeborn                                          ,10,8.77,2.71,6.06,0,0,0,0,0,0,0,0,2.71,6.06,0,14,0.94,3.45,1.33,0,2.2,0,0.85,0,6.22,2.55,0,0,41,0,1.19,1.72,2.33,2.68,0.85
15-16,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,0,0,Totals                                            ,6,Big Stone                                         ,4,25.99,6.98,19.01,0,0,0,0,0,0,0,0,6.98,19.01,1.02,17,2.41,4.58,4.61,2.05,2.72,3.72,3.94,0,21.68,3.88,0,0,44,2.07,1.02,4.05,1.3,11.16,6.39
15-16,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,1,10,CLINTON-GRACEVILLE-BEARDSLEY EL.                  ,6,Big Stone                                         ,4,12.79,1.34,11.45,0,0,0,0,0,0,0,0,1.34,11.45,0,24,0.34,1,2.19,0.23,1.53,2,3.94,0,11.56,1,0,0,51,0.34,0,2,0.76,4.75,4.94
15-16,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,3,33,CLINTON-GRACEVILLE-BEARDSLEY SR.                  ,6,Big Stone                                         ,4,12.16,5.64,6.52,0,0,0,0,0,0,0,0,5.64,6.52,1.02,12,2.07,3.58,2.42,1.82,1.19,0.68,0,0,9.08,2.88,0,0,40,1.73,1.02,2.05,0.54,5.37,1.45
15-16,2888,1,CLINTON-GRACEVILLE-BEARDSLEY                      ,6,40,Lismore Colony School                             ,6,Big Stone                                         ,4,1.04,0,1.04,0,0,0,0,0,0,0,0,0,1.04,0,26,0,0,0,0,0,1.04,0,0,1.04,0,0,0,51,0,0,0,0,1.04,0
15-16,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,0,0,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,3,Becker                                            ,4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,28,0,0,0,0,0,0.2,0,0,0,0,0,0,57,0,0,0,0,0,0.2
15-16,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,0,0,Totals                                            ,3,Becker                                            ,4,57.37,11.58,45.79,0,0,0,1,0,0,0,0,11.58,44.79,5.03,13,17.73,14,5.7,5.97,8.42,2.41,2,0,39.82,17.35,0,0,39,8.01,8.9,5.87,17.07,9.48,8.04
15-16,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,10,10,LAKE PARK AUDUBON ELEMENTARY                      ,3,Becker                                            ,4,32.52,4.34,28.18,0,0,0,1,0,0,0,0,4.34,27.18,4.01,9,14.01,6.83,4,4,1,0.34,2,0,22.18,10.34,0,0,36,8.01,3.33,3,10.33,2.51,5.34
15-16,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,20,33,LAKE PARK AUDUBON SECONDARY                       ,3,Becker                                            ,4,22.88,7.24,15.64,0,0,0,0,0,0,0,0,7.24,15.64,1.02,15,3.72,6.17,1.7,1.2,7.42,1.87,0,0,16.64,6.24,0,0,40,0,5.57,1.87,5.97,6.97,2.5
15-16,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT                 ,40,85,LAKE PARK AUDUBON LEARNING LADDER                 ,3,Becker                                            ,4,1.77,0,1.77,0,0,0,0,0,0,0,0,0,1.77,0,13,0,1,0,0.77,0,0,0,0,1,0.77,0,0,36,0,0,1,0.77,0,0
15-16,2890,1,RENVILLE COUNTY WEST SCHOOL DIST.                 ,0,0,Totals                                            ,65,Renville                                          ,6,42.01,9.1,32.91,0,0,0,0,0,0,0,0,9.1,32.91,3.02,15,13.46,5.9,1.68,5.91,7.75,4.29,3.02,0,37.89,4.02,0,0,43,4,5.47,6.03,4.04,14.86,7.61
15-16,2890,1,RENVILLE COUNTY WEST SCHOOL DIST.                 ,1,10,RENVILLE COUNTY WEST ELEMENTARY                   ,65,Renville                                          ,6,22.98,2.51,20.47,0,0,0,0,0,0,0,0,2.51,20.47,3.02,13,9.59,1.68,1,2.17,4.86,1.68,2,0,18.96,4.02,0,0,41,3,3.77,3.5,1,8.01,3.7
15-16,2890,1,RENVILLE COUNTY WEST SCHOOL DIST.                 ,20,33,RENVILLE COUNTY WEST SENIOR HIGH                  ,65,Renville                                          ,6,19.03,6.59,12.44,0,0,0,0,0,0,0,0,6.59,12.44,0,16,3.87,4.22,0.68,3.74,2.89,2.61,1.02,0,18.93,0,0,0,44,1,1.7,2.53,3.04,6.85,3.91
15-16,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,0,0,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,32,Jackson                                           ,6,1.17,0,1.17,0,0,0,0,0,0,0,0,0,1.17,0,32,0,0,0,0,0,1,0.17,0,1.17,0,0,0,55,0,0,0,0,1,0.17
15-16,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,0,0,Totals                                            ,32,Jackson                                           ,6,83.66,22.95,60.71,0,0,0,0.68,0,0,0,0,22.95,60.03,0.2,16,14.13,16.77,5.8,12.91,11.11,12.09,8.85,0,36.41,47.08,0,0,41,1,14.56,11.97,17.05,28.06,11.02
15-16,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,10,10,PLEASANTVIEW ELEMENTARY                           ,32,Jackson                                           ,6,10.94,2,8.94,0,0,0,0,0,0,0,0,2,8.94,0,17,2.03,3,2,0,1.74,1,1.17,0,3.93,7.01,0,0,42,0,2.83,2.2,1.67,3.07,1.17
15-16,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,112,10,RIVERSIDE ELEMENTARY                              ,32,Jackson                                           ,6,32.17,5,27.17,0,0,0,0,0,0,0,0,5,27.17,0,18,6.14,5,1,3.17,7.2,4,4.66,0,17.34,14.66,0,0,43,0,5.17,4.47,6,9.87,6.66
15-16,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,113,32,JACKSON COUNTY CENTRAL SENIOR HIGH                ,32,Jackson                                           ,6,22.35,10.02,12.33,0,0,0,0,0,0,0,0,10.02,12.33,0.2,18,2.2,3.9,1.4,8.04,0.89,3.07,1.85,0,7.8,14.55,0,0,43,0.6,1.8,2.85,6.8,9.28,1.02
15-16,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.               ,115,20,JACKSON COUNTY CENTRAL MIDDLE                     ,32,Jackson                                           ,6,17.03,5.93,11.1,0,0,0,0.68,0,0,0,0,5.93,10.42,0,14,3.76,4.87,1.4,1.7,1.28,3.02,1,0,6.17,10.86,0,0,39,0.4,4.76,2.45,2.58,4.84,2
15-16,2897,1,REDWOOD AREA SCHOOL DISTRICT                      ,0,0,Totals                                            ,64,Redwood                                           ,6,87.41,21.21,66.2,0,0,0,1.02,0,1,0,0,21.21,64.18,5.02,13,22.91,18.12,16.07,10,3.2,4,13.11,0,45.81,41.6,0,0,38,11.71,18.6,9.41,18.35,13.21,16.13
15-16,2897,1,REDWOOD AREA SCHOOL DISTRICT                      ,1,32,REDWOOD VALLEY SENIOR HIGH                        ,64,Redwood                                           ,6,25.45,9.49,15.96,0,0,0,0.07,0,1,0,0,9.49,14.89,2.02,13,4.1,4.52,9.02,3.81,1.5,1.5,1,0,11.71,13.74,0,0,40,2.09,4.52,2.01,8.48,4,4.35
15-16,2897,1,REDWOOD AREA SCHOOL DISTRICT                      ,2,10,REEDE GRAY ELEMENTARY                             ,64,Redwood                                           ,6,37.26,3.01,34.25,0,0,0,0.03,0,0,0,0,3.01,34.22,2,14,11.05,6.51,5.01,4.16,1.53,2,7,0,21.7,15.56,0,0,38,5.05,7,4.01,8.51,5.69,7
15-16,2897,1,REDWOOD AREA SCHOOL DISTRICT                      ,3,20,REDWOOD VALLEY MIDDLE                             ,64,Redwood                                           ,6,24.53,8.71,15.82,0,0,0,0.92,0,0,0,0,8.71,14.9,1,14,7.76,7.09,2.04,2.03,0,0.5,5.11,0,12.4,12.13,0,0,37,4.57,7.08,3.39,1.36,3.35,4.78
15-16,2897,1,REDWOOD AREA SCHOOL DISTRICT                      ,4,42,REDWOOD VALLEY ALTERNATIVE                        ,64,Redwood                                           ,6,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0.17,0,25,0,0,0,0,0.17,0,0,0,0,0.17,0,0,46,0,0,0,0,0.17,0
15-16,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS                    ,0,0,Totals                                            ,17,Cottonwood                                        ,6,34.21,11.96,22.25,0,0,0,0,0,0,0,0,11.96,22.25,3.46,15,9.59,3,3.06,7.05,2.99,1.99,5.54,0.97,23,9.97,0,0,42,2.63,4.99,3.99,4.96,8.13,9.51
15-16,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS                    ,15,10,WALNUT GROVE ELEMENTARY                           ,17,Cottonwood                                        ,6,16.62,4.85,11.77,0,0,0,0,0,0,0,0,4.85,11.77,0.5,19,2.98,2,2.07,3.07,2,1,3.5,0,10.35,6,0,0,45,0.63,1.35,2,2,6.14,4.5
15-16,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS                    ,30,33,WESTBROOK-WALNUT GROVE SECONDARY                  ,17,Cottonwood                                        ,6,17.59,7.11,10.48,0,0,0,0,0,0,0,0,7.11,10.48,2.96,13,6.61,1,0.99,3.98,0.99,0.99,2.04,0.97,12.65,3.97,0,0,40,2,3.64,1.99,2.96,1.99,5.01
15-16,2899,1,PLAINVIEW-ELGIN-MILLVILLE                         ,0,0,PLAINVIEW-ELGIN-MILLVILLE                         ,79,Wabasha                                           ,10,0.51,0,0.51,0,0,0,0,0,0,0,0,0,0.51,0,19,0,0,0.17,0.17,0,0.17,0,0,0,0,0,0,45,0,0,0,0.34,0.17,0
15-16,2899,1,PLAINVIEW-ELGIN-MILLVILLE                         ,0,0,Totals                                            ,79,Wabasha                                           ,10,95.73,35.66,60.07,0,0,0,0,0,0,0,0,35.66,60.07,10,14,23.41,13.04,19.28,15.32,16.49,5.19,2,0,67.67,27.55,0,0,38,10,10.02,13.09,36.98,21.64,4
15-16,2899,1,PLAINVIEW-ELGIN-MILLVILLE                         ,10,10,PLAINVIEW-ELGIN-MILLVILLE PK-3                    ,79,Wabasha                                           ,10,33.19,4,29.19,0,0,0,0,0,0,0,0,4,29.19,4,12,8,8,6.02,3.17,4,3,0,0,23.2,9.99,0,0,37,2,5,7.03,12.16,6,1
15-16,2899,1,PLAINVIEW-ELGIN-MILLVILLE                         ,20,10,PLAINVIEW-ELGIN-MILLVILLE 4-6                     ,79,Wabasha                                           ,10,21.33,7.82,13.51,0,0,0,0,0,0,0,0,7.82,13.51,3,12,7.49,2,3.99,2.85,4,0,1,0,15.16,6.17,0,0,39,3,3.5,2,4.33,6.51,1.99
15-16,2899,1,PLAINVIEW-ELGIN-MILLVILLE                         ,30,31,PLAINVIEW-ELGIN-MILLVILLE JUNIOR                  ,79,Wabasha                                           ,10,14.08,5.22,8.86,0,0,0,0,0,0,0,0,5.22,8.86,3,10,5.17,1.02,4.86,1.69,1,0.34,0,0,10.88,3.2,0,0,33,4,0.17,3.04,5.03,1.84,0
15-16,2899,1,PLAINVIEW-ELGIN-MILLVILLE                         ,40,32,PLAINVIEW-ELGIN-MILLVILLE HIGH                    ,79,Wabasha                                           ,10,26.62,18.62,8,0,0,0,0,0,0,0,0,18.62,8,0,17,2.75,2.02,4.24,7.44,7.49,1.68,1,0,18.43,8.19,0,0,40,1,1.35,1.02,15.12,7.12,1.01
15-16,2902,1,RTR PUBLIC SCHOOLS                                ,0,0,Totals                                            ,41,Lincoln                                           ,6,45.02,16.72,28.3,0,0,0,0,0,0,0,0,16.72,28.3,3,13,17.5,6,6.86,1.89,4.99,3.45,2.4,0,36.42,5.64,0,0,39,5,10.28,4,11.06,10.53,4.15
15-16,2902,1,RTR PUBLIC SCHOOLS                                ,100,10,RTR ELEMENTARY SCHOOL                             ,41,Lincoln                                           ,6,22.19,5.03,17.16,0,0,0,0,0,0,0,0,5.03,17.16,3,10,12.35,3,1.84,0,1,2,2,0,16.03,3.84,0,0,39,4,5.13,3,3.22,5,1.84
15-16,2902,1,RTR PUBLIC SCHOOLS                                ,200,20,RTR MIDDLE SCHOOL                                 ,41,Lincoln                                           ,6,9.22,3.65,5.57,0,0,0,0,0,0,0,0,3.65,5.57,0,16,2.91,0,2,0.07,1.48,1.45,0.4,0,8.58,0,0,0,40,0,2.91,0,2,3,1.31
15-16,2902,1,RTR PUBLIC SCHOOLS                                ,300,32,RTR HIGH SCHOOL                                   ,41,Lincoln                                           ,6,13.61,8.04,5.57,0,0,0,0,0,0,0,0,8.04,5.57,0,13,2.24,3,3.02,1.82,2.51,0,0,0,11.81,1.8,0,0,39,1,2.24,1,5.84,2.53,1
15-16,2903,1,ORTONVILLE PUBLIC SCHOOLS                         ,0,0,ORTONVILLE PUBLIC SCHOOLS                         ,6,Big Stone                                         ,6,3.41,1,2.41,0,0,0,0,0,0,0,0,1,2.41,0,16,0,0,1.54,1,0.87,0,0,0,3.14,0.27,0,0,41,0,0,1,1.54,0.17,0.7
15-16,2903,1,ORTONVILLE PUBLIC SCHOOLS                         ,0,0,Totals                                            ,6,Big Stone                                         ,6,39.12,9.31,29.81,0,0,0,0,0,0,0,0,9.31,29.81,0,18,3.26,1.68,8.87,5.86,9.26,2.91,5.28,0,24.76,13.76,0,0,43,1.6,1.69,3.67,11.04,13.51,7.61
15-16,2903,1,ORTONVILLE PUBLIC SCHOOLS                         ,10,10,KNOLL ELEMENTARY                                  ,6,Big Stone                                         ,6,18.78,3,15.78,0,0,0,0,0,0,0,0,3,15.78,0,19,0.3,0.84,4.04,3,5.6,1,2,0,16.04,2.74,0,0,45,0,0,1.14,7.04,6.3,4.3
15-16,2903,1,ORTONVILLE PUBLIC SCHOOLS                         ,20,33,ORTONVILLE SECONDARY                              ,6,Big Stone                                         ,6,16.93,5.31,11.62,0,0,0,0,0,0,0,0,5.31,11.62,0,18,2.96,0.84,3.29,1.86,2.79,1.91,3.28,0,5.58,10.75,0,0,43,1.6,1.69,1.53,2.46,7.04,2.61
15-16,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT                 ,0,0,TRACY AREA PUBLIC SCHOOL DISTRICT                 ,42,Lyon                                              ,6,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0.23,0,1,0.23,0,0,0,0,0,0,0,0,0,0,0,25,0,0.23,0,0,0,0
15-16,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT                 ,0,0,Totals                                            ,42,Lyon                                              ,6,56.9,14.89,42.01,0,0,0,1.01,0,0,0,0,14.89,41,2,15,19.07,7.77,9.03,4.94,8.04,4.01,4.04,0,47.62,8.05,0,0,40,3,11.25,10.13,14.01,12.83,5.68
15-16,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT                 ,1,33,TRACY SECONDARY                                   ,42,Lyon                                              ,6,26.32,9.55,16.77,0,0,0,0.34,0,0,0,0,9.55,16.43,0,15,7.17,4.37,5.02,2.01,3.04,2.01,2.7,0,20.61,5.71,0,0,40,0,4.35,5.36,9.07,3.83,3.71
15-16,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT                 ,2,10,TRACY ELEMENTARY                                  ,42,Lyon                                              ,6,30.35,5.34,25.01,0,0,0,0.67,0,0,0,0,5.34,24.34,2,14,11.67,3.4,4.01,2.93,5,2,1.34,0,27.01,2.34,0,0,39,3,6.67,4.77,4.94,9,1.97
15-16,2905,1,TRI-CITY UNITED SCHOOL DISTRICT                   ,0,0,TRI-CITY UNITED SCHOOL DISTRICT                   ,40,Le Sueur                                          ,9,1.49,0,1.49,0,0,0,0,0,0,0,0,0,1.49,0.49,1,1.49,0,0,0,0,0,0,0,1,0.49,0,0,24,0.49,0,1,0,0,0
15-16,2905,1,TRI-CITY UNITED SCHOOL DISTRICT                   ,0,0,Totals                                            ,40,Le Sueur                                          ,9,130.32,38.18,92.14,0,0,1,0,0,1,1,0,36.18,91.14,11.94,12,45.6,21.68,29.86,14.3,7.12,6.15,5.61,0,103.43,25.89,0,1,37,17.98,18.25,26.06,31.94,25.42,10.67
15-16,2905,1,TRI-CITY UNITED SCHOOL DISTRICT                   ,10,10,LE CENTER PRE K-8                                 ,40,Le Sueur                                          ,9,32.89,7.75,25.14,0,0,0,0,0,0,0,0,7.75,25.14,4.38,8,12.02,6.68,8.02,2.17,0,2,2,0,27.87,5.02,0,0,34,4,4.86,8.69,7.01,6.23,2.1
15-16,2905,1,TRI-CITY UNITED SCHOOL DISTRICT                   ,20,32,TRI-CITY UNITED HIGH SCHOOL                       ,40,Le Sueur                                          ,9,32.44,14.31,18.13,0,0,1,0,0,0,0,0,13.31,18.13,0.08,15,6.07,6,8.12,6.08,2.08,2.2,1.89,0,24.76,7.68,0,0,39,3,1.86,6.87,10.23,8.59,1.89
15-16,2905,1,TRI-CITY UNITED SCHOOL DISTRICT                   ,30,10,MONTGOMERY PRE K-8                                ,40,Le Sueur                                          ,9,45.61,14.95,30.66,0,0,0,0,0,0,1,0,13.95,30.66,5.49,12,19.19,3,12.05,5.55,4.04,1.75,0.03,0,33.91,10.7,0,1,39,6.99,7.2,5.5,11.53,9.6,4.79
15-16,2905,1,TRI-CITY UNITED SCHOOL DISTRICT                   ,40,10,LONSDALE PRE K-4                                  ,40,Le Sueur                                          ,9,17.89,1.17,16.72,0,0,0,0,0,1,0,0,1.17,15.72,1.5,14,6.83,6,1.67,0.5,1,0.2,1.69,0,15.89,2,0,0,38,3.5,4.33,4,3.17,1,1.89
15-16,2906,1,RED LAKE COUNTY CENTRAL PUBLIC SCH                ,0,0,RED LAKE COUNTY CENTRAL PUBLIC SCH                ,63,Red Lake                                          ,1,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0.37,0,8,0.17,0,0,0.2,0,0,0,0,0,0,0,0,46,0,0,0.07,0,0.2,0.1
15-16,2906,1,RED LAKE COUNTY CENTRAL PUBLIC SCH                ,0,0,Totals                                            ,63,Red Lake                                          ,1,34.41,11.42,22.99,0,0,0,0,0,0,0,1,11.42,21.99,1.67,17,5.17,7.87,2.83,4.89,4.03,4,5.62,2,30.04,2,0,0,46,0,3.67,1.41,10.71,10.04,8.58
15-16,2906,1,RED LAKE COUNTY CENTRAL PUBLIC SCH                ,11,10,RED LAKE COUNTY CENTRAL ELEMENTARY                ,63,Red Lake                                          ,1,19.93,4,15.93,0,0,0,0,0,0,0,1,4,14.93,1,17,3.33,4,1,2,2,4,3.6,1,16.93,2,0,0,43,0,2,0.33,6,8,3.6
15-16,2906,1,RED LAKE COUNTY CENTRAL PUBLIC SCH                ,20,33,RED LAKE COUNTY CENTRAL HIGH SCHOOL               ,63,Red Lake                                          ,1,14.11,7.42,6.69,0,0,0,0,0,0,0,0,7.42,6.69,0.67,17,1.67,3.87,1.83,2.69,2.03,0,2.02,1,13.11,0,0,0,47,0,1.67,1.01,4.71,1.84,4.88
