SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
08-09,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY                     ,010,10,KENWOOD PRIMARY EL. ACADEMY                       ,69,St. Louis                                         ,03                  ,27.03,2.00,25.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,25.03,0.34,6.00,2.72,6.14,12.17,5.00,1.00,0.00,0.00,0.00,21.03,6.00,0.00,0.00,37.00,0.00,2.51,11.16,8.34,3.00,2.02
08-09,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY                     ,020,31,WASHBURN JR. ACADEMY                              ,69,St. Louis                                         ,03                  ,20.37,2.31,18.06,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,2.31,17.07,4.97,4.00,7.02,5.03,5.32,3.00,0.00,0.00,0.00,0.00,16.38,3.99,0.00,0.00,29.00,3.00,7.01,4.37,4.00,0.99,1.00
08-09,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY                     ,040,10,RALEIGH PRIMARY/EL ACADEMY                        ,69,St. Louis                                         ,03                  ,16.31,1.00,15.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,15.31,1.00,5.00,6.62,4.86,2.83,1.00,0.00,0.00,1.00,0.00,12.67,3.64,0.00,0.00,29.00,2.00,7.14,1.83,4.34,1.00,0.00
08-09,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY                     ,000,0 ,Totals                                            ,69,St. Louis                                         ,03                  ,63.71,5.31,58.40,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,5.31,57.41,6.31,5.00,16.36,16.03,20.32,9.00,1.00,0.00,1.00,0.00,50.08,13.63,0.00,0.00,32.00,5.00,16.66,17.36,16.68,4.99,3.02
08-09,4025,07,CYBER VILLAGE ACADEMY                             ,010,46,CYBER VILLAGE ACADEMY                             ,62,Ramsey                                            ,11                  ,7.97,1.69,6.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.69,6.28,0.96,8.00,1.62,1.03,3.65,1.67,0.00,0.00,0.00,0.00,5.26,2.71,0.00,0.00,39.00,1.62,1.03,1.03,1.04,2.20,1.05
08-09,4025,07,CYBER VILLAGE ACADEMY                             ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,7.97,1.69,6.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.69,6.28,0.96,8.00,1.62,1.03,3.65,1.67,0.00,0.00,0.00,0.00,5.26,2.71,0.00,0.00,39.00,1.62,1.03,1.03,1.04,2.20,1.05
08-09,4026,07,E.C.H.O. CHARTER SCHOOL                           ,010,40,E.C.H.O. CHARTER SCHOOL                           ,87,Yellow Medicine                                   ,06                  ,19.71,6.28,13.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.28,13.43,1.00,12.00,4.00,4.01,8.54,0.00,0.00,2.21,0.95,0.00,19.64,0.00,0.00,0.00,47.00,1.00,2.00,3.00,2.00,7.82,3.89
08-09,4026,07,E.C.H.O. CHARTER SCHOOL                           ,000,0 ,Totals                                            ,87,Yellow Medicine                                   ,06                  ,19.71,6.28,13.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.28,13.43,1.00,12.00,4.00,4.01,8.54,0.00,0.00,2.21,0.95,0.00,19.64,0.00,0.00,0.00,47.00,1.00,2.00,3.00,2.00,7.82,3.89
08-09,4027,07,HIGHER GROUND ACADEMY                             ,010,40,HIGHER GROUND ACADEMY                             ,62,Ramsey                                            ,11                  ,25.57,7.97,17.60,0.00,0.00,0.00,1.00,0.00,0.00,6.60,5.60,1.37,11.00,3.60,10.00,6.60,12.00,3.00,0.00,0.37,1.00,2.60,0.00,11.00,11.97,2.00,0.60,46.00,1.00,5.00,1.60,6.00,7.00,4.97
08-09,4027,07,HIGHER GROUND ACADEMY                             ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,25.57,7.97,17.60,0.00,0.00,0.00,1.00,0.00,0.00,6.60,5.60,1.37,11.00,3.60,10.00,6.60,12.00,3.00,0.00,0.37,1.00,2.60,0.00,11.00,11.97,2.00,0.60,46.00,1.00,5.00,1.60,6.00,7.00,4.97
08-09,4028,07,ECI' NOMPA WOONSPE                                ,010,33,ECI' NOMPA WOONSPE                                ,64,Redwood                                           ,06                  ,2.58,0.80,1.78,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,0.00,8.00,0.80,0.00,0.80,0.98,0.00,0.00,0.00,0.00,1.60,0.98,0.00,0.00,51.00,0.00,0.00,0.00,0.00,1.60,0.98
08-09,4028,07,ECI' NOMPA WOONSPE                                ,000,0 ,Totals                                            ,64,Redwood                                           ,06                  ,2.58,0.80,1.78,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,0.00,8.00,0.80,0.00,0.80,0.98,0.00,0.00,0.00,0.00,1.60,0.98,0.00,0.00,51.00,0.00,0.00,0.00,0.00,1.60,0.98
08-09,4029,07,NEW SPIRIT SCHOOL                                 ,010,10,NEW SPIRIT PRIMARY SCHOOL                         ,62,Ramsey                                            ,11                  ,20.50,3.00,17.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,16.50,2.00,5.00,9.00,5.00,5.50,0.00,1.00,0.00,0.00,0.00,18.50,1.00,1.00,0.00,31.00,3.50,8.50,2.00,4.50,0.00,2.00
08-09,4029,07,NEW SPIRIT SCHOOL                                 ,020,20,NEW SPIRIT MIDDLE SCHOOL                          ,62,Ramsey                                            ,11                  ,6.49,2.00,4.49,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,3.49,0.99,6.00,1.99,3.00,0.50,0.00,0.00,1.00,0.00,0.00,2.50,3.99,0.00,0.00,38.00,0.50,0.50,2.00,2.50,0.99,0.00
08-09,4029,07,NEW SPIRIT SCHOOL                                 ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,26.99,5.00,21.99,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,5.00,19.99,2.99,5.00,10.99,8.00,6.00,0.00,1.00,1.00,0.00,0.00,21.00,4.99,1.00,0.00,33.00,4.00,9.00,4.00,7.00,0.99,2.00
08-09,4030,07,ODYSSEY ACADEMY                                   ,010,40,ODYSSEY ACADEMY                                   ,27,Hennepin                                          ,11                  ,21.71,2.99,18.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.99,17.72,1.99,6.00,5.78,5.97,5.96,2.00,2.00,0.00,0.00,0.00,20.72,0.99,0.00,0.00,35.00,4.79,4.98,1.00,5.97,2.98,1.99
08-09,4030,07,ODYSSEY ACADEMY                                   ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,21.71,2.99,18.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.99,17.72,1.99,6.00,5.78,5.97,5.96,2.00,2.00,0.00,0.00,0.00,20.72,0.99,0.00,0.00,35.00,4.79,4.98,1.00,5.97,2.98,1.99
08-09,4031,07,JENNINGS COMMUNITY LEARNING CENTER                ,010,32,JENNINGS EXPERIENTIAL HIGH SCHOOL                 ,62,Ramsey                                            ,11                  ,2.81,0.80,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,2.01,1.00,12.00,2.01,0.60,0.00,0.00,0.00,0.00,0.20,0.00,1.60,1.21,0.00,0.00,47.00,0.00,1.00,0.00,0.00,1.61,0.20
08-09,4031,07,JENNINGS COMMUNITY LEARNING CENTER                ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,2.81,0.80,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,2.01,1.00,12.00,2.01,0.60,0.00,0.00,0.00,0.00,0.20,0.00,1.60,1.21,0.00,0.00,47.00,0.00,1.00,0.00,0.00,1.61,0.20
08-09,4032,07,HARVEST PREP SCHOOL/SEED ACADEMY                  ,010,10,HARVEST PREP SCHOOL/SEED ACADEMY                  ,27,Hennepin                                          ,11                  ,17.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,7.00,3.00,10.00,5.00,7.00,1.00,1.00,0.00,0.00,3.00,0.00,11.00,6.00,0.00,0.00,38.00,4.00,2.00,2.00,4.00,2.00,3.00
08-09,4032,07,HARVEST PREP SCHOOL/SEED ACADEMY                  ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,17.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,7.00,3.00,10.00,5.00,7.00,1.00,1.00,0.00,0.00,3.00,0.00,11.00,6.00,0.00,0.00,38.00,4.00,2.00,2.00,4.00,2.00,3.00
08-09,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY               ,010,10,CONCORDIA CREATIVE LEARNING ACADEMY               ,62,Ramsey                                            ,11                  ,21.00,6.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,15.00,6.00,6.00,10.00,3.00,4.00,3.00,0.00,0.00,0.00,0.00,15.00,6.00,0.00,0.00,31.00,4.00,6.00,6.00,2.00,2.00,1.00
08-09,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY               ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,21.00,6.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,15.00,6.00,6.00,10.00,3.00,4.00,3.00,0.00,0.00,0.00,0.00,15.00,6.00,0.00,0.00,31.00,4.00,6.00,6.00,2.00,2.00,1.00
08-09,4036,07,FACE TO FACE ACADEMY                              ,010,33,FACE TO FACE ACADEMY                              ,62,Ramsey                                            ,11                  ,5.67,3.00,2.67,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,3.00,2.00,1.00,6.00,1.00,1.67,2.00,1.00,0.00,0.00,0.00,0.00,4.67,1.00,0.00,0.00,35.00,0.00,0.67,2.00,2.00,1.00,0.00
08-09,4036,07,FACE TO FACE ACADEMY                              ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,5.67,3.00,2.67,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,3.00,2.00,1.00,6.00,1.00,1.67,2.00,1.00,0.00,0.00,0.00,0.00,4.67,1.00,0.00,0.00,35.00,0.00,0.67,2.00,2.00,1.00,0.00
08-09,4038,07,SOJOURNER TRUTH ACADEMY                           ,010,10,SOJOURNER TRUTH ACADEMY                           ,27,Hennepin                                          ,11                  ,22.00,3.00,19.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,18.00,3.00,8.00,8.00,5.00,6.00,1.00,0.00,1.00,1.00,0.00,14.00,8.00,0.00,0.00,33.00,3.00,6.00,6.00,3.00,3.00,1.00
08-09,4038,07,SOJOURNER TRUTH ACADEMY                           ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,22.00,3.00,19.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,18.00,3.00,8.00,8.00,5.00,6.00,1.00,0.00,1.00,1.00,0.00,14.00,8.00,0.00,0.00,33.00,3.00,6.00,6.00,3.00,3.00,1.00
08-09,4039,07,HIGH SCHOOL FOR RECORDING ARTS                    ,010,32,HIGH SCHOOL FOR RECORDING ARTS                    ,62,Ramsey                                            ,11                  ,7.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,5.00,0.00,11.00,2.00,0.00,2.00,2.00,1.00,0.00,0.00,0.00,4.00,2.00,1.00,0.00,39.00,0.00,2.00,0.00,3.00,1.00,1.00
08-09,4039,07,HIGH SCHOOL FOR RECORDING ARTS                    ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,7.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,5.00,0.00,11.00,2.00,0.00,2.00,2.00,1.00,0.00,0.00,0.00,4.00,2.00,1.00,0.00,39.00,0.00,2.00,0.00,3.00,1.00,1.00
08-09,4042,07,TWIN CITIES ACADEMY                               ,010,20,TWIN CITIES ACADEMY                               ,62,Ramsey                                            ,11                  ,10.94,3.34,7.60,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,3.34,7.20,2.10,5.00,4.34,4.80,1.80,0.00,0.00,0.00,0.00,0.00,6.34,4.60,0.00,0.00,29.00,2.50,2.94,3.70,1.40,0.40,0.00
08-09,4042,07,TWIN CITIES ACADEMY                               ,000,0 ,Totals                                            ,62,Ramsey                                            ,11                  ,10.94,3.34,7.60,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,3.34,7.20,2.10,5.00,4.34,4.80,1.80,0.00,0.00,0.00,0.00,0.00,6.34,4.60,0.00,0.00,29.00,2.50,2.94,3.70,1.40,0.40,0.00
08-09,4043,07,MATH & SCIENCE ACADEMY                            ,010,33,MATH & SCIENCE ACADEMY                            ,82,Washington                                        ,11                  ,16.10,4.11,11.99,0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.00,4.11,10.41,1.58,11.00,3.20,3.09,6.83,1.52,0.00,0.00,1.46,0.00,7.59,8.51,0.00,0.00,42.00,0.71,2.49,2.79,1.71,5.39,3.01
08-09,4043,07,MATH & SCIENCE ACADEMY                            ,000,0 ,Totals                                            ,82,Washington                                        ,11                  ,16.10,4.11,11.99,0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.00,4.11,10.41,1.58,11.00,3.20,3.09,6.83,1.52,0.00,0.00,1.46,0.00,7.59,8.51,0.00,0.00,42.00,0.71,2.49,2.79,1.71,5.39,3.01
08-09,4045,07,LAKES AREA CHARTER SCHOOL                         ,010,32,LAKES AREA CHARTER SCHOOL                         ,21,Douglas                                           ,04                  ,5.68,2.36,3.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.36,3.32,1.00,18.00,2.00,1.64,0.00,0.00,0.00,0.00,2.04,0.00,5.68,0.00,0.00,0.00,46.00,2.00,0.00,0.00,0.64,1.00,2.04
08-09,4045,07,LAKES AREA CHARTER SCHOOL                         ,000,0 ,Totals                                            ,21,Douglas                                           ,04                  ,5.68,2.36,3.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.36,3.32,1.00,18.00,2.00,1.64,0.00,0.00,0.00,0.00,2.04,0.00,5.68,0.00,0.00,0.00,46.00,2.00,0.00,0.00,0.64,1.00,2.04
08-09,4046,07,LAKE SUPERIOR HIGH SCHOOL                         ,010,32,LAKE SUPERIOR HIGH SCHOOL                         ,69,St. Louis                                         ,03                  ,7.60,3.00,4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4.60,3.00,6.00,4.00,2.00,1.00,0.00,0.00,0.00,0.60,0.00,6.60,1.00,0.00,0.00,37.00,1.00,3.00,0.00,1.00,2.00,0.60
08-09,4046,07,LAKE SUPERIOR HIGH SCHOOL                         ,000,0 ,Totals                                            ,69,St. Louis                                         ,03                  ,7.60,3.00,4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4.60,3.00,6.00,4.00,2.00,1.00,0.00,0.00,0.00,0.60,0.00,6.60,1.00,0.00,0.00,37.00,1.00,3.00,0.00,1.00,2.00,0.60
08-09,4048,07,GREAT RIVER EDUCATION CENTER                      ,010,32,GREAT RIVER EDUCATION CENTER                      ,73,Stearns                                           ,07                  ,4.40,1.80,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.80,1.80,0.80,9.00,0.80,0.80,1.80,1.00,0.00,0.00,0.00,0.00,4.40,0.00,0.00,0.00,42.00,0.00,0.00,0.80,1.80,1.80,0.00
08-09,4048,07,GREAT RIVER EDUCATION CENTER                      ,000,0 ,Totals                                            ,73,Stearns                                           ,07                  ,4.40,1.80,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.80,1.80,0.80,9.00,0.80,0.80,1.80,1.00,0.00,0.00,0.00,0.00,4.40,0.00,0.00,0.00,42.00,0.00,0.00,0.80,1.80,1.80,0.00
08-09,4049,07,NORTHWEST PASSAGE HIGH SCHOOL                     ,010,33,NORTHWEST PASSAGE HIGH SCHOOL                     ,2,Anoka                                             ,11                  ,10.82,5.47,5.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,5.35,2.00,9.00,4.00,2.95,2.87,0.00,0.40,0.00,0.60,0.00,5.00,5.82,0.00,0.00,41.00,1.00,2.00,1.00,1.93,4.29,0.60
08-09,4049,07,NORTHWEST PASSAGE HIGH SCHOOL                     ,000,0 ,Totals                                            ,2,Anoka                                             ,11                  ,10.82,5.47,5.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,5.35,2.00,9.00,4.00,2.95,2.87,0.00,0.40,0.00,0.60,0.00,5.00,5.82,0.00,0.00,41.00,1.00,2.00,1.00,1.93,4.29,0.60
08-09,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL                   ,010,10,LAFAYETTE PUBLIC CHARTER SCHOOL                   ,52,Nicollet                                          ,09                  ,6.43,2.03,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,4.40,0.00,11.00,0.00,3.43,1.97,1.03,0.00,0.00,0.00,0.00,5.43,1.00,0.00,0.00,37.00,0.00,1.50,1.50,3.30,0.00,0.13
08-09,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL                   ,020,10,STARLAND EL.                                      ,52,Nicollet                                          ,09                  ,0.77,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,13.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.77,0.00,0.00
08-09,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL                   ,000,0 ,Totals                                            ,52,Nicollet                                          ,09                  ,7.20,2.03,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,5.17,0.00,11.00,0.00,3.43,2.74,1.03,0.00,0.00,0.00,0.00,6.20,1.00,0.00,0.00,37.00,0.00,1.50,1.50,4.07,0.00,0.13
08-09,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS                   ,010,32,FOUR DIRECTIONS CHARTER SCHOOLS                   ,27,Hennepin                                          ,11                  ,6.39,2.39,4.00,2.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,16.00,4.00,0.00,0.40,0.00,0.00,1.00,0.99,0.00,3.00,2.40,0.00,0.99,48.00,0.00,1.00,2.00,0.00,2.40,0.99
08-09,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS                   ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,6.39,2.39,4.00,2.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,16.00,4.00,0.00,0.40,0.00,0.00,1.00,0.99,0.00,3.00,2.40,0.00,0.99,48.00,0.00,1.00,2.00,0.00,2.40,0.99
08-09,4053,07,NORTH LAKES ACADEMY                               ,010,33,NORTH LAKES ACADEMY                               ,82,Washington                                        ,11                  ,12.26,6.05,6.21,1.02,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.03,6.21,0.68,8.00,2.92,4.09,3.21,1.02,0.00,1.02,0.00,0.00,9.54,2.72,0.00,0.00,40.00,0.00,1.62,2.07,5.02,1.51,2.04
08-09,4053,07,NORTH LAKES ACADEMY                               ,020,20,NORTH LAKES ACADEMY 56                            ,82,Washington                                        ,11                  ,6.15,3.09,3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.09,3.06,0.00,7.00,2.10,1.50,1.53,1.02,0.00,0.00,0.00,0.00,3.94,2.21,0.00,0.00,39.00,0.00,0.82,1.42,1.36,2.55,0.00
08-09,4053,07,NORTH LAKES ACADEMY                               ,000,0 ,Totals                                            ,82,Washington                                        ,11                  ,18.41,9.14,9.27,1.02,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.12,9.27,0.68,8.00,5.02,5.59,4.74,2.04,0.00,1.02,0.00,0.00,13.48,4.93,0.00,0.00,40.00,0.00,2.44,3.49,6.38,4.06,2.04
08-09,4054,07,LACRESCENT MONTESSORI ACADEMY                     ,010,10,LACRESCENT MONTESSORI ACADEMY                     ,28,Houston                                           ,10                  ,4.42,0.40,4.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,4.02,0.00,6.00,2.43,0.00,1.99,0.00,0.00,0.00,0.00,0.00,2.43,1.99,0.00,0.00,37.00,0.00,2.03,0.99,0.00,1.40,0.00
08-09,4054,07,LACRESCENT MONTESSORI ACADEMY                     ,000,0 ,Totals                                            ,28,Houston                                           ,10                  ,4.42,0.40,4.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,4.02,0.00,6.00,2.43,0.00,1.99,0.00,0.00,0.00,0.00,0.00,2.43,1.99,0.00,0.00,37.00,0.00,2.03,0.99,0.00,1.40,0.00
08-09,4055,07,NERSTRAND CHARTER SCHOOL                          ,010,10,NERSTRAND CHARTER SCHOOL                          ,66,Rice                                              ,10                  ,8.50,0.50,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8.00,0.00,12.00,0.00,2.01,0.99,2.00,2.00,1.50,0.00,0.00,2.00,6.47,0.00,0.00,39.00,0.00,0.99,0.03,3.98,3.50,0.00
08-09,4055,07,NERSTRAND CHARTER SCHOOL                          ,000,0 ,Totals                                            ,66,Rice                                              ,10                  ,8.50,0.50,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,8.00,0.00,12.00,0.00,2.01,0.99,2.00,2.00,1.50,0.00,0.00,2.00,6.47,0.00,0.00,39.00,0.00,0.99,0.03,3.98,3.50,0.00
08-09,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH                 ,010,32,ROCHESTER OFF-CAMPUS CHARTER HIGH                 ,55,Olmsted                                           ,10                  ,11.40,6.80,4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.80,4.60,0.60,9.00,1.40,4.00,3.00,2.00,1.00,0.00,0.00,0.00,9.40,2.00,0.00,0.00,38.00,0.60,2.80,1.00,3.00,4.00,0.00
08-09,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH                 ,000,0 ,Totals                                            ,55,Olmsted                                           ,10                  ,11.40,6.80,4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.80,4.60,0.60,9.00,1.40,4.00,3.00,2.00,1.00,0.00,0.00,0.00,9.40,2.00,0.00,0.00,38.00,0.60,2.80,1.00,3.00,4.00,0.00
08-09,4057,07,EL COLEGIO CHARTER SCHOOL                         ,010,32,EL COLEGIO CHARTER SCHOOL                         ,27,Hennepin                                          ,11                  ,9.00,1.80,7.20,0.00,0.00,0.00,0.00,0.00,2.80,0.00,1.00,1.80,3.40,0.80,4.00,4.80,3.20,1.00,0.00,0.00,0.00,0.00,0.00,1.40,7.60,0.00,0.00,34.00,1.00,0.80,3.00,3.20,1.00,0.00
08-09,4057,07,EL COLEGIO CHARTER SCHOOL                         ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,9.00,1.80,7.20,0.00,0.00,0.00,0.00,0.00,2.80,0.00,1.00,1.80,3.40,0.80,4.00,4.80,3.20,1.00,0.00,0.00,0.00,0.00,0.00,1.40,7.60,0.00,0.00,34.00,1.00,0.80,3.00,3.20,1.00,0.00
08-09,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR               ,010,10,SCHOOLCRAFT LEARNING COMMUNITY CHTR               ,4,Beltrami                                          ,01                  ,13.82,0.99,12.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,12.83,1.00,10.00,6.49,1.01,1.99,2.99,0.99,0.00,0.35,0.00,13.82,0.00,0.00,0.00,44.00,1.00,3.00,0.50,3.00,5.97,0.35
08-09,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR               ,000,0 ,Totals                                            ,4,Beltrami                                          ,01                  ,13.82,0.99,12.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,12.83,1.00,10.00,6.49,1.01,1.99,2.99,0.99,0.00,0.35,0.00,13.82,0.00,0.00,0.00,44.00,1.00,3.00,0.50,3.00,5.97,0.35
08-09,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL                ,010,10,CROSSLAKE COMMUNITY CHARTER SCHOOL                ,18,Crow Wing                                         ,05                  ,9.89,1.00,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.89,1.00,4.00,5.22,4.00,0.67,0.00,0.00,0.00,0.00,0.00,9.89,0.00,0.00,0.00,37.00,0.00,1.97,3.00,2.63,1.00,1.29
08-09,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL                ,000,0 ,Totals                                            ,18,Crow Wing                                         ,05                  ,9.89,1.00,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.89,1.00,4.00,5.22,4.00,0.67,0.00,0.00,0.00,0.00,0.00,9.89,0.00,0.00,0.00,37.00,0.00,1.97,3.00,2.63,1.00,1.29
08-09,4061,07,STUDIO ACADEMY CHARTER SCHOOL                     ,010,32,STUDIO ACADEMY CHARTER SCHOOL                     ,55,Olmsted                                           ,10                  ,8.60,3.00,5.60,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,4.60,0.84,5.00,3.84,1.56,2.20,1.00,0.00,0.00,0.00,0.00,6.44,1.16,1.00,0.00,33.00,0.84,2.00,2.04,2.16,1.00,0.56
08-09,4061,07,STUDIO ACADEMY CHARTER SCHOOL                     ,000,0 ,Totals                                            ,55,Olmsted                                           ,10                  ,8.60,3.00,5.60,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,4.60,0.84,5.00,3.84,1.56,2.20,1.00,0.00,0.00,0.00,0.00,6.44,1.16,1.00,0.00,33.00,0.84,2.00,2.04,2.16,1.00,0.56
08-09,4064,07,RIVERWAY LEARNING COMMUNITY CHTR                  ,000,00,RIVERWAY LEARNING COMMUNITY CHTR                  ,85,Winona                                            ,10                  ,2.53,1.00,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.53,0.00,8.00,0.13,1.37,0.03,0.00,1.00,0.00,0.00,0.00,1.13,1.37,0.00,0.00,52.00,0.13,0.00,0.00,1.03,0.00,1.37
08-09,4064,07,RIVERWAY LEARNING COMMUNITY CHTR                  ,010,10,RIVERWAY LEARNING COMMUNITY CHTR                  ,85,Winona                                            ,10                  ,3.02,0.00,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.02,1.00,5.00,1.00,2.02,0.00,0.00,0.00,0.00,0.00,0.00,1.99,1.03,0.00,0.00,34.00,0.00,1.00,0.00,2.02,0.00,0.00
08-09,4064,07,RIVERWAY LEARNING COMMUNITY CHTR                  ,020,33,RIVERWAY SECONDARY                                ,85,Winona                                            ,10                  ,3.01,1.01,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,2.00,1.01,2.00,2.02,0.99,0.00,0.00,0.00,0.00,0.00,0.00,3.01,0.00,0.00,0.00,40.00,0.00,0.00,1.01,0.99,1.01,0.00
