DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
12-13,41,Lincoln                                      ,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,08,0,0,0,0,0,0,0,0,4,5,4,5,0,9,District,EC-12,, ,
12-13,41,Lincoln                                      ,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,09,0,0,0,0,0,0,0,0,4,4,4,4,0,8,District,EC-12,, ,
12-13,41,Lincoln                                      ,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,10,0,0,0,0,0,0,0,0,7,15,7,15,0,22,District,EC-12,, ,
12-13,41,Lincoln                                      ,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,11,0,0,0,0,0,0,0,0,13,11,13,11,0,24,District,EC-12,, ,
12-13,41,Lincoln                                      ,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,12,0,0,0,0,1,0,0,0,6,8,7,8,1,15,District,EC-12,, ,
12-13,41,Lincoln                                      ,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,All Grades,0,0,0,0,1,0,0,0,98,101,99,101,1,200,District,EC-12,, ,
12-13,41,Lincoln                                      ,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT ,000, ,06,08,EC,0,0,0,0,0,0,0,0,5,2,5,2,0,7,District,EC-06,, ,
12-13,41,Lincoln                                      ,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT ,000, ,06,08,KG,0,0,0,0,0,0,0,0,11,7,11,7,0,18,District,EC-06,, ,
12-13,41,Lincoln                                      ,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT ,000, ,06,08,01,0,0,0,0,0,0,1,0,8,5,9,5,1,14,District,EC-06,, ,
12-13,41,Lincoln                                      ,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT ,000, ,06,08,02,0,0,0,0,1,0,0,0,3,10,4,10,1,14,District,EC-06,, ,
12-13,41,Lincoln                                      ,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT ,000, ,06,08,03,0,0,0,0,0,1,0,0,6,4,6,5,1,11,District,EC-06,, ,
12-13,41,Lincoln                                      ,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT ,000, ,06,08,04,0,0,0,0,0,0,0,0,5,10,5,10,0,15,District,EC-06,, ,
12-13,41,Lincoln                                      ,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT ,000, ,06,08,05,0,0,0,0,0,0,0,1,7,6,7,7,1,14,District,EC-06,, ,
12-13,41,Lincoln                                      ,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT ,000, ,06,08,06,0,0,0,0,1,0,1,0,5,5,7,5,2,12,District,EC-06,, ,
12-13,41,Lincoln                                      ,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT ,000, ,06,08,All Grades,0,0,0,0,2,1,2,1,50,49,54,51,6,105,District,EC-06,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,EC,0,0,0,0,4,2,1,0,29,18,34,20,7,54,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,KG,1,0,6,9,7,11,15,8,75,54,104,82,57,186,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,01,0,0,4,5,15,8,9,6,60,74,88,93,47,181,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,02,0,0,1,3,13,8,6,9,54,61,74,81,40,155,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,03,0,0,2,6,14,11,8,3,64,55,88,75,44,163,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,04,0,0,7,2,8,4,8,8,46,46,69,60,37,129,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,05,1,0,4,1,9,12,9,5,65,51,88,69,41,157,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,06,0,1,5,2,4,7,6,4,56,61,71,75,29,146,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,07,0,0,0,1,10,11,9,5,42,69,61,86,36,147,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,08,0,0,4,2,11,6,7,3,59,40,81,51,33,132,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,09,1,0,5,2,13,11,5,5,82,79,106,97,42,203,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,10,0,0,3,3,7,8,7,5,87,81,104,97,33,201,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,11,0,1,8,4,7,11,6,5,86,77,107,98,42,205,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,12,0,0,5,6,10,9,7,6,89,79,111,100,43,211,District,EC-12,, ,
12-13,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,08,All Grades,3,2,54,46,132,119,103,72,894,845,1186,1084,531,2270,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,EC,0,0,0,0,1,1,0,0,9,5,10,6,2,16,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,KG,0,0,0,0,0,3,0,0,13,11,13,14,3,27,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,01,0,0,0,0,2,2,0,1,14,10,16,13,5,29,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,02,0,0,0,0,2,1,0,0,10,11,12,12,3,24,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,03,0,0,0,0,2,2,0,1,13,15,15,18,5,33,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,04,0,0,0,0,2,3,2,0,8,13,12,16,7,28,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,05,0,0,0,0,0,1,0,0,20,9,20,10,1,30,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,06,0,0,0,0,2,1,0,1,12,12,14,14,4,28,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,07,0,0,0,0,1,4,0,0,16,15,17,19,5,36,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,08,0,0,0,0,1,1,0,0,9,13,10,14,2,24,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,09,0,0,0,0,3,5,0,0,17,18,20,23,8,43,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,10,0,0,0,0,1,1,1,2,31,22,33,25,5,58,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,11,0,0,0,1,1,1,0,0,11,16,12,18,3,30,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,12,0,0,0,0,1,1,0,0,9,21,10,22,2,32,District,EC-12,, ,
12-13,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,08,All Grades,0,0,0,1,19,27,3,5,192,191,214,224,55,438,District,EC-12,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,EC,0,0,0,0,3,0,0,0,3,1,6,1,3,7,District,EC-08,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,KG,0,0,0,0,5,5,1,1,8,6,14,12,12,26,District,EC-08,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,01,0,0,0,0,0,4,0,1,0,6,0,11,5,11,District,EC-08,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,02,0,0,0,0,2,1,1,0,2,2,5,3,4,8,District,EC-08,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,03,0,0,0,0,0,5,0,0,1,5,1,10,5,11,District,EC-08,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,04,0,0,0,0,2,0,0,0,6,3,8,3,2,11,District,EC-08,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,05,0,0,0,0,2,4,0,0,5,2,7,6,6,13,District,EC-08,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,06,0,0,0,0,2,2,0,0,6,2,8,4,4,12,District,EC-08,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,07,0,0,0,0,2,5,0,0,3,3,5,8,7,13,District,EC-08,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,08,0,0,0,0,0,3,0,0,3,3,3,6,3,9,District,EC-08,, ,
12-13,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,08,All Grades,0,0,0,0,18,29,2,2,37,33,57,64,51,121,District,EC-08,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,EC,0,0,1,1,2,0,1,0,35,19,39,20,5,59,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,KG,0,0,2,2,4,1,4,2,103,96,113,101,15,214,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,01,0,0,4,0,5,8,3,0,94,79,106,87,20,193,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,02,0,0,0,1,7,5,1,0,122,96,130,102,14,232,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,03,0,0,0,1,6,6,1,2,105,104,112,113,16,225,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,04,0,0,3,2,9,4,2,2,102,95,116,103,22,219,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,05,0,0,2,0,3,7,2,5,100,98,107,110,19,217,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,06,0,0,0,1,1,7,4,2,96,97,101,107,15,208,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,07,0,0,1,3,5,4,1,1,119,110,126,118,15,244,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,08,0,1,2,1,3,8,4,1,101,104,110,115,20,225,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,09,1,0,0,0,4,3,1,1,99,96,105,100,10,205,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,10,0,0,1,2,10,2,4,2,121,103,136,109,21,245,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,11,0,0,1,3,5,2,3,1,114,97,123,103,15,226,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,12,1,0,0,2,6,4,6,1,112,103,125,110,20,235,District,EC-12,, ,
12-13,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,All Grades,2,1,17,19,70,61,37,20,1423,1297,1549,1398,227,2947,District,EC-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,KG,0,0,0,0,3,0,0,0,21,9,24,9,3,33,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,01,0,0,0,0,6,1,0,0,17,12,23,13,7,36,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,02,0,0,0,0,0,1,0,0,14,15,14,16,1,30,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,03,0,1,0,0,1,2,0,0,14,12,15,15,4,30,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,04,0,0,0,0,4,1,0,0,10,18,14,19,5,33,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,05,0,0,0,0,3,2,0,0,5,14,8,16,5,24,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,06,0,0,0,0,4,1,0,0,14,6,18,7,5,25,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,07,0,0,0,0,2,2,0,0,17,13,19,15,4,34,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,08,0,0,0,0,3,2,0,0,10,18,13,20,5,33,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,09,0,0,0,0,1,2,0,0,14,10,15,12,3,27,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,10,0,0,1,0,1,2,0,0,17,15,19,17,4,36,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,11,0,0,0,0,1,1,0,0,19,13,20,14,2,34,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,12,0,0,0,3,2,0,0,0,16,14,18,17,5,35,District,KG-12,, ,
12-13,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,All Grades,0,1,1,3,31,17,0,0,188,169,220,190,53,410,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,EC,3,2,0,0,1,1,0,0,3,1,7,4,7,11,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,KG,18,16,0,0,0,0,0,0,9,4,27,20,34,47,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,01,19,15,0,0,0,0,0,0,6,2,25,17,34,42,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,02,26,15,0,0,0,0,0,0,9,4,35,19,41,54,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,03,14,14,0,0,0,0,0,1,7,3,21,18,29,39,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,04,17,17,0,0,0,0,0,0,6,11,23,28,34,51,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,05,18,9,0,1,0,0,0,0,7,2,25,12,28,37,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,06,24,12,0,0,0,0,0,1,5,3,29,16,37,45,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,07,14,26,0,0,0,0,0,0,12,4,26,30,40,56,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,08,30,21,1,0,0,0,0,0,6,4,37,25,52,62,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,09,14,12,1,0,1,0,0,0,12,5,28,17,28,45,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,10,11,18,0,0,0,1,0,0,10,9,21,28,30,49,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,11,19,19,0,0,0,0,0,0,13,9,32,28,38,60,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,12,21,21,0,1,1,0,0,0,10,3,32,25,44,57,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,02,All Grades,248,217,2,2,3,2,0,2,115,64,368,287,476,655,District,EC-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,KG,17,16,0,1,0,0,0,0,5,8,22,25,34,47,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,01,15,14,0,0,0,0,0,0,3,4,18,18,29,36,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,02,15,18,0,0,1,0,0,0,3,3,19,21,34,40,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,03,18,23,0,0,0,0,0,0,6,3,24,26,41,50,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,04,11,14,0,0,0,0,0,0,4,1,15,15,25,30,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,05,20,18,0,0,0,0,0,0,5,1,25,19,38,44,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,06,26,10,1,0,0,0,0,0,11,3,38,13,37,51,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,07,12,17,0,0,0,0,0,0,6,6,18,23,29,41,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,08,13,12,0,0,0,1,0,0,4,5,17,18,26,35,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,09,20,24,0,0,0,0,0,0,5,5,25,29,44,54,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,10,15,16,0,0,0,1,0,0,7,9,22,26,32,48,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,11,14,13,0,0,0,0,0,0,7,7,21,20,27,41,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,12,14,11,0,0,1,0,0,0,6,5,21,16,26,37,District,KG-12,, ,
12-13,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,02,All Grades,210,206,1,1,2,2,0,0,72,60,285,269,422,554,District,KG-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,EC,0,0,0,0,0,0,0,0,2,0,2,0,0,2,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,KG,0,0,0,1,0,0,0,0,11,14,11,15,1,26,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,01,0,0,0,0,0,1,0,0,10,18,10,19,1,29,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,02,0,0,0,0,0,0,1,0,17,13,18,13,1,31,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,03,0,1,0,0,0,0,0,0,12,14,12,15,1,27,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,04,0,0,0,0,1,1,0,0,17,19,18,20,2,38,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,05,0,0,0,0,0,0,1,0,15,9,16,9,1,25,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,06,0,0,0,0,0,1,0,1,12,14,12,16,2,28,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,07,0,0,0,0,0,0,0,0,14,19,14,19,0,33,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,08,0,0,0,0,0,0,0,1,20,17,20,18,1,38,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,09,0,0,0,0,0,0,0,0,18,17,18,17,0,35,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,10,0,0,0,0,0,0,1,0,19,9,20,9,1,29,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,11,0,0,0,0,0,0,0,0,17,14,17,14,0,31,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,12,0,0,0,0,0,0,0,0,17,16,17,16,0,33,District,EC-12,, ,
12-13,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01,All Grades,0,1,0,1,1,3,3,2,201,193,205,200,11,405,District,EC-12,, ,
12-13,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,01,EC,0,0,0,0,0,0,0,0,0,2,0,2,0,2,District,EC-12,, ,
