dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
98-99,2311,01,CLEARBROOK-GONVICK,04,15,01,1,0,0,1,0,0,0,0,23,22,24,23,2,47,02
98-99,2311,01,CLEARBROOK-GONVICK,05,15,01,1,1,0,1,1,0,0,0,18,20,20,22,4,42,02
98-99,2311,01,CLEARBROOK-GONVICK,06,15,01,2,1,0,0,0,0,0,0,26,24,28,25,3,53,02
98-99,2311,01,CLEARBROOK-GONVICK,07,15,01,3,3,0,0,0,0,0,1,34,22,37,26,7,63,02
98-99,2311,01,CLEARBROOK-GONVICK,08,15,01,1,2,0,1,0,1,0,0,29,23,30,27,5,57,02
98-99,2311,01,CLEARBROOK-GONVICK,09,15,01,2,5,0,0,1,0,0,1,31,24,34,30,9,64,02
98-99,2311,01,CLEARBROOK-GONVICK,10,15,01,1,1,0,0,0,1,0,0,28,20,29,22,3,51,02
98-99,2311,01,CLEARBROOK-GONVICK,11,15,01,2,2,0,0,1,0,1,0,27,23,31,25,6,56,02
98-99,2311,01,CLEARBROOK-GONVICK,12,15,01,3,0,0,0,0,1,0,0,22,23,25,24,4,49,02
98-99,2311,01,CLEARBROOK-GONVICK,KG,15,01,0,0,1,1,0,1,0,0,17,12,18,14,3,32,02
98-99,2311,01,CLEARBROOK-GONVICK,PK,15,01,1,0,0,0,0,0,0,0,4,3,5,3,1,8,02
98-99,2342,01,WEST CENTRAL AREA,01,26,04,2,0,0,0,0,1,0,1,25,31,27,33,4,60,04
98-99,2342,01,WEST CENTRAL AREA,02,26,04,0,0,0,0,1,2,0,0,43,33,44,35,3,79,04
98-99,2342,01,WEST CENTRAL AREA,03,26,04,0,0,0,1,0,0,1,0,25,38,26,39,2,65,04
98-99,2342,01,WEST CENTRAL AREA,04,26,04,0,1,0,0,1,0,0,0,39,30,40,31,2,71,04
98-99,2342,01,WEST CENTRAL AREA,05,26,04,0,0,0,0,1,0,0,0,37,37,38,37,1,75,04
98-99,2342,01,WEST CENTRAL AREA,06,26,04,0,0,1,0,2,0,0,0,36,42,39,42,3,81,04
98-99,2342,01,WEST CENTRAL AREA,07,26,04,0,0,0,0,0,0,0,0,35,50,35,50,0,85,04
98-99,2342,01,WEST CENTRAL AREA,08,26,04,0,0,0,1,0,0,0,0,42,37,42,38,1,80,04
98-99,2342,01,WEST CENTRAL AREA,09,26,04,0,0,1,0,0,0,0,0,53,45,54,45,1,99,04
98-99,2342,01,WEST CENTRAL AREA,10,26,04,0,1,1,0,0,0,0,0,38,39,39,40,2,79,04
98-99,2342,01,WEST CENTRAL AREA,11,26,04,0,0,1,0,0,0,0,1,51,50,52,51,2,103,04
98-99,2342,01,WEST CENTRAL AREA,12,26,04,0,1,0,0,1,0,0,0,49,43,50,44,2,94,04
98-99,2342,01,WEST CENTRAL AREA,KG,26,04,0,3,0,0,0,3,1,0,26,26,27,32,7,59,04
98-99,2342,01,WEST CENTRAL AREA,PK,26,04,0,0,0,0,0,0,0,0,3,3,3,3,0,6,04
98-99,2358,01,TRI-COUNTY,01,35,01,0,0,0,0,0,0,0,0,10,7,10,7,0,17,01
98-99,2358,01,TRI-COUNTY,02,35,01,0,0,0,0,0,0,0,0,11,10,11,10,0,21,01
98-99,2358,01,TRI-COUNTY,03,35,01,0,0,0,0,0,1,0,0,17,10,17,11,1,28,01
98-99,2358,01,TRI-COUNTY,04,35,01,0,0,0,0,0,0,0,1,15,7,15,8,1,23,01
98-99,2358,01,TRI-COUNTY,05,35,01,0,0,0,0,0,0,0,0,16,15,16,15,0,31,01
98-99,2358,01,TRI-COUNTY,06,35,01,0,0,0,0,0,0,0,0,17,13,17,13,0,30,01
98-99,2358,01,TRI-COUNTY,07,35,01,0,0,0,0,0,0,0,0,16,10,16,10,0,26,01
98-99,2358,01,TRI-COUNTY,08,35,01,0,0,0,0,0,0,0,0,16,19,16,19,0,35,01
98-99,2358,01,TRI-COUNTY,09,35,01,0,0,0,0,0,0,0,0,9,12,9,12,0,21,01
98-99,2358,01,TRI-COUNTY,10,35,01,0,0,0,0,0,1,0,0,19,13,19,14,1,33,01
98-99,2358,01,TRI-COUNTY,11,35,01,0,0,0,0,0,1,0,0,23,18,23,19,1,42,01
98-99,2358,01,TRI-COUNTY,12,35,01,0,0,0,0,0,0,0,0,15,16,15,16,0,31,01
98-99,2358,01,TRI-COUNTY,KG,35,01,0,0,0,0,0,0,0,0,12,10,12,10,0,22,01
98-99,2358,01,TRI-COUNTY,PK,35,01,0,0,0,0,0,0,0,0,2,0,2,0,0,2,01
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,01,73,07,0,0,1,0,2,2,1,0,32,26,36,28,6,64,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,02,73,07,0,0,0,0,3,0,0,0,33,29,36,29,3,65,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,03,73,07,0,0,1,0,1,2,0,0,30,38,32,40,4,72,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,04,73,07,0,0,0,0,2,3,0,0,32,30,34,33,5,67,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,05,73,07,0,0,0,0,1,3,0,0,30,27,31,30,4,61,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,06,73,07,0,0,0,0,0,2,0,0,35,26,35,28,2,63,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,07,73,07,0,0,0,0,4,0,0,0,36,41,40,41,4,81,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,08,73,07,0,0,0,0,4,0,0,0,37,25,41,25,4,66,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,09,73,07,0,0,0,0,2,0,0,0,37,38,39,38,2,77,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,10,73,07,0,0,0,0,2,0,0,0,38,44,40,44,2,84,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,11,73,07,0,0,0,0,1,0,0,0,36,39,37,39,1,76,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,12,73,07,0,0,0,0,0,0,0,0,37,43,37,43,0,80,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,KG,73,07,0,0,0,0,2,1,0,0,24,21,26,22,3,48,07W
98-99,2364,01,BELGRADE-BROOTEN-ELROSA,PK,73,07,0,0,0,0,0,0,0,0,10,4,10,4,0,14,07W
98-99,2365,01,G.F.W.,01,72,09,0,0,0,0,9,2,0,0,19,32,28,34,11,62,09
98-99,2365,01,G.F.W.,02,72,09,0,0,0,0,3,3,0,0,32,33,35,36,6,71,09
98-99,2365,01,G.F.W.,03,72,09,0,0,0,0,3,5,0,1,39,26,42,32,9,74,09
98-99,2365,01,G.F.W.,04,72,09,0,0,0,0,1,1,0,0,40,31,41,32,2,73,09
98-99,2365,01,G.F.W.,05,72,09,0,0,0,0,2,2,0,0,27,26,29,28,4,57,09
98-99,2365,01,G.F.W.,06,72,09,0,0,0,0,2,1,0,0,43,31,45,32,3,77,09
98-99,2365,01,G.F.W.,07,72,09,0,0,0,0,0,1,0,0,32,48,32,49,1,81,09
98-99,2365,01,G.F.W.,08,72,09,0,0,0,0,2,1,0,0,45,45,47,46,3,93,09
98-99,2365,01,G.F.W.,09,72,09,0,0,0,0,2,4,0,0,49,49,51,53,6,104,09
98-99,2365,01,G.F.W.,10,72,09,0,0,0,0,0,1,0,0,45,58,45,59,1,104,09
98-99,2365,01,G.F.W.,11,72,09,0,0,0,0,2,2,0,0,42,47,44,49,4,93,09
98-99,2365,01,G.F.W.,12,72,09,0,0,0,1,0,0,0,0,42,46,42,47,1,89,09
98-99,2365,01,G.F.W.,KG,72,09,0,0,0,0,3,5,1,0,34,24,38,29,9,67,09
98-99,2365,01,G.F.W.,PK,72,09,0,0,0,0,1,1,0,0,2,4,3,5,2,8,09
98-99,2396,01,A.C.G.C.,01,47,06,0,0,0,0,0,0,0,0,32,36,32,36,0,68,06E
98-99,2396,01,A.C.G.C.,02,47,06,0,0,0,1,0,1,0,0,20,31,20,33,2,53,06E
98-99,2396,01,A.C.G.C.,03,47,06,1,0,1,0,1,0,0,0,38,34,41,34,3,75,06E
98-99,2396,01,A.C.G.C.,04,47,06,0,0,0,0,0,0,0,0,32,37,32,37,0,69,06E
98-99,2396,01,A.C.G.C.,05,47,06,0,0,0,0,0,0,0,0,36,43,36,43,0,79,06E
98-99,2396,01,A.C.G.C.,06,47,06,0,0,0,0,0,0,0,0,51,31,51,31,0,82,06E
98-99,2396,01,A.C.G.C.,07,47,06,0,0,0,0,0,0,1,0,54,37,55,37,1,92,06E
98-99,2396,01,A.C.G.C.,08,47,06,0,0,0,1,0,0,0,0,42,50,42,51,1,93,06E
98-99,2396,01,A.C.G.C.,09,47,06,0,0,1,0,2,0,0,0,59,41,62,41,3,103,06E
98-99,2396,01,A.C.G.C.,10,47,06,0,0,1,1,0,0,0,0,43,56,44,57,2,101,06E
98-99,2396,01,A.C.G.C.,11,47,06,0,0,1,0,0,0,0,0,45,44,46,44,1,90,06E
98-99,2396,01,A.C.G.C.,12,47,06,1,0,0,1,0,0,0,0,54,39,55,40,2,95,06E
98-99,2396,01,A.C.G.C.,KG,47,06,0,0,1,0,0,0,0,0,25,29,26,29,1,55,06E
98-99,2396,01,A.C.G.C.,PK,47,06,0,0,0,0,0,0,0,0,12,4,12,4,0,16,06E
98-99,2397,01,LESUEUR-HENDERSON,01,40,09,0,0,0,0,6,6,0,0,49,47,55,53,12,108,09
98-99,2397,01,LESUEUR-HENDERSON,02,40,09,0,0,0,0,6,3,1,0,37,51,44,54,10,98,09
98-99,2397,01,LESUEUR-HENDERSON,03,40,09,0,0,1,1,4,4,1,1,50,43,56,49,12,105,09
98-99,2397,01,LESUEUR-HENDERSON,04,40,09,0,0,0,0,7,4,0,0,48,42,55,46,11,101,09
98-99,2397,01,LESUEUR-HENDERSON,05,40,09,0,0,0,1,6,7,0,2,63,58,69,68,16,137,09
98-99,2397,01,LESUEUR-HENDERSON,06,40,09,0,0,0,0,5,5,1,0,36,38,42,43,11,85,09
98-99,2397,01,LESUEUR-HENDERSON,07,40,09,0,1,2,0,4,6,1,0,50,64,57,71,14,128,09
98-99,2397,01,LESUEUR-HENDERSON,08,40,09,0,0,0,0,8,4,0,1,61,43,69,48,13,117,09
98-99,2397,01,LESUEUR-HENDERSON,09,40,09,0,0,1,0,2,4,0,0,62,45,65,49,7,114,09
98-99,2397,01,LESUEUR-HENDERSON,10,40,09,0,0,0,0,4,4,0,0,49,46,53,50,8,103,09
98-99,2397,01,LESUEUR-HENDERSON,11,40,09,0,0,0,3,3,5,0,0,65,51,68,59,11,127,09
98-99,2397,01,LESUEUR-HENDERSON,12,40,09,1,0,0,0,2,1,0,0,55,57,58,58,4,116,09
98-99,2397,01,LESUEUR-HENDERSON,KG,40,09,0,0,0,1,4,3,0,0,49,48,53,52,8,105,09
98-99,2397,01,LESUEUR-HENDERSON,PK,40,09,0,0,0,0,2,3,0,0,10,6,12,9,5,21,09
98-99,2448,01,MARTIN COUNTY WEST,01,46,09,0,0,0,0,0,0,0,0,36,38,36,38,0,74,09
98-99,2448,01,MARTIN COUNTY WEST,02,46,09,0,0,0,1,0,1,0,0,34,32,34,34,2,68,09
98-99,2448,01,MARTIN COUNTY WEST,03,46,09,0,0,0,0,1,1,1,2,39,40,41,43,5,84,09
98-99,2448,01,MARTIN COUNTY WEST,04,46,09,0,0,0,0,1,0,0,0,34,32,35,32,1,67,09
98-99,2448,01,MARTIN COUNTY WEST,05,46,09,0,0,1,0,2,1,0,1,43,43,46,45,5,91,09
98-99,2448,01,MARTIN COUNTY WEST,06,46,09,0,0,0,0,0,0,0,0,37,38,37,38,0,75,09
98-99,2448,01,MARTIN COUNTY WEST,07,46,09,0,0,0,1,0,0,0,0,49,40,49,41,1,90,09
98-99,2448,01,MARTIN COUNTY WEST,08,46,09,0,0,0,2,1,0,0,0,50,40,51,42,3,93,09
98-99,2448,01,MARTIN COUNTY WEST,09,46,09,0,1,0,1,0,0,0,0,35,36,35,38,2,73,09
98-99,2448,01,MARTIN COUNTY WEST,10,46,09,1,0,1,1,0,0,0,0,49,48,51,49,3,100,09
98-99,2448,01,MARTIN COUNTY WEST,11,46,09,1,0,0,1,0,0,1,0,36,37,38,38,3,76,09
98-99,2448,01,MARTIN COUNTY WEST,12,46,09,0,0,0,1,0,0,0,0,37,48,37,49,1,86,09
98-99,2448,01,MARTIN COUNTY WEST,KG,46,09,0,0,2,0,0,2,1,1,35,35,38,38,6,76,09
98-99,2448,01,MARTIN COUNTY WEST,PK,46,09,0,0,0,0,0,0,0,0,1,1,1,1,0,2,09
98-99,2527,01,HALSTAD-HENDRUM,01,54,01,0,0,0,0,1,1,0,0,14,9,15,10,2,25,01
98-99,2527,01,HALSTAD-HENDRUM,02,54,01,0,0,0,0,2,3,0,0,12,19,14,22,5,36,01
98-99,2527,01,HALSTAD-HENDRUM,03,54,01,0,0,0,0,3,0,0,0,8,16,11,16,3,27,01
98-99,2527,01,HALSTAD-HENDRUM,04,54,01,1,0,0,0,6,3,0,0,13,12,20,15,10,35,01
98-99,2527,01,HALSTAD-HENDRUM,05,54,01,1,0,0,0,2,1,0,0,14,11,17,12,4,29,01
98-99,2527,01,HALSTAD-HENDRUM,06,54,01,1,0,0,0,4,0,0,0,14,11,19,11,5,30,01
98-99,2527,01,HALSTAD-HENDRUM,07,54,01,1,2,0,0,2,3,0,0,11,18,14,23,8,37,01
98-99,2527,01,HALSTAD-HENDRUM,08,54,01,0,0,0,0,1,1,0,1,16,16,17,18,3,35,01
98-99,2527,01,HALSTAD-HENDRUM,09,54,01,0,0,1,1,4,2,0,0,20,16,25,19,8,44,01
98-99,2527,01,HALSTAD-HENDRUM,10,54,01,0,0,0,0,0,3,0,0,14,16,14,19,3,33,01
98-99,2527,01,HALSTAD-HENDRUM,11,54,01,1,1,0,1,1,1,0,0,20,11,22,14,5,36,01
98-99,2527,01,HALSTAD-HENDRUM,12,54,01,0,1,0,3,0,0,0,0,22,12,22,16,4,38,01
98-99,2527,01,HALSTAD-HENDRUM,KG,54,01,0,0,0,0,3,1,0,0,15,10,18,11,4,29,01
98-99,2527,01,HALSTAD-HENDRUM,PK,54,01,0,0,0,0,0,0,0,0,4,0,4,0,0,4,01
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,01,65,06,0,0,0,0,13,13,0,0,32,22,45,35,26,80,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,02,65,06,0,0,0,0,16,9,0,0,39,28,55,37,25,92,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,03,65,06,0,0,0,0,10,12,0,0,38,32,48,44,22,92,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,04,65,06,0,0,0,0,7,5,0,0,25,38,32,43,12,75,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,05,65,06,0,0,0,0,2,1,0,0,32,32,34,33,3,67,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,06,65,06,0,0,0,0,2,3,0,0,41,41,43,44,5,87,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,07,65,06,0,0,1,0,1,2,0,0,30,38,32,40,4,72,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,08,65,06,0,0,0,0,5,4,0,0,47,40,52,44,9,96,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,09,65,06,0,1,0,0,5,2,0,0,49,49,54,52,8,106,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,10,65,06,0,0,0,1,3,1,0,0,40,40,43,42,5,85,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,11,65,06,0,1,1,0,1,2,0,0,44,34,46,37,5,83,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,12,65,06,0,0,0,0,1,0,0,0,53,40,54,40,1,94,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,KG,65,06,0,0,0,0,12,8,0,0,29,27,41,35,20,76,06E
98-99,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,PK,65,06,0,0,0,0,0,1,0,0,1,3,1,4,1,5,06E
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,01,46,09,0,0,0,0,0,0,0,0,10,13,10,13,0,23,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,02,46,09,0,0,0,0,0,0,0,0,18,6,18,6,0,24,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,03,46,09,0,0,0,0,0,0,0,0,16,8,16,8,0,24,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,04,46,09,0,0,0,0,0,0,0,1,11,16,11,17,1,28,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,05,46,09,0,0,0,0,0,0,0,0,16,9,16,9,0,25,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,06,46,09,0,0,0,0,0,1,0,0,10,12,10,13,1,23,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,07,46,09,0,1,0,0,0,0,0,0,13,14,13,15,1,28,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,08,46,09,0,0,0,0,0,0,2,0,15,14,17,14,2,31,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,09,46,09,0,0,0,0,1,0,0,0,18,7,19,7,1,26,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,10,46,09,0,0,0,1,0,0,0,0,16,12,16,13,1,29,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,11,46,09,0,0,0,0,0,0,0,0,21,25,21,25,0,46,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,12,46,09,0,0,0,2,1,0,0,0,16,20,17,22,3,39,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,KG,46,09,0,0,0,0,0,1,0,0,10,9,10,10,1,20,09
98-99,2536,01,GRANADA HUNTLEY-EAST CHAIN,PK,46,09,0,0,0,0,0,0,0,0,1,0,1,0,0,1,09
98-99,2580,01,EAST CENTRAL,01,58,07,2,2,1,1,0,0,0,0,34,28,37,31,6,68,07E
98-99,2580,01,EAST CENTRAL,02,58,07,1,4,1,0,1,0,0,0,25,25,28,29,7,57,07E
98-99,2580,01,EAST CENTRAL,03,58,07,8,3,0,0,1,1,1,0,36,28,46,32,14,78,07E
98-99,2580,01,EAST CENTRAL,04,58,07,1,1,1,0,2,1,0,1,39,26,43,29,7,72,07E
98-99,2580,01,EAST CENTRAL,05,58,07,5,1,1,0,0,0,1,1,30,30,37,32,9,69,07E
98-99,2580,01,EAST CENTRAL,06,58,07,2,6,1,0,0,2,0,0,31,39,34,47,11,81,07E
98-99,2580,01,EAST CENTRAL,07,58,07,4,3,0,0,0,1,1,0,54,29,59,33,9,92,07E
98-99,2580,01,EAST CENTRAL,08,58,07,5,1,0,0,1,0,0,1,48,39,54,41,8,95,07E
98-99,2580,01,EAST CENTRAL,09,58,07,4,4,2,0,1,1,2,0,44,33,53,38,14,91,07E
98-99,2580,01,EAST CENTRAL,10,58,07,4,5,1,2,1,0,5,1,51,40,62,48,19,110,07E
98-99,2580,01,EAST CENTRAL,11,58,07,7,2,0,0,1,0,1,1,57,47,66,50,12,116,07E
98-99,2580,01,EAST CENTRAL,12,58,07,3,1,0,0,1,0,2,0,47,37,53,38,7,91,07E
98-99,2580,01,EAST CENTRAL,KG,58,07,2,0,0,1,1,1,1,1,26,26,30,29,7,59,07E
98-99,2580,01,EAST CENTRAL,PK,58,07,1,0,0,0,0,0,0,0,3,5,4,5,1,9,07E
98-99,2609,01,WIN-E-MAC,01,60,01,0,1,0,0,0,0,0,0,14,15,14,16,1,30,01
98-99,2609,01,WIN-E-MAC,02,60,01,0,0,0,0,0,0,0,0,20,20,20,20,0,40,01
98-99,2609,01,WIN-E-MAC,03,60,01,0,2,0,0,0,0,0,1,12,14,12,17,3,29,01
98-99,2609,01,WIN-E-MAC,04,60,01,0,0,0,0,0,0,0,0,17,11,17,11,0,28,01
98-99,2609,01,WIN-E-MAC,05,60,01,0,0,0,0,0,0,0,0,15,15,15,15,0,30,01
98-99,2609,01,WIN-E-MAC,06,60,01,0,0,0,0,0,0,0,0,21,11,21,11,0,32,01
98-99,2609,01,WIN-E-MAC,07,60,01,0,0,0,1,0,0,0,0,17,17,17,18,1,35,01
98-99,2609,01,WIN-E-MAC,08,60,01,0,0,0,0,0,0,0,0,23,10,23,10,0,33,01
98-99,2609,01,WIN-E-MAC,09,60,01,0,0,1,0,0,0,0,0,28,21,29,21,1,50,01
98-99,2609,01,WIN-E-MAC,10,60,01,0,0,0,0,0,0,0,0,21,25,21,25,0,46,01
98-99,2609,01,WIN-E-MAC,11,60,01,0,0,0,0,0,0,0,0,26,19,26,19,0,45,01
98-99,2609,01,WIN-E-MAC,12,60,01,0,0,0,1,0,0,0,0,19,19,19,20,1,39,01
98-99,2609,01,WIN-E-MAC,KG,60,01,2,0,0,0,0,0,0,0,14,15,16,15,2,31,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,01,68,01,0,0,0,0,0,0,0,0,24,23,24,23,0,47,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,02,68,01,0,0,0,0,0,0,0,0,11,17,11,17,0,28,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,03,68,01,0,0,0,0,0,0,0,0,21,18,21,18,0,39,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,04,68,01,0,0,0,0,0,0,0,0,13,17,13,17,0,30,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,05,68,01,0,0,0,0,0,0,0,0,21,18,21,18,0,39,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,06,68,01,0,0,0,0,0,1,0,0,26,18,26,19,1,45,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,07,68,01,0,0,0,0,1,0,0,0,26,14,27,14,1,41,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,08,68,01,0,0,0,0,0,0,0,0,24,22,24,22,0,46,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,09,68,01,0,0,1,0,0,1,0,0,21,14,22,15,2,37,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,10,68,01,0,0,0,0,0,0,0,2,20,24,20,26,2,46,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,11,68,01,0,0,0,0,0,0,0,0,27,23,27,23,0,50,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,12,68,01,0,0,0,0,0,0,0,0,35,21,35,21,0,56,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,KG,68,01,0,0,0,0,0,0,0,0,20,15,20,15,0,35,01
98-99,2683,01,GREENBUSH-MIDDLE RIVER,PK,68,01,0,0,0,0,0,0,0,0,2,4,2,4,0,6,01
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,01,86,07,0,0,0,0,0,0,1,0,24,28,25,28,1,53,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,02,86,07,0,0,1,0,0,0,0,0,32,27,33,27,1,60,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,03,86,07,0,0,0,0,1,0,0,1,38,31,39,32,2,71,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,04,86,07,0,0,0,0,0,0,1,0,36,44,37,44,1,81,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,05,86,07,0,0,0,0,0,0,0,0,37,40,37,40,0,77,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,06,86,07,0,0,0,1,0,0,0,0,33,31,33,32,1,65,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,07,86,07,0,0,0,0,0,0,0,0,26,27,26,27,0,53,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,08,86,07,0,0,0,0,0,0,0,0,45,18,45,18,0,63,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,09,86,07,0,0,0,0,0,0,0,0,40,49,40,49,0,89,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,10,86,07,0,0,0,1,0,0,0,0,35,36,35,37,1,72,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,11,86,07,0,0,0,0,0,0,0,0,45,45,45,45,0,90,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,12,86,07,0,0,0,0,0,0,0,0,39,38,39,38,0,77,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,KG,86,07,0,0,0,0,0,0,1,0,48,33,49,33,1,82,07W
98-99,2687,01,HOWARD LAKE-WAVERLY-WINSTED,PK,86,07,0,0,0,0,0,0,0,0,11,8,11,8,0,19,07W
98-99,2689,01,PIPESTONE-JASPER,01,59,06,1,3,0,1,1,0,2,0,52,59,56,63,8,119,08
98-99,2689,01,PIPESTONE-JASPER,02,59,06,3,2,0,1,1,2,1,0,53,52,58,57,10,115,08
98-99,2689,01,PIPESTONE-JASPER,03,59,06,1,1,0,0,1,2,0,1,65,43,67,47,6,114,08
98-99,2689,01,PIPESTONE-JASPER,04,59,06,3,1,1,0,1,3,0,0,59,56,64,60,9,124,08
98-99,2689,01,PIPESTONE-JASPER,05,59,06,2,2,1,0,0,0,1,0,63,48,67,50,6,117,08
98-99,2689,01,PIPESTONE-JASPER,06,59,06,2,5,0,4,2,0,1,0,56,60,61,69,14,130,08
98-99,2689,01,PIPESTONE-JASPER,07,59,06,2,3,1,1,2,0,1,0,61,59,67,63,10,130,08
98-99,2689,01,PIPESTONE-JASPER,08,59,06,4,2,0,0,1,0,0,0,63,68,68,70,7,138,08
98-99,2689,01,PIPESTONE-JASPER,09,59,06,5,4,1,2,1,1,0,1,49,59,56,67,15,123,08
98-99,2689,01,PIPESTONE-JASPER,10,59,06,2,0,0,0,0,0,1,1,63,67,66,68,4,134,08
98-99,2689,01,PIPESTONE-JASPER,11,59,06,2,2,0,0,0,2,0,0,60,79,62,83,6,145,08
98-99,2689,01,PIPESTONE-JASPER,12,59,06,1,1,0,1,0,1,0,1,39,48,40,52,5,92,08
98-99,2689,01,PIPESTONE-JASPER,KG,59,06,2,1,0,0,0,1,1,1,62,66,65,69,6,134,08
98-99,2689,01,PIPESTONE-JASPER,PK,59,06,0,0,0,0,0,0,0,0,2,0,2,0,0,2,08
98-99,2711,01,MESABI EAST,01,69,03,1,0,0,0,0,0,1,0,46,29,48,29,2,77,03
98-99,2711,01,MESABI EAST,02,69,03,1,1,1,0,0,0,0,0,46,34,48,35,3,83,03
98-99,2711,01,MESABI EAST,03,69,03,2,0,0,0,0,0,0,1,47,52,49,53,3,102,03
98-99,2711,01,MESABI EAST,04,69,03,1,0,0,0,0,0,0,0,27,43,28,43,1,71,03
98-99,2711,01,MESABI EAST,05,69,03,1,0,1,0,0,0,0,0,45,44,47,44,2,91,03
98-99,2711,01,MESABI EAST,06,69,03,0,0,1,1,0,0,0,0,35,52,36,53,2,89,03
98-99,2711,01,MESABI EAST,07,69,03,2,0,0,0,0,0,0,0,48,33,50,33,2,83,03
98-99,2711,01,MESABI EAST,08,69,03,1,1,2,0,0,0,0,0,46,53,49,54,4,103,03
98-99,2711,01,MESABI EAST,09,69,03,1,0,1,1,0,0,0,0,52,53,54,54,3,108,03
98-99,2711,01,MESABI EAST,10,69,03,2,0,0,1,0,0,0,0,63,55,65,56,3,121,03
