DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,04,1,0,0,1,0,1,0,0,52,63,53,65,3,118,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,05,1,1,0,0,2,0,0,0,69,61,72,62,4,134,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,06,0,0,1,0,0,0,1,0,71,59,73,59,2,132,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,07,1,0,0,0,0,1,1,1,61,74,63,76,4,139,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,08,0,0,0,1,0,0,0,1,68,89,68,91,2,159,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,09,0,0,0,0,0,0,0,0,86,59,86,59,0,145,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,10,1,0,0,0,1,0,1,1,77,81,80,82,4,162,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,11,3,1,0,1,0,0,0,0,72,74,75,76,5,151,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,12,0,1,1,1,0,0,1,0,73,65,75,67,4,142,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,All Grades,10,4,2,4,4,4,4,6,871,862,891,880,38,1771,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,KG,1,0,0,0,0,0,0,0,56,56,57,56,1,113,  , ,  
05-06,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03 ,EC,0,0,0,0,0,0,0,1,10,6,10,7,1,17,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,01,3,2,0,2,0,2,0,1,40,47,43,54,10,97,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,02,3,3,0,0,2,0,1,3,51,52,57,58,12,115,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,03,4,3,0,3,0,2,2,1,36,44,42,53,15,95,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,04,8,3,1,1,0,1,0,2,55,45,64,52,16,116,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,05,6,0,0,0,0,2,3,6,56,47,65,55,17,120,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,06,2,1,1,0,2,1,3,0,64,62,72,64,10,136,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,07,4,3,1,0,0,0,1,0,67,52,73,55,9,128,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,08,0,2,1,2,1,0,0,0,75,63,77,67,6,144,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,09,2,4,0,2,0,0,0,2,60,69,62,77,10,139,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,10,1,6,0,2,0,0,2,0,67,64,70,72,11,142,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,11,3,1,1,0,0,0,0,2,63,55,67,58,7,125,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,12,1,1,0,1,0,2,0,0,64,61,65,65,5,130,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,All Grades,41,33,5,14,6,11,13,19,738,704,803,781,142,1584,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,KG,4,3,0,1,1,0,1,1,31,38,37,43,11,80,  , ,  
05-06,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,EC,0,1,0,0,0,1,0,1,9,5,9,8,3,17,  , ,  
05-06,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,01,2,6,0,0,0,0,0,0,0,0,2,6,8,8,  , ,  
05-06,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,02,6,6,0,0,0,0,0,0,0,0,6,6,12,12,  , ,  
05-06,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,03,8,7,0,0,0,0,0,0,0,0,8,7,15,15,  , ,  
05-06,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,04,6,4,0,0,0,0,0,0,0,0,6,4,10,10,  , ,  
05-06,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,05,2,4,0,0,0,0,0,0,0,0,2,4,6,6,  , ,  
05-06,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,06,4,8,0,0,0,0,0,0,0,0,4,8,12,12,  , ,  
05-06,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,All Grades,33,40,0,0,0,0,0,0,0,0,33,40,73,73,  , ,  
05-06,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,KG,3,5,0,0,0,0,0,0,0,0,3,5,8,8,  , ,  
05-06,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,EC,2,0,0,0,0,0,0,0,0,0,2,0,2,2,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,01,20,21,2,4,4,5,26,15,288,265,340,310,97,650,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,02,24,17,8,11,2,7,25,23,284,304,343,362,117,705,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,03,17,17,11,9,5,4,22,22,296,274,351,326,107,677,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,04,16,9,7,10,9,5,18,21,315,281,365,326,95,691,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,05,16,28,7,8,6,4,21,23,340,285,390,348,113,738,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,06,26,26,10,4,5,4,24,23,329,294,394,351,122,745,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,07,19,19,6,2,7,4,27,16,371,321,430,362,100,792,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,08,21,23,8,5,5,4,19,15,406,329,459,376,100,835,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,09,34,19,8,11,6,3,20,24,433,359,501,416,125,917,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,10,22,20,10,13,8,5,27,27,410,405,477,470,132,947,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,11,23,28,15,11,7,3,25,20,473,421,543,483,132,1026,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,12,20,22,9,21,5,6,19,16,436,443,489,508,118,997,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,All Grades,294,269,110,123,79,60,300,275,4746,4296,5529,5023,1510,10552,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,KG,33,17,7,14,7,4,23,25,299,282,369,342,130,711,  , ,  
05-06,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03 ,EC,3,3,2,0,3,2,4,5,66,33,78,43,22,121,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,01,0,0,0,0,0,0,0,0,19,23,19,23,0,42,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,02,0,0,0,0,0,0,0,0,27,10,27,10,0,37,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,03,0,0,0,0,0,0,0,0,24,24,24,24,0,48,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,04,0,0,0,0,0,0,0,0,15,24,15,24,0,39,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,05,0,0,0,0,0,0,0,0,22,16,22,16,0,38,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,06,0,0,0,0,0,0,0,0,23,21,23,21,0,44,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,07,2,0,0,0,0,0,0,0,25,15,27,15,2,42,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,08,0,0,0,0,0,0,2,0,35,24,37,24,2,61,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,09,2,0,0,0,0,0,3,0,32,26,37,26,5,63,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,10,3,0,0,0,0,0,4,0,39,16,46,16,7,62,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,11,1,0,0,0,1,0,6,0,20,16,28,16,8,44,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,12,1,0,0,0,0,0,6,0,28,18,35,18,7,53,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,All Grades,9,0,0,0,1,0,21,0,344,257,375,257,31,632,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,KG,0,0,0,0,0,0,0,0,28,23,28,23,0,51,  , ,  
05-06,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03 ,EC,0,0,0,0,0,0,0,0,7,1,7,1,0,8,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,01,0,1,0,0,1,1,0,0,55,60,56,62,3,118,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,02,0,1,0,2,4,3,1,0,67,50,72,56,11,128,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,03,0,0,1,2,2,1,1,1,53,39,57,43,8,100,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,04,1,1,0,0,0,0,1,0,66,53,68,54,3,122,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,05,1,0,0,2,0,1,2,0,42,48,45,51,6,96,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,06,0,0,1,0,1,0,0,2,62,47,64,49,4,113,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,07,0,0,0,2,3,2,2,0,51,54,56,58,9,114,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,08,0,0,1,0,3,1,1,1,59,49,64,51,7,115,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,09,1,1,0,0,2,2,1,0,59,61,63,64,7,127,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,10,1,0,0,0,3,0,1,0,57,49,62,49,5,111,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,11,0,0,0,1,1,2,2,0,66,58,69,61,6,130,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,12,2,0,0,1,1,0,0,0,51,43,54,44,4,98,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,All Grades,6,4,3,11,25,14,12,4,740,654,786,687,79,1473,  , ,  
05-06,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11 ,KG,0,0,0,1,4,1,0,0,52,43,56,45,6,101,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,01,0,0,1,2,5,2,1,0,50,62,57,66,11,123,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,02,0,0,0,0,3,1,1,1,60,65,64,67,6,131,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,03,0,0,0,0,1,5,0,0,66,48,67,53,6,120,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,04,0,0,0,1,5,2,2,0,46,46,53,49,10,102,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,05,1,0,0,0,2,3,1,0,50,50,54,53,7,107,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,06,0,0,1,1,1,5,0,0,55,54,57,60,8,117,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,07,0,0,0,0,5,5,1,0,47,60,53,65,11,118,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,08,0,0,0,1,3,1,2,1,53,55,58,58,8,116,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,09,0,0,0,1,6,2,0,0,69,51,75,54,9,129,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,10,0,0,0,0,1,5,1,1,48,42,50,48,8,98,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,11,0,0,0,0,0,1,2,1,54,58,56,60,4,116,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,12,0,0,1,1,1,0,1,0,68,50,71,51,4,122,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,All Grades,1,0,3,7,33,35,13,5,729,708,779,755,97,1534,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,KG,0,0,0,0,0,2,1,1,54,57,55,60,4,115,  , ,  
05-06,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11 ,EC,0,0,0,0,0,1,0,0,9,10,9,11,1,20,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,01,6,5,11,12,6,7,2,5,265,209,290,238,54,528,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,02,5,0,19,9,4,7,5,4,224,230,257,250,53,507,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,03,1,3,6,18,7,4,6,1,228,198,248,224,46,472,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,04,4,0,13,13,3,7,6,10,220,227,246,257,56,503,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,05,4,4,18,18,1,4,6,4,216,235,245,265,59,510,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,06,3,3,10,9,8,3,6,8,205,207,232,230,50,462,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,07,4,2,11,11,4,4,8,2,232,186,259,205,46,464,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,08,5,5,13,14,2,5,6,6,215,209,241,239,56,480,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,09,5,4,16,6,5,5,4,0,221,223,251,238,45,489,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,10,2,0,5,9,4,5,1,3,221,220,233,237,29,470,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,11,2,3,9,7,4,4,2,5,222,189,239,208,36,447,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,12,1,3,5,8,4,3,1,4,181,163,192,181,29,373,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,All Grades,46,33,154,152,56,64,59,59,2880,2738,3195,3046,623,6241,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,KG,4,1,18,18,4,6,6,7,220,235,252,267,64,519,  , ,  
05-06,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,EC,0,0,0,0,0,0,0,0,10,7,10,7,0,17,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,01,2,1,22,38,44,40,7,11,178,165,253,255,165,508,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,02,4,3,16,25,30,32,12,10,145,167,207,237,132,444,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,03,7,2,26,21,36,26,18,15,165,135,252,199,151,451,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,04,2,2,21,18,21,21,20,14,161,150,225,205,119,430,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,05,6,3,18,15,34,25,16,8,160,142,234,193,125,427,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,06,5,4,15,20,26,30,5,10,161,152,212,216,115,428,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,07,5,3,18,22,23,18,19,11,142,161,207,215,119,422,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,08,6,6,11,14,26,9,16,7,139,128,198,164,95,362,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,09,4,1,24,11,16,14,5,10,164,169,213,205,85,418,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,10,4,4,16,17,19,17,5,9,168,151,212,198,91,410,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,11,5,2,16,9,16,11,6,11,125,147,168,180,76,348,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,12,2,3,13,7,8,15,7,4,142,118,172,147,59,319,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,All Grades,55,43,241,258,338,284,150,129,2079,1962,2863,2676,1498,5539,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,KG,2,9,23,38,35,22,9,9,179,153,248,231,147,479,  , ,  
05-06,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,EC,1,0,2,3,4,4,5,0,50,24,62,31,19,93,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,01,1,0,1,0,5,0,0,0,116,127,123,127,7,250,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,02,0,0,0,0,2,2,0,0,127,123,129,125,4,254,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,03,1,0,1,2,0,1,0,0,109,114,111,117,5,228,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,04,0,1,1,1,1,0,0,1,119,117,121,120,5,241,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,05,0,0,3,0,3,0,1,0,107,107,114,107,7,221,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,06,1,0,2,1,2,0,0,1,115,115,120,117,7,237,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,07,0,0,2,2,1,2,1,0,131,116,135,120,8,255,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,08,0,0,3,1,1,0,2,2,118,112,124,115,9,239,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,09,1,0,5,1,2,1,1,2,115,147,124,151,13,275,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,10,0,0,2,3,1,5,1,1,163,133,167,142,13,309,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,11,0,0,2,0,1,1,1,1,118,111,122,113,6,235,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,12,0,0,1,0,2,0,1,0,110,122,114,122,4,236,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,All Grades,5,1,24,12,22,16,8,8,1553,1557,1612,1594,96,3206,  , ,  
05-06,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,KG,1,0,1,1,1,4,0,0,105,113,108,118,8,226,  , ,  
05-06,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01,0,0,0,0,1,1,1,2,135,93,137,96,5,233,  , ,  
05-06,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,02,0,2,0,1,2,2,0,3,111,109,113,117,10,230,  , ,  
05-06,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,03,0,0,1,0,0,6,0,0,111,97,112,103,7,215,  , ,  
05-06,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,04,1,0,1,1,0,2,0,0,101,99,103,102,5,205,  , ,  
05-06,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,05,1,0,2,0,2,0,1,1,94,91,100,92,7,192,  , ,  
05-06,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,06,3,0,0,2,0,0,0,0,106,80,109,82,5,191,  , ,  
05-06,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,07,1,1,1,2,1,2,2,0,102,99,107,104,10,211,  , ,  
05-06,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,08,0,0,2,0,0,0,0,0,90,78,92,78,2,170,  , ,  
