dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
01-02,2752,01,FAIRMONT AREA SCHOOLS,06,46,09,0,0,0,1,0,5,0,0,61,68,61,74,6,135,09
01-02,2752,01,FAIRMONT AREA SCHOOLS,07,46,09,0,0,0,0,2,3,0,0,73,64,75,67,5,142,09
01-02,2752,01,FAIRMONT AREA SCHOOLS,08,46,09,0,0,1,1,3,2,2,0,94,66,100,69,9,169,09
01-02,2752,01,FAIRMONT AREA SCHOOLS,09,46,09,0,1,1,0,4,2,1,1,86,86,92,90,10,182,09
01-02,2752,01,FAIRMONT AREA SCHOOLS,10,46,09,0,0,1,1,2,3,1,0,78,74,82,78,8,160,09
01-02,2752,01,FAIRMONT AREA SCHOOLS,11,46,09,0,0,2,3,1,3,0,0,83,88,86,94,9,180,09
01-02,2752,01,FAIRMONT AREA SCHOOLS,12,46,09,0,0,0,5,3,1,0,0,86,85,89,91,9,180,09
01-02,2752,01,FAIRMONT AREA SCHOOLS,KG,46,09,0,0,0,2,2,3,1,1,48,49,51,55,9,106,09
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,01,77,05,0,0,0,0,7,3,0,1,26,34,33,38,11,71,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,02,77,05,0,0,0,0,9,8,1,0,33,34,43,42,18,85,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,03,77,05,0,0,0,0,6,4,0,0,39,38,45,42,10,87,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,04,77,05,0,0,0,0,6,8,0,1,36,40,42,49,15,91,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,05,77,05,1,1,0,1,7,2,0,0,46,45,54,49,12,103,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,06,77,05,0,0,1,0,6,8,0,0,55,40,62,48,15,110,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,07,77,05,1,0,1,0,3,2,0,2,57,50,62,54,9,116,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,08,77,05,0,0,1,0,4,9,0,0,46,63,51,72,14,123,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,09,77,05,0,0,0,0,3,5,1,0,72,61,76,66,9,142,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,10,77,05,0,1,1,0,0,4,0,0,54,49,55,54,6,109,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,11,77,05,0,0,0,1,1,3,0,0,52,66,53,70,5,123,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,12,77,05,0,0,0,0,0,0,0,1,63,57,63,58,1,121,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,KG,77,05,0,0,0,0,8,8,0,0,37,45,45,53,16,98,05
01-02,2753,01,LONG PRAIRIE-GREY EAGLE,PK,77,05,0,0,0,0,1,0,1,0,11,5,13,5,2,18,05
01-02,2754,01,CEDAR MOUNTAIN,01,64,06,0,0,0,0,0,0,0,0,16,9,16,9,0,25,08
01-02,2754,01,CEDAR MOUNTAIN,02,64,06,0,0,0,0,0,0,0,0,4,9,4,9,0,13,08
01-02,2754,01,CEDAR MOUNTAIN,03,64,06,0,0,0,0,0,0,0,0,15,5,15,5,0,20,08
01-02,2754,01,CEDAR MOUNTAIN,04,64,06,0,0,0,0,0,1,0,0,12,18,12,19,1,31,08
01-02,2754,01,CEDAR MOUNTAIN,05,64,06,0,1,0,0,1,0,0,0,18,10,19,11,2,30,08
01-02,2754,01,CEDAR MOUNTAIN,06,64,06,0,0,0,0,0,1,0,0,19,15,19,16,1,35,08
01-02,2754,01,CEDAR MOUNTAIN,07,64,06,0,0,0,0,0,0,0,0,13,20,13,20,0,33,08
01-02,2754,01,CEDAR MOUNTAIN,08,64,06,0,0,0,0,2,3,0,0,21,16,23,19,5,42,08
01-02,2754,01,CEDAR MOUNTAIN,09,64,06,0,0,0,0,0,0,0,0,24,20,24,20,0,44,08
01-02,2754,01,CEDAR MOUNTAIN,10,64,06,0,0,0,0,0,1,0,0,24,24,24,25,1,49,08
01-02,2754,01,CEDAR MOUNTAIN,11,64,06,0,0,0,0,0,0,0,0,21,17,21,17,0,38,08
01-02,2754,01,CEDAR MOUNTAIN,12,64,06,0,0,0,0,0,1,0,0,17,11,17,12,1,29,08
01-02,2754,01,CEDAR MOUNTAIN,KG,64,06,0,0,0,0,0,0,0,0,12,9,12,9,0,21,08
01-02,2754,01,CEDAR MOUNTAIN,PK,64,06,0,0,0,0,0,0,0,0,8,1,8,1,0,9,08
01-02,2759,01,EAGLE VALLEY,01,77,05,0,0,0,0,0,0,1,0,5,7,6,7,1,13,05
01-02,2759,01,EAGLE VALLEY,02,77,05,0,0,0,0,0,0,0,0,19,16,19,16,0,35,05
01-02,2759,01,EAGLE VALLEY,03,77,05,0,0,0,0,0,1,0,0,9,13,9,14,1,23,05
01-02,2759,01,EAGLE VALLEY,04,77,05,0,0,0,0,1,0,0,0,22,10,23,10,1,33,05
01-02,2759,01,EAGLE VALLEY,05,77,05,0,0,0,0,0,0,0,0,16,9,16,9,0,25,05
01-02,2759,01,EAGLE VALLEY,06,77,05,0,0,0,0,0,0,0,0,14,13,14,13,0,27,05
01-02,2759,01,EAGLE VALLEY,07,77,05,0,0,0,0,0,0,1,0,17,12,18,12,1,30,05
01-02,2759,01,EAGLE VALLEY,08,77,05,0,0,0,0,0,0,0,0,15,16,15,16,0,31,05
01-02,2759,01,EAGLE VALLEY,09,77,05,0,0,0,0,0,0,0,0,12,13,12,13,0,25,05
01-02,2759,01,EAGLE VALLEY,10,77,05,0,0,0,1,0,0,0,0,13,22,13,23,1,36,05
01-02,2759,01,EAGLE VALLEY,11,77,05,0,0,0,0,0,0,1,0,19,29,20,29,1,49,05
01-02,2759,01,EAGLE VALLEY,12,77,05,0,0,2,0,0,0,0,1,26,29,28,30,3,58,05
01-02,2759,01,EAGLE VALLEY,KG,77,05,0,0,0,1,0,1,0,0,11,8,11,10,2,21,05
01-02,2759,01,EAGLE VALLEY,PK,77,05,0,0,0,0,0,0,0,0,5,0,5,0,0,5,05
01-02,2805,01,ZUMBROTA-MAZEPPA,01,79,10,0,0,1,0,0,0,0,3,39,30,40,33,4,73,10
01-02,2805,01,ZUMBROTA-MAZEPPA,02,79,10,1,0,0,1,0,0,0,1,49,43,50,45,3,95,10
01-02,2805,01,ZUMBROTA-MAZEPPA,03,79,10,0,0,0,0,0,0,2,1,51,42,53,43,3,96,10
01-02,2805,01,ZUMBROTA-MAZEPPA,04,79,10,0,2,0,0,0,0,1,1,40,37,41,40,4,81,10
01-02,2805,01,ZUMBROTA-MAZEPPA,05,79,10,1,0,0,0,0,1,0,3,30,36,31,40,5,71,10
01-02,2805,01,ZUMBROTA-MAZEPPA,06,79,10,0,0,0,0,0,2,1,1,40,48,41,51,4,92,10
01-02,2805,01,ZUMBROTA-MAZEPPA,07,79,10,0,1,0,0,2,0,0,0,64,46,66,47,3,113,10
01-02,2805,01,ZUMBROTA-MAZEPPA,08,79,10,0,0,0,0,0,0,2,0,50,54,52,54,2,106,10
01-02,2805,01,ZUMBROTA-MAZEPPA,09,79,10,0,0,0,0,0,0,0,1,56,41,56,42,1,98,10
01-02,2805,01,ZUMBROTA-MAZEPPA,10,79,10,0,0,0,2,1,0,0,1,60,47,61,50,4,111,10
01-02,2805,01,ZUMBROTA-MAZEPPA,11,79,10,0,1,0,1,0,1,0,0,43,58,43,61,3,104,10
01-02,2805,01,ZUMBROTA-MAZEPPA,12,79,10,0,0,2,0,0,0,0,0,60,58,62,58,2,120,10
01-02,2805,01,ZUMBROTA-MAZEPPA,KG,79,10,0,0,0,1,0,0,0,0,36,46,36,47,1,83,10
01-02,2805,01,ZUMBROTA-MAZEPPA,PK,79,10,0,0,0,0,1,0,1,0,9,4,11,4,2,15,10
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,01,81,09,0,0,0,0,0,0,0,0,19,21,19,21,0,40,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,02,81,09,0,0,0,0,0,0,0,0,19,16,19,16,0,35,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,03,81,09,0,0,1,0,0,0,0,0,16,22,17,22,1,39,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,04,81,09,0,0,0,0,0,0,0,0,20,11,20,11,0,31,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,05,81,09,0,0,0,0,0,0,0,0,21,18,21,18,0,39,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,06,81,09,0,0,1,0,0,0,0,0,16,24,17,24,1,41,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,07,81,09,0,0,0,0,0,0,0,0,18,18,18,18,0,36,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,08,81,09,0,0,0,0,0,0,0,0,15,15,15,15,0,30,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,09,81,09,0,0,0,1,0,0,0,0,35,27,35,28,1,63,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,10,81,09,0,0,0,0,0,1,0,0,24,27,24,28,1,52,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,11,81,09,0,0,0,0,0,0,0,0,27,33,27,33,0,60,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,12,81,09,0,0,0,1,0,0,0,0,35,25,35,26,1,61,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,KG,81,09,0,0,0,0,0,0,0,0,19,21,19,21,0,40,09
01-02,2835,01,JANESVILLE-WALDORF-PEMBERTON,PK,81,09,0,0,0,0,0,0,0,0,17,9,17,9,0,26,09
01-02,2853,01,LAC QUI PARLE VALLEY,01,37,06,0,0,0,2,0,4,1,0,37,36,38,42,7,80,06W
01-02,2853,01,LAC QUI PARLE VALLEY,02,37,06,0,1,0,0,2,0,0,0,30,35,32,36,3,68,06W
01-02,2853,01,LAC QUI PARLE VALLEY,03,37,06,1,0,1,1,2,2,0,0,39,42,43,45,7,88,06W
01-02,2853,01,LAC QUI PARLE VALLEY,04,37,06,0,0,1,1,4,0,0,0,35,41,40,42,6,82,06W
01-02,2853,01,LAC QUI PARLE VALLEY,05,37,06,0,1,0,1,2,1,0,0,41,41,43,44,5,87,06W
01-02,2853,01,LAC QUI PARLE VALLEY,06,37,06,1,0,2,0,2,1,1,0,49,55,55,56,7,111,06W
01-02,2853,01,LAC QUI PARLE VALLEY,07,37,06,0,1,0,1,3,1,0,0,54,46,57,49,6,106,06W
01-02,2853,01,LAC QUI PARLE VALLEY,08,37,06,1,0,1,0,7,0,0,1,50,47,59,48,10,107,06W
01-02,2853,01,LAC QUI PARLE VALLEY,09,37,06,0,0,0,1,3,1,0,1,44,29,47,32,6,79,06W
01-02,2853,01,LAC QUI PARLE VALLEY,10,37,06,0,1,0,2,2,3,0,0,54,46,56,52,8,108,06W
01-02,2853,01,LAC QUI PARLE VALLEY,11,37,06,0,0,0,2,2,1,0,0,46,48,48,51,5,99,06W
01-02,2853,01,LAC QUI PARLE VALLEY,12,37,06,0,0,2,0,1,0,0,0,50,34,53,34,3,87,06W
01-02,2853,01,LAC QUI PARLE VALLEY,KG,37,06,0,0,1,0,1,1,0,0,28,28,30,29,3,59,06W
01-02,2853,01,LAC QUI PARLE VALLEY,PK,37,06,0,0,1,0,1,1,0,0,7,2,9,3,3,12,06W
01-02,2854,01,ADA-BORUP,01,54,01,0,0,0,0,1,1,0,1,21,14,22,16,3,38,01
01-02,2854,01,ADA-BORUP,02,54,01,0,1,0,1,0,2,0,0,17,19,17,23,4,40,01
01-02,2854,01,ADA-BORUP,03,54,01,0,0,1,0,2,1,0,0,16,22,19,23,4,42,01
01-02,2854,01,ADA-BORUP,04,54,01,1,0,0,0,2,0,0,0,21,13,24,13,3,37,01
01-02,2854,01,ADA-BORUP,05,54,01,0,0,0,1,1,2,0,0,19,12,20,15,4,35,01
01-02,2854,01,ADA-BORUP,06,54,01,1,0,0,0,2,3,2,0,18,23,23,26,8,49,01
01-02,2854,01,ADA-BORUP,07,54,01,0,1,1,0,0,2,0,0,19,17,20,20,4,40,01
01-02,2854,01,ADA-BORUP,08,54,01,1,0,0,0,5,2,0,0,18,22,24,24,8,48,01
01-02,2854,01,ADA-BORUP,09,54,01,0,0,0,1,2,1,0,0,20,14,22,16,4,38,01
01-02,2854,01,ADA-BORUP,10,54,01,0,0,1,0,0,1,0,0,22,24,23,25,2,48,01
01-02,2854,01,ADA-BORUP,11,54,01,0,1,0,0,1,1,0,1,17,15,18,18,4,36,01
01-02,2854,01,ADA-BORUP,12,54,01,0,0,0,0,1,1,0,0,29,22,30,23,2,53,01
01-02,2854,01,ADA-BORUP,KG,54,01,1,0,0,0,1,2,0,0,22,23,24,25,4,49,01
01-02,2854,01,ADA-BORUP,PK,54,01,0,0,0,0,0,0,0,0,1,2,1,2,0,3,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,01,45,01,0,0,0,0,1,2,0,0,10,15,11,17,3,28,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,02,45,01,0,0,0,0,1,1,0,0,15,13,16,14,2,30,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,03,45,01,0,0,0,0,0,1,0,0,14,5,14,6,1,20,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,04,45,01,0,0,0,0,1,1,0,0,10,9,11,10,2,21,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,05,45,01,0,0,0,0,2,1,0,0,13,16,15,17,3,32,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,06,45,01,0,0,0,0,1,0,0,0,23,13,24,13,1,37,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,07,45,01,0,0,0,0,0,0,0,0,16,13,16,13,0,29,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,08,45,01,2,0,0,0,1,3,0,0,17,21,20,24,6,44,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,09,45,01,0,1,0,0,0,0,0,0,15,17,15,18,1,33,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,10,45,01,0,0,0,2,1,1,0,0,15,13,16,16,4,32,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,11,45,01,1,0,0,0,2,0,0,0,28,22,31,22,3,53,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,12,45,01,0,1,1,1,0,0,0,0,18,17,19,19,3,38,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,KG,45,01,0,0,0,0,1,2,0,0,13,15,14,17,3,31,01
01-02,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,PK,45,01,0,0,0,0,1,0,0,0,1,1,2,1,1,3,01
01-02,2859,01,GLENCOE-SILVER LAKE,01,43,06,0,0,0,0,6,12,0,0,35,51,41,63,18,104,06E
01-02,2859,01,GLENCOE-SILVER LAKE,02,43,06,0,0,0,1,12,10,0,0,46,41,58,52,23,110,06E
01-02,2859,01,GLENCOE-SILVER LAKE,03,43,06,0,1,0,0,12,4,0,0,57,41,69,46,17,115,06E
01-02,2859,01,GLENCOE-SILVER LAKE,04,43,06,0,0,0,1,12,13,0,0,57,40,69,54,26,123,06E
01-02,2859,01,GLENCOE-SILVER LAKE,05,43,06,0,0,0,0,7,14,0,0,49,47,56,61,21,117,06E
01-02,2859,01,GLENCOE-SILVER LAKE,06,43,06,0,0,2,0,10,11,0,1,62,53,74,65,24,139,06E
01-02,2859,01,GLENCOE-SILVER LAKE,07,43,06,1,1,0,0,8,13,0,0,69,64,78,78,23,156,06E
01-02,2859,01,GLENCOE-SILVER LAKE,08,43,06,0,1,0,0,10,10,0,0,69,58,79,69,21,148,06E
01-02,2859,01,GLENCOE-SILVER LAKE,09,43,06,0,0,1,0,12,7,0,0,81,87,94,94,20,188,06E
01-02,2859,01,GLENCOE-SILVER LAKE,10,43,06,0,0,0,0,13,5,0,0,98,84,111,89,18,200,06E
01-02,2859,01,GLENCOE-SILVER LAKE,11,43,06,0,0,2,1,3,6,0,0,82,78,87,85,12,172,06E
01-02,2859,01,GLENCOE-SILVER LAKE,12,43,06,0,0,1,1,0,6,1,0,70,75,72,82,9,154,06E
01-02,2859,01,GLENCOE-SILVER LAKE,KG,43,06,1,0,0,0,8,20,0,0,40,44,49,64,29,113,06E
01-02,2859,01,GLENCOE-SILVER LAKE,PK,43,06,0,0,0,0,0,0,0,0,6,0,6,0,0,6,06E
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,01,22,09,0,0,0,1,2,5,0,1,53,45,55,52,9,107,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,02,22,09,0,0,0,0,5,4,1,0,57,44,63,48,10,111,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,03,22,09,0,0,1,0,5,3,0,0,49,52,55,55,9,110,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,04,22,09,0,0,1,0,2,4,1,2,47,49,51,55,10,106,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,05,22,09,0,0,0,0,2,3,0,0,53,34,55,37,5,92,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,06,22,09,0,0,0,0,3,4,1,1,50,57,54,62,9,116,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,07,22,09,0,1,1,0,4,2,0,1,48,46,53,50,9,103,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,08,22,09,0,1,0,0,2,5,1,0,59,49,62,55,9,117,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,09,22,09,0,0,0,0,4,3,0,1,55,45,59,49,8,108,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,10,22,09,0,0,0,0,4,3,0,1,59,50,63,54,8,117,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,11,22,09,0,0,0,2,1,2,0,0,65,65,66,69,5,135,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,12,22,09,1,0,2,0,4,4,0,0,71,67,78,71,11,149,09
01-02,2860,01,BLUE EARTH AREA PUBLIC SCHOOL,KG,22,09,0,0,0,0,5,3,0,0,43,38,48,41,8,89,09
01-02,2884,01,RED ROCK CENTRAL,01,64,06,0,0,0,0,0,1,0,1,14,13,14,15,2,29,08
01-02,2884,01,RED ROCK CENTRAL,02,64,06,0,0,0,0,0,0,0,1,16,11,16,12,1,28,08
01-02,2884,01,RED ROCK CENTRAL,03,64,06,0,0,0,0,0,0,0,0,20,17,20,17,0,37,08
01-02,2884,01,RED ROCK CENTRAL,04,64,06,0,0,0,0,0,0,0,0,24,12,24,12,0,36,08
01-02,2884,01,RED ROCK CENTRAL,05,64,06,0,0,0,0,1,0,0,0,10,14,11,14,1,25,08
01-02,2884,01,RED ROCK CENTRAL,06,64,06,0,1,0,0,0,0,0,0,18,20,18,21,1,39,08
01-02,2884,01,RED ROCK CENTRAL,07,64,06,0,0,0,0,0,0,0,0,16,20,16,20,0,36,08
01-02,2884,01,RED ROCK CENTRAL,08,64,06,0,0,0,0,0,1,0,0,24,22,24,23,1,47,08
01-02,2884,01,RED ROCK CENTRAL,09,64,06,0,0,0,0,0,0,0,0,28,29,28,29,0,57,08
01-02,2884,01,RED ROCK CENTRAL,10,64,06,0,0,0,0,0,0,0,0,28,31,28,31,0,59,08
01-02,2884,01,RED ROCK CENTRAL,11,64,06,0,0,2,0,0,0,0,0,32,28,34,28,2,62,08
01-02,2884,01,RED ROCK CENTRAL,12,64,06,0,0,1,0,0,0,0,0,24,24,25,24,1,49,08
01-02,2884,01,RED ROCK CENTRAL,KG,64,06,0,0,0,0,1,0,0,0,18,16,19,16,1,35,08
01-02,2884,01,RED ROCK CENTRAL,PK,64,06,0,0,0,0,0,1,0,0,5,2,5,3,1,8,08
01-02,2886,01,GLENVILLE-EMMONS,01,24,10,1,1,0,0,0,2,0,0,13,19,14,22,4,36,10
01-02,2886,01,GLENVILLE-EMMONS,02,24,10,0,0,0,1,0,0,1,0,15,17,16,18,2,34,10
01-02,2886,01,GLENVILLE-EMMONS,03,24,10,0,1,0,1,2,0,1,0,27,16,30,18,5,48,10
01-02,2886,01,GLENVILLE-EMMONS,04,24,10,0,0,0,1,0,0,0,0,18,11,18,12,1,30,10
01-02,2886,01,GLENVILLE-EMMONS,05,24,10,0,0,0,1,0,3,0,0,10,16,10,20,4,30,10
01-02,2886,01,GLENVILLE-EMMONS,06,24,10,0,0,0,1,2,1,0,0,15,19,17,21,4,38,10
01-02,2886,01,GLENVILLE-EMMONS,07,24,10,0,0,0,0,0,1,0,0,19,12,19,13,1,32,10
01-02,2886,01,GLENVILLE-EMMONS,08,24,10,0,0,0,0,2,0,0,0,26,18,28,18,2,46,10
01-02,2886,01,GLENVILLE-EMMONS,09,24,10,1,1,0,0,0,1,0,0,16,13,17,15,3,32,10
01-02,2886,01,GLENVILLE-EMMONS,10,24,10,0,0,2,0,0,1,0,0,18,17,20,18,3,38,10
01-02,2886,01,GLENVILLE-EMMONS,11,24,10,0,0,1,0,1,0,0,0,21,28,23,28,2,51,10
01-02,2886,01,GLENVILLE-EMMONS,12,24,10,0,1,0,3,0,0,0,0,20,25,20,29,4,49,10
01-02,2886,01,GLENVILLE-EMMONS,KG,24,10,0,0,1,0,1,2,0,0,17,17,19,19,4,38,10
01-02,2887,01,MCLEOD WEST SCHOOLS,01,43,06,0,0,0,0,1,0,0,0,14,15,15,15,1,30,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,02,43,06,0,0,1,0,0,0,0,0,15,19,16,19,1,35,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,03,43,06,0,0,0,1,2,0,0,0,11,17,13,18,3,31,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,04,43,06,0,0,0,0,0,2,0,0,23,20,23,22,2,45,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,05,43,06,0,0,0,1,1,1,0,0,17,15,18,17,3,35,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,06,43,06,0,0,0,0,1,0,0,0,24,18,25,18,1,43,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,07,43,06,0,0,0,1,0,1,0,0,23,21,23,23,2,46,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,08,43,06,0,0,0,0,0,1,0,0,19,23,19,24,1,43,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,09,43,06,0,0,1,0,0,0,0,0,17,17,18,17,1,35,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,10,43,06,0,0,0,0,0,0,0,0,25,21,25,21,0,46,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,11,43,06,0,0,1,1,1,0,0,0,31,22,33,23,3,56,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,12,43,06,0,0,1,0,0,0,1,0,18,25,20,25,2,45,06E
01-02,2887,01,MCLEOD WEST SCHOOLS,KG,43,06,0,0,0,1,0,0,0,0,11,13,11,14,1,25,06E
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,01,06,06,0,0,0,0,1,0,0,0,15,15,16,15,1,31,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,02,06,06,1,1,0,0,0,0,0,0,16,16,17,17,2,34,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,03,06,06,0,0,0,0,1,0,0,0,20,16,21,16,1,37,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,04,06,06,0,1,0,0,0,0,0,0,22,17,22,18,1,40,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,05,06,06,1,0,0,0,0,0,0,0,10,13,11,13,1,24,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,06,06,06,0,1,0,0,1,0,0,0,29,20,30,21,2,51,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,07,06,06,0,0,0,0,0,0,0,0,25,21,25,21,0,46,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,08,06,06,0,0,1,0,0,1,0,0,28,22,29,23,2,52,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,09,06,06,1,0,1,0,0,0,0,0,21,19,23,19,2,42,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,10,06,06,0,0,0,1,0,0,1,0,15,29,16,30,2,46,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,11,06,06,0,1,0,1,0,0,0,0,18,29,18,31,2,49,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,12,06,06,0,0,0,0,0,0,0,0,13,20,13,20,0,33,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,KG,06,06,1,0,0,0,0,0,0,0,22,18,23,18,1,41,06W
01-02,2888,01,CLINTON-GRACEVILLE-BEARDSLEY,PK,06,06,0,0,0,0,0,0,0,0,4,2,4,2,0,6,06W
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,01,03,04,0,0,0,1,0,0,1,0,17,19,18,20,2,38,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,02,03,04,0,0,0,1,0,1,1,0,21,25,22,27,3,49,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,03,03,04,0,0,0,0,2,0,0,0,21,21,23,21,2,44,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,04,03,04,0,0,0,0,0,0,0,0,28,18,28,18,0,46,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,05,03,04,0,1,0,0,0,0,0,0,31,27,31,28,1,59,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,06,03,04,0,0,0,0,0,0,0,0,26,23,26,23,0,49,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,07,03,04,0,0,0,1,0,0,0,0,23,20,23,21,1,44,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,08,03,04,0,0,0,1,0,0,0,0,27,23,27,24,1,51,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,09,03,04,2,0,0,0,2,0,0,0,26,23,30,23,4,53,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,10,03,04,0,0,0,0,1,1,0,0,34,26,35,27,2,62,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,11,03,04,0,0,0,0,0,0,0,0,28,22,28,22,0,50,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,12,03,04,0,0,0,1,1,1,0,0,25,24,26,26,3,52,04
01-02,2889,01,LAKE PARK AUDUBON DISTRICT,KG,03,04,0,0,0,0,1,1,1,0,20,21,22,22,3,44,04
01-02,2890,01,RENVILLE COUNTY WEST,01,65,06,0,1,0,0,7,5,0,0,25,17,32,23,13,55,06E
01-02,2890,01,RENVILLE COUNTY WEST,02,65,06,1,0,0,0,4,5,0,1,22,22,27,28,11,55,06E
01-02,2890,01,RENVILLE COUNTY WEST,03,65,06,0,0,0,0,5,7,0,0,18,24,23,31,12,54,06E
01-02,2890,01,RENVILLE COUNTY WEST,04,65,06,0,0,0,0,6,9,0,0,26,30,32,39,15,71,06E
01-02,2890,01,RENVILLE COUNTY WEST,05,65,06,0,0,0,0,5,6,0,0,23,21,28,27,11,55,06E
01-02,2890,01,RENVILLE COUNTY WEST,06,65,06,0,0,0,0,8,5,0,0,28,33,36,38,13,74,06E
