countyName,countyFIPS,familySize,numberAdults,numberWorkers,numberChildren,adultAge,year,hourlyWage
Rock,133,4,2,1.5,2,19-50,2017,18.68
Rock,133,2,2,1,0,51+,2017,16.21
Rock,133,5,2,1,3,19-50,2017,25.93
Rock,133,2,2,1.5,0,19-50,2017,10.81
Rock,133,6,2,2,4,19-50,2017,17.28
Rock,133,4,2,2,2,19-50,2017,15.42
Rock,133,5,2,1.5,3,19-50,2017,19.78
Red Lake,125,5,2,2,3,19-50,2017,16.22
Red Lake,125,5,1,1,4,19-50,2017,31.4
Red Lake,125,1,1,1,0,19-50,2017,13.84
Red Lake,125,3,2,1.5,1,19-50,2017,14.9
Red Lake,125,3,2,1,1,19-50,2017,20.26
Red Lake,125,2,2,2,0,19-50,2017,8.68
Red Lake,125,2,2,1,0,51+,2017,17.31
Red Lake,125,2,2,2,0,51+,2017,8.86
Red Lake,125,3,1,1,2,19-50,2017,27.76
Red Lake,125,5,2,1.5,3,19-50,2017,19.93
Red Lake,125,6,2,1,4,19-50,2017,28.54
Red Lake,125,4,2,2,2,19-50,2017,15.36
Red Lake,125,6,2,1.5,4,19-50,2017,21.32
Red Lake,125,1,1,1,0,51+,2017,14.02
Red Lake,125,4,2,1,2,19-50,2017,24.61
Red Lake,125,6,2,2,4,19-50,2017,17.27
Red Lake,125,4,1,1,3,19-50,2017,29.69
Red Lake,125,5,2,1,3,19-50,2017,26.39
Sibley,143,6,2,1,4,19-50,2017,30.37
Sibley,143,2,1,1,1,19-50,2017,20.64
Sibley,143,3,2,1,1,19-50,2017,21.39
Sibley,143,2,2,2,0,19-50,2017,8.83
Sibley,143,5,2,1.5,3,19-50,2017,21.52
Sibley,143,5,2,1,3,19-50,2017,28.26
Sibley,143,6,2,2,4,19-50,2017,18.78
Sibley,143,2,2,1,0,51+,2017,17.6
Sibley,143,6,2,1.5,4,19-50,2017,22.96
Sibley,143,2,2,2,0,51+,2017,9.02
Sibley,143,3,2,2,1,19-50,2017,12.77
Sibley,143,1,1,1,0,51+,2017,14.19
Sibley,143,5,2,2,3,19-50,2017,17.69
Sibley,143,4,2,2,2,19-50,2017,16.77
Sibley,143,3,2,1.5,1,19-50,2017,15.84
Sibley,143,2,2,1.5,0,19-50,2017,11.77
Sibley,143,2,2,1,0,19-50,2017,17.25
Sibley,143,4,1,1,3,19-50,2017,32.49
Sibley,143,5,1,1,4,19-50,2017,34.31
Sibley,143,1,1,1,0,19-50,2017,14.01
Sibley,143,3,1,1,2,19-50,2017,30.47
Sibley,143,4,2,1.5,2,19-50,2017,20.3
Sibley,143,2,2,1.5,0,51+,2017,12.02
Otter Tail,111,2,1,1,1,19-50,2017,19.46
Otter Tail,111,4,1,1,3,19-50,2017,29.96
Otter Tail,111,4,2,1,2,19-50,2017,24.25
Otter Tail,111,2,2,1,0,51+,2017,16.72
Otter Tail,111,6,2,1.5,4,19-50,2017,21.27
Otter Tail,111,2,2,1,0,19-50,2017,16.36
Otter Tail,111,2,2,1.5,0,19-50,2017,11.16
Otter Tail,111,2,2,1.5,0,51+,2017,11.4
Otter Tail,111,3,1,1,2,19-50,2017,28.04
Swift,151,2,2,1.5,0,51+,2017,10.77
Swift,151,3,1,1,2,19-50,2017,27.45
Swift,151,2,2,1,0,19-50,2017,15.46
Swift,151,3,2,1.5,1,19-50,2017,14.02
Swift,151,3,2,2,1,19-50,2017,11.31
Swift,151,2,2,1,0,51+,2017,15.81
Swift,151,3,2,1,1,19-50,2017,18.77
Swift,151,6,2,1.5,4,19-50,2017,20.81
Swift,151,6,2,2,4,19-50,2017,17.01
Swift,151,2,2,2,0,51+,2017,8.08
Swift,151,5,2,1,3,19-50,2017,25.36
Swift,151,1,1,1,0,51+,2017,12.53
Swift,151,2,2,2,0,19-50,2017,7.9
Swift,151,5,2,1.5,3,19-50,2017,19.42
Swift,151,4,2,1.5,2,19-50,2017,18.29
Swift,151,1,1,1,0,19-50,2017,12.36
Swift,151,2,2,1.5,0,19-50,2017,10.53
Swift,151,4,2,2,2,19-50,2017,15.17
Swift,151,2,1,1,1,19-50,2017,18.15
Swift,151,5,1,1,4,19-50,2017,30.92
Swift,151,5,2,2,3,19-50,2017,15.98
Swift,151,4,1,1,3,19-50,2017,29.29
Swift,151,6,2,1,4,19-50,2017,27.53
Swift,151,4,2,1,2,19-50,2017,23.66
Waseca,161,4,1,1,3,19-50,2017,30.56
Waseca,161,2,2,1,0,19-50,2017,16.21
Waseca,161,6,2,1,4,19-50,2017,28.12
Waseca,161,5,2,1.5,3,19-50,2017,20.08
Waseca,161,1,1,1,0,19-50,2017,13
Waseca,161,6,2,2,4,19-50,2017,17.69
Waseca,161,2,2,1,0,51+,2017,16.56
Waseca,161,5,2,2,3,19-50,2017,16.65
Wright,171,4,1,1,3,19-50,2017,43.35
Wright,171,5,2,2,3,19-50,2017,22.88
Wright,171,3,2,1.5,1,19-50,2017,19.47
Wright,171,6,2,1.5,4,19-50,2017,28.16
Wright,171,5,2,1.5,3,19-50,2017,26.78
Wright,171,6,2,1,4,19-50,2017,35.65
Wright,171,2,2,1,0,19-50,2017,20.2
Wright,171,4,2,1.5,2,19-50,2017,25.62
Wright,171,2,1,1,1,19-50,2017,26.74
Wright,171,3,2,1,1,19-50,2017,25.5
Wright,171,5,2,1,3,19-50,2017,33.52
Rock,133,5,1,1,4,19-50,2017,31.46
Rock,133,2,1,1,1,19-50,2017,18.58
Rock,133,6,2,1.5,4,19-50,2017,21.17
Rock,133,1,1,1,0,19-50,2017,12.68
Roseau,135,4,2,1.5,2,19-50,2017,16.9
Roseau,135,6,2,1.5,4,19-50,2017,19.42
Roseau,135,2,1,1,1,19-50,2017,17.72
Roseau,135,4,1,1,3,19-50,2017,27.09
Roseau,135,4,2,2,2,19-50,2017,14.01
Roseau,135,6,2,1,4,19-50,2017,25.9
Roseau,135,5,2,2,3,19-50,2017,14.8
Roseau,135,3,2,1,1,19-50,2017,18.67
Roseau,135,5,2,1,3,19-50,2017,23.69
Roseau,135,5,2,1.5,3,19-50,2017,18.02
Roseau,135,4,2,1,2,19-50,2017,22.01
Roseau,135,2,2,2,0,19-50,2017,7.88
Roseau,135,6,2,2,4,19-50,2017,15.81
Roseau,135,2,2,1.5,0,51+,2017,10.75
Roseau,135,2,2,1,0,51+,2017,15.77
Roseau,135,5,1,1,4,19-50,2017,28.66
Roseau,135,2,2,2,0,51+,2017,8.06
Roseau,135,2,2,1.5,0,19-50,2017,10.5
Roseau,135,3,2,1.5,1,19-50,2017,13.83
Roseau,135,1,1,1,0,51+,2017,12.47
Roseau,135,1,1,1,0,19-50,2017,12.29
Roseau,135,3,2,2,1,19-50,2017,11.08
Roseau,135,3,1,1,2,19-50,2017,25.32
Roseau,135,2,2,1,0,19-50,2017,15.42
Winona,169,3,2,2,1,19-50,2017,12.1
Winona,169,2,2,1.5,0,19-50,2017,10.79
Winona,169,2,2,1.5,0,51+,2017,11.04
Winona,169,3,1,1,2,19-50,2017,28.59
Winona,169,5,1,1,4,19-50,2017,32
Winona,169,2,2,1,0,19-50,2017,15.83
Winona,169,4,2,1.5,2,19-50,2017,18.61
Winona,169,6,2,2,4,19-50,2017,17.54
Winona,169,3,2,1,1,19-50,2017,19.35
Winona,169,4,2,2,2,19-50,2017,15.72
Winona,169,4,1,1,3,19-50,2017,30.41
Winona,169,2,1,1,1,19-50,2017,19.74
Winona,169,1,1,1,0,19-50,2017,12.68
Sibley,143,4,2,1,2,19-50,2017,26.45
Stearns,145,3,2,2,1,19-50,2017,12.32
Stearns,145,2,2,1.5,0,19-50,2017,11.2
Stearns,145,4,2,1.5,2,19-50,2017,19.21
Stearns,145,2,2,1,0,19-50,2017,16.41
Stearns,145,1,1,1,0,19-50,2017,13.25
Stearns,145,3,2,1,1,19-50,2017,19.66
Stearns,145,2,2,1.5,0,51+,2017,11.45
Stearns,145,3,2,1.5,1,19-50,2017,14.97
Stearns,145,2,2,1,0,51+,2017,16.77
Stearns,145,2,1,1,1,19-50,2017,20.17
Stearns,145,5,2,1,3,19-50,2017,25.83
Stearns,145,3,1,1,2,19-50,2017,29.5
Stearns,145,4,2,1,2,19-50,2017,24.16
Stearns,145,1,1,1,0,51+,2017,13.42
Stearns,145,2,2,2,0,19-50,2017,8.4
Stearns,145,4,2,2,2,19-50,2017,16.18
Stearns,145,2,2,2,0,51+,2017,8.58
Stearns,145,5,2,2,3,19-50,2017,17
Stearns,145,6,2,1.5,4,19-50,2017,21.61
Stearns,145,4,1,1,3,19-50,2017,31.32
Stearns,145,5,1,1,4,19-50,2017,32.92
Stearns,145,6,2,1,4,19-50,2017,27.91
Stearns,145,5,2,1.5,3,19-50,2017,20.28
Stearns,145,6,2,2,4,19-50,2017,18
Traverse,155,6,2,1,4,19-50,2017,26.25
Traverse,155,2,1,1,1,19-50,2017,18.62
Traverse,155,2,2,2,0,19-50,2017,7.9
Traverse,155,5,2,1.5,3,19-50,2017,18.74
Traverse,155,2,2,1.5,0,19-50,2017,10.53
Traverse,155,5,2,1,3,19-50,2017,23.95
Traverse,155,2,2,1,0,51+,2017,15.8
Traverse,155,2,2,1,0,19-50,2017,15.46
Traverse,155,3,2,2,1,19-50,2017,11.54
Traverse,155,3,2,1.5,1,19-50,2017,14.17
Traverse,155,6,2,1.5,4,19-50,2017,20.18
Traverse,155,4,2,2,2,19-50,2017,14.88
Traverse,155,6,2,2,4,19-50,2017,16.76
Traverse,155,2,2,2,0,51+,2017,8.08
Traverse,155,3,2,1,1,19-50,2017,18.77
Traverse,155,4,1,1,3,19-50,2017,28.78
Waseca,161,3,2,1,1,19-50,2017,19.82
Waseca,161,4,2,2,2,19-50,2017,15.79
Waseca,161,2,2,2,0,19-50,2017,8.29
Waseca,161,2,2,1.5,0,51+,2017,11.3
Waseca,161,4,2,1.5,2,19-50,2017,18.95
Waseca,161,1,1,1,0,51+,2017,13.18
Waseca,161,3,2,1.5,1,19-50,2017,14.84
Waseca,161,3,2,2,1,19-50,2017,12.05
Waseca,161,4,2,1,2,19-50,2017,24.18
Waseca,161,5,1,1,4,19-50,2017,32.26
Waseca,161,2,2,2,0,51+,2017,8.47
Waseca,161,2,1,1,1,19-50,2017,19.48
Waseca,161,5,2,1,3,19-50,2017,25.96
Waseca,161,3,1,1,2,19-50,2017,28.65
Waseca,161,2,2,1.5,0,19-50,2017,11.06
Waseca,161,6,2,1.5,4,19-50,2017,21.46
Yellow Medicine,173,5,2,1.5,3,19-50,2017,19.74
Yellow Medicine,173,6,2,1.5,4,19-50,2017,21.16
Yellow Medicine,173,2,2,1.5,0,19-50,2017,11.01
Yellow Medicine,173,4,2,1.5,2,19-50,2017,18.62
Yellow Medicine,173,2,2,2,0,51+,2017,8.44
Yellow Medicine,173,3,2,1.5,1,19-50,2017,14.29
Yellow Medicine,173,5,1,1,4,19-50,2017,31.4
Yellow Medicine,173,3,2,2,1,19-50,2017,11.5
Yellow Medicine,173,2,2,1,0,51+,2017,16.49
Yellow Medicine,173,2,2,1,0,19-50,2017,16.14
Yellow Medicine,173,1,1,1,0,19-50,2017,12.87
Yellow Medicine,173,5,2,2,3,19-50,2017,16.23
Yellow Medicine,173,1,1,1,0,51+,2017,13.04
Yellow Medicine,173,2,1,1,1,19-50,2017,18.44
Yellow Medicine,173,3,1,1,2,19-50,2017,27.83
Yellow Medicine,173,2,2,2,0,19-50,2017,8.25
Yellow Medicine,173,6,2,2,4,19-50,2017,17.27
Yellow Medicine,173,4,1,1,3,19-50,2017,29.73
Yellow Medicine,173,3,2,1,1,19-50,2017,19.26
Yellow Medicine,173,6,2,1,4,19-50,2017,28.04
Yellow Medicine,173,2,2,1.5,0,51+,2017,11.25
Yellow Medicine,173,5,2,1,3,19-50,2017,25.86
Yellow Medicine,173,4,2,2,2,19-50,2017,15.38
Yellow Medicine,173,4,2,1,2,19-50,2017,24.12
Winona,169,4,2,1,2,19-50,2017,23.35
Winona,169,1,1,1,0,51+,2017,12.85
Winona,169,2,2,2,0,19-50,2017,8.09
Winona,169,5,2,1,3,19-50,2017,25.05
Winona,169,2,2,2,0,51+,2017,8.28
Winona,169,5,2,2,3,19-50,2017,16.53
Winona,169,2,2,1,0,51+,2017,16.19
Winona,169,5,2,1.5,3,19-50,2017,19.68
Winona,169,6,2,1,4,19-50,2017,27.23
Winona,169,6,2,1.5,4,19-50,2017,21.05
Winona,169,3,2,1.5,1,19-50,2017,14.72
Traverse,155,1,1,1,0,19-50,2017,12.24
Traverse,155,5,1,1,4,19-50,2017,30.41
Traverse,155,1,1,1,0,51+,2017,12.42
Traverse,155,2,2,1.5,0,51+,2017,10.77
Traverse,155,3,1,1,2,19-50,2017,26.92
Traverse,155,4,2,1,2,19-50,2017,22.2
Traverse,155,4,2,1.5,2,19-50,2017,17.59
Traverse,155,5,2,2,3,19-50,2017,15.72
Hubbard,57,3,2,1,1,19-50,2017,20.11
Hubbard,57,1,1,1,0,51+,2017,13.35
Hubbard,57,4,2,1.5,2,19-50,2017,19.28
Hubbard,57,3,2,2,1,19-50,2017,12.2
Hubbard,57,2,2,2,0,51+,2017,8.56
Hubbard,57,4,2,2,2,19-50,2017,15.88
Hubbard,57,5,1,1,4,19-50,2017,32.43
Hubbard,57,1,1,1,0,19-50,2017,13.17
Hubbard,57,6,2,1,4,19-50,2017,28.92
Hubbard,57,3,1,1,2,19-50,2017,28.81
Hubbard,57,2,2,1.5,0,51+,2017,11.41
Hubbard,57,5,2,2,3,19-50,2017,16.75
Hubbard,57,2,2,1,0,19-50,2017,16.37
Hubbard,57,3,2,1.5,1,19-50,2017,15.03
Isanti,59,4,2,1.5,2,19-50,2017,27.25
Isanti,59,2,2,1.5,0,19-50,2017,14.27
Isanti,59,4,2,1,2,19-50,2017,32.86
Isanti,59,6,2,1,4,19-50,2017,36.75
Isanti,59,2,2,1.5,0,51+,2017,14.53
Isanti,59,1,1,1,0,19-50,2017,17.58
Isanti,59,3,2,1.5,1,19-50,2017,21.03
Isanti,59,2,2,1,0,19-50,2017,20.86
Isanti,59,1,1,1,0,51+,2017,17.76
Isanti,59,2,2,2,0,19-50,2017,10.7
Isanti,59,4,1,1,3,19-50,2017,47.41
Isanti,59,2,2,2,0,51+,2017,10.9
Isanti,59,3,2,2,1,19-50,2017,17.95
Isanti,59,2,1,1,1,19-50,2017,30.36
Isanti,59,5,2,2,3,19-50,2017,24.89
Isanti,59,3,2,1,1,19-50,2017,26.35
Isanti,59,6,2,2,4,19-50,2017,26.03
Isanti,59,5,2,1.5,3,19-50,2017,28.46
Isanti,59,2,2,1,0,51+,2017,21.24
Isanti,59,3,1,1,2,19-50,2017,45.22
Isanti,59,5,1,1,4,19-50,2017,49.36
Isanti,59,5,2,1,3,19-50,2017,34.63
Isanti,59,6,2,1.5,4,19-50,2017,29.88
Isanti,59,4,2,2,2,19-50,2017,23.91
Lincoln,81,4,2,2,2,19-50,2017,15.04
Lincoln,81,5,2,1,3,19-50,2017,25.37
Lincoln,81,2,1,1,1,19-50,2017,19.37
Lincoln,81,6,2,2,4,19-50,2017,16.98
Lincoln,81,6,2,1.5,4,19-50,2017,20.81
Lincoln,81,2,2,1,0,51+,2017,16.67
Lincoln,81,2,2,1.5,0,19-50,2017,11.12
Lincoln,81,3,2,2,1,19-50,2017,12.03
Lincoln,81,2,2,2,0,51+,2017,8.53
Lincoln,81,4,2,1,2,19-50,2017,23.54
Lincoln,81,3,2,1,1,19-50,2017,20.04
Lincoln,81,5,1,1,4,19-50,2017,30.82
Lincoln,81,5,2,1.5,3,19-50,2017,19.37
Lincoln,81,3,2,1.5,1,19-50,2017,14.9
Lincoln,81,4,1,1,3,19-50,2017,29.09
Lincoln,81,2,2,2,0,19-50,2017,8.34
Lincoln,81,1,1,1,0,51+,2017,13.26
Lincoln,81,3,1,1,2,19-50,2017,27.14
Lincoln,81,4,2,1.5,2,19-50,2017,18.17
Lincoln,81,6,2,1,4,19-50,2017,27.63
Lincoln,81,5,2,2,3,19-50,2017,15.92
Lincoln,81,2,2,1,0,19-50,2017,16.31
Lincoln,81,1,1,1,0,19-50,2017,13.07
Lincoln,81,2,2,1.5,0,51+,2017,11.37
Redwood,127,1,1,1,0,19-50,2017,12.78
Redwood,127,3,1,1,2,19-50,2017,27.22
Redwood,127,2,2,1.5,0,51+,2017,11.15
Redwood,127,4,2,1,2,19-50,2017,23.44
Redwood,127,5,1,1,4,19-50,2017,30.73
Redwood,127,6,2,1,4,19-50,2017,27.4
Redwood,127,3,2,1,1,19-50,2017,19.14
Redwood,127,6,2,2,4,19-50,2017,16.92
Redwood,127,5,2,1.5,3,19-50,2017,19.26
Redwood,127,4,2,1.5,2,19-50,2017,18.13
Redwood,127,2,2,2,0,19-50,2017,8.18
Redwood,127,5,2,2,3,19-50,2017,15.89
Redwood,127,1,1,1,0,51+,2017,12.94
Redwood,127,3,2,1.5,1,19-50,2017,14.27
Redwood,127,4,1,1,3,19-50,2017,29.09
Redwood,127,6,2,1.5,4,19-50,2017,20.7
Redwood,127,2,2,1,0,19-50,2017,16
Redwood,127,2,2,2,0,51+,2017,8.37
Redwood,127,2,2,1,0,51+,2017,16.35
Redwood,127,2,2,1.5,0,19-50,2017,10.9
Redwood,127,3,2,2,1,19-50,2017,11.51
Redwood,127,2,1,1,1,19-50,2017,18.51
Redwood,127,5,2,1,3,19-50,2017,25.18
Redwood,127,4,2,2,2,19-50,2017,15.05
Renville,129,5,1,1,4,19-50,2017,31.14
Renville,129,3,2,2,1,19-50,2017,11.96
Renville,129,6,2,1.5,4,19-50,2017,20.76
Renville,129,3,2,1,1,19-50,2017,19.65
Renville,129,5,2,1,3,19-50,2017,24.94
Renville,129,5,2,1.5,3,19-50,2017,19.34
Renville,129,1,1,1,0,51+,2017,13.21
Renville,129,2,2,1,0,51+,2017,16.53
Renville,129,2,2,1.5,0,51+,2017,11.28
Renville,129,1,1,1,0,19-50,2017,13.02
Renville,129,2,2,2,0,51+,2017,8.46
Renville,129,2,2,2,0,19-50,2017,8.27
Renville,129,2,1,1,1,19-50,2017,19.31
Renville,129,4,1,1,3,19-50,2017,29.45
Renville,129,6,2,2,4,19-50,2017,17.13
Renville,129,2,2,1,0,19-50,2017,16.17
Renville,129,4,2,2,2,19-50,2017,15.22
Renville,129,4,2,1.5,2,19-50,2017,18.16
Renville,129,6,2,1,4,19-50,2017,27.22
Renville,129,4,2,1,2,19-50,2017,23.14
Renville,129,5,2,2,3,19-50,2017,16.08
Renville,129,2,2,1.5,0,19-50,2017,11.03
Renville,129,3,1,1,2,19-50,2017,27.51
Renville,129,3,2,1.5,1,19-50,2017,14.73
Rice,131,2,2,1.5,0,19-50,2017,12.17
Rice,131,5,2,2,3,19-50,2017,19.29
Rice,131,6,2,1,4,19-50,2017,30.36
Rice,131,3,2,1,1,19-50,2017,22.28
Rice,131,6,2,2,4,19-50,2017,20.32
Rice,131,3,1,1,2,19-50,2017,33.91
Rice,131,2,2,1,0,19-50,2017,17.81
Rice,131,3,2,1.5,1,19-50,2017,17.24
Rice,131,1,1,1,0,19-50,2017,14.66
Rice,131,1,1,1,0,51+,2017,14.84
Rice,131,2,2,2,0,19-50,2017,9.13
Rice,131,4,2,1.5,2,19-50,2017,21.49
Rice,131,2,1,1,1,19-50,2017,24.01
Rice,131,4,2,2,2,19-50,2017,18.43
Rice,131,2,2,1,0,51+,2017,18.16
Rice,131,3,2,2,1,19-50,2017,14.37
Rice,131,4,2,1,2,19-50,2017,26.72
Rice,131,6,2,1.5,4,19-50,2017,23.99
Rice,131,2,2,1.5,0,51+,2017,12.41
Rice,131,5,1,1,4,19-50,2017,37.62
Rice,131,2,2,2,0,51+,2017,9.31
Rice,131,4,1,1,3,19-50,2017,35.83
Rice,131,5,2,1.5,3,19-50,2017,22.62
Rice,131,5,2,1,3,19-50,2017,28.35
Steele,147,5,2,1.5,3,19-50,2017,19.95
Steele,147,6,2,1,4,19-50,2017,27.9
Steele,147,6,2,1.5,4,19-50,2017,21.29
Steele,147,2,2,1,0,19-50,2017,16.33
Steele,147,2,2,1.5,0,19-50,2017,11.14
Steele,147,3,1,1,2,19-50,2017,28.55
Steele,147,4,2,2,2,19-50,2017,15.71
Steele,147,5,2,1,3,19-50,2017,25.78
Steele,147,3,2,1.5,1,19-50,2017,15.04
Steele,147,3,2,2,1,19-50,2017,12.21
Steele,147,5,1,1,4,19-50,2017,32
Steele,147,2,1,1,1,19-50,2017,19.91
Steele,147,2,2,2,0,19-50,2017,8.35
Steele,147,2,2,1,0,51+,2017,16.68
Steele,147,4,1,1,3,19-50,2017,30.39
Steele,147,2,2,2,0,51+,2017,8.54
Steele,147,4,2,1.5,2,19-50,2017,18.84
Steele,147,1,1,1,0,51+,2017,13.35
Steele,147,2,2,1.5,0,51+,2017,11.38
Steele,147,6,2,2,4,19-50,2017,17.55
Steele,147,3,2,1,1,19-50,2017,20.12
Steele,147,1,1,1,0,19-50,2017,13.18
Steele,147,4,2,1,2,19-50,2017,24.09
Steele,147,5,2,2,3,19-50,2017,16.53
Stevens,149,2,2,1.5,0,19-50,2017,10.44
Stevens,149,5,2,2,3,19-50,2017,14.44
Stevens,149,3,2,1.5,1,19-50,2017,13.16
Stevens,149,3,2,2,1,19-50,2017,10.62
Stevens,149,2,2,1.5,0,51+,2017,10.68
Stevens,149,2,2,1,0,19-50,2017,15.32
Stevens,149,6,2,2,4,19-50,2017,15.42
Stevens,149,4,2,1.5,2,19-50,2017,16.28
Stevens,149,2,1,1,1,19-50,2017,16.94
Stevens,149,1,1,1,0,51+,2017,12.32
Stevens,149,1,1,1,0,19-50,2017,12.14
Stevens,149,2,2,1,0,51+,2017,15.68
Stevens,149,4,2,2,2,19-50,2017,13.68
Stevens,149,2,2,2,0,19-50,2017,7.83
Stevens,149,4,1,1,3,19-50,2017,26.48
Stevens,149,2,2,2,0,51+,2017,8.01
Stevens,149,4,2,1,2,19-50,2017,20.74
Stevens,149,3,1,1,2,19-50,2017,24.78
Stevens,149,5,1,1,4,19-50,2017,27.96
Stevens,149,3,2,1,1,19-50,2017,17.51
Stevens,149,6,2,1.5,4,19-50,2017,18.79
Stevens,149,6,2,1,4,19-50,2017,24.66
Stevens,149,5,2,1.5,3,19-50,2017,17.35
Stevens,149,5,2,1,3,19-50,2017,22.4
Blue Earth,13,4,2,1.5,2,19-50,2016,18.6
Blue Earth,13,2,1,1,1,19-50,2016,19.19
Blue Earth,13,1,1,1,0,51+,2016,13.17
Blue Earth,13,4,2,2,2,19-50,2016,15.24
Blue Earth,13,6,2,2,4,19-50,2016,17.08
Blue Earth,13,5,2,1.5,3,19-50,2016,19.66
Blue Earth,13,2,2,2,0,51+,2016,8.37
Blue Earth,13,2,2,2,0,19-50,2016,8.28
Blue Earth,13,1,1,1,0,19-50,2016,13.08
Blue Earth,13,5,1,1,4,19-50,2016,31.07
Blue Earth,13,3,2,1,1,19-50,2016,19.58
Blue Earth,13,2,2,1,0,51+,2016,16.31
Blue Earth,13,3,2,2,1,19-50,2016,11.94
Blue Earth,13,3,2,1.5,1,19-50,2016,14.69
Blue Earth,13,2,2,1.5,0,19-50,2016,11.03
Blue Earth,13,4,1,1,3,19-50,2016,29.46
Blue Earth,13,5,2,1,3,19-50,2016,26
Blue Earth,13,4,2,1,2,19-50,2016,24.35
Blue Earth,13,6,2,1.5,4,19-50,2016,21.03
Blue Earth,13,2,2,1.5,0,51+,2016,11.15
Blue Earth,13,3,1,1,2,19-50,2016,27.64
Blue Earth,13,2,2,1,0,19-50,2016,16.14
Blue Earth,13,5,2,2,3,19-50,2016,16.04
Blue Earth,13,6,2,1,4,19-50,2016,28.1
Dodge,39,4,2,2,2,19-50,2016,16.59
Dodge,39,6,2,1,4,19-50,2016,30.19
Dodge,39,2,2,1.5,0,51+,2016,11.92
Dodge,39,1,1,1,0,19-50,2016,14.11
Dodge,39,6,2,1.5,4,19-50,2016,22.7
Dodge,39,4,2,1,2,19-50,2016,26.47
Dodge,39,2,2,1.5,0,19-50,2016,11.8
Dodge,39,5,1,1,4,19-50,2016,33.85
Dodge,39,3,2,1,1,19-50,2016,21.93
Dodge,39,2,1,1,1,19-50,2016,21.76
Dodge,39,2,2,1,0,51+,2016,17.43
Dodge,39,3,2,2,1,19-50,2016,13.3
Dodge,39,1,1,1,0,51+,2016,14.2
Dodge,39,3,2,1.5,1,19-50,2016,16.44
Dodge,39,2,2,2,0,19-50,2016,8.85
Dodge,39,2,2,1,0,19-50,2016,17.25
Dodge,39,2,2,2,0,51+,2016,8.94
Becker,5,2,2,1.5,0,51+,2016,11.08
Becker,5,2,2,2,0,19-50,2016,8.22
Becker,5,1,1,1,0,19-50,2016,12.86
Becker,5,3,2,1,1,19-50,2016,20.09
Becker,5,2,1,1,1,19-50,2016,19.47
Becker,5,5,2,1.5,3,19-50,2016,19.76
Becker,5,3,2,1.5,1,19-50,2016,15.06
Becker,5,2,2,2,0,51+,2016,8.31
Becker,5,5,1,1,4,19-50,2016,31.52
Becker,5,1,1,1,0,51+,2016,12.93
Becker,5,3,1,1,2,19-50,2016,27.74
Becker,5,5,2,2,3,19-50,2016,16.24
Becker,5,2,2,1.5,0,19-50,2016,10.95
Becker,5,6,2,1,4,19-50,2016,28.18
Becker,5,2,2,1,0,19-50,2016,16.06
Becker,5,4,2,1.5,2,19-50,2016,18.58
Becker,5,3,2,2,1,19-50,2016,12.25
Aitkin,1,1,1,1,0,19-50,2016,13.44
Aitkin,1,3,2,2,1,19-50,2016,13.5
Aitkin,1,5,1,1,4,19-50,2016,34.67
Aitkin,1,4,2,1,2,19-50,2016,24.65
Aitkin,1,2,2,2,0,19-50,2016,8.48
Aitkin,1,6,2,1,4,19-50,2016,28.7
Aitkin,1,4,2,2,2,19-50,2016,16.93
Aitkin,1,4,2,1.5,2,19-50,2016,19.8
Aitkin,1,2,2,1,0,19-50,2016,16.55
Aitkin,1,5,2,1,3,19-50,2016,26.5
Aitkin,1,3,2,1,1,19-50,2016,20.83
Aitkin,1,2,2,2,0,51+,2016,8.56
Aitkin,1,1,1,1,0,51+,2016,13.52
Aitkin,1,5,2,2,3,19-50,2016,17.84
Aitkin,1,2,2,1,0,51+,2016,16.73
Aitkin,1,2,2,1.5,0,51+,2016,11.42
Aitkin,1,5,2,1.5,3,19-50,2016,21
Aitkin,1,3,1,1,2,19-50,2016,30.84
Aitkin,1,2,2,1.5,0,19-50,2016,11.3
Aitkin,1,6,2,2,4,19-50,2016,18.93
Aitkin,1,3,2,1.5,1,19-50,2016,16.2
Aitkin,1,4,1,1,3,19-50,2016,32.86
Aitkin,1,2,1,1,1,19-50,2016,22.02
Aitkin,1,6,2,1.5,4,19-50,2016,22.45
Crow Wing,35,2,1,1,1,19-50,2016,21.07
Crow Wing,35,4,2,2,2,19-50,2016,16.25
Crow Wing,35,6,2,1,4,19-50,2016,29.2
Crow Wing,35,3,2,1,1,19-50,2016,21.02
Crow Wing,35,2,2,1,0,51+,2016,16.8
Crow Wing,35,1,1,1,0,51+,2016,13.55
Crow Wing,35,6,2,1.5,4,19-50,2016,22.14
Crow Wing,35,5,2,2,3,19-50,2016,17.11
Crow Wing,35,4,2,1,2,19-50,2016,25.36
Crow Wing,35,2,2,1.5,0,51+,2016,11.48
Crow Wing,35,2,2,2,0,51+,2016,8.61
Crow Wing,35,4,1,1,3,19-50,2016,31.48
Crow Wing,35,3,2,2,1,19-50,2016,12.96
Crow Wing,35,3,1,1,2,19-50,2016,29.55
Crow Wing,35,2,2,2,0,19-50,2016,8.52
Crow Wing,35,3,2,1.5,1,19-50,2016,15.88
Crow Wing,35,2,2,1,0,19-50,2016,16.63
Clearwater,29,3,1,1,2,19-50,2016,27.55
Clearwater,29,1,1,1,0,19-50,2016,13.32
Clearwater,29,3,2,2,1,19-50,2016,12.36
