countyName,countyFIPS,familySize,numberAdults,numberWorkers,numberChildren,adultAge,year,yearlyCost
Hennepin,053,4,2,1.5,2,19-50,2018,81576
Hennepin,053,6,2,1.5,4,19-50,2018,88716
Hennepin,053,3,2,2,1,19-50,2018,73476
Hennepin,053,2,1,1,1,19-50,2018,63468
Hennepin,053,4,2,2,2,19-50,2018,100584
Hennepin,053,2,2,1,0,19-50,2018,39948
Hennepin,053,6,2,1,4,19-50,2018,68844
Kandiyohi,067,4,2,1,2,19-50,2018,51528
Kandiyohi,067,4,2,2,2,19-50,2018,65784
Kandiyohi,067,5,2,1,3,19-50,2018,54384
Kandiyohi,067,6,2,2,4,19-50,2018,72972
Kandiyohi,067,1,1,1,0,19-50,2018,26832
Kandiyohi,067,6,2,1.5,4,19-50,2018,66228
Kandiyohi,067,3,2,1,1,19-50,2018,41004
Kandiyohi,067,6,2,1,4,19-50,2018,58680
Kandiyohi,067,2,2,2,0,19-50,2018,35292
Kandiyohi,067,5,2,1.5,3,19-50,2018,62016
Carlton,017,1,1,1,0,51+,2018,29700
Carlton,017,6,2,1,4,19-50,2018,60156
Carlton,017,2,2,1,0,19-50,2018,37152
Carlton,017,3,2,1.5,1,19-50,2018,49248
Carlton,017,2,2,1.5,0,51+,2018,38580
Carlton,017,3,1,1,2,19-50,2018,59436
Carlton,017,1,1,1,0,19-50,2018,29460
Itasca,061,2,2,1,0,19-50,2018,36396
Itasca,061,3,2,2,1,19-50,2018,52860
Itasca,061,6,2,1,4,19-50,2018,58620
Itasca,061,4,2,1.5,2,19-50,2018,58920
Itasca,061,5,2,1,3,19-50,2018,54252
Itasca,061,2,2,2,0,19-50,2018,37284
Itasca,061,1,1,1,0,19-50,2018,28512
Itasca,061,6,2,2,4,19-50,2018,72720
Itasca,061,3,2,1.5,1,19-50,2018,48372
Itasca,061,2,2,2,0,51+,2018,37800
Itasca,061,3,1,1,2,19-50,2018,57960
Itasca,061,2,2,1.5,0,51+,2018,37800
Itasca,061,5,2,2,3,19-50,2018,68400
Itasca,061,2,1,1,1,19-50,2018,42936
Itasca,061,3,2,1,1,19-50,2018,43812
Itasca,061,2,2,1.5,0,19-50,2018,37284
Itasca,061,5,1,1,4,19-50,2018,64728
Itasca,061,5,2,1.5,3,19-50,2018,61752
Itasca,061,4,2,1,2,19-50,2018,51396
Itasca,061,1,1,1,0,51+,2018,28740
Itasca,061,4,1,1,3,19-50,2018,61740
Itasca,061,6,2,1.5,4,19-50,2018,66048
Itasca,061,4,2,2,2,19-50,2018,65484
Itasca,061,2,2,1,0,51+,2018,36900
Martin,091,6,2,1.5,4,19-50,2018,61992
Martin,091,3,2,2,1,19-50,2018,46884
Martin,091,4,1,1,3,19-50,2018,56592
Martin,091,3,2,1,1,19-50,2018,39780
Martin,091,5,2,2,3,19-50,2018,62976
Martin,091,5,2,1,3,19-50,2018,51324
Martin,091,6,2,2,4,19-50,2018,67224
Martin,091,1,1,1,0,51+,2018,25920
Martin,091,2,2,1,0,51+,2018,33972
Martin,091,2,2,2,0,51+,2018,34752
Kanabec,065,4,1,1,3,19-50,2018,69756
Kanabec,065,2,2,2,0,19-50,2018,40932
Kanabec,065,3,2,2,1,19-50,2018,59184
Kanabec,065,1,1,1,0,51+,2018,32112
Kanabec,065,3,2,1.5,1,19-50,2018,53988
Kanabec,065,5,1,1,4,19-50,2018,72768
Kanabec,065,2,2,1,0,19-50,2018,39900
Kanabec,065,3,2,1,1,19-50,2018,48240
Kanabec,065,2,2,1.5,0,19-50,2018,40932
Kanabec,065,4,2,1.5,2,19-50,2018,65136
Kanabec,065,5,2,1.5,3,19-50,2018,68100
Kanabec,065,1,1,1,0,19-50,2018,31896
Kanabec,065,2,1,1,1,19-50,2018,48564
Kanabec,065,2,2,2,0,51+,2018,41436
Lyon,083,2,1,1,1,19-50,2018,37344
Lyon,083,2,2,1.5,0,51+,2018,34056
Lyon,083,6,2,2,4,19-50,2018,67332
Lyon,083,5,1,1,4,19-50,2018,59832
Lyon,083,5,2,2,3,19-50,2018,63120
Lyon,083,4,2,2,2,19-50,2018,60168
Lyon,083,4,2,1.5,2,19-50,2018,54156
Lyon,083,3,1,1,2,19-50,2018,53184
Lyon,083,2,2,1,0,51+,2018,33312
Lyon,083,1,1,1,0,19-50,2018,25056
Lyon,083,3,2,2,1,19-50,2018,46656
Lyon,083,3,2,1,1,19-50,2018,38904
Lyon,083,1,1,1,0,51+,2018,25272
Lyon,083,2,2,2,0,19-50,2018,33552
Lyon,083,4,1,1,3,19-50,2018,56868
Lyon,083,3,2,1.5,1,19-50,2018,42948
Lyon,083,2,2,1.5,0,19-50,2018,33552
Lyon,083,2,2,2,0,51+,2018,34056
Lyon,083,4,2,1,2,19-50,2018,47496
Lyon,083,6,2,1,4,19-50,2018,54948
Lyon,083,6,2,1.5,4,19-50,2018,61488
Lyon,083,5,2,1,3,19-50,2018,50412
Lyon,083,5,2,1.5,3,19-50,2018,57156
Lyon,083,2,2,1,0,19-50,2018,32832
McLeod,085,6,2,1,4,19-50,2018,59712
McLeod,085,2,1,1,1,19-50,2018,41712
McLeod,085,5,2,1,3,19-50,2018,55488
Cook,031,3,2,1.5,1,19-50,2018,46896
Cook,031,3,1,1,2,19-50,2018,59376
Cook,031,4,2,1.5,2,19-50,2018,57144
Cook,031,2,2,1,0,19-50,2018,35604
Cook,031,2,2,1.5,0,51+,2018,36984
Cook,031,4,2,1,2,19-50,2018,47808
Cook,031,4,2,2,2,19-50,2018,66324
Cook,031,6,2,2,4,19-50,2018,73284
Cook,031,5,2,2,3,19-50,2018,69168
Cook,031,2,2,1.5,0,19-50,2018,36456
Cook,031,6,2,1.5,4,19-50,2018,64284
Cook,031,2,2,1,0,51+,2018,36108
Cook,031,5,2,1.5,3,19-50,2018,60096
Cook,031,5,2,1,3,19-50,2018,50664
Grant,051,6,2,1.5,4,19-50,2018,66024
Grant,051,2,2,1,0,51+,2018,37680
Grant,051,5,2,1,3,19-50,2018,55488
Grant,051,4,2,1,2,19-50,2018,52536
Grant,051,3,2,2,1,19-50,2018,49800
Grant,051,2,2,2,0,19-50,2018,38100
Grant,051,5,2,1.5,3,19-50,2018,61548
Grant,051,4,2,2,2,19-50,2018,63300
Grant,051,3,2,1,1,19-50,2018,42624
Grant,051,1,1,1,0,19-50,2018,29028
Grant,051,4,2,1.5,2,19-50,2018,58632
Grant,051,2,2,1,0,19-50,2018,37188
Grant,051,3,1,1,2,19-50,2018,55548
Grant,051,6,2,1,4,19-50,2018,59856
Grant,051,2,2,1.5,0,19-50,2018,38100
Grant,051,5,2,2,3,19-50,2018,66312
Grant,051,2,2,1.5,0,51+,2018,38628
Grant,051,6,2,2,4,19-50,2018,70704
Grant,051,4,1,1,3,19-50,2018,59484
Grant,051,2,2,2,0,51+,2018,38628
Grant,051,1,1,1,0,51+,2018,29256
Grant,051,3,2,1.5,1,19-50,2018,46452
Grant,051,2,1,1,1,19-50,2018,39768
Grant,051,5,1,1,4,19-50,2018,62532
Lake,075,6,2,2,4,19-50,2018,73704
Lake,075,4,2,1.5,2,19-50,2018,60000
Lake,075,3,2,2,1,19-50,2018,52740
Houston,055,3,2,1,1,19-50,2018,43140
Houston,055,2,2,1.5,0,19-50,2018,36612
Houston,055,5,2,2,3,19-50,2018,69516
Houston,055,5,1,1,4,19-50,2018,65928
Houston,055,2,2,1.5,0,51+,2018,37128
Houston,055,5,2,1.5,3,19-50,2018,63384
Houston,055,2,2,1,0,19-50,2018,35748
Houston,055,6,2,1.5,4,19-50,2018,67620
Houston,055,2,2,1,0,51+,2018,36252
Houston,055,3,2,1.5,1,19-50,2018,47532
Houston,055,2,2,2,0,51+,2018,37128
Houston,055,2,2,2,0,19-50,2018,36612
Houston,055,3,1,1,2,19-50,2018,59232
Houston,055,2,1,1,1,19-50,2018,42096
Kittson,069,2,1,1,1,19-50,2018,38436
Kittson,069,2,2,1,0,19-50,2018,34860
Kittson,069,5,1,1,4,19-50,2018,59256
Kittson,069,3,1,1,2,19-50,2018,52440
Kittson,069,3,2,1.5,1,19-50,2018,45240
Kittson,069,2,2,1.5,0,19-50,2018,35676
Kittson,069,4,2,1.5,2,19-50,2018,55092
Kittson,069,3,2,2,1,19-50,2018,48276
Kittson,069,2,2,2,0,19-50,2018,35676
Kittson,069,4,2,2,2,19-50,2018,59868
Kittson,069,2,2,1.5,0,51+,2018,36180
Kittson,069,5,2,2,3,19-50,2018,62892
Kittson,069,1,1,1,0,19-50,2018,26940
Kittson,069,2,2,1,0,51+,2018,35352
Kittson,069,6,2,1,4,19-50,2018,56760
Kittson,069,1,1,1,0,51+,2018,27156
Kittson,069,6,2,2,4,19-50,2018,67236
Kittson,069,6,2,1.5,4,19-50,2018,62520
Kittson,069,5,2,1,3,19-50,2018,52152
Kittson,069,5,2,1.5,3,19-50,2018,58092
Kittson,069,4,2,1,2,19-50,2018,49164
Kittson,069,3,2,1,1,19-50,2018,41592
Kittson,069,4,1,1,3,19-50,2018,56268
Kittson,069,2,2,2,0,51+,2018,36180
Le Sueur,079,2,2,2,0,51+,2018,36240
Le Sueur,079,3,2,2,1,19-50,2018,51300
Le Sueur,079,2,1,1,1,19-50,2018,41664
Chisago,025,1,1,1,0,51+,2018,34752
Chisago,025,5,2,1,3,19-50,2018,66528
Chisago,025,3,2,1.5,1,19-50,2018,60384
Chisago,025,2,1,1,1,19-50,2018,58620
Chisago,025,6,2,2,4,19-50,2018,96912
Chisago,025,5,2,2,3,19-50,2018,92652
Chisago,025,3,2,1,1,19-50,2018,50952
Chisago,025,1,1,1,0,19-50,2018,34488
Chisago,025,3,2,2,1,19-50,2018,69036
Chisago,025,3,1,1,2,19-50,2018,82944
Chisago,025,2,2,1.5,0,51+,2018,43584
Chisago,025,4,2,1.5,2,19-50,2018,76980
Chisago,025,2,2,2,0,51+,2018,43584
Chisago,025,2,2,1,0,19-50,2018,41988
Clay,027,3,1,1,2,19-50,2018,62592
Clay,027,1,1,1,0,19-50,2018,27852
Clay,027,2,2,1,0,19-50,2018,35676
Clay,027,2,2,2,0,19-50,2018,36528
Clay,027,6,2,1,4,19-50,2018,60360
Clay,027,3,2,1,1,19-50,2018,42240
Clay,027,5,2,2,3,19-50,2018,72660
Clay,027,2,2,1.5,0,51+,2018,37032
Clay,027,4,2,2,2,19-50,2018,69768
Clay,027,2,2,1,0,51+,2018,36156
Clay,027,1,1,1,0,51+,2018,28092
Clay,027,2,2,2,0,51+,2018,37032
Clay,027,6,2,1.5,4,19-50,2018,68880
Clay,027,5,1,1,4,19-50,2018,69216
Clay,027,5,2,1.5,3,19-50,2018,64680
Clay,027,2,2,1.5,0,19-50,2018,36528
Clay,027,5,2,1,3,19-50,2018,56220
Clay,027,6,2,2,4,19-50,2018,76896
Clay,027,4,2,1,2,19-50,2018,53436
Clay,027,4,2,1.5,2,19-50,2018,61812
Clay,027,3,2,1.5,1,19-50,2018,47640
Clay,027,3,2,2,1,19-50,2018,52944
Clay,027,2,1,1,1,19-50,2018,43464
Clay,027,4,1,1,3,19-50,2018,66348
Douglas,041,4,1,1,3,19-50,2018,58824
Douglas,041,2,2,1,0,51+,2018,35748
Douglas,041,3,2,1,1,19-50,2018,42528
Douglas,041,3,2,1.5,1,19-50,2018,46668
Douglas,041,6,2,1.5,4,19-50,2018,63864
Douglas,041,4,2,1,2,19-50,2018,50112
Douglas,041,1,1,1,0,51+,2018,27684
Douglas,041,6,2,1,4,19-50,2018,57360
Douglas,041,5,2,1,3,19-50,2018,52992
Douglas,041,5,2,1.5,3,19-50,2018,59568
Douglas,041,3,2,2,1,19-50,2018,50544
Douglas,041,6,2,2,4,19-50,2018,69420
Douglas,041,2,1,1,1,19-50,2018,41004
Douglas,041,5,1,1,4,19-50,2018,61764
Douglas,041,4,2,2,2,19-50,2018,62376
Douglas,041,2,2,2,0,19-50,2018,36096
Douglas,041,5,2,2,3,19-50,2018,65244
Douglas,041,2,2,1,0,19-50,2018,35256
Douglas,041,2,2,1.5,0,51+,2018,36600
Douglas,041,3,1,1,2,19-50,2018,55104
Douglas,041,1,1,1,0,19-50,2018,27468
Douglas,041,2,2,1.5,0,19-50,2018,36096
Douglas,041,2,2,2,0,51+,2018,36600
Douglas,041,4,2,1.5,2,19-50,2018,56724
Faribault,043,4,2,1,2,19-50,2018,50088
Faribault,043,1,1,1,0,19-50,2018,26544
Faribault,043,2,2,1.5,0,51+,2018,35868
Faribault,043,5,1,1,4,19-50,2018,61140
Faribault,043,3,2,1,1,19-50,2018,41256
Faribault,043,2,2,2,0,19-50,2018,35352
Faribault,043,3,1,1,2,19-50,2018,54024
Faribault,043,4,2,1.5,2,19-50,2018,56388
Faribault,043,3,2,2,1,19-50,2018,48696
Faribault,043,2,2,1,0,19-50,2018,34548
Faribault,043,1,1,1,0,51+,2018,26760
Faribault,043,2,1,1,1,19-50,2018,38820
Faribault,043,5,2,2,3,19-50,2018,64644
Faribault,043,4,1,1,3,19-50,2018,57972
Faribault,043,2,2,1,0,51+,2018,35040
Faribault,043,2,2,2,0,51+,2018,35868
Faribault,043,5,2,1,3,19-50,2018,53220
Faribault,043,5,2,1.5,3,19-50,2018,59484
Faribault,043,2,2,1.5,0,19-50,2018,35352
Faribault,043,6,2,1.5,4,19-50,2018,64032
Koochiching,071,3,2,1,1,19-50,2018,39192
Koochiching,071,4,2,1.5,2,19-50,2018,54456
Koochiching,071,2,2,1.5,0,51+,2018,35136
Koochiching,071,1,1,1,0,51+,2018,26244
Koochiching,071,5,2,2,3,19-50,2018,63468
Koochiching,071,4,2,1,2,19-50,2018,47724
Koochiching,071,2,2,1,0,51+,2018,34332
Koochiching,071,6,2,1,4,19-50,2018,55080
Koochiching,071,2,2,2,0,51+,2018,35136
Koochiching,071,3,1,1,2,19-50,2018,53508
Koochiching,071,3,2,2,1,19-50,2018,47160
Koochiching,071,4,2,2,2,19-50,2018,60540
Koochiching,071,5,1,1,4,19-50,2018,60096
Koochiching,071,2,2,1.5,0,19-50,2018,34608
Lac qui Parle,073,2,2,1.5,0,19-50,2018,34776
Lac qui Parle,073,2,2,1,0,19-50,2018,34008
Lac qui Parle,073,5,1,1,4,19-50,2018,59556
Lac qui Parle,073,4,1,1,3,19-50,2018,56424
Lac qui Parle,073,6,2,1,4,19-50,2018,55128
Lac qui Parle,073,3,2,1.5,1,19-50,2018,44100
Lac qui Parle,073,3,2,1,1,19-50,2018,40032
Lac qui Parle,073,2,2,1.5,0,51+,2018,35268
Lac qui Parle,073,3,2,2,1,19-50,2018,47796
Lac qui Parle,073,2,2,1,0,51+,2018,34452
Lac qui Parle,073,4,2,1,2,19-50,2018,47244
Lac qui Parle,073,5,2,2,3,19-50,2018,62868
Lac qui Parle,073,4,2,1.5,2,19-50,2018,53784
Lac qui Parle,073,2,2,2,0,19-50,2018,34776
Lac qui Parle,073,4,2,2,2,19-50,2018,59712
Lac qui Parle,073,1,1,1,0,19-50,2018,26004
Lac qui Parle,073,2,2,2,0,51+,2018,35268
Lac qui Parle,073,3,1,1,2,19-50,2018,52524
Lac qui Parle,073,1,1,1,0,51+,2018,26220
Lac qui Parle,073,6,2,2,4,19-50,2018,67296
Lac qui Parle,073,2,1,1,1,19-50,2018,38160
Lac qui Parle,073,5,2,1.5,3,19-50,2018,57012
Lac qui Parle,073,5,2,1,3,19-50,2018,50364
Lac qui Parle,073,6,2,1.5,4,19-50,2018,61584
Mille Lacs,095,6,2,1.5,4,19-50,2018,71016
Mille Lacs,095,5,2,1.5,3,19-50,2018,66840
Mille Lacs,095,5,2,1,3,19-50,2018,56964
Lake,075,2,2,1.5,0,19-50,2018,37296
Lake,075,2,2,2,0,51+,2018,37812
Lake,075,2,2,1,0,51+,2018,36900
Lake,075,1,1,1,0,19-50,2018,28548
Lake,075,3,2,1,1,19-50,2018,43968
Lake,075,2,2,2,0,19-50,2018,37296
Lake,075,5,1,1,4,19-50,2018,65772
Lake,075,3,2,1.5,1,19-50,2018,48420
Lake,075,4,1,1,3,19-50,2018,62856
Lake,075,2,1,1,1,19-50,2018,42888
Lake,075,1,1,1,0,51+,2018,28764
Lake,075,3,1,1,2,19-50,2018,58980
Lake,075,2,2,1,0,19-50,2018,36408
Lake,075,2,2,1.5,0,51+,2018,37812
Lake,075,6,2,1,4,19-50,2018,59700
Lake,075,5,2,2,3,19-50,2018,69408
Lake,075,4,2,1,2,19-50,2018,52524
Lake,075,5,2,1,3,19-50,2018,55428
Lake,075,6,2,1.5,4,19-50,2018,67188
Lake,075,4,2,2,2,19-50,2018,66456
Lake,075,5,2,1.5,3,19-50,2018,62928
Meeker,093,5,2,1,3,19-50,2018,54948
Meeker,093,5,2,1.5,3,19-50,2018,62208
Meeker,093,6,2,1.5,4,19-50,2018,66504
Meeker,093,3,1,1,2,19-50,2018,57864
Meeker,093,2,2,2,0,51+,2018,38472
Meeker,093,1,1,1,0,51+,2018,29352
Meeker,093,2,2,1,0,51+,2018,37548
Meeker,093,6,2,2,4,19-50,2018,72768
Meeker,093,3,2,1,1,19-50,2018,44580
Meeker,093,5,1,1,4,19-50,2018,64668
Meeker,093,2,2,1,0,19-50,2018,37044
Meeker,093,5,2,2,3,19-50,2018,68436
Meeker,093,4,2,1,2,19-50,2018,52128
Meeker,093,2,2,1.5,0,19-50,2018,37956
Meeker,093,4,2,1.5,2,19-50,2018,59364
Meeker,093,2,2,1.5,0,51+,2018,38472
Meeker,093,4,1,1,3,19-50,2018,61680
Meeker,093,3,2,2,1,19-50,2018,52740
Meeker,093,4,2,2,2,19-50,2018,65520
Meeker,093,3,2,1.5,1,19-50,2018,48804
Meeker,093,2,1,1,1,19-50,2018,42660
Meeker,093,2,2,2,0,19-50,2018,37956
Meeker,093,6,2,1,4,19-50,2018,59292
Meeker,093,1,1,1,0,19-50,2018,29124
Polk,119,2,1,1,1,19-50,2018,43524
Polk,119,3,2,2,1,19-50,2018,53040
Polk,119,1,1,1,0,19-50,2018,29796
Polk,119,1,1,1,0,51+,2018,30048
Polk,119,4,1,1,3,19-50,2018,67032
Polk,119,3,2,1.5,1,19-50,2018,49644
Polk,119,2,2,2,0,51+,2018,38988
Polk,119,4,2,1.5,2,19-50,2018,64752
Polk,119,3,1,1,2,19-50,2018,63276
Polk,119,2,2,1.5,0,51+,2018,38988
Polk,119,5,2,2,3,19-50,2018,73476
Polk,119,2,2,1,0,19-50,2018,37512
Polk,119,6,2,1,4,19-50,2018,64476
Polk,119,2,2,2,0,19-50,2018,38460
Polk,119,3,2,1,1,19-50,2018,45528
Polk,119,5,2,1,3,19-50,2018,60480
Polk,119,5,2,1.5,3,19-50,2018,67644
Polk,119,6,2,1.5,4,19-50,2018,71880
Polk,119,5,1,1,4,19-50,2018,70020
Polk,119,2,2,1.5,0,19-50,2018,38460
Polk,119,6,2,2,4,19-50,2018,77736
Polk,119,2,2,1,0,51+,2018,38004
Polk,119,4,2,1,2,19-50,2018,57852
Polk,119,4,2,2,2,19-50,2018,70548
Scott,139,5,2,1,3,19-50,2018,64284
Scott,139,2,2,1,0,51+,2018,40644
Scott,139,5,2,1.5,3,19-50,2018,80220
Scott,139,6,2,1.5,4,19-50,2018,84444
Scott,139,6,2,2,4,19-50,2018,100008
Scott,139,3,2,1.5,1,19-50,2018,58032
Scott,139,2,2,2,0,51+,2018,41700
Scott,139,4,2,1,2,19-50,2018,61632
Scott,139,4,2,2,2,19-50,2018,92832
Scott,139,3,2,1,1,19-50,2018,48756
Scott,139,2,2,1.5,0,51+,2018,41700
Scott,139,2,2,1.5,0,19-50,2018,41184
Scott,139,3,1,1,2,19-50,2018,86616
Kandiyohi,067,5,2,2,3,19-50,2018,68724
Kandiyohi,067,2,2,1.5,0,19-50,2018,35292
Kandiyohi,067,3,1,1,2,19-50,2018,58560
Kandiyohi,067,2,1,1,1,19-50,2018,40404
Kandiyohi,067,2,2,1,0,19-50,2018,34476
Kandiyohi,067,2,2,1,0,51+,2018,34980
Kandiyohi,067,2,2,2,0,51+,2018,35820
Kandiyohi,067,4,1,1,3,19-50,2018,62352
Kandiyohi,067,3,2,1.5,1,19-50,2018,45468
Kandiyohi,067,5,1,1,4,19-50,2018,65256
Kandiyohi,067,1,1,1,0,51+,2018,27048
Kandiyohi,067,3,2,2,1,19-50,2018,49980
Kandiyohi,067,4,2,1.5,2,19-50,2018,59172
Kandiyohi,067,2,2,1.5,0,51+,2018,35820
Lake of the Woods,077,5,2,2,3,19-50,2018,75312
Lake of the Woods,077,4,2,1.5,2,19-50,2018,61200
Lake of the Woods,077,3,1,1,2,19-50,2018,65136
Lake of the Woods,077,1,1,1,0,19-50,2018,26964
Lake of the Woods,077,1,1,1,0,51+,2018,27180
Lake of the Woods,077,3,2,2,1,19-50,2018,55536
Lake of the Woods,077,2,2,2,0,19-50,2018,35628
Lake of the Woods,077,4,1,1,3,19-50,2018,68940
Lake of the Woods,077,2,2,2,0,51+,2018,36132
Lake of the Woods,077,2,2,1.5,0,51+,2018,36132
Lake of the Woods,077,3,2,1,1,19-50,2018,41496
Lake of the Woods,077,2,1,1,1,19-50,2018,45852
Lake of the Woods,077,2,2,1,0,51+,2018,35316
Lake of the Woods,077,2,2,1.5,0,19-50,2018,35628
Lake of the Woods,077,5,1,1,4,19-50,2018,71856
Lake of the Woods,077,6,2,2,4,19-50,2018,79572
Lake of the Woods,077,4,2,1,2,19-50,2018,49524
Lake of the Woods,077,6,2,1,4,19-50,2018,56964
Lake of the Woods,077,6,2,1.5,4,19-50,2018,68328
Lake of the Woods,077,3,2,1.5,1,19-50,2018,48684
Lake of the Woods,077,4,2,2,2,19-50,2018,72408
Lake of the Woods,077,5,2,1.5,3,19-50,2018,64092
Lake of the Woods,077,5,2,1,3,19-50,2018,52440
Lake of the Woods,077,2,2,1,0,19-50,2018,34812
Marshall,089,2,2,1,0,19-50,2018,36384
Marshall,089,2,2,1.5,0,19-50,2018,37260
Marshall,089,6,2,1,4,19-50,2018,60600
Marshall,089,2,2,1,0,51+,2018,36852
Marshall,089,5,2,1,3,19-50,2018,56268
Marshall,089,2,2,1.5,0,51+,2018,37740
Marshall,089,4,2,2,2,19-50,2018,66216
Marshall,089,3,2,1.5,1,19-50,2018,47112
Marshall,089,3,2,1,1,19-50,2018,42996
Marshall,089,6,2,1.5,4,19-50,2018,67728
Marshall,089,1,1,1,0,51+,2018,28548
Marshall,089,6,2,2,4,19-50,2018,73656
Marshall,089,5,2,1.5,3,19-50,2018,63348
Marshall,089,5,1,1,4,19-50,2018,65520
Marshall,089,4,2,1,2,19-50,2018,53316
Marshall,089,3,1,1,2,19-50,2018,58488
Marshall,089,2,2,2,0,51+,2018,37740
Marshall,089,4,1,1,3,19-50,2018,62496
Marshall,089,1,1,1,0,19-50,2018,28308
Marshall,089,5,2,2,3,19-50,2018,69252
Marshall,089,2,2,2,0,19-50,2018,37260
Marshall,089,2,1,1,1,19-50,2018,40848
Marshall,089,3,2,2,1,19-50,2018,50988
Marshall,089,4,2,1.5,2,19-50,2018,60336
Pope,121,4,2,1.5,2,19-50,2018,57552
Pope,121,1,1,1,0,51+,2018,27060
Pope,121,2,2,2,0,19-50,2018,35496
Pope,121,2,2,1,0,19-50,2018,34668
Pope,121,3,2,2,1,19-50,2018,49080
Pope,121,6,2,1.5,4,19-50,2018,64788
Pope,121,2,2,1.5,0,51+,2018,35988
Pope,121,4,1,1,3,19-50,2018,59892
Pope,121,2,2,1,0,51+,2018,35160
Pope,121,5,2,1,3,19-50,2018,53508
Pope,121,2,2,1.5,0,19-50,2018,35496
Pope,121,5,1,1,4,19-50,2018,62892
Pope,121,6,2,2,4,19-50,2018,70656
Pope,121,5,2,1.5,3,19-50,2018,60468
Pope,121,3,2,1,1,19-50,2018,41532
Pope,121,3,2,1.5,1,19-50,2018,45480
Pope,121,1,1,1,0,19-50,2018,26808
Pope,121,2,1,1,1,19-50,2018,39456
Pope,121,2,2,2,0,51+,2018,35988
Pope,121,5,2,2,3,19-50,2018,66408
Faribault,043,4,2,2,2,19-50,2018,61524
Faribault,043,6,2,1,4,19-50,2018,57840
Faribault,043,6,2,2,4,19-50,2018,69108
Faribault,043,3,2,1.5,1,19-50,2018,45180
Pennington,113,6,2,1.5,4,19-50,2018,61032
Pennington,113,6,2,2,4,19-50,2018,68076
Pennington,113,3,2,1,1,19-50,2018,39132
Pennington,113,4,2,2,2,19-50,2018,60948
Pennington,113,5,1,1,4,19-50,2018,60660
Pennington,113,5,2,2,3,19-50,2018,63900
Pennington,113,6,2,1,4,19-50,2018,53712
Pennington,113,2,2,1,0,51+,2018,33396
Pennington,113,2,2,1.5,0,19-50,2018,33660
Pennington,113,4,2,1,2,19-50,2018,46164
Pennington,113,3,2,2,1,19-50,2018,47856
Pennington,113,2,2,2,0,19-50,2018,33660
Pennington,113,5,2,1,3,19-50,2018,49152
Pennington,113,1,1,1,0,19-50,2018,25128
Pennington,113,5,2,1.5,3,19-50,2018,56712
Pennington,113,3,2,1.5,1,19-50,2018,43548
Pennington,113,2,2,2,0,51+,2018,34140
Pennington,113,2,2,1.5,0,51+,2018,34140
Pennington,113,1,1,1,0,51+,2018,25344
Pennington,113,2,1,1,1,19-50,2018,38580
Pennington,113,3,1,1,2,19-50,2018,54000
Pennington,113,4,1,1,3,19-50,2018,57708
Pennington,113,4,2,1.5,2,19-50,2018,53604
Pennington,113,2,2,1,0,19-50,2018,32928
Pine,115,3,1,1,2,19-50,2018,65688
Pine,115,4,2,1.5,2,19-50,2018,65172
Pine,115,4,1,1,3,19-50,2018,69732
Pine,115,5,1,1,4,19-50,2018,72732
Pine,115,2,2,2,0,19-50,2018,40944
Pine,115,3,2,1,1,19-50,2018,48312
Pine,115,2,2,1.5,0,51+,2018,41460
Pine,115,1,1,1,0,19-50,2018,31908
Pine,115,2,2,1,0,19-50,2018,39912
Pine,115,2,2,2,0,51+,2018,41460
Pine,115,5,2,1.5,3,19-50,2018,68148
Pine,115,1,1,1,0,51+,2018,32160
Pine,115,5,2,2,3,19-50,2018,76824
Pine,115,6,2,2,4,19-50,2018,81252
Pine,115,3,2,2,1,19-50,2018,58236
Pine,115,3,2,1.5,1,19-50,2018,53556
Pine,115,2,2,1.5,0,19-50,2018,40944
Pine,115,2,2,1,0,51+,2018,40416
Pine,115,4,2,2,2,19-50,2018,73824
Pine,115,6,2,1,4,19-50,2018,63372
Pine,115,5,2,1,3,19-50,2018,59220
Pine,115,6,2,1.5,4,19-50,2018,72540
Pine,115,4,2,1,2,19-50,2018,56424
Pine,115,2,1,1,1,19-50,2018,47652
Ramsey,123,4,2,2,2,19-50,2018,99564
Ramsey,123,6,2,1,4,19-50,2018,69324
Ramsey,123,2,1,1,1,19-50,2018,61104
Ramsey,123,4,2,1,2,19-50,2018,62160
Ramsey,123,3,2,2,1,19-50,2018,71292
Ramsey,123,4,2,1.5,2,19-50,2018,81312
Ramsey,123,6,2,1.5,4,19-50,2018,88548
Ramsey,123,2,2,1,0,51+,2018,40800
Ramsey,123,2,2,2,0,19-50,2018,41328
Ramsey,123,5,2,1,3,19-50,2018,64980
Ramsey,123,6,2,2,4,19-50,2018,107460
Ramsey,123,5,1,1,4,19-50,2018,100752
Ramsey,123,5,2,2,3,19-50,2018,102756
Ramsey,123,5,2,1.5,3,19-50,2018,84084
Ramsey,123,4,1,1,3,19-50,2018,97560
Ramsey,123,2,2,2,0,51+,2018,41868
Ramsey,123,2,2,1.5,0,19-50,2018,41328
Ramsey,123,1,1,1,0,19-50,2018,32664
Ramsey,123,3,2,1.5,1,19-50,2018,60552
Ramsey,123,3,2,1,1,19-50,2018,49044
Ramsey,123,2,2,1.5,0,51+,2018,41868
Ramsey,123,1,1,1,0,51+,2018,32904
Ramsey,123,3,1,1,2,19-50,2018,93492
Ramsey,123,2,2,1,0,19-50,2018,40224
